,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Marco Reus,"€ 210,827","€ 10,963,000","€ 11,018,548",M,29,Germany,Borussia Dortmund,Bundesliga,2018-2019
1,Mario Götze,"€ 191,654","€ 9,966,000","€ 10,016,497",M,26,Germany,Borussia Dortmund,Bundesliga,2018-2019
2,Axel Witsel,"€ 153,327","€ 7,973,000","€ 8,013,398",M,29,Belgium,Borussia Dortmund,Bundesliga,2018-2019
3,Thomas Delaney,"€ 115,385","€ 6,000,000","€ 6,030,401",M,26,Denmark,Borussia Dortmund,Bundesliga,2018-2019
4,Marius Wolf,"€ 96,154","€ 5,000,000","€ 5,025,334",F,23,Germany,Borussia Dortmund,Bundesliga,2018-2019
5,Mahmoud Dahoud,"€ 95,827","€ 4,983,000","€ 5,008,248",M,22,Germany,Borussia Dortmund,Bundesliga,2018-2019
6,Abdou Diallo,"€ 76,923","€ 4,000,000","€ 4,020,268",D,22,France,Borussia Dortmund,Bundesliga,2018-2019
7,Shinji Kagawa,"€ 76,923","€ 4,000,000","€ 4,020,268",M,29,Japan,Borussia Dortmund,Bundesliga,2018-2019
8,Julian Weigl,"€ 76,654","€ 3,986,000","€ 4,006,197",M,22,Germany,Borussia Dortmund,Bundesliga,2018-2019
9,Maximilian Philipp,"€ 76,654","€ 3,986,000","€ 4,006,197",F,24,Germany,Borussia Dortmund,Bundesliga,2018-2019
10,Paco Alcácer,"€ 76,654","€ 3,986,000","€ 4,006,197",F,24,Spain,Borussia Dortmund,Bundesliga,2018-2019
11,Ömer Toprak,"€ 67,308","€ 3,500,000","€ 3,517,734",D,28,Turkey,Borussia Dortmund,Bundesliga,2018-2019
12,Jeremy Toljan,"€ 57,692","€ 3,000,000","€ 3,015,201",D,23,Germany,Borussia Dortmund,Bundesliga,2018-2019
13,Sebastian Rode,"€ 57,500","€ 2,990,000","€ 3,005,150",M,27,Germany,Borussia Dortmund,Bundesliga,2018-2019
14,Lukasz Piszczek,"€ 55,577","€ 2,890,000","€ 2,904,643",D,33,Poland,Borussia Dortmund,Bundesliga,2018-2019
15,Roman Bürki,"€ 48,077","€ 2,500,000","€ 2,512,667",K,27,Switzerland,Borussia Dortmund,Bundesliga,2018-2019
16,Marcel Schmelzer,"€ 48,077","€ 2,500,000","€ 2,512,667",D,30,Germany,Borussia Dortmund,Bundesliga,2018-2019
17,Manuel Akanji,"€ 47,904","€ 2,491,000","€ 2,503,622",D,22,Switzerland,Borussia Dortmund,Bundesliga,2018-2019
18,Marwin Hitz,"€ 38,462","€ 2,000,000","€ 2,010,134",K,30,Switzerland,Borussia Dortmund,Bundesliga,2018-2019
19,Jadon Sancho,"€ 38,327","€ 1,993,000","€ 2,003,098",F,18,England,Borussia Dortmund,Bundesliga,2018-2019
20,Raphaël Guerreiro,"€ 38,000","€ 1,976,000","€ 1,986,012",M,24,Portugal,Borussia Dortmund,Bundesliga,2018-2019
21,Christian Pulisic,"€ 28,750","€ 1,495,000","€ 1,502,575",F,19,United States,Borussia Dortmund,Bundesliga,2018-2019
22,Achraf Hakimi,"€ 28,750","€ 1,495,000","€ 1,502,575",D,19,Morocco,Borussia Dortmund,Bundesliga,2018-2019
23,Sergio Gómez,"€ 19,231","€ 1,000,000","€ 1,005,067",M,17,Spain,Borussia Dortmund,Bundesliga,2018-2019
24,Alexander Isak,"€ 15,000","€ 780,000","€ 783,952",F,18,Sweden,Borussia Dortmund,Bundesliga,2018-2019
25,Jacob Bruun Larsen,"€ 8,500","€ 442,000","€ 444,240",F,19,Denmark,Borussia Dortmund,Bundesliga,2018-2019
26,Dzenis Burnic,"€ 4,500","€ 234,000","€ 235,186",M,20,Germany,Borussia Dortmund,Bundesliga,2018-2019
27,Dan-Axel Zagadou,"€ 4,500","€ 234,000","€ 235,186",D,19,France,Borussia Dortmund,Bundesliga,2018-2019
28,Leonardo Balerdi,"€ 2,077","€ 108,000","€ 108,547",D,19,Argentina,Borussia Dortmund,Bundesliga,2018-2019
29,Eric Oelschlägel,"€ 1,596","€ 83,000","€ 83,421",K,22,Germany,Borussia Dortmund,Bundesliga,2018-2019
30,André Schürrle,€ 0,€ 0,€ 0,F,27,Germany,Borussia Dortmund,Bundesliga,2018-2019
31,Luca Unbehaun,€ 0,€ 0,€ 0,K,17,Germany,Borussia Dortmund,Bundesliga,2018-2019
32,Felix Passlack,€ 0,€ 0,€ 0,D,20,Germany,Borussia Dortmund,Bundesliga,2018-2019
33,Amos Pieper,€ 0,€ 0,€ 0,D,20,Germany,Borussia Dortmund,Bundesliga,2018-2019
