,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Kevin Trapp,"€ 69,000","€ 3,588,000","€ 3,606,180",K,27,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
1,Ante Rebic,"€ 57,692","€ 3,000,000","€ 3,015,201",F,24,Croatia,Eintracht Frankfurt,Bundesliga,2018-2019
2,Sebastian Rode,"€ 57,500","€ 2,990,000","€ 3,005,150",M,27,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
3,Nicolai Müller,"€ 38,462","€ 2,000,000","€ 2,010,134",F,30,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
4,Jetro Willems,"€ 38,000","€ 1,976,000","€ 1,986,012",D,24,Netherlands,Eintracht Frankfurt,Bundesliga,2018-2019
5,Filip Kostic,"€ 32,692","€ 1,700,000","€ 1,708,614",M,25,Serbia,Eintracht Frankfurt,Bundesliga,2018-2019
6,Jonathan de Guzmán,"€ 28,846","€ 1,500,000","€ 1,507,600",M,30,Netherlands,Eintracht Frankfurt,Bundesliga,2018-2019
7,Marco Fabián,"€ 28,846","€ 1,500,000","€ 1,507,600",M,28,Mexico,Eintracht Frankfurt,Bundesliga,2018-2019
8,Sébastien Haller,"€ 28,846","€ 1,500,000","€ 1,507,600",F,24,France,Eintracht Frankfurt,Bundesliga,2018-2019
9,David Abraham,"€ 26,923","€ 1,400,000","€ 1,407,094",D,31,Argentina,Eintracht Frankfurt,Bundesliga,2018-2019
10,Martin Hinteregger,"€ 23,077","€ 1,200,000","€ 1,206,080",D,25,Austria,Eintracht Frankfurt,Bundesliga,2018-2019
11,Gelson Fernandes,"€ 23,077","€ 1,200,000","€ 1,206,080",M,31,Switzerland,Eintracht Frankfurt,Bundesliga,2018-2019
12,Almamy Touré,"€ 20,404","€ 1,061,000","€ 1,066,376",D,22,France,Eintracht Frankfurt,Bundesliga,2018-2019
13,Makoto Hasebe,"€ 20,000","€ 1,040,000","€ 1,045,270",M,34,Japan,Eintracht Frankfurt,Bundesliga,2018-2019
14,Frederik Rönnow,"€ 19,231","€ 1,000,000","€ 1,005,067",K,25,Denmark,Eintracht Frankfurt,Bundesliga,2018-2019
15,Lucas Torró,"€ 17,250","€ 897,000","€ 901,545",M,23,Spain,Eintracht Frankfurt,Bundesliga,2018-2019
16,Carlos Salcedo,"€ 15,385","€ 800,000","€ 804,054",D,24,Mexico,Eintracht Frankfurt,Bundesliga,2018-2019
17,Branimir Hrgota,"€ 15,000","€ 780,000","€ 783,952",F,25,Sweden,Eintracht Frankfurt,Bundesliga,2018-2019
18,Timothy Chandler,"€ 15,000","€ 780,000","€ 783,952",D,28,United States,Eintracht Frankfurt,Bundesliga,2018-2019
19,Danny da Costa,"€ 15,000","€ 780,000","€ 783,952",D,24,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
20,Felix Wiedwald,"€ 15,000","€ 780,000","€ 783,952",K,28,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
21,Simon Falette,"€ 15,000","€ 780,000","€ 783,952",D,26,Guinea,Eintracht Frankfurt,Bundesliga,2018-2019
22,Mijat Gacinovic,"€ 15,000","€ 780,000","€ 783,952",M,23,Serbia,Eintracht Frankfurt,Bundesliga,2018-2019
23,Taleb Tawatha,"€ 15,000","€ 780,000","€ 783,952",D,26,Israel,Eintracht Frankfurt,Bundesliga,2018-2019
24,Marco Russ,"€ 15,000","€ 780,000","€ 783,952",D,32,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
