,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Alfred Finnbogason,"€ 38,327","€ 1,993,000","€ 2,003,098",F,29,Iceland,Augsburg,Bundesliga,2018-2019
1,Daniel Baier,"€ 38,327","€ 1,993,000","€ 2,003,098",M,34,Germany,Augsburg,Bundesliga,2018-2019
2,André Hahn,"€ 34,615","€ 1,800,000","€ 1,809,120",F,27,Germany,Augsburg,Bundesliga,2018-2019
3,Jonathan Schmid,"€ 23,077","€ 1,200,000","€ 1,206,080",D,28,France,Augsburg,Bundesliga,2018-2019
4,Ja-cheol Koo,"€ 23,077","€ 1,200,000","€ 1,206,080",M,29,South Korea,Augsburg,Bundesliga,2018-2019
5,Martin Hinteregger,"€ 23,077","€ 1,200,000","€ 1,206,080",D,25,Austria,Augsburg,Bundesliga,2018-2019
6,Philipp Max,"€ 23,000","€ 1,196,000","€ 1,202,060",D,24,Germany,Augsburg,Bundesliga,2018-2019
7,Reece Oxford,"€ 22,269","€ 1,158,000","€ 1,163,867",D,19,England,Augsburg,Bundesliga,2018-2019
8,Jeffrey Gouweleeuw,"€ 19,231","€ 1,000,000","€ 1,005,067",D,26,Netherlands,Augsburg,Bundesliga,2018-2019
9,Michael Gregoritsch,"€ 19,173","€ 997,000","€ 1,002,052",F,24,Austria,Augsburg,Bundesliga,2018-2019
10,Dong-won Ji,"€ 15,327","€ 797,000","€ 801,038",F,27,South Korea,Augsburg,Bundesliga,2018-2019
11,Caiuby,"€ 15,000","€ 780,000","€ 783,952",F,29,Brazil,Augsburg,Bundesliga,2018-2019
12,Takashi Usami,"€ 15,000","€ 780,000","€ 783,952",F,26,Japan,Augsburg,Bundesliga,2018-2019
13,Fabian Giefer,"€ 15,000","€ 780,000","€ 783,952",K,28,Germany,Augsburg,Bundesliga,2018-2019
14,Konstantinos Stafylidis,"€ 15,000","€ 780,000","€ 783,952",D,24,Greece,Augsburg,Bundesliga,2018-2019
15,Julian Schieber,"€ 13,462","€ 700,000","€ 703,547",F,29,Germany,Augsburg,Bundesliga,2018-2019
16,Jan-Ingwer Callsen-Bracker,"€ 12,000","€ 624,000","€ 627,162",D,33,Germany,Augsburg,Bundesliga,2018-2019
17,Jan Morávek,"€ 10,000","€ 520,000","€ 522,635",M,28,Czech Republic,Augsburg,Bundesliga,2018-2019
18,Rani Khedira,"€ 10,000","€ 520,000","€ 522,635",M,24,Germany,Augsburg,Bundesliga,2018-2019
19,Marco Richter,"€ 9,615","€ 500,000","€ 502,533",F,20,Germany,Augsburg,Bundesliga,2018-2019
20,Fredrik Jensen,"€ 9,577","€ 498,000","€ 500,523",M,20,Finland,Augsburg,Bundesliga,2018-2019
21,Georg Teigl,"€ 9,577","€ 498,000","€ 500,523",M,27,Austria,Augsburg,Bundesliga,2018-2019
22,Christoph Janker,"€ 8,500","€ 442,000","€ 444,240",D,33,Germany,Augsburg,Bundesliga,2018-2019
23,Andreas Luthe,"€ 6,904","€ 359,000","€ 360,819",K,31,Germany,Augsburg,Bundesliga,2018-2019
24,Sergio Córdova,"€ 4,500","€ 234,000","€ 235,186",F,20,Venezuela,Augsburg,Bundesliga,2018-2019
25,Kevin Danso,"€ 4,500","€ 234,000","€ 235,186",D,19,Austria,Augsburg,Bundesliga,2018-2019
26,Raphael Framberger,"€ 4,500","€ 234,000","€ 235,186",D,22,Germany,Augsburg,Bundesliga,2018-2019
27,Felix Götze,"€ 4,500","€ 234,000","€ 235,186",M,20,Germany,Augsburg,Bundesliga,2018-2019
28,Kilian Jakob,"€ 4,000","€ 208,000","€ 209,054",D,20,Germany,Augsburg,Bundesliga,2018-2019
29,Simon Asta,"€ 3,846","€ 200,000","€ 201,013",D,17,Germany,Augsburg,Bundesliga,2018-2019
30,Gregor Kobel,"€ 3,000","€ 156,000","€ 156,790",K,20,Switzerland,Augsburg,Bundesliga,2018-2019
31,Felix Schwarzholz,"€ 1,000","€ 52,000","€ 52,263",M,18,Germany,Augsburg,Bundesliga,2018-2019
32,Jozo Stanic,€ 548,"€ 28,500","€ 28,644",D,19,Croatia,Augsburg,Bundesliga,2018-2019
33,Tim Rieder,€ 0,€ 0,€ 0,D,24,Germany,Augsburg,Bundesliga,2018-2019
34,Benjamin Leneis,€ 0,€ 0,€ 0,K,19,Germany,Augsburg,Bundesliga,2018-2019
35,Julian Günther-Schmidt,€ 0,€ 0,€ 0,F,23,Germany,Augsburg,Bundesliga,2018-2019
36,Maurice Malone,€ 0,€ 0,€ 0,F,17,Germany,Augsburg,Bundesliga,2018-2019
37,Romario Rösch,€ 0,€ 0,€ 0,M,19,Germany,Augsburg,Bundesliga,2018-2019
38,Seong-hoon Cheon,€ 0,€ 0,€ 0,F,17,South Korea,Augsburg,Bundesliga,2018-2019
39,Stefano Russo,€ 0,€ 0,€ 0,M,18,Germany,Augsburg,Bundesliga,2018-2019
