,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Marcel Sabitzer,"€ 86,250","€ 4,485,000","€ 4,507,725",F,24,Austria,Leipzig,Bundesliga,2018-2019
1,Emil Forsberg,"€ 76,654","€ 3,986,000","€ 4,006,197",F,26,Sweden,Leipzig,Bundesliga,2018-2019
2,Jean-Kévin Augustin,"€ 76,154","€ 3,960,000","€ 3,980,065",F,21,France,Leipzig,Bundesliga,2018-2019
3,Bruma,"€ 73,077","€ 3,800,000","€ 3,819,254",F,23,Portugal,Leipzig,Bundesliga,2018-2019
4,Kevin Kampl,"€ 67,077","€ 3,488,000","€ 3,505,673",M,27,Slovenia,Leipzig,Bundesliga,2018-2019
5,Nordi Mukiele,"€ 57,692","€ 3,000,000","€ 3,015,201",D,20,France,Leipzig,Bundesliga,2018-2019
6,Timo Werner,"€ 57,500","€ 2,990,000","€ 3,005,150",F,22,Germany,Leipzig,Bundesliga,2018-2019
7,Marcel Halstenberg,"€ 57,500","€ 2,990,000","€ 3,005,150",D,26,Germany,Leipzig,Bundesliga,2018-2019
8,Willi Orban,"€ 47,904","€ 2,491,000","€ 2,503,622",D,25,Hungary,Leipzig,Bundesliga,2018-2019
9,Dayot Upamecano,"€ 46,154","€ 2,400,000","€ 2,412,161",D,19,France,Leipzig,Bundesliga,2018-2019
10,Diego Demme,"€ 46,000","€ 2,392,000","€ 2,404,120",M,26,Germany,Leipzig,Bundesliga,2018-2019
11,Konrad Laimer,"€ 38,462","€ 2,000,000","€ 2,010,134",M,21,Austria,Leipzig,Bundesliga,2018-2019
12,Yussuf Poulsen,"€ 38,462","€ 2,000,000","€ 2,010,134",F,24,Denmark,Leipzig,Bundesliga,2018-2019
13,Stefan Ilsanker,"€ 38,327","€ 1,993,000","€ 2,003,098",M,29,Austria,Leipzig,Bundesliga,2018-2019
14,Péter Gulácsi,"€ 38,327","€ 1,993,000","€ 2,003,098",K,28,Hungary,Leipzig,Bundesliga,2018-2019
15,Yvon Mvogo,"€ 28,846","€ 1,500,000","€ 1,507,600",K,24,Switzerland,Leipzig,Bundesliga,2018-2019
16,Marcelo Saracchi,"€ 28,846","€ 1,500,000","€ 1,507,600",D,20,Uruguay,Leipzig,Bundesliga,2018-2019
17,Matheus Cunha,"€ 28,750","€ 1,495,000","€ 1,502,575",F,19,Brazil,Leipzig,Bundesliga,2018-2019
18,Lukas Klostermann,"€ 28,750","€ 1,495,000","€ 1,502,575",D,22,Germany,Leipzig,Bundesliga,2018-2019
19,Ibrahima Konaté,"€ 19,173","€ 997,000","€ 1,002,052",D,19,France,Leipzig,Bundesliga,2018-2019
20,Atinc Nukan,"€ 16,962","€ 882,000","€ 886,469",D,24,Turkey,Leipzig,Bundesliga,2018-2019
21,Marius Müller,"€ 15,000","€ 780,000","€ 783,952",K,24,Germany,Leipzig,Bundesliga,2018-2019
22,Amadou Haidara,"€ 15,000","€ 780,000","€ 783,952",M,20,Mali,Leipzig,Bundesliga,2018-2019
23,Tyler Adams,"€ 12,404","€ 645,000","€ 648,268",M,19,United States,Leipzig,Bundesliga,2018-2019
24,Emile Smith Rowe,"€ 8,904","€ 463,000","€ 465,346",M,17,England,Leipzig,Bundesliga,2018-2019
25,Erik Majetschak,"€ 2,442","€ 127,000","€ 127,643",M,18,Germany,Leipzig,Bundesliga,2018-2019
26,Niclas Stierlin,"€ 1,000","€ 52,000","€ 52,263",M,18,Germany,Leipzig,Bundesliga,2018-2019
27,Julian Krahl,€ 625,"€ 32,500","€ 32,665",K,18,Germany,Leipzig,Bundesliga,2018-2019
28,Oliver Bias,€ 58,"€ 3,000","€ 3,015",F,17,Germany,Leipzig,Bundesliga,2018-2019
29,Max Winter,€ 58,"€ 3,000","€ 3,015",M,17,Germany,Leipzig,Bundesliga,2018-2019
30,Fabrice Hartmann,€ 58,"€ 3,000","€ 3,015",F,17,Germany,Leipzig,Bundesliga,2018-2019
31,Tom Krauß,€ 58,"€ 3,000","€ 3,015",M,17,Germany,Leipzig,Bundesliga,2018-2019
32,Massimo Bruno,€ 0,€ 0,€ 0,F,24,Belgium,Leipzig,Bundesliga,2018-2019
33,Lukas Krüger,€ 0,€ 0,€ 0,F,18,Germany,Leipzig,Bundesliga,2018-2019
