,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Vincenzo Grifo,"€ 38,327","€ 1,993,000","€ 2,003,098",F,25,Italy,Freiburg,Bundesliga,2018-2019
1,Yoric Ravet,"€ 19,231","€ 1,000,000","€ 1,005,067",F,28,France,Freiburg,Bundesliga,2018-2019
2,Nils Petersen,"€ 15,327","€ 797,000","€ 801,038",F,29,Germany,Freiburg,Bundesliga,2018-2019
3,Dominique Heintz,"€ 15,327","€ 797,000","€ 801,038",D,24,Germany,Freiburg,Bundesliga,2018-2019
4,Christian Günter,"€ 15,000","€ 780,000","€ 783,952",D,25,Germany,Freiburg,Bundesliga,2018-2019
5,Marco Terrazzino,"€ 15,000","€ 780,000","€ 783,952",F,27,Germany,Freiburg,Bundesliga,2018-2019
6,Florian Niederlechner,"€ 15,000","€ 780,000","€ 783,952",F,27,Germany,Freiburg,Bundesliga,2018-2019
7,Robin Koch,"€ 15,000","€ 780,000","€ 783,952",D,21,Germany,Freiburg,Bundesliga,2018-2019
8,Pascal Stenzel,"€ 13,462","€ 700,000","€ 703,547",D,22,Germany,Freiburg,Bundesliga,2018-2019
9,Mike Frantz,"€ 13,423","€ 698,000","€ 701,537",M,31,Germany,Freiburg,Bundesliga,2018-2019
10,Philipp Lienhart,"€ 12,500","€ 650,000","€ 653,293",D,21,Austria,Freiburg,Bundesliga,2018-2019
11,Luca Waldschmidt,"€ 12,500","€ 650,000","€ 653,293",F,22,Germany,Freiburg,Bundesliga,2018-2019
12,Jérôme Gondorf,"€ 12,500","€ 650,000","€ 653,293",M,30,Germany,Freiburg,Bundesliga,2018-2019
13,Amir Abrashi,"€ 12,000","€ 624,000","€ 627,162",M,28,Albania,Freiburg,Bundesliga,2018-2019
14,Nicolas Höfler,"€ 11,538","€ 600,000","€ 603,040",M,28,Germany,Freiburg,Bundesliga,2018-2019
15,Roland Sallai,"€ 11,538","€ 600,000","€ 603,040",F,21,Hungary,Freiburg,Bundesliga,2018-2019
16,Alexander Schwolow,"€ 11,500","€ 598,000","€ 601,030",K,26,Germany,Freiburg,Bundesliga,2018-2019
17,Janik Haberer,"€ 10,000","€ 520,000","€ 522,635",M,24,Germany,Freiburg,Bundesliga,2018-2019
18,Manuel Gulde,"€ 9,192","€ 478,000","€ 480,422",D,27,Germany,Freiburg,Bundesliga,2018-2019
19,Lucas Höler,"€ 9,000","€ 468,000","€ 470,371",F,23,Germany,Freiburg,Bundesliga,2018-2019
20,Brandon Borrello,"€ 8,500","€ 442,000","€ 444,240",F,22,Australia,Freiburg,Bundesliga,2018-2019
21,Mark Flekken,"€ 6,712","€ 349,000","€ 350,768",K,25,Netherlands,Freiburg,Bundesliga,2018-2019
22,Tim Kleindienst,"€ 6,000","€ 312,000","€ 313,581",F,22,Germany,Freiburg,Bundesliga,2018-2019
23,Lukas Kübler,"€ 5,000","€ 260,000","€ 261,317",D,25,Germany,Freiburg,Bundesliga,2018-2019
24,Patrick Kammerbauer,"€ 5,000","€ 260,000","€ 261,317",M,21,Germany,Freiburg,Bundesliga,2018-2019
25,Florian Kath,"€ 4,500","€ 234,000","€ 235,186",F,23,Germany,Freiburg,Bundesliga,2018-2019
26,Constantin Frommann,"€ 2,000","€ 104,000","€ 104,527",K,20,Germany,Freiburg,Bundesliga,2018-2019
27,Chima Okoroji,"€ 1,500","€ 78,000","€ 78,395",D,21,England,Freiburg,Bundesliga,2018-2019
28,Keven Schlotterbeck,"€ 1,202","€ 62,500","€ 62,817",D,21,Germany,Freiburg,Bundesliga,2018-2019
29,Vincent Sierro,€ 0,€ 0,€ 0,M,22,Switzerland,Freiburg,Bundesliga,2018-2019
30,Nico Schlotterbeck,€ 0,€ 0,€ 0,D,18,Germany,Freiburg,Bundesliga,2018-2019
31,Fabian Schleusener,€ 0,€ 0,€ 0,F,26,Germany,Freiburg,Bundesliga,2018-2019
32,Christoph Daferner,€ 0,€ 0,€ 0,F,20,Germany,Freiburg,Bundesliga,2018-2019
33,Jonas Föhrenbach,€ 0,€ 0,€ 0,D,22,Germany,Freiburg,Bundesliga,2018-2019
