,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Markus Suttner,"€ 27,846","€ 1,448,000","€ 1,455,337",D,31,Austria,Dusseldorf,Bundesliga,2018-2019
1,Dawid Kownacki,"€ 16,000","€ 832,000","€ 836,216",F,21,Poland,Dusseldorf,Bundesliga,2018-2019
2,Takashi Usami,"€ 15,000","€ 780,000","€ 783,952",F,26,Japan,Dusseldorf,Bundesliga,2018-2019
3,Dodi Lukebakio,"€ 14,596","€ 759,000","€ 762,846",F,20,Belgium,Dusseldorf,Bundesliga,2018-2019
4,Marvin Ducksch,"€ 13,423","€ 698,000","€ 701,537",F,24,Germany,Dusseldorf,Bundesliga,2018-2019
5,Alfredo Morales,"€ 12,462","€ 648,000","€ 651,283",M,28,United States,Dusseldorf,Bundesliga,2018-2019
6,Marcin Kaminski,"€ 11,500","€ 598,000","€ 601,030",D,26,Poland,Dusseldorf,Bundesliga,2018-2019
7,Rouwen Hennings,"€ 11,500","€ 598,000","€ 601,030",F,30,Germany,Dusseldorf,Bundesliga,2018-2019
8,Kaan Ayhan,"€ 11,500","€ 598,000","€ 601,030",D,23,Turkey,Dusseldorf,Bundesliga,2018-2019
9,Benito Raman,"€ 11,019","€ 573,000","€ 575,903",F,23,Belgium,Dusseldorf,Bundesliga,2018-2019
10,Marcel Sobottka,"€ 10,538","€ 548,000","€ 550,777",M,24,Germany,Dusseldorf,Bundesliga,2018-2019
11,Havard Nielsen,"€ 10,000","€ 520,000","€ 522,635",F,24,Norway,Dusseldorf,Bundesliga,2018-2019
12,Kenan Karaman,"€ 9,615","€ 500,000","€ 502,533",F,24,Turkey,Dusseldorf,Bundesliga,2018-2019
13,Diego Contento,"€ 9,615","€ 500,000","€ 502,533",D,28,Germany,Dusseldorf,Bundesliga,2018-2019
14,Kevin Stöger,"€ 9,577","€ 498,000","€ 500,523",M,24,Austria,Dusseldorf,Bundesliga,2018-2019
15,Niko Gießelmann,"€ 9,577","€ 498,000","€ 500,523",D,26,Germany,Dusseldorf,Bundesliga,2018-2019
16,Michael Rensing,"€ 9,577","€ 498,000","€ 500,523",K,34,Germany,Dusseldorf,Bundesliga,2018-2019
17,Jean Zimmer,"€ 9,577","€ 498,000","€ 500,523",D,24,Germany,Dusseldorf,Bundesliga,2018-2019
18,Emir Kujovic,"€ 8,615","€ 448,000","€ 450,270",F,30,Sweden,Dusseldorf,Bundesliga,2018-2019
19,Matthias Zimmermann,"€ 8,500","€ 442,000","€ 444,240",D,26,Germany,Dusseldorf,Bundesliga,2018-2019
20,Raphael Wolf,"€ 8,500","€ 442,000","€ 444,240",K,30,Germany,Dusseldorf,Bundesliga,2018-2019
21,Andre Hoffmann,"€ 7,673","€ 399,000","€ 401,022",D,25,Germany,Dusseldorf,Bundesliga,2018-2019
22,Jaroslav Drobny,"€ 7,365","€ 383,000","€ 384,941",K,38,Czech Republic,Dusseldorf,Bundesliga,2018-2019
23,Adam Bodzek,"€ 6,712","€ 349,000","€ 350,768",M,32,Poland,Dusseldorf,Bundesliga,2018-2019
24,Oliver Fink,"€ 6,712","€ 349,000","€ 350,768",M,36,Germany,Dusseldorf,Bundesliga,2018-2019
25,Davor Lovren,"€ 4,500","€ 234,000","€ 235,186",F,19,Croatia,Dusseldorf,Bundesliga,2018-2019
26,Aymen Barkok,"€ 4,500","€ 234,000","€ 235,186",M,20,Germany,Dusseldorf,Bundesliga,2018-2019
27,Robin Bormuth,"€ 2,865","€ 149,000","€ 149,755",D,22,Germany,Dusseldorf,Bundesliga,2018-2019
28,Kianz Froese,"€ 1,529","€ 79,500","€ 79,903",M,22,Canada,Dusseldorf,Bundesliga,2018-2019
29,Tim Wiesner,€ 596,"€ 31,000","€ 31,157",K,21,Germany,Dusseldorf,Bundesliga,2018-2019
30,Georgios Siadas,€ 404,"€ 21,000","€ 21,106",D,18,Germany,Dusseldorf,Bundesliga,2018-2019
31,Emmanuel Iyoha,€ 0,€ 0,€ 0,F,20,Germany,Dusseldorf,Bundesliga,2018-2019
32,Jannick Theißen,€ 0,€ 0,€ 0,K,20,Germany,Dusseldorf,Bundesliga,2018-2019
33,Johannes Bühler,€ 0,€ 0,€ 0,M,20,Germany,Dusseldorf,Bundesliga,2018-2019
