,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Karim Bellarabi,"€ 95,827","€ 4,983,000","€ 5,008,248",F,28,Germany,Bayer Leverkusen,Bundesliga,2018-2019
1,Sven Bender,"€ 95,827","€ 4,983,000","€ 5,008,248",D,29,Germany,Bayer Leverkusen,Bundesliga,2018-2019
2,Kevin Volland,"€ 95,827","€ 4,983,000","€ 5,008,248",F,25,Germany,Bayer Leverkusen,Bundesliga,2018-2019
3,Lukas Hradecky,"€ 86,538","€ 4,500,000","€ 4,522,801",K,28,Finland,Bayer Leverkusen,Bundesliga,2018-2019
4,Lars Bender,"€ 77,000","€ 4,004,000","€ 4,024,288",M,29,Germany,Bayer Leverkusen,Bundesliga,2018-2019
5,Leon Bailey,"€ 76,923","€ 4,000,000","€ 4,020,268",F,20,Jamaica,Bayer Leverkusen,Bundesliga,2018-2019
6,Julian Brandt,"€ 76,654","€ 3,986,000","€ 4,006,197",F,22,Germany,Bayer Leverkusen,Bundesliga,2018-2019
7,Mitchell Weiser,"€ 57,692","€ 3,000,000","€ 3,015,201",D,24,Germany,Bayer Leverkusen,Bundesliga,2018-2019
8,Aleksandar Dragovic,"€ 57,692","€ 3,000,000","€ 3,015,201",D,27,Austria,Bayer Leverkusen,Bundesliga,2018-2019
9,Jonathan Tah,"€ 57,500","€ 2,990,000","€ 3,005,150",D,22,Germany,Bayer Leverkusen,Bundesliga,2018-2019
10,Lucas Alario,"€ 57,000","€ 2,964,000","€ 2,979,018",F,25,Argentina,Bayer Leverkusen,Bundesliga,2018-2019
11,Charles Aránguiz,"€ 57,000","€ 2,964,000","€ 2,979,018",M,29,Chile,Bayer Leverkusen,Bundesliga,2018-2019
12,Wendell,"€ 38,462","€ 2,000,000","€ 2,010,134",D,24,Brazil,Bayer Leverkusen,Bundesliga,2018-2019
13,Panagiotis Retsos,"€ 38,462","€ 2,000,000","€ 2,010,134",D,19,Greece,Bayer Leverkusen,Bundesliga,2018-2019
14,Julian Baumgartlinger,"€ 38,327","€ 1,993,000","€ 2,003,098",M,30,Austria,Bayer Leverkusen,Bundesliga,2018-2019
15,Paulinho,"€ 28,846","€ 1,500,000","€ 1,507,600",F,17,Brazil,Bayer Leverkusen,Bundesliga,2018-2019
16,Kai Havertz,"€ 28,750","€ 1,495,000","€ 1,502,575",M,19,Germany,Bayer Leverkusen,Bundesliga,2018-2019
17,Dominik Kohr,"€ 28,750","€ 1,495,000","€ 1,502,575",M,24,Germany,Bayer Leverkusen,Bundesliga,2018-2019
18,Tin Jedvaj,"€ 28,750","€ 1,495,000","€ 1,502,575",D,22,Croatia,Bayer Leverkusen,Bundesliga,2018-2019
19,Joel Pohjanpalo,"€ 19,231","€ 1,000,000","€ 1,005,067",F,23,Finland,Bayer Leverkusen,Bundesliga,2018-2019
20,Ramazan Özcan,"€ 15,000","€ 780,000","€ 783,952",K,34,Austria,Bayer Leverkusen,Bundesliga,2018-2019
21,Isaac Kiese Thelin,"€ 15,000","€ 780,000","€ 783,952",F,26,Sweden,Bayer Leverkusen,Bundesliga,2018-2019
22,Sam Schreck,"€ 10,000","€ 520,000","€ 522,635",M,19,Germany,Bayer Leverkusen,Bundesliga,2018-2019
23,Thorsten Kirschbaum,"€ 8,500","€ 442,000","€ 444,240",K,31,Germany,Bayer Leverkusen,Bundesliga,2018-2019
24,Tomasz Kucz,"€ 2,000","€ 104,000","€ 104,527",K,18,Poland,Bayer Leverkusen,Bundesliga,2018-2019
25,Jakub Bednarczyk,"€ 1,202","€ 62,500","€ 62,817",D,19,Poland,Bayer Leverkusen,Bundesliga,2018-2019
26,Adrian Stanilewicz,€ 923,"€ 48,000","€ 48,243",M,18,Poland,Bayer Leverkusen,Bundesliga,2018-2019
27,Jan Boller,€ 673,"€ 35,000","€ 35,177",D,18,Germany,Bayer Leverkusen,Bundesliga,2018-2019
28,Herdi Bukusu,€ 0,€ 0,€ 0,F,18,Germany,Bayer Leverkusen,Bundesliga,2018-2019
29,Benjamin Henrichs,€ 0,€ 0,€ 0,D,21,Germany,Bayer Leverkusen,Bundesliga,2018-2019
30,Niklas Lomb,€ 0,€ 0,€ 0,K,24,Germany,Bayer Leverkusen,Bundesliga,2018-2019
