,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Davy Klaassen,"€ 67,077","€ 3,488,000","€ 3,505,673",M,25,Netherlands,Werder Bremen,Bundesliga,2018-2019
1,Max Kruse,"€ 57,500","€ 2,990,000","€ 3,005,150",F,30,Germany,Werder Bremen,Bundesliga,2018-2019
2,Jiri Pavlenka,"€ 48,077","€ 2,500,000","€ 2,512,667",K,26,Czech Republic,Werder Bremen,Bundesliga,2018-2019
3,Ludwig Augustinsson,"€ 38,462","€ 2,000,000","€ 2,010,134",D,24,Sweden,Werder Bremen,Bundesliga,2018-2019
4,Nuri Sahin,"€ 38,462","€ 2,000,000","€ 2,010,134",M,29,Turkey,Werder Bremen,Bundesliga,2018-2019
5,Martin Harnik,"€ 38,462","€ 2,000,000","€ 2,010,134",F,31,Austria,Werder Bremen,Bundesliga,2018-2019
6,Milot Rashica,"€ 38,346","€ 1,994,000","€ 2,004,103",F,22,Kosovo,Werder Bremen,Bundesliga,2018-2019
7,Niklas Moisander,"€ 38,327","€ 1,993,000","€ 2,003,098",D,32,Finland,Werder Bremen,Bundesliga,2018-2019
8,Yuya Osako,"€ 38,327","€ 1,993,000","€ 2,003,098",F,28,Japan,Werder Bremen,Bundesliga,2018-2019
9,Florian Kainz,"€ 34,500","€ 1,794,000","€ 1,803,090",F,25,Austria,Werder Bremen,Bundesliga,2018-2019
10,Aron Jóhannsson,"€ 28,846","€ 1,500,000","€ 1,507,600",F,27,United States,Werder Bremen,Bundesliga,2018-2019
11,Theodor Gebre Selassie,"€ 28,846","€ 1,500,000","€ 1,507,600",D,31,Czech Republic,Werder Bremen,Bundesliga,2018-2019
12,Philipp Bargfrede,"€ 19,231","€ 1,000,000","€ 1,005,067",M,29,Germany,Werder Bremen,Bundesliga,2018-2019
13,Kevin Möhwald,"€ 19,231","€ 1,000,000","€ 1,005,067",M,24,Germany,Werder Bremen,Bundesliga,2018-2019
14,Fin Bartels,"€ 18,404","€ 957,000","€ 961,849",F,31,Germany,Werder Bremen,Bundesliga,2018-2019
15,Thanos Petsos,"€ 15,000","€ 780,000","€ 783,952",M,27,Greece,Werder Bremen,Bundesliga,2018-2019
16,Sebastian Langkamp,"€ 15,000","€ 780,000","€ 783,952",D,30,Germany,Werder Bremen,Bundesliga,2018-2019
17,Milos Veljkovic,"€ 15,000","€ 780,000","€ 783,952",D,22,Serbia,Werder Bremen,Bundesliga,2018-2019
18,Robert Bauer,"€ 10,000","€ 520,000","€ 522,635",D,23,Germany,Werder Bremen,Bundesliga,2018-2019
19,Maximilian Eggestein,"€ 10,000","€ 520,000","€ 522,635",M,21,Germany,Werder Bremen,Bundesliga,2018-2019
20,Johannes Eggestein,"€ 9,615","€ 500,000","€ 502,533",F,20,Germany,Werder Bremen,Bundesliga,2018-2019
21,Stefanos Kapino,"€ 8,500","€ 442,000","€ 444,240",K,24,Greece,Werder Bremen,Bundesliga,2018-2019
22,Felix Beijmo,"€ 8,500","€ 442,000","€ 444,240",D,20,Sweden,Werder Bremen,Bundesliga,2018-2019
23,Claudio Pizarro,"€ 5,769","€ 300,000","€ 301,520",F,39,Peru,Werder Bremen,Bundesliga,2018-2019
24,Marco Friedl,"€ 5,769","€ 300,000","€ 301,520",D,20,Austria,Werder Bremen,Bundesliga,2018-2019
25,Josh Sargent,"€ 4,788","€ 249,000","€ 250,262",F,18,United States,Werder Bremen,Bundesliga,2018-2019
26,Jan-Niklas Beste,"€ 4,500","€ 234,000","€ 235,186",D,19,Germany,Werder Bremen,Bundesliga,2018-2019
27,Ole Käuper,"€ 4,000","€ 208,000","€ 209,054",M,21,Germany,Werder Bremen,Bundesliga,2018-2019
28,Luca Plogmann,"€ 3,000","€ 156,000","€ 156,790",K,18,Germany,Werder Bremen,Bundesliga,2018-2019
29,Thore Jacobsen,"€ 2,500","€ 130,000","€ 130,659",D,21,Germany,Werder Bremen,Bundesliga,2018-2019
30,Michael Zetterer,"€ 2,000","€ 104,000","€ 104,527",K,22,Germany,Werder Bremen,Bundesliga,2018-2019
31,Niklas Schmidt,€ 0,€ 0,€ 0,M,20,Germany,Werder Bremen,Bundesliga,2018-2019
32,Jean Manuel Mbom,€ 0,€ 0,€ 0,M,18,Germany,Werder Bremen,Bundesliga,2018-2019
