player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Pedro Chirivella,es ESP,MF,Nantes,23,1997,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.05,0.0,0.05,0.05,0.05,2.0,2.0,1.0,0.0,50.0,1.0,0.5,0.0,0.0,0.05,-0.1,-0.1,97.0,115.0,84.3,1791.0,381.0,0.0,1.0,0.0,74.0,84.0,88.1,23.0,30.0,76.7,0.0,0.0,14.0,2.0,0.0,11.0,113.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,13.0,7.0,13.0,94.0,7.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,2.0,3.0,7.0,42.9,4.0,31.0,10.0,32.3,8.0,17.0,6.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,128.0,1.0,24.0,85.0,25.0,1.0,126.0,0.0,0.0,0.0,0.0,0.0,92.0,457.0,293.0,107.0,98.0,91.6,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
Joris Chotard,fr FRA,MF,Montpellier,18,2001,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,18.0,24.0,75.0,352.0,108.0,0.0,0.0,0.0,14.0,18.0,77.8,4.0,6.0,66.7,0.0,1.0,1.0,1.0,1.0,3.0,20.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,4.0,6.0,3.0,18.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,3.0,1.0,3.0,5.0,60.0,2.0,16.0,6.0,37.5,6.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,36.0,1.0,6.0,22.0,10.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,18.0,86.0,31.0,25.0,18.0,72.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Mounir Chouiar,fr FRA,"FW,MF",Dijon,21,1999,2.0,2.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.11,0.15,0.03,0.15,1.4,1.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.05,0.0,0.0,38.0,46.0,82.6,778.0,200.0,0.0,1.0,0.0,29.0,34.0,85.3,9.0,11.0,81.8,-0.2,4.0,2.0,1.0,0.0,8.0,40.0,6.0,2.0,0.0,9.0,2.0,3.0,2.0,1.0,1.0,0.0,35.0,7.0,4.0,3.0,39.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,4.85,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,21.1,7.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,1.0,7.0,29.0,24.0,2.0,50.0,5.0,5.0,100.0,5.0,0.0,42.0,311.0,208.0,51.0,40.0,78.4,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,33.3
Alexis Claude-Maurice,fr FRA,"FW,MF",Nice,22,1998,1.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,84.0,412.0,15.0,0.0,1.0,0.0,16.0,18.0,88.9,5.0,6.0,83.3,0.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,33.3,2.0,10.0,2.0,20.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,1.0,2.0,20.0,14.0,1.0,33.0,1.0,1.0,100.0,1.0,0.0,23.0,157.0,67.0,43.0,28.0,65.1,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Marcus Coco,fr FRA,FW,Nantes,24,1996,2.0,1.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.08,1.08,0.0,1.08,0.0,0.0,0.1,0.0,0.12,0.12,0.0,0.12,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,40.0,60.0,437.0,118.0,1.0,4.0,25.0,17.0,23.0,73.9,6.0,13.0,46.2,0.9,2.0,3.0,1.0,0.0,5.0,36.0,4.0,0.0,0.0,9.0,2.0,5.0,4.0,1.0,2.0,0.0,24.0,7.0,9.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.17,1.0,1.0,0.0,0.0,0.0,1.0,1.08,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,11.0,3.0,27.3,3.0,6.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,51.0,2.0,13.0,23.0,21.0,2.0,47.0,2.0,5.0,40.0,2.0,0.0,34.0,305.0,202.0,51.0,35.0,68.6,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,80.0
Daniel Congré,fr FRA,DF,Montpellier,35,1985,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,84.2,686.0,312.0,1.0,2.0,50.0,19.0,22.0,86.4,12.0,14.0,85.7,0.0,0.0,1.0,0.0,0.0,3.0,35.0,3.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,5.0,9.0,11.0,23.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,2.0,16.7,9.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,43.0,2.0,21.0,22.0,3.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,18.0,122.0,76.0,24.0,24.0,100.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
Maxwel Cornet,ci CIV,DF,Lyon,23,1996,1.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.67,0.27,0.94,0.67,0.94,0.9,2.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.29,-0.6,-0.6,39.0,64.0,60.9,506.0,177.0,0.0,4.0,0.0,38.0,49.0,77.6,1.0,11.0,9.1,-0.2,1.0,1.0,2.0,1.0,7.0,56.0,8.0,1.0,0.0,2.0,2.0,21.0,1.0,0.0,0.0,0.0,40.0,14.0,10.0,52.0,6.0,0.0,6.0,0.0,0.0,3.0,6.0,4.0,5.0,5.77,3.0,1.0,0.0,0.0,1.0,3.0,3.46,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,100.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,74.0,1.0,6.0,23.0,52.0,8.0,66.0,1.0,1.0,100.0,1.0,0.0,52.0,557.0,472.0,62.0,57.0,91.9,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
Benoît Costil,fr FRA,GK,Bordeaux,33,1987,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,77.0,50.6,1558.0,1122.0,0.0,0.0,0.0,12.0,14.0,85.7,27.0,63.0,42.9,0.0,0.0,2.0,0.0,0.0,0.0,49.0,28.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,55.0,2.0,67.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,59.0,77.0,2.0,0.0,0.0,51.0,1.0,1.0,100.0,1.0,0.0,39.0,153.0,63.0,34.0,34.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
Kalifa Coulibaly,ml MLI,FW,Nantes,28,1991,1.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.11,0.0,0.11,0.11,0.11,0.7,1.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.08,-0.1,-0.1,7.0,9.0,77.8,111.0,13.0,0.0,1.0,0.0,6.0,7.0,85.7,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,16.7,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,2.0,9.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,11.0,61.0,8.0,27.0,10.0,37.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,33.3
Lassana Coulibaly,ml MLI,MF,Angers,24,1996,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,43.0,10.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,66.0,29.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Adrián Cubas,py PAR,MF,Nîmes,24,1996,2.0,2.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.05,0.05,0.1,0.05,0.1,1.9,2.0,1.0,0.0,50.0,1.05,0.53,0.0,0.0,0.05,-0.1,-0.1,73.0,93.0,78.5,1545.0,311.0,1.0,4.0,25.0,46.0,56.0,82.1,26.0,33.0,78.8,-0.1,1.0,7.0,1.0,0.0,10.0,89.0,4.0,4.0,0.0,18.0,5.0,1.0,0.0,0.0,0.0,0.0,68.0,12.0,13.0,16.0,74.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,3.0,1.0,3.0,9.0,33.3,6.0,39.0,13.0,33.3,11.0,21.0,7.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,106.0,0.0,26.0,64.0,24.0,2.0,102.0,2.0,2.0,100.0,2.0,0.0,74.0,301.0,180.0,70.0,65.0,92.9,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,0.0
Damien Da Silva,fr FRA,DF,Rennes,32,1988,2.0,2.0,180.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.4,0.4,0.0,0.21,0.0,0.21,0.21,0.21,2.0,2.0,1.0,0.0,50.0,1.0,0.5,0.5,1.0,0.21,0.6,0.6,132.0,147.0,89.8,2982.0,752.0,1.0,2.0,50.0,80.0,85.0,94.1,51.0,60.0,85.0,0.0,0.0,9.0,0.0,0.0,6.0,145.0,2.0,2.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,118.0,12.0,17.0,5.0,131.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,33.3,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,163.0,19.0,78.0,96.0,3.0,2.0,162.0,0.0,0.0,0.0,0.0,0.0,107.0,709.0,383.0,123.0,123.0,100.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,23.0,6.0,3.0,66.7
Dante,br BRA,DF,Nice,36,1983,2.0,2.0,180.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,149.0,89.9,2871.0,1025.0,0.0,0.0,0.0,102.0,108.0,94.4,32.0,41.0,78.0,0.0,0.0,1.0,1.0,0.0,1.0,146.0,3.0,3.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,122.0,10.0,17.0,109.0,29.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,8.0,2.0,25.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,158.0,31.0,114.0,58.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,112.0,621.0,321.0,131.0,129.0,98.5,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,18.0,8.0,4.0,66.7
Jonathan David,ca CAN,FW,Lille,20,2000,2.0,2.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.05,0.08,0.03,0.08,1.5,1.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.05,0.0,0.0,20.0,28.0,71.4,235.0,46.0,1.0,3.0,33.3,19.0,24.0,79.2,0.0,1.0,0.0,-0.1,1.0,1.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,6.0,6.0,18.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,7.0,36.8,1.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,1.0,24.0,15.0,1.0,38.0,2.0,2.0,100.0,2.0,0.0,20.0,75.0,28.0,50.0,31.0,62.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,7.0,12.5
Lucas Deaux,fr FRA,MF,Nîmes,31,1988,2.0,2.0,145.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.08,0.01,0.09,0.08,0.09,1.6,2.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.06,-0.1,-0.1,55.0,81.0,67.9,1119.0,329.0,4.0,10.0,40.0,37.0,44.0,84.1,14.0,27.0,51.9,0.0,1.0,6.0,2.0,1.0,11.0,74.0,7.0,5.0,0.0,16.0,6.0,5.0,0.0,0.0,0.0,0.0,39.0,19.0,23.0,6.0,64.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,1.86,2.0,0.0,0.0,1.0,0.0,1.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,0.0,3.0,6.0,50.0,3.0,26.0,10.0,38.5,6.0,12.0,8.0,3.0,1.0,0.0,2.0,9.0,5.0,0.0,102.0,5.0,18.0,64.0,26.0,4.0,95.0,0.0,2.0,0.0,0.0,0.0,47.0,289.0,165.0,68.0,55.0,80.9,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,24.0,4.0,2.0,66.7
Mathieu Debuchy,fr FRA,DF,Saint-Étienne,35,1985,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.05,0.42,0.47,0.05,0.47,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,44.0,60.0,73.3,842.0,387.0,1.0,3.0,33.3,35.0,40.0,87.5,8.0,17.0,47.1,-0.4,3.0,3.0,3.0,2.0,9.0,45.0,15.0,3.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,27.0,5.0,28.0,0.0,41.0,6.0,12.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,8.0,5.0,62.5,3.0,4.0,1.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,74.0,4.0,23.0,40.0,18.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,35.0,216.0,140.0,45.0,40.0,88.9,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,50.0
Romain Del Castillo,fr FRA,"FW,MF",Rennes,24,1996,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.73,0.61,1.33,0.73,1.33,0.3,3.0,1.0,0.0,33.3,8.71,2.9,0.0,0.0,0.08,-0.3,-0.3,16.0,20.0,80.0,255.0,124.0,0.0,1.0,0.0,14.0,16.0,87.5,2.0,3.0,66.7,-0.2,1.0,1.0,2.0,0.0,4.0,16.0,4.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,8.0,1.0,13.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,5.81,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,4.0,36.4,1.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,1.0,9.0,17.0,3.0,21.0,1.0,1.0,100.0,1.0,0.0,14.0,118.0,74.0,23.0,16.0,69.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
Moussa Dembélé,fr FRA,FW,Lyon,24,1996,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.83,0.0,0.83,0.83,0.83,1.0,6.0,1.0,0.0,16.7,6.0,1.0,0.0,0.0,0.14,-0.8,-0.8,9.0,12.0,75.0,188.0,20.0,1.0,2.0,50.0,6.0,7.0,85.7,2.0,3.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,9.0,3.0,33.3,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,1.0,4.0,23.0,12.0,26.0,2.0,2.0,100.0,2.0,0.0,15.0,78.0,52.0,29.0,21.0,72.4,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,40.0
Jason Denayer,be BEL,DF,Lyon,25,1995,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,66.0,97.0,1274.0,408.0,2.0,2.0,100.0,43.0,44.0,97.7,19.0,20.0,95.0,0.0,0.0,12.0,0.0,0.0,8.0,64.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,57.0,3.0,6.0,5.0,57.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,27.3,3.0,7.0,1.0,3.0,1.0,0.0,2.0,2.0,3.0,0.0,77.0,7.0,28.0,53.0,3.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,49.0,287.0,183.0,54.0,54.0,100.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,100.0
Kevin Denkey,tg TOG,FW,Nîmes,19,2000,2.0,2.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.6,0.6,0.3,0.3,0.14,0.44,0.3,0.44,2.0,8.0,4.0,0.0,50.0,4.0,2.0,0.13,0.25,0.07,0.4,0.4,28.0,41.0,68.3,387.0,54.0,1.0,2.0,50.0,25.0,35.0,71.4,2.0,4.0,50.0,0.7,1.0,1.0,0.0,0.0,1.0,37.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.0,3.0,7.0,31.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.5,1.0,0.0,0.0,2.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,18.0,4.0,22.2,0.0,8.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,68.0,3.0,6.0,32.0,35.0,15.0,64.0,1.0,3.0,33.3,1.0,0.0,40.0,211.0,107.0,89.0,49.0,55.1,7.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,50.0
Memphis Depay,nl NED,MF,Lyon,26,1994,1.0,1.0,70.0,3.0,0.0,2.0,2.0,1.0,0.0,3.86,0.0,3.86,1.29,1.29,2.1,0.6,0.5,2.72,0.6,3.32,0.77,1.37,0.8,4.0,2.0,0.0,50.0,5.14,2.57,0.25,0.5,0.15,0.9,0.4,23.0,34.0,67.6,428.0,163.0,1.0,1.0,100.0,17.0,20.0,85.0,5.0,13.0,38.5,-0.5,4.0,3.0,0.0,0.0,5.0,24.0,10.0,0.0,0.0,3.0,3.0,11.0,8.0,1.0,4.0,2.0,21.0,3.0,10.0,7.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.29,4.0,2.0,2.0,0.0,0.0,2.0,2.57,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,20.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,15.0,37.0,7.0,38.0,4.0,8.0,50.0,4.0,0.0,34.0,175.0,124.0,38.0,30.0,78.9,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,100.0
