club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Leeds United,Geoff Horsfield,32,Centre-Forward,Sheffield Utd.,Loan,in,Summer,0,Championship,2006,2006/2007
Leeds United,Jonathan Douglas,24,Central Midfield,Blackburn,Free transfer,in,Summer,0,Championship,2006,2006/2007
Leeds United,Tony Warner,32,Goalkeeper,Fulham,Loan,in,Summer,0,Championship,2006,2006/2007
Leeds United,Jonathan Howson,18,Central Midfield,Leeds U18,-,in,Summer,0,Championship,2006,2006/2007
Leeds United,Simon Madden,18,Right-Back,Leeds U18,-,in,Summer,0,Championship,2006,2006/2007
Leeds United,Robert Bayly,18,Attacking Midfield,Leeds U18,-,in,Summer,0,Championship,2006,2006/2007
Leeds United,Neil Sullivan,37,Goalkeeper,Doncaster,"End of loanApr 1, 2007",in,Summer,0,Championship,2006,2006/2007
Leeds United,Hayden Foxe,29,Centre-Back,Career break,-,in,Summer,0,Championship,2006,2006/2007
Leeds United,Ben Parker,18,Left-Back,Leeds U18,-,in,Summer,0,Championship,2006,2006/2007
Leeds United,Ben Parker,19,Left-Back,Bradford,"End of loanMay 6, 2007",in,Summer,0,Championship,2006,2006/2007
Leeds United,Rob Hulse,26,Centre-Forward,Sheffield Utd.,£3.11m,out,Summer,3.11,Championship,2006,2006/2007
Leeds United,Simon Walton,18,Central Midfield,Charlton,£608Th.,out,Summer,0.608,Championship,2006,2006/2007
Leeds United,David Livermore,26,Central Midfield,Hull City,£495Th.,out,Summer,0.495,Championship,2006,2006/2007
Leeds United,Dan Harding,22,Left-Back,Ipswich,£338Th.,out,Summer,0.338,Championship,2006,2006/2007
Leeds United,Danny Pugh,23,Left-Back,Preston NE,£270Th.,out,Summer,0.27,Championship,2006,2006/2007
Leeds United,Ian Bennett,34,Goalkeeper,Sheffield Utd.,£135Th.,out,Summer,0.135,Championship,2006,2006/2007
Leeds United,Ian Morris,19,Left Midfield,Scunthorpe Utd.,£113Th.,out,Summer,0.113,Championship,2006,2006/2007
Leeds United,Ben Parker,18,Left-Back,Bradford,Loan,out,Summer,0,Championship,2006,2006/2007
Leeds United,Eirik Bakke,28,Central Midfield,SK Brann,Free transfer,out,Summer,0,Championship,2006,2006/2007
Leeds United,Mark Wilberforce,19,Goalkeeper,Scarborough Athletic,Free transfer,out,Summer,0,Championship,2006,2006/2007
Leeds United,Jermaine Beckford,22,Centre-Forward,Carlisle United,Loan,out,Summer,0,Championship,2006,2006/2007
Leeds United,Michael Ricketts,27,Centre-Forward,Southend United,Free transfer,out,Summer,0,Championship,2006,2006/2007
Leeds United,Joel Griffiths,26,Right Winger,Newcastle,?,out,Summer,NA,Championship,2006,2006/2007
Leeds United,Alan Thompson,33,Left Midfield,Celtic,"End of loanMay 31, 2007",out,Summer,0,Championship,2006,2006/2007
Leeds United,Armando Sá,31,Right-Back,Espanyol,"End of loanMay 1, 2007",out,Summer,0,Championship,2006,2006/2007
Leeds United,Radostin Kishishev,32,Defensive Midfield,Charlton,"End of loanMay 1, 2007",out,Summer,0,Championship,2006,2006/2007
Leeds United,Michael Gray,32,Left-Back,Blackburn,"End of loanMay 1, 2007",out,Summer,0,Championship,2006,2006/2007
Leeds United,Jemal Johnson,21,Left Winger,Wolves,"End of loanMay 1, 2007",out,Summer,0,Championship,2006,2006/2007
Leeds United,Graham Stack,25,Goalkeeper,Reading,"End of loanMay 7, 2007",out,Summer,0,Championship,2006,2006/2007
Leeds United,Lubomir Michalik,23,Centre-Back,Bolton,"End of loanApr 1, 2007",out,Summer,0,Championship,2006,2006/2007
Leicester City,Gareth McAuley,26,Centre-Back,Lincoln City,Free transfer,in,Summer,0,Championship,2006,2006/2007
Leicester City,Darren Kenton,27,Centre-Back,Southampton,Free transfer,in,Summer,0,Championship,2006,2006/2007
Leicester City,Andy Johnson,32,Attacking Midfield,West Brom,Free transfer,in,Summer,0,Championship,2006,2006/2007
Leicester City,Josh Low,27,Right Midfield,Northampton,Free transfer,in,Summer,0,Championship,2006,2006/2007
