True,index,comp_id,competition,end_added,end_min,fixture_id,fixture_week,kick_off_dt,player,player_id,season,season_id,start_added,start_min,start_status,team,team_id,location,mins_played
15061,43,283,AusAL,0,90,2238879,1.0,2016-10-08,J. Tyson,131671,2016/2017,12512,0,-1,Unused Sub,Western Sydney Wanderers,21585,home,0
15062,44,283,AusAL,0,90,2238879,1.0,2016-10-08,J. Clisby,282862,2016/2017,12512,0,-1,Unused Sub,Western Sydney Wanderers,21585,home,0
15063,45,283,AusAL,0,90,2238879,1.0,2016-10-08,Kearyn Baccus,164631,2016/2017,12512,0,59,Sub,Western Sydney Wanderers,21585,home,31
15064,46,283,AusAL,0,90,2238879,1.0,2016-10-08,B. Santalab,17630,2016/2017,12512,0,75,Sub,Western Sydney Wanderers,21585,home,15
15065,47,283,AusAL,0,90,2238879,1.0,2016-10-08,N. Martinez,141498,2016/2017,12512,0,66,Sub,Western Sydney Wanderers,21585,home,24
15066,48,283,AusAL,0,90,2238880,1.0,2016-10-08,L. Reddy,17594,2016/2017,12512,0,0,Start,Perth Glory,152,home,90
15067,49,283,AusAL,0,90,2238880,1.0,2016-10-08,M. Warren,131664,2016/2017,12512,0,0,Start,Perth Glory,152,home,90
15068,50,283,AusAL,0,90,2238880,1.0,2016-10-08,J. Risdon,149168,2016/2017,12512,0,0,Start,Perth Glory,152,home,90
15069,51,283,AusAL,0,90,2238880,1.0,2016-10-08,D. Dulbic,71407,2016/2017,12512,0,0,Start,Perth Glory,152,home,90
15070,52,283,AusAL,0,90,2238880,1.0,2016-10-08,R. Williams,57690,2016/2017,12512,0,0,Start,Perth Glory,152,home,90
15071,53,283,AusAL,0,90,2238880,1.0,2016-10-08,B. Wilson,440943,2016/2017,12512,0,0,Start,Perth Glory,152,home,90
15072,54,283,AusAL,0,90,2238880,1.0,2016-10-08,R. Griffiths,31060,2016/2017,12512,0,0,Start,Perth Glory,152,home,90
15073,55,283,AusAL,0,78,2238880,1.0,2016-10-08,Diego Castro,59237,2016/2017,12512,0,0,Start,Perth Glory,152,home,78
15074,56,283,AusAL,0,90,2238880,1.0,2016-10-08,C. Harold,155764,2016/2017,12512,0,0,Start,Perth Glory,152,home,90
15075,57,283,AusAL,0,90,2238880,1.0,2016-10-08,A. Keogh,15409,2016/2017,12512,0,0,Start,Perth Glory,152,home,90
15076,58,283,AusAL,0,63,2238880,1.0,2016-10-08,A. Taggart,170291,2016/2017,12512,0,0,Start,Perth Glory,152,home,63
15077,59,283,AusAL,0,90,2238880,1.0,2016-10-08,N. Feely,197626,2016/2017,12512,0,-1,Unused Sub,Perth Glory,152,home,0
15078,60,283,AusAL,0,90,2238880,1.0,2016-10-08,A. Grant,241495,2016/2017,12512,0,-1,Unused Sub,Perth Glory,152,home,0
15079,61,283,AusAL,0,90,2238880,1.0,2016-10-08,M. Smiljanic,18111,2016/2017,12512,0,-1,Unused Sub,Perth Glory,152,home,0
15080,62,283,AusAL,0,90,2238880,1.0,2016-10-08,N. Marinkovic,19026,2016/2017,12512,0,63,Sub,Perth Glory,152,home,27
15081,63,283,AusAL,0,90,2238880,1.0,2016-10-08,J. Knowles,429889,2016/2017,12512,0,78,Sub,Perth Glory,152,home,12
17034,2016,283,AusAL,0,58,2238878,1.0,2016-10-08,T. Sorensen,2788,2016/2017,12512,0,0,Start,Melbourne City,15320,away,58
17035,2017,283,AusAL,0,90,2238878,1.0,2016-10-08,M. Jakobsen,11579,2016/2017,12512,0,0,Start,Melbourne City,15320,away,90
17036,2018,283,AusAL,0,90,2238878,1.0,2016-10-08,J. Rose,131662,2016/2017,12512,0,0,Start,Melbourne City,15320,away,90
17037,2019,283,AusAL,0,90,2238878,1.0,2016-10-08,C. Chapman,193336,2016/2017,12512,0,0,Start,Melbourne City,15320,away,90
17038,2020,283,AusAL,0,90,2238878,1.0,2016-10-08,N. Kilkenny,21047,2016/2017,12512,0,0,Start,Melbourne City,15320,away,90
17039,2021,283,AusAL,0,90,2238878,1.0,2016-10-08,L. Brattan,86895,2016/2017,12512,0,0,Start,Melbourne City,15320,away,90
17040,2022,283,AusAL,0,63,2238878,1.0,2016-10-08,A. Caceres,233019,2016/2017,12512,0,0,Start,Melbourne City,15320,away,63
17041,2023,283,AusAL,0,90,2238878,1.0,2016-10-08,B. Kamau,383887,2016/2017,12512,0,0,Start,Melbourne City,15320,away,90
17042,2024,283,AusAL,0,62,2238878,1.0,2016-10-08,F. Brandan,221544,2016/2017,12512,0,0,Start,Melbourne City,15320,away,62
17043,2025,283,AusAL,0,70,2238878,1.0,2016-10-08,N. Colazo,83257,2016/2017,12512,0,0,Start,Melbourne City,15320,away,70
17044,2026,283,AusAL,0,90,2238878,1.0,2016-10-08,B. Fornaroli,23407,2016/2017,12512,0,0,Start,Melbourne City,15320,away,90
17045,2027,283,AusAL,0,90,2238878,1.0,2016-10-08,D. Bouzanis,97595,2016/2017,12512,0,62,Sub,Melbourne City,15320,away,28
17046,2028,283,AusAL,0,90,2238878,1.0,2016-10-08,M. Muscat,56390,2016/2017,12512,0,63,Sub,Melbourne City,15320,away,27
17047,2029,283,AusAL,0,90,2238878,1.0,2016-10-08,O. Malik,69036,2016/2017,12512,0,-1,Unused Sub,Melbourne City,15320,away,0
17048,2030,283,AusAL,0,90,2238878,1.0,2016-10-08,P. Retre,283473,2016/2017,12512,0,-1,Unused Sub,Melbourne City,15320,away,0
17049,2031,283,AusAL,0,90,2238878,1.0,2016-10-08,N. Fitzgerald,115706,2016/2017,12512,0,70,Sub,Melbourne City,15320,away,20
17050,2032,283,AusAL,0,90,2238879,1.0,2016-10-08,D. Vukovic,17505,2016/2017,12512,0,0,Start,Sydney,4295,away,90
17051,2033,283,AusAL,0,90,2238879,1.0,2016-10-08,R. Grant,69302,2016/2017,12512,0,0,Start,Sydney,4295,away,90
17052,2034,283,AusAL,0,90,2238879,1.0,2016-10-08,A. Wilkinson,17510,2016/2017,12512,0,0,Start,Sydney,4295,away,90
17053,2035,283,AusAL,0,90,2238879,1.0,2016-10-08,M. Jurman,61225,2016/2017,12512,0,0,Start,Sydney,4295,away,90
17054,2036,283,AusAL,0,90,2238879,1.0,2016-10-08,M. Zullo,17612,2016/2017,12512,0,0,Start,Sydney,4295,away,90
17055,2037,283,AusAL,0,73,2238879,1.0,2016-10-08,D. Carney,10623,2016/2017,12512,0,0,Start,Sydney,4295,away,73
17056,2038,283,AusAL,0,90,2238879,1.0,2016-10-08,M. Ninkovic,19673,2016/2017,12512,0,0,Start,Sydney,4295,away,90
17057,2039,283,AusAL,0,90,2238879,1.0,2016-10-08,J. Brillante,166743,2016/2017,12512,0,0,Start,Sydney,4295,away,90
17058,2040,283,AusAL,0,90,2238879,1.0,2016-10-08,B. O'Neill,233707,2016/2017,12512,0,0,Start,Sydney,4295,away,90
17059,2041,283,AusAL,0,80,2238879,1.0,2016-10-08,F. Holosko,4988,2016/2017,12512,0,0,Start,Sydney,4295,away,80
17060,2042,283,AusAL,3,90,2238879,1.0,2016-10-08,Bobo,4800,2016/2017,12512,0,0,Start,Sydney,4295,away,90
17061,2043,283,AusAL,0,90,2238879,1.0,2016-10-08,V. Janjetovic,270934,2016/2017,12512,0,-1,Unused Sub,Sydney,4295,away,0
17062,2044,283,AusAL,0,90,2238879,1.0,2016-10-08,S. Ryall,20509,2016/2017,12512,3,90,Sub,Sydney,4295,away,0
17063,2045,283,AusAL,0,90,2238879,1.0,2016-10-08,M. Dimitrijevic,1381,2016/2017,12512,0,-1,Unused Sub,Sydney,4295,away,0
17064,2046,283,AusAL,0,90,2238879,1.0,2016-10-08,A. Brosque,17628,2016/2017,12512,0,73,Sub,Sydney,4295,away,17
17065,2047,283,AusAL,0,90,2238879,1.0,2016-10-08,M. Simon,17525,2016/2017,12512,0,80,Sub,Sydney,4295,away,10
17066,2048,283,AusAL,0,90,2238880,1.0,2016-10-08,I. Necevski,17615,2016/2017,12512,0,0,Start,Central Coast Mariners,4317,away,90
17067,2049,283,AusAL,0,90,2238880,1.0,2016-10-08,J. Poscoliero,384695,2016/2017,12512,0,0,Start,Central Coast Mariners,4317,away,90
17068,2050,283,AusAL,0,46,2238880,1.0,2016-10-08,J. Faty,1455,2016/2017,12512,0,0,Start,Central Coast Mariners,4317,away,46
17069,2051,283,AusAL,0,90,2238880,1.0,2016-10-08,M. Neill,286119,2016/2017,12512,0,0,Start,Central Coast Mariners,4317,away,90
17070,2052,283,AusAL,0,75,2238880,1.0,2016-10-08,S. Roux,282863,2016/2017,12512,0,0,Start,Central Coast Mariners,4317,away,75
17071,2053,283,AusAL,0,90,2238880,1.0,2016-10-08,N. Montgomery,2603,2016/2017,12512,0,0,Start,Central Coast Mariners,4317,away,90
17072,2054,283,AusAL,0,90,2238880,1.0,2016-10-08,M. Tavares,14965,2016/2017,12512,0,0,Start,Central Coast Mariners,4317,away,90
17073,2055,283,AusAL,0,90,2238880,1.0,2016-10-08,B. Powell,179143,2016/2017,12512,0,0,Start,Central Coast Mariners,4317,away,90
17074,2056,283,AusAL,0,75,2238880,1.0,2016-10-08,T. Buhagiar,431798,2016/2017,12512,0,0,Start,Central Coast Mariners,4317,away,75
17075,2057,283,AusAL,0,90,2238880,1.0,2016-10-08,C. Pain,283472,2016/2017,12512,0,0,Start,Central Coast Mariners,4317,away,90
17076,2058,283,AusAL,0,90,2238880,1.0,2016-10-08,R. O'Donovan,7038,2016/2017,12512,0,0,Start,Central Coast Mariners,4317,away,90
17077,2059,283,AusAL,0,90,2238880,1.0,2016-10-08,P. Izzo,181574,2016/2017,12512,0,-1,Unused Sub,Central Coast Mariners,4317,away,0
17078,2060,283,AusAL,0,90,2238880,1.0,2016-10-08,A. Berry,432294,2016/2017,12512,0,-1,Unused Sub,Central Coast Mariners,4317,away,0
17079,2061,283,AusAL,0,90,2238880,1.0,2016-10-08,J. McGing,416457,2016/2017,12512,0,46,Sub,Central Coast Mariners,4317,away,44
17080,2062,283,AusAL,0,90,2238880,1.0,2016-10-08,R. Peterson,465180,2016/2017,12512,0,75,Sub,Central Coast Mariners,4317,away,15
17081,2063,283,AusAL,0,90,2238880,1.0,2016-10-08,K. Appiah-Kubi,270942,2016/2017,12512,0,75,Sub,Central Coast Mariners,4317,away,15
15082,64,283,AusAL,0,90,2238881,1.0,2016-10-09,J. Duncan,166991,2016/2017,12512,0,0,Start,Newcastle Jets,4320,home,90
15083,65,283,AusAL,0,63,2238881,1.0,2016-10-09,J. Hoffman,21424,2016/2017,12512,0,0,Start,Newcastle Jets,4320,home,63
15084,66,283,AusAL,0,90,2238881,1.0,2016-10-09,N. Boogaard,17523,2016/2017,12512,0,0,Start,Newcastle Jets,4320,home,90
15085,67,283,AusAL,0,72,2238881,1.0,2016-10-09,D. Mullen,61139,2016/2017,12512,0,0,Start,Newcastle Jets,4320,home,72
15086,68,283,AusAL,0,90,2238881,1.0,2016-10-09,N. Cowburn,390881,2016/2017,12512,0,0,Start,Newcastle Jets,4320,home,90
15087,69,283,AusAL,0,90,2238881,1.0,2016-10-09,W. Brown,23333,2016/2017,12512,0,0,Start,Newcastle Jets,4320,home,90
15088,70,283,AusAL,0,90,2238881,1.0,2016-10-09,B. Kantarovski,53949,2016/2017,12512,0,0,Start,Newcastle Jets,4320,home,90
15089,71,283,AusAL,0,90,2238881,1.0,2016-10-09,S. Ugarkovic,303801,2016/2017,12512,0,0,Start,Newcastle Jets,4320,home,90
15090,72,283,AusAL,0,90,2238881,1.0,2016-10-09,A. Hoole,281546,2016/2017,12512,0,0,Start,Newcastle Jets,4320,home,90
15091,73,283,AusAL,0,90,2238881,1.0,2016-10-09,A. Nabbout,273006,2016/2017,12512,0,0,Start,Newcastle Jets,4320,home,90
15092,74,283,AusAL,0,37,2238881,1.0,2016-10-09,A. Kokko,8399,2016/2017,12512,0,0,Start,Newcastle Jets,4320,home,37
15093,75,283,AusAL,0,90,2238881,1.0,2016-10-09,P. Clark,465245,2016/2017,12512,0,-1,Unused Sub,Newcastle Jets,4320,home,0
15094,76,283,AusAL,0,90,2238881,1.0,2016-10-09,L. Jackson,336122,2016/2017,12512,0,63,Sub,Newcastle Jets,4320,home,27
15095,77,283,AusAL,0,90,2238881,1.0,2016-10-09,I. Vujica,420602,2016/2017,12512,0,72,Sub,Newcastle Jets,4320,home,18
15096,78,283,AusAL,0,90,2238881,1.0,2016-10-09,D. Clut,322077,2016/2017,12512,0,37,Sub,Newcastle Jets,4320,home,53
15097,79,283,AusAL,0,90,2238881,1.0,2016-10-09,L. Haliti,53071,2016/2017,12512,0,-1,Unused Sub,Newcastle Jets,4320,home,0
17082,2064,283,AusAL,0,90,2238881,1.0,2016-10-09,E. Galekovic,17527,2016/2017,12512,0,0,Start,Adelaide United,143,away,90
17083,2065,283,AusAL,0,90,2238881,1.0,2016-10-09,D. McGowan,166201,2016/2017,12512,0,0,Start,Adelaide United,143,away,90
17084,2066,283,AusAL,0,90,2238881,1.0,2016-10-09,I. La Rocca,34869,2016/2017,12512,0,0,Start,Adelaide United,143,away,90
17085,2067,283,AusAL,0,90,2238881,1.0,2016-10-09,B. Garuccio,267320,2016/2017,12512,0,0,Start,Adelaide United,143,away,90
17086,2068,283,AusAL,0,90,2238881,1.0,2016-10-09,T. Elrich,17553,2016/2017,12512,0,0,Start,Adelaide United,143,away,90
17087,2069,283,AusAL,0,90,2238881,1.0,2016-10-09,J. Holland,20451,2016/2017,12512,0,0,Start,Adelaide United,143,away,90
17088,2070,283,AusAL,0,71,2238881,1.0,2016-10-09,J. Makarounas,188745,2016/2017,12512,0,0,Start,Adelaide United,143,away,71
17089,2071,283,AusAL,0,90,2238881,1.0,2016-10-09,Isaias,62709,2016/2017,12512,0,0,Start,Adelaide United,143,away,90
17090,2072,283,AusAL,0,90,2238881,1.0,2016-10-09,Sergi Guardiola,152249,2016/2017,12512,0,0,Start,Adelaide United,143,away,90
17091,2073,283,AusAL,0,90,2238881,1.0,2016-10-09,Cirio,19212,2016/2017,12512,0,0,Start,Adelaide United,143,away,90
17092,2074,283,AusAL,0,84,2238881,1.0,2016-10-09,Henrique Silva,73065,2016/2017,12512,0,0,Start,Adelaide United,143,away,84
17093,2075,283,AusAL,0,90,2238881,1.0,2016-10-09,J. Hall,229657,2016/2017,12512,0,-1,Unused Sub,Adelaide United,143,away,0
17094,2076,283,AusAL,0,90,2238881,1.0,2016-10-09,B. Warland,367455,2016/2017,12512,0,-1,Unused Sub,Adelaide United,143,away,0
17095,2077,283,AusAL,0,90,2238881,1.0,2016-10-09,R. Kitto,320481,2016/2017,12512,0,71,Sub,Adelaide United,143,away,19
17096,2078,283,AusAL,0,90,2238881,1.0,2016-10-09,J. O'Doherty,464442,2016/2017,12512,0,84,Sub,Adelaide United,143,away,6
17097,2079,283,AusAL,0,90,2238881,1.0,2016-10-09,R. McGree,440352,2016/2017,12512,0,-1,Unused Sub,Adelaide United,143,away,0
15098,80,283,AusAL,0,90,2238882,2.0,2016-10-14,E. Galekovic,17527,2016/2017,12512,0,0,Start,Adelaide United,143,home,90
15099,81,283,AusAL,0,90,2238882,2.0,2016-10-14,T. Elrich,17553,2016/2017,12512,0,0,Start,Adelaide United,143,home,90
15100,82,283,AusAL,0,90,2238882,2.0,2016-10-14,B. Garuccio,267320,2016/2017,12512,0,0,Start,Adelaide United,143,home,90
15101,83,283,AusAL,0,90,2238882,2.0,2016-10-14,D. McGowan,166201,2016/2017,12512,0,0,Start,Adelaide United,143,home,90
15102,84,283,AusAL,0,90,2238882,2.0,2016-10-14,I. La Rocca,34869,2016/2017,12512,0,0,Start,Adelaide United,143,home,90
15103,85,283,AusAL,0,90,2238882,2.0,2016-10-14,Isaias,62709,2016/2017,12512,0,0,Start,Adelaide United,143,home,90
15104,86,283,AusAL,0,90,2238882,2.0,2016-10-14,J. Holland,20451,2016/2017,12512,0,0,Start,Adelaide United,143,home,90
15105,87,283,AusAL,0,90,2238882,2.0,2016-10-14,J. Makarounas,188745,2016/2017,12512,0,0,Start,Adelaide United,143,home,90
15106,88,283,AusAL,0,90,2238882,2.0,2016-10-14,Sergi Guardiola,152249,2016/2017,12512,0,0,Start,Adelaide United,143,home,90
15107,89,283,AusAL,0,88,2238882,2.0,2016-10-14,Henrique Silva,73065,2016/2017,12512,0,0,Start,Adelaide United,143,home,88
15108,90,283,AusAL,0,11,2238882,2.0,2016-10-14,Cirio,19212,2016/2017,12512,0,0,Start,Adelaide United,143,home,11
15109,91,283,AusAL,0,90,2238882,2.0,2016-10-14,J. Hall,229657,2016/2017,12512,0,-1,Unused Sub,Adelaide United,143,home,0
15110,92,283,AusAL,0,90,2238882,2.0,2016-10-14,B. Warland,367455,2016/2017,12512,0,-1,Unused Sub,Adelaide United,143,home,0
15111,93,283,AusAL,0,90,2238882,2.0,2016-10-14,R. McGree,440352,2016/2017,12512,0,-1,Unused Sub,Adelaide United,143,home,0
15112,94,283,AusAL,0,90,2238882,2.0,2016-10-14,R. Kitto,320481,2016/2017,12512,0,11,Sub,Adelaide United,143,home,79
15113,95,283,AusAL,0,90,2238882,2.0,2016-10-14,J. O'Doherty,464442,2016/2017,12512,0,88,Sub,Adelaide United,143,home,2
17098,2080,283,AusAL,0,90,2238882,2.0,2016-10-14,A. Redmayne,17522,2016/2017,12512,0,0,Start,Western Sydney Wanderers,21585,away,90
17099,2081,283,AusAL,0,90,2238882,2.0,2016-10-14,S. Neville,69496,2016/2017,12512,0,0,Start,Western Sydney Wanderers,21585,away,90
17100,2082,283,AusAL,0,90,2238882,2.0,2016-10-14,J. Clisby,282862,2016/2017,12512,0,0,Start,Western Sydney Wanderers,21585,away,90
17101,2083,283,AusAL,0,85,2238882,2.0,2016-10-14,R. Cornthwaite,17486,2016/2017,12512,0,0,Start,Western Sydney Wanderers,21585,away,85
17102,2084,283,AusAL,0,90,2238882,2.0,2016-10-14,J. Aspropotamitis,397086,2016/2017,12512,0,0,Start,Western Sydney Wanderers,21585,away,90
17103,2085,283,AusAL,0,90,2238882,2.0,2016-10-14,Kearyn Baccus,164631,2016/2017,12512,0,0,Start,Western Sydney Wanderers,21585,away,90
17104,2086,283,AusAL,0,90,2238882,2.0,2016-10-14,J. Kusukami,90952,2016/2017,12512,0,0,Start,Western Sydney Wanderers,21585,away,90
17105,2087,283,AusAL,0,90,2238882,2.0,2016-10-14,Dimas,17896,2016/2017,12512,0,0,Start,Western Sydney Wanderers,21585,away,90
17106,2088,283,AusAL,0,90,2238882,2.0,2016-10-14,M. Nichols,74451,2016/2017,12512,0,0,Start,Western Sydney Wanderers,21585,away,90
17107,2089,283,AusAL,0,56,2238882,2.0,2016-10-14,S. Lustica,96439,2016/2017,12512,0,0,Start,Western Sydney Wanderers,21585,away,56
17108,2090,283,AusAL,0,61,2238882,2.0,2016-10-14,K. Bulut,135490,2016/2017,12512,0,0,Start,Western Sydney Wanderers,21585,away,61
