True,index,comp_id,competition,end_added,end_min,fixture_id,fixture_week,kick_off_dt,player,player_id,season,season_id,start_added,start_min,start_status,team,team_id,location,mins_played
95569,13,43,ScoPr,0,90,2242424,1.0,2016-08-06,J. Holt,157638,2016/2017,12610,0,-1,Unused Sub,Rangers,1899,home,0
95570,14,43,ScoPr,0,90,2242424,1.0,2016-08-06,H. Forrester,149022,2016/2017,12610,0,61,Sub,Rangers,1899,home,29
95571,15,43,ScoPr,0,90,2242424,1.0,2016-08-06,J. Rossiter,281570,2016/2017,12610,0,76,Sub,Rangers,1899,home,14
95572,16,43,ScoPr,0,90,2242424,1.0,2016-08-06,J. Dodoo,333829,2016/2017,12610,0,-1,Unused Sub,Rangers,1899,home,0
95573,17,43,ScoPr,0,90,2242424,1.0,2016-08-06,M. O'Halloran,169717,2016/2017,12610,0,61,Sub,Rangers,1899,home,29
95574,18,43,ScoPr,0,90,2242420,1.0,2016-08-06,J. MacDonald,843,2016/2017,12610,0,0,Start,Kilmarnock,1906,home,90
95575,19,43,ScoPr,0,90,2242420,1.0,2016-08-06,W. Boyle,391409,2016/2017,12610,0,0,Start,Kilmarnock,1906,home,90
95576,20,43,ScoPr,0,90,2242420,1.0,2016-08-06,S. Smith,821,2016/2017,12610,0,0,Start,Kilmarnock,1906,home,90
95577,21,43,ScoPr,0,90,2242420,1.0,2016-08-06,M. Addison,23334,2016/2017,12610,0,0,Start,Kilmarnock,1906,home,90
95578,22,43,ScoPr,0,61,2242420,1.0,2016-08-06,D. Hawkshaw,334285,2016/2017,12610,0,0,Start,Kilmarnock,1906,home,61
95579,23,43,ScoPr,0,90,2242420,1.0,2016-08-06,G. Dicker,51121,2016/2017,12610,0,0,Start,Kilmarnock,1906,home,90
95580,24,43,ScoPr,0,90,2242420,1.0,2016-08-06,G. Taylor,443199,2016/2017,12610,0,0,Start,Kilmarnock,1906,home,90
95581,25,43,ScoPr,0,90,2242420,1.0,2016-08-06,C. McFadzean,257968,2016/2017,12610,0,0,Start,Kilmarnock,1906,home,90
95582,26,43,ScoPr,0,90,2242420,1.0,2016-08-06,S. Coulibaly,193405,2016/2017,12610,0,0,Start,Kilmarnock,1906,home,90
95583,27,43,ScoPr,0,48,2242420,1.0,2016-08-06,R. McKenzie,176403,2016/2017,12610,0,0,Start,Kilmarnock,1906,home,48
95584,28,43,ScoPr,0,79,2242420,1.0,2016-08-06,G. Kiltie,316210,2016/2017,12610,0,0,Start,Kilmarnock,1906,home,79
95585,29,43,ScoPr,0,90,2242420,1.0,2016-08-06,O. Davies,325141,2016/2017,12610,0,-1,Unused Sub,Kilmarnock,1906,home,0
95586,30,43,ScoPr,0,90,2242420,1.0,2016-08-06,J. Burn,412727,2016/2017,12610,0,-1,Unused Sub,Kilmarnock,1906,home,0
95587,31,43,ScoPr,0,90,2242420,1.0,2016-08-06,J. Cobain,449279,2016/2017,12610,0,-1,Unused Sub,Kilmarnock,1906,home,0
95588,32,43,ScoPr,0,90,2242420,1.0,2016-08-06,M. Smith,429618,2016/2017,12610,0,79,Sub,Kilmarnock,1906,home,11
95589,33,43,ScoPr,0,90,2242420,1.0,2016-08-06,M. Waddington,326729,2016/2017,12610,0,-1,Unused Sub,Kilmarnock,1906,home,0
95590,34,43,ScoPr,0,90,2242420,1.0,2016-08-06,K. Boyd,839,2016/2017,12610,0,48,Sub,Kilmarnock,1906,home,42
95591,35,43,ScoPr,0,90,2242420,1.0,2016-08-06,J. Jones,281084,2016/2017,12610,0,61,Sub,Kilmarnock,1906,home,29
95592,36,43,ScoPr,0,90,2242419,1.0,2016-08-06,T. Cerny,14936,2016/2017,12610,0,0,Start,Partick Thistle,1909,home,90
95593,37,43,ScoPr,0,90,2242419,1.0,2016-08-06,Z. Gordon,174589,2016/2017,12610,0,0,Start,Partick Thistle,1909,home,90
95594,38,43,ScoPr,0,78,2242419,1.0,2016-08-06,L. Lindsay,295517,2016/2017,12610,0,0,Start,Partick Thistle,1909,home,78
95595,39,43,ScoPr,0,90,2242419,1.0,2016-08-06,C. Booth,134242,2016/2017,12610,0,0,Start,Partick Thistle,1909,home,90
95596,40,43,ScoPr,0,90,2242419,1.0,2016-08-06,D. Devine,158891,2016/2017,12610,0,0,Start,Partick Thistle,1909,home,90
95597,41,43,ScoPr,0,90,2242419,1.0,2016-08-06,S. Lawless,136216,2016/2017,12610,0,0,Start,Partick Thistle,1909,home,90
95598,42,43,ScoPr,0,90,2242419,1.0,2016-08-06,A. Osman,17995,2016/2017,12610,0,0,Start,Partick Thistle,1909,home,90
95599,43,43,ScoPr,0,72,2242419,1.0,2016-08-06,C. Erskine,86344,2016/2017,12610,0,0,Start,Partick Thistle,1909,home,72
95600,44,43,ScoPr,0,90,2242419,1.0,2016-08-06,S. Welsh,85202,2016/2017,12610,0,0,Start,Partick Thistle,1909,home,90
95601,45,43,ScoPr,0,90,2242419,1.0,2016-08-06,D. Amoo,118841,2016/2017,12610,0,0,Start,Partick Thistle,1909,home,90
95602,46,43,ScoPr,0,90,2242419,1.0,2016-08-06,K. Doolan,114993,2016/2017,12610,0,0,Start,Partick Thistle,1909,home,90
95603,47,43,ScoPr,0,90,2242419,1.0,2016-08-06,R. Scully,136277,2016/2017,12610,0,-1,Unused Sub,Partick Thistle,1909,home,0
95604,48,43,ScoPr,0,90,2242419,1.0,2016-08-06,D. Syme,334284,2016/2017,12610,0,-1,Unused Sub,Partick Thistle,1909,home,0
95605,49,43,ScoPr,0,90,2242419,1.0,2016-08-06,Ryan Edwards I,249618,2016/2017,12610,0,72,Sub,Partick Thistle,1909,home,18
95606,50,43,ScoPr,0,90,2242419,1.0,2016-08-06,D. Wilson,278431,2016/2017,12610,0,-1,Unused Sub,Partick Thistle,1909,home,0
95607,51,43,ScoPr,0,90,2242419,1.0,2016-08-06,D. McDaid,189518,2016/2017,12610,0,-1,Unused Sub,Partick Thistle,1909,home,0
95608,52,43,ScoPr,0,90,2242419,1.0,2016-08-06,M. Pogba,156377,2016/2017,12610,0,-1,Unused Sub,Partick Thistle,1909,home,0
95609,53,43,ScoPr,0,90,2242419,1.0,2016-08-06,A. Azeez,269595,2016/2017,12610,0,78,Sub,Partick Thistle,1909,home,12
95610,54,43,ScoPr,0,90,2242422,1.0,2016-08-06,S. Fox,115478,2016/2017,12610,0,0,Start,Ross County,1914,home,90
95611,55,43,ScoPr,0,90,2242422,1.0,2016-08-06,J. McEveley,2689,2016/2017,12610,0,0,Start,Ross County,1914,home,90
95612,56,43,ScoPr,0,90,2242422,1.0,2016-08-06,P. Quinn,914,2016/2017,12610,0,0,Start,Ross County,1914,home,90
95613,57,43,ScoPr,0,90,2242422,1.0,2016-08-06,A. Davies,2819,2016/2017,12610,0,0,Start,Ross County,1914,home,90
95614,58,43,ScoPr,0,90,2242422,1.0,2016-08-06,C. Routis,135650,2016/2017,12610,0,0,Start,Ross County,1914,home,90
95615,59,43,ScoPr,0,38,2242422,1.0,2016-08-06,K. van der Weg,227568,2016/2017,12610,0,0,Start,Ross County,1914,home,38
95616,60,43,ScoPr,0,26,2242422,1.0,2016-08-06,M. Woods,47511,2016/2017,12610,0,0,Start,Ross County,1914,home,26
95617,61,43,ScoPr,0,90,2242422,1.0,2016-08-06,M. Gardyne,38611,2016/2017,12610,0,0,Start,Ross County,1914,home,90
95618,62,43,ScoPr,0,90,2242422,1.0,2016-08-06,A. Schalk,188623,2016/2017,12610,0,0,Start,Ross County,1914,home,90
95619,63,43,ScoPr,0,65,2242422,1.0,2016-08-06,B. Graham,38557,2016/2017,12610,0,0,Start,Ross County,1914,home,65
95620,64,43,ScoPr,0,90,2242422,1.0,2016-08-06,L. Boyce,77277,2016/2017,12610,0,0,Start,Ross County,1914,home,90
95621,65,43,ScoPr,0,90,2242422,1.0,2016-08-06,A. McCarey,77134,2016/2017,12610,0,-1,Unused Sub,Ross County,1914,home,0
95622,66,43,ScoPr,0,90,2242422,1.0,2016-08-06,R. Foster,989,2016/2017,12610,0,-1,Unused Sub,Ross County,1914,home,0
95623,67,43,ScoPr,0,90,2242422,1.0,2016-08-06,E. Cikos,83532,2016/2017,12610,0,-1,Unused Sub,Ross County,1914,home,0
95624,68,43,ScoPr,0,90,2242422,1.0,2016-08-06,T. Dingwall,256157,2016/2017,12610,0,-1,Unused Sub,Ross County,1914,home,0
95625,69,43,ScoPr,0,90,2242422,1.0,2016-08-06,J. Franks,79500,2016/2017,12610,0,38,Sub,Ross County,1914,home,52
95626,70,43,ScoPr,0,90,2242422,1.0,2016-08-06,I. McShane,146844,2016/2017,12610,0,26,Sub,Ross County,1914,home,64
95627,71,43,ScoPr,0,90,2242422,1.0,2016-08-06,C. Curran,51180,2016/2017,12610,0,65,Sub,Ross County,1914,home,25
99652,4096,43,ScoPr,0,90,2242424,1.0,2016-08-06,R. Matthews,356283,2016/2017,12610,0,0,Start,Hamilton Academical,1922,away,90
99653,4097,43,ScoPr,0,90,2242424,1.0,2016-08-06,M. Devlin,168734,2016/2017,12610,0,0,Start,Hamilton Academical,1922,away,90
99654,4098,43,ScoPr,0,90,2242424,1.0,2016-08-06,G. Sarris,76636,2016/2017,12610,0,0,Start,Hamilton Academical,1922,away,90
99655,4099,43,ScoPr,0,90,2242424,1.0,2016-08-06,A.  Kurakins,29440,2016/2017,12610,0,0,Start,Hamilton Academical,1922,away,90
99656,4100,43,ScoPr,0,90,2242424,1.0,2016-08-06,G. Gillespie,46514,2016/2017,12610,0,0,Start,Hamilton Academical,1922,away,90
99657,4101,43,ScoPr,0,90,2242424,1.0,2016-08-06,A. Crawford,111767,2016/2017,12610,0,0,Start,Hamilton Academical,1922,away,90
99658,4102,43,ScoPr,0,68,2242424,1.0,2016-08-06,M. Donati,4264,2016/2017,12610,0,0,Start,Hamilton Academical,1922,away,68
99659,4103,43,ScoPr,0,90,2242424,1.0,2016-08-06,D. Imrie,24799,2016/2017,12610,0,0,Start,Hamilton Academical,1922,away,90
99660,4104,43,ScoPr,0,90,2242424,1.0,2016-08-06,G. Docherty,285758,2016/2017,12610,0,0,Start,Hamilton Academical,1922,away,90
99661,4105,43,ScoPr,0,90,2242424,1.0,2016-08-06,L. Longridge,237249,2016/2017,12610,0,0,Start,Hamilton Academical,1922,away,90
99662,4106,43,ScoPr,0,45,2242424,1.0,2016-08-06,D'Akol,155120,2016/2017,12610,0,0,Start,Hamilton Academical,1922,away,45
99663,4107,43,ScoPr,0,90,2242424,1.0,2016-08-06,G. Woods,75842,2016/2017,12610,0,-1,Unused Sub,Hamilton Academical,1922,away,0
99664,4108,43,ScoPr,0,90,2242424,1.0,2016-08-06,S. Want,441689,2016/2017,12610,0,-1,Unused Sub,Hamilton Academical,1922,away,0
99665,4109,43,ScoPr,0,90,2242424,1.0,2016-08-06,D. Lyon,254597,2016/2017,12610,0,68,Sub,Hamilton Academical,1922,away,22
99666,4110,43,ScoPr,0,90,2242424,1.0,2016-08-06,R. Hughes,431862,2016/2017,12610,0,90,Sub,Hamilton Academical,1922,away,0
99667,4111,43,ScoPr,0,90,2242424,1.0,2016-08-06,R. Cunningham,444713,2016/2017,12610,0,-1,Unused Sub,Hamilton Academical,1922,away,0
99668,4112,43,ScoPr,0,90,2242424,1.0,2016-08-06,S. Boyd,314536,2016/2017,12610,0,-1,Unused Sub,Hamilton Academical,1922,away,0
99669,4113,43,ScoPr,0,90,2242424,1.0,2016-08-06,E. Brophy,292164,2016/2017,12610,0,45,Sub,Hamilton Academical,1922,away,45
99670,4114,43,ScoPr,0,90,2242420,1.0,2016-08-06,C. Samson,50938,2016/2017,12610,0,0,Start,Motherwell,1902,away,90
99671,4115,43,ScoPr,0,90,2242420,1.0,2016-08-06,R. Tait,47510,2016/2017,12610,0,0,Start,Motherwell,1902,away,90
99672,4116,43,ScoPr,0,90,2242420,1.0,2016-08-06,S. Hammell,25396,2016/2017,12610,0,0,Start,Motherwell,1902,away,90
99673,4117,43,ScoPr,0,90,2242420,1.0,2016-08-06,S. McManus,792,2016/2017,12610,0,0,Start,Motherwell,1902,away,90
99674,4118,43,ScoPr,0,56,2242420,1.0,2016-08-06,C. McHugh,158150,2016/2017,12610,0,0,Start,Motherwell,1902,away,56
99675,4119,43,ScoPr,0,90,2242420,1.0,2016-08-06,C. Cadden,331341,2016/2017,12610,0,0,Start,Motherwell,1902,away,90
99676,4120,43,ScoPr,0,90,2242420,1.0,2016-08-06,B. Heneghan,360391,2016/2017,12610,0,0,Start,Motherwell,1902,away,90
99677,4121,43,ScoPr,0,88,2242420,1.0,2016-08-06,L. Ainsworth,47490,2016/2017,12610,0,0,Start,Motherwell,1902,away,88
99678,4122,43,ScoPr,0,90,2242420,1.0,2016-08-06,C. Clay,133530,2016/2017,12610,0,0,Start,Motherwell,1902,away,90
99679,4123,43,ScoPr,0,90,2242420,1.0,2016-08-06,M. Johnson,93781,2016/2017,12610,0,0,Start,Motherwell,1902,away,90
99680,4124,43,ScoPr,0,90,2242420,1.0,2016-08-06,S. McDonald,918,2016/2017,12610,0,0,Start,Motherwell,1902,away,90
99681,4125,43,ScoPr,0,90,2242420,1.0,2016-08-06,D. Brill,50608,2016/2017,12610,0,-1,Unused Sub,Motherwell,1902,away,0
99682,4126,43,ScoPr,0,90,2242420,1.0,2016-08-06,J. Chalmers,154184,2016/2017,12610,0,56,Sub,Motherwell,1902,away,34
99683,4127,43,ScoPr,0,90,2242420,1.0,2016-08-06,D. Ferguson,334345,2016/2017,12610,0,-1,Unused Sub,Motherwell,1902,away,0
99684,4128,43,ScoPr,0,90,2242420,1.0,2016-08-06,D. Thomas,328265,2016/2017,12610,0,-1,Unused Sub,Motherwell,1902,away,0
99685,4129,43,ScoPr,0,90,2242420,1.0,2016-08-06,R. MacLean,390967,2016/2017,12610,0,88,Sub,Motherwell,1902,away,2
99686,4130,43,ScoPr,0,90,2242420,1.0,2016-08-06,A. Campbell,440404,2016/2017,12610,0,-1,Unused Sub,Motherwell,1902,away,0
99687,4131,43,ScoPr,0,90,2242420,1.0,2016-08-06,D. Mackin,334350,2016/2017,12610,0,-1,Unused Sub,Motherwell,1902,away,0
99688,4132,43,ScoPr,0,90,2242419,1.0,2016-08-06,O. Williams,51115,2016/2017,12610,0,0,Start,Inverness CT,1911,away,90
99689,4133,43,ScoPr,0,90,2242419,1.0,2016-08-06,C. Tremarco,36442,2016/2017,12610,0,0,Start,Inverness CT,1911,away,90
99690,4134,43,ScoPr,0,90,2242419,1.0,2016-08-06,K. McNaughton,15876,2016/2017,12610,0,0,Start,Inverness CT,1911,away,90
99691,4135,43,ScoPr,0,90,2242419,1.0,2016-08-06,D. Raven,50855,2016/2017,12610,0,0,Start,Inverness CT,1911,away,90
99692,4136,43,ScoPr,0,90,2242419,1.0,2016-08-06,G. Warren,34212,2016/2017,12610,0,0,Start,Inverness CT,1911,away,90
99693,4137,43,ScoPr,0,90,2242419,1.0,2016-08-06,B. King,275387,2016/2017,12610,0,0,Start,Inverness CT,1911,away,90
99694,4138,43,ScoPr,0,90,2242419,1.0,2016-08-06,L. Polworth,154182,2016/2017,12610,0,0,Start,Inverness CT,1911,away,90
99695,4139,43,ScoPr,0,90,2242419,1.0,2016-08-06,G. Tansey,51130,2016/2017,12610,0,0,Start,Inverness CT,1911,away,90
99696,4140,43,ScoPr,0,66,2242419,1.0,2016-08-06,J. Mulraney,270547,2016/2017,12610,0,0,Start,Inverness CT,1911,away,66
99697,4141,43,ScoPr,0,76,2242419,1.0,2016-08-06,I. Vigurs,22360,2016/2017,12610,0,0,Start,Inverness CT,1911,away,76
99698,4142,43,ScoPr,0,90,2242419,1.0,2016-08-06,S. Boden,62846,2016/2017,12610,0,0,Start,Inverness CT,1911,away,90
99699,4143,43,ScoPr,0,90,2242419,1.0,2016-08-06,C. Mackay,305858,2016/2017,12610,0,-1,Unused Sub,Inverness CT,1911,away,0
99700,4144,43,ScoPr,0,90,2242419,1.0,2016-08-06,R. Draper,83606,2016/2017,12610,0,66,Sub,Inverness CT,1911,away,24
99701,4145,43,ScoPr,0,90,2242419,1.0,2016-08-06,L. Horner,157050,2016/2017,12610,0,-1,Unused Sub,Inverness CT,1911,away,0
99702,4146,43,ScoPr,0,90,2242419,1.0,2016-08-06,J. Brown,305855,2016/2017,12610,0,-1,Unused Sub,Inverness CT,1911,away,0
99703,4147,43,ScoPr,0,90,2242419,1.0,2016-08-06,A. Doran,76901,2016/2017,12610,0,-1,Unused Sub,Inverness CT,1911,away,0
99704,4148,43,ScoPr,0,90,2242419,1.0,2016-08-06,A. Sutherland,305857,2016/2017,12610,0,-1,Unused Sub,Inverness CT,1911,away,0
99705,4149,43,ScoPr,0,90,2242419,1.0,2016-08-06,A. Fisher,36267,2016/2017,12610,0,76,Sub,Inverness CT,1911,away,14
99706,4150,43,ScoPr,0,90,2242422,1.0,2016-08-06,S. Bain,134241,2016/2017,12610,0,0,Start,Dundee,1907,away,90
99707,4151,43,ScoPr,0,90,2242422,1.0,2016-08-06,D. O'Dea,793,2016/2017,12610,0,0,Start,Dundee,1907,away,90
99708,4152,43,ScoPr,0,90,2242422,1.0,2016-08-06,C. Kerr,296958,2016/2017,12610,0,0,Start,Dundee,1907,away,90
99709,4153,43,ScoPr,0,90,2242422,1.0,2016-08-06,Julen Etxabeguren,146695,2016/2017,12610,0,0,Start,Dundee,1907,away,90
99710,4154,43,ScoPr,0,90,2242422,1.0,2016-08-06,K. Holt,159233,2016/2017,12610,0,0,Start,Dundee,1907,away,90
99711,4155,43,ScoPr,0,90,2242422,1.0,2016-08-06,P. McGowan,46049,2016/2017,12610,0,0,Start,Dundee,1907,away,90
99712,4156,43,ScoPr,0,73,2242422,1.0,2016-08-06,D. Williams,275340,2016/2017,12610,0,0,Start,Dundee,1907,away,73
99713,4157,43,ScoPr,0,90,2242422,1.0,2016-08-06,J. Vincent,51134,2016/2017,12610,0,0,Start,Dundee,1907,away,90
99714,4158,43,ScoPr,0,90,2242422,1.0,2016-08-06,M. O'Hara,261364,2016/2017,12610,0,0,Start,Dundee,1907,away,90
99715,4159,43,ScoPr,0,81,2242422,1.0,2016-08-06,M. Duffy,250508,2016/2017,12610,0,0,Start,Dundee,1907,away,81
99716,4160,43,ScoPr,0,90,2242422,1.0,2016-08-06,R. Loy,1075,2016/2017,12610,0,0,Start,Dundee,1907,away,90
99717,4161,43,ScoPr,0,90,2242422,1.0,2016-08-06,D. Mitchell,86294,2016/2017,12610,0,-1,Unused Sub,Dundee,1907,away,0
99718,4162,43,ScoPr,0,90,2242422,1.0,2016-08-06,K. Gadzhalov,80305,2016/2017,12610,0,-1,Unused Sub,Dundee,1907,away,0
99719,4163,43,ScoPr,0,90,2242422,1.0,2016-08-06,N. Ross,86322,2016/2017,12610,0,81,Sub,Dundee,1907,away,9
99720,4164,43,ScoPr,0,90,2242422,1.0,2016-08-06,J. Curran,320478,2016/2017,12610,0,-1,Unused Sub,Dundee,1907,away,0
99721,4165,43,ScoPr,0,90,2242422,1.0,2016-08-06,Y. Teijsse,308094,2016/2017,12610,0,-1,Unused Sub,Dundee,1907,away,0
99722,4166,43,ScoPr,0,90,2242422,1.0,2016-08-06,C. Wighton,306935,2016/2017,12610,0,-1,Unused Sub,Dundee,1907,away,0
99723,4167,43,ScoPr,0,90,2242422,1.0,2016-08-06,F. El Bakhtaoui,285762,2016/2017,12610,0,73,Sub,Dundee,1907,away,17
95628,72,43,ScoPr,0,90,2242421,1.0,2016-08-07,A. Mannus,39525,2016/2017,12610,0,0,Start,St. Johnstone,1912,home,90
95629,73,43,ScoPr,0,90,2242421,1.0,2016-08-07,J. Shaughnessy,143801,2016/2017,12610,0,0,Start,St. Johnstone,1912,home,90
95630,74,43,ScoPr,0,90,2242421,1.0,2016-08-07,B. Easton,46506,2016/2017,12610,0,0,Start,St. Johnstone,1912,home,90
95631,75,43,ScoPr,0,90,2242421,1.0,2016-08-07,S. Anderson,31459,2016/2017,12610,0,0,Start,St. Johnstone,1912,home,90
95632,76,43,ScoPr,0,90,2242421,1.0,2016-08-07,T. Scobbie,958,2016/2017,12610,0,0,Start,St. Johnstone,1912,home,90
95633,77,43,ScoPr,0,90,2242421,1.0,2016-08-07,M. Davidson,38566,2016/2017,12610,0,0,Start,St. Johnstone,1912,home,90
95634,78,43,ScoPr,0,67,2242421,1.0,2016-08-07,B. Alston,148090,2016/2017,12610,0,0,Start,St. Johnstone,1912,home,67
95635,79,43,ScoPr,0,90,2242421,1.0,2016-08-07,L. Craig,967,2016/2017,12610,0,0,Start,St. Johnstone,1912,home,90
95636,80,43,ScoPr,0,90,2242421,1.0,2016-08-07,D. Swanson,22228,2016/2017,12610,0,0,Start,St. Johnstone,1912,home,90
95637,81,43,ScoPr,0,64,2242421,1.0,2016-08-07,G. Cummins,25502,2016/2017,12610,0,0,Start,St. Johnstone,1912,home,64
95638,82,43,ScoPr,0,84,2242421,1.0,2016-08-07,S. MacLean,15522,2016/2017,12610,0,0,Start,St. Johnstone,1912,home,84
95639,83,43,ScoPr,0,90,2242421,1.0,2016-08-07,Z. Clark,164466,2016/2017,12610,0,-1,Unused Sub,St. Johnstone,1912,home,0
95640,84,43,ScoPr,0,90,2242421,1.0,2016-08-07,Brad McKay,222478,2016/2017,12610,0,-1,Unused Sub,St. Johnstone,1912,home,0
95641,85,43,ScoPr,0,90,2242421,1.0,2016-08-07,A. Comrie,407966,2016/2017,12610,0,-1,Unused Sub,St. Johnstone,1912,home,0
95642,86,43,ScoPr,0,90,2242421,1.0,2016-08-07,D. Wotherspoon,85204,2016/2017,12610,0,67,Sub,St. Johnstone,1912,home,23
95643,87,43,ScoPr,0,90,2242421,1.0,2016-08-07,P. Paton,38588,2016/2017,12610,0,-1,Unused Sub,St. Johnstone,1912,home,0
95644,88,43,ScoPr,0,90,2242421,1.0,2016-08-07,M. Coulson,15984,2016/2017,12610,0,84,Sub,St. Johnstone,1912,home,6
95645,89,43,ScoPr,0,90,2242421,1.0,2016-08-07,C. Kane,237203,2016/2017,12610,0,64,Sub,St. Johnstone,1912,home,26
95646,90,43,ScoPr,0,90,2242423,1.0,2016-08-07,J. Hamilton,154180,2016/2017,12610,0,0,Start,Hearts,1900,home,90
95647,91,43,ScoPr,0,90,2242423,1.0,2016-08-07,Igor Rossi,101257,2016/2017,12610,0,0,Start,Hearts,1900,home,90
95648,92,43,ScoPr,0,90,2242423,1.0,2016-08-07,C. Paterson,256154,2016/2017,12610,0,0,Start,Hearts,1900,home,90
95649,93,43,ScoPr,0,90,2242423,1.0,2016-08-07,J. Souttar,275841,2016/2017,12610,0,0,Start,Hearts,1900,home,90
95650,94,43,ScoPr,0,90,2242423,1.0,2016-08-07,F. Rherras,301168,2016/2017,12610,0,0,Start,Hearts,1900,home,90
95651,95,43,ScoPr,0,90,2242423,1.0,2016-08-07,A. Sutchuin Djoum,13220,2016/2017,12610,0,0,Start,Hearts,1900,home,90
95652,96,43,ScoPr,0,90,2242423,1.0,2016-08-07,D. Cowie,16536,2016/2017,12610,0,0,Start,Hearts,1900,home,90
95653,97,43,ScoPr,0,90,2242423,1.0,2016-08-07,S. Nicholson,266634,2016/2017,12610,0,0,Start,Hearts,1900,home,90
95654,98,43,ScoPr,0,90,2242423,1.0,2016-08-07,J. Walker,219548,2016/2017,12610,0,0,Start,Hearts,1900,home,90
95655,99,43,ScoPr,0,61,2242423,1.0,2016-08-07,T. Watt,104766,2016/2017,12610,0,0,Start,Hearts,1900,home,61
95656,100,43,ScoPr,0,78,2242423,1.0,2016-08-07,C. Sammon,7210,2016/2017,12610,0,0,Start,Hearts,1900,home,78
95657,101,43,ScoPr,0,90,2242423,1.0,2016-08-07,V. Noring,41427,2016/2017,12610,0,-1,Unused Sub,Hearts,1900,home,0
95658,102,43,ScoPr,0,90,2242423,1.0,2016-08-07,J. Oshaniwa,242544,2016/2017,12610,0,-1,Unused Sub,Hearts,1900,home,0
95659,103,43,ScoPr,0,90,2242423,1.0,2016-08-07,L. Smith,340503,2016/2017,12610,0,-1,Unused Sub,Hearts,1900,home,0
95660,104,43,ScoPr,0,90,2242423,1.0,2016-08-07,H. Paton,451062,2016/2017,12610,0,-1,Unused Sub,Hearts,1900,home,0
95661,105,43,ScoPr,0,90,2242423,1.0,2016-08-07,D. Zanatta,426267,2016/2017,12610,0,-1,Unused Sub,Hearts,1900,home,0
95662,106,43,ScoPr,0,90,2242423,1.0,2016-08-07,P. Buaben,20071,2016/2017,12610,0,78,Sub,Hearts,1900,home,12
95663,107,43,ScoPr,0,90,2242423,1.0,2016-08-07,R. Muirhead,261365,2016/2017,12610,0,61,Sub,Hearts,1900,home,29
99724,4168,43,ScoPr,0,90,2242421,1.0,2016-08-07,J. Lewis,51075,2016/2017,12610,0,0,Start,Aberdeen,1908,away,90
99725,4169,43,ScoPr,0,90,2242421,1.0,2016-08-07,S. Logan,23234,2016/2017,12610,0,0,Start,Aberdeen,1908,away,90
99726,4170,43,ScoPr,0,90,2242421,1.0,2016-08-07,G. Shinnie,86703,2016/2017,12610,0,0,Start,Aberdeen,1908,away,90
99727,4171,43,ScoPr,0,90,2242421,1.0,2016-08-07,M. Reynolds,4497,2016/2017,12610,0,0,Start,Aberdeen,1908,away,90
99728,4172,43,ScoPr,0,90,2242421,1.0,2016-08-07,A. Considine,980,2016/2017,12610,0,0,Start,Aberdeen,1908,away,90
99729,4173,43,ScoPr,0,90,2242421,1.0,2016-08-07,A. O'Connor,158147,2016/2017,12610,0,0,Start,Aberdeen,1908,away,90
99730,4174,43,ScoPr,0,90,2242421,1.0,2016-08-07,R. Jack,46472,2016/2017,12610,0,0,Start,Aberdeen,1908,away,90
99731,4175,43,ScoPr,0,90,2242421,1.0,2016-08-07,K. Mclean,110508,2016/2017,12610,0,0,Start,Aberdeen,1908,away,90
