club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Crystal Palace,Jobi McAnuff,23,Left Winger,Cardiff,£720Th.,in,Summer,0.72,Championship,2005,2005/2006
Crystal Palace,Sándor Torghelle,24,Centre-Forward,Panathinaikos,?,in,Summer,NA,Championship,2005,2005/2006
Crystal Palace,Sam Togwell,21,Defensive Midfield,Port Vale,"End of loanMay 7, 2006",in,Summer,0,Championship,2005,2005/2006
Crystal Palace,Tommy Black,26,Right Midfield,Gillingham FC,"End of loanMay 1, 2006",in,Summer,0,Championship,2005,2005/2006
Crystal Palace,Lewis Grabban,17,Centre-Forward,Palace U18,-,in,Summer,0,Championship,2005,2005/2006
Crystal Palace,Arron Fray,18,Right-Back,Palace U18,-,in,Summer,0,Championship,2005,2005/2006
Crystal Palace,Marco Reich,27,Left Midfield,Without Club,-,in,Summer,0,Championship,2005,2005/2006
Crystal Palace,Tyrone Berry,18,Centre-Forward,Notts County,"End of loanOct 1, 2005",in,Summer,0,Championship,2005,2005/2006
Crystal Palace,Wayne Routledge,20,Left Winger,Spurs,£2.70m,out,Summer,2.7,Championship,2005,2005/2006
Crystal Palace,Sándor Torghelle,23,Centre-Forward,Panathinaikos,£270Th.,out,Summer,0.27,Championship,2005,2005/2006
Crystal Palace,Vasilios Lakis,28,Right Midfield,AEK Athens,Free transfer,out,Summer,0,Championship,2005,2005/2006
Crystal Palace,Darren Powell,29,Centre-Back,Southampton,Free transfer,out,Summer,0,Championship,2005,2005/2006
Crystal Palace,Lance Cronin,19,Goalkeeper,Barnet,Free transfer,out,Summer,0,Championship,2005,2005/2006
Crystal Palace,Neil Shipperley,30,Centre-Forward,Sheffield Utd.,Free transfer,out,Summer,0,Championship,2005,2005/2006
Crystal Palace,Tyrone Berry,18,Centre-Forward,Notts County,Loan,out,Summer,0,Championship,2005,2005/2006
Crystal Palace,Kit Symons,34,Centre-Back,Retired,-,out,Summer,0,Championship,2005,2005/2006
Crystal Palace,Nicola Ventola,27,Centre-Forward,Inter,"End of loanJun 30, 2005",out,Summer,0,Championship,2005,2005/2006
Derby County,Paul Thirlwell,26,Defensive Midfield,Sheffield Utd.,£180Th.,in,Summer,0.18,Championship,2005,2005/2006
Derby County,Khalilou Fadiga,30,Left Winger,Bolton,Loan,in,Summer,0,Championship,2005,2005/2006
Derby County,Andrew Davies,20,Centre-Back,Middlesbrough,Loan,in,Summer,0,Championship,2005,2005/2006
Derby County,Johnnie Jackson,23,Central Midfield,Spurs,Loan,in,Summer,0,Championship,2005,2005/2006
Derby County,Peter Whittingham,21,Central Midfield,Aston Villa,Loan,in,Summer,0,Championship,2005,2005/2006
Derby County,Dean Holdsworth,36,Centre-Forward,Havant & Water.,Free transfer,in,Summer,0,Championship,2005,2005/2006
Derby County,Dexter Blackstock,19,Centre-Forward,Southampton,Loan,in,Summer,0,Championship,2005,2005/2006
Derby County,Seth Johnson,26,Central Midfield,Leeds,Free transfer,in,Summer,0,Championship,2005,2005/2006
Derby County,Marc Edworthy,32,Right-Back,Norwich,Free transfer,in,Summer,0,Championship,2005,2005/2006
Derby County,Kevin Poole,41,Goalkeeper,Bolton,Free transfer,in,Summer,0,Championship,2005,2005/2006
Derby County,Stern John,28,Centre-Forward,Coventry,Loan,in,Summer,0,Championship,2005,2005/2006
Derby County,Émerson Thome,33,Centre-Back,Wigan,Loan,in,Summer,0,Championship,2005,2005/2006
Derby County,Mounir El Hamdaoui,21,Centre-Forward,Spurs,Loan,in,Summer,0,Championship,2005,2005/2006
Derby County,Karl Ashton,16,Centre-Forward,Derby U18,-,in,Summer,0,Championship,2005,2005/2006
Derby County,Giles Barnes,16,Centre-Forward,Derby U18,-,in,Summer,0,Championship,2005,2005/2006
Derby County,Lewin Nyatanga,16,Centre-Back,Derby U18,-,in,Summer,0,Championship,2005,2005/2006
Derby County,Nathan Doyle,19,Defensive Midfield,Notts County,"End of loanMay 1, 2006",in,Summer,0,Championship,2005,2005/2006
Derby County,Pablo Mills,21,Centre-Back,Walsall,"End of loanMay 7, 2006",in,Summer,0,Championship,2005,2005/2006
Derby County,Lee Grant,23,Goalkeeper,Oldham Athletic,"End of loanMay 31, 2006",in,Summer,0,Championship,2005,2005/2006
Derby County,Tom Huddlestone,18,Defensive Midfield,Spurs,£4.23m,out,Summer,4.23,Championship,2005,2005/2006
Derby County,Grzegorz Rasiak,26,Centre-Forward,Spurs,£3.15m,out,Summer,3.15,Championship,2005,2005/2006
Derby County,Gary Twigg,21,Centre-Forward,Airdrie United,Free transfer,out,Summer,0,Championship,2005,2005/2006
Derby County,Jamie Vincent,30,Left-Back,Millwall,Free transfer,out,Summer,0,Championship,2005,2005/2006
Derby County,Daniel Martin,18,Left-Back,Notts County,Free transfer,out,Summer,0,Championship,2005,2005/2006
Derby County,Ian Taylor,37,Midfielder,Northampton,Free transfer,out,Summer,0,Championship,2005,2005/2006
Derby County,Jason Talbot,19,Left-Back,Mansfield Town,Free transfer,out,Summer,0,Championship,2005,2005/2006
Derby County,Marco Reich,27,Left Midfield,Red Star,Free transfer,out,Summer,0,Championship,2005,2005/2006
Derby County,Júnior,29,Centre-Forward,Watford,Free transfer,out,Summer,0,Championship,2005,2005/2006
Derby County,Pablo Mills,21,Centre-Back,MK Dons,Loan,out,Summer,0,Championship,2005,2005/2006
Derby County,Kristoffer Weckström,22,Right Midfield,IFK Mariehamn,?,out,Summer,NA,Championship,2005,2005/2006
Derby County,Muhamed Konjic,35,Centre-Back,Retired,-,out,Summer,0,Championship,2005,2005/2006
Derby County,Kevin Lisbie,27,Centre-Forward,Charlton,"End of loanApr 28, 2006",out,Summer,0,Championship,2005,2005/2006
Derby County,Alan Wright,34,Left-Back,Sheffield Utd.,"End of loanMay 1, 2006",out,Summer,0,Championship,2005,2005/2006
Derby County,Michael McIndoe,26,Left Winger,Doncaster,"End of loanMay 1, 2006",out,Summer,0,Championship,2005,2005/2006
Derby County,Mounir El Hamdaoui,21,Centre-Forward,Spurs,"End of loanMay 1, 2006",out,Summer,0,Championship,2005,2005/2006
Derby County,Khalilou Fadiga,30,Left Winger,Bolton,"End of loanOct 1, 2005",out,Summer,0,Championship,2005,2005/2006
Derby County,Blessing Kaku,27,Attacking Midfield,Bolton,"End of loanJun 30, 2005",out,Summer,0,Championship,2005,2005/2006
Leeds United,Richard Cresswell,27,Centre-Forward,Preston NE,£1.55m,in,Summer,1.55,Championship,2005,2005/2006
Leeds United,Rob Hulse,25,Centre-Forward,West Brom,£1.49m,in,Summer,1.49,Championship,2005,2005/2006
Leeds United,Dan Harding,21,Left-Back,Brighton,£1.13m,in,Summer,1.13,Championship,2005,2005/2006
Leeds United,Robbie Blake,29,Second Striker,Birmingham,£1.08m,in,Summer,1.08,Championship,2005,2005/2006
Leeds United,Ian Bennett,33,Goalkeeper,Birmingham,Free transfer,in,Summer,0,Championship,2005,2005/2006
Leeds United,Eddie Lewis,31,Left Midfield,Preston NE,Free transfer,in,Summer,0,Championship,2005,2005/2006
Leeds United,Steve Stone,33,Right Midfield,Portsmouth,Free transfer,in,Summer,0,Championship,2005,2005/2006
Leeds United,Rui Marques,27,Centre-Back,Marítimo,Free transfer,in,Summer,0,Championship,2005,2005/2006
Leeds United,Jonathan Douglas,23,Central Midfield,Blackburn,Loan,in,Summer,0,Championship,2005,2005/2006
Leeds United,Rui Marques,28,Centre-Back,Hull City,"End of loanMay 1, 2006",in,Summer,0,Championship,2005,2005/2006
Leeds United,Michael Ricketts,27,Centre-Forward,Burnley,"End of loanMay 1, 2006",in,Summer,0,Championship,2005,2005/2006
Leeds United,Ian Morris,19,Left Midfield,Blackpool,"End of loanMay 1, 2006",in,Summer,0,Championship,2005,2005/2006
Leeds United,Jonathan Lund,16,Goalkeeper,Leeds U18,-,in,Summer,0,Championship,2005,2005/2006
Leeds United,Mark Wilberforce,18,Goalkeeper,Leeds U18,-,in,Summer,0,Championship,2005,2005/2006
Leeds United,Ian Morris,18,Left Midfield,Leeds U18,-,in,Summer,0,Championship,2005,2005/2006
Leeds United,Kevin Smith,18,Centre-Forward,Leeds U18,-,in,Summer,0,Championship,2005,2005/2006
Leeds United,Jamie McMaster,22,Central Midfield,Chesterfield FC,"End of loanJun 30, 2005",in,Summer,0,Championship,2005,2005/2006
Leeds United,Aaron Lennon,18,Right Winger,Spurs,£1.08m,out,Summer,1.08,Championship,2005,2005/2006
Leeds United,Matthew Spring,25,Central Midfield,Watford,£203Th.,out,Summer,0.203,Championship,2005,2005/2006
Leeds United,Clarke Carlisle,25,Centre-Back,Watford,£135Th.,out,Summer,0.135,Championship,2005,2005/2006
Leeds United,Ian Morris,18,Left Midfield,Blackpool,Loan,out,Summer,0,Championship,2005,2005/2006
Leeds United,Michael Ricketts,26,Centre-Forward,Cardiff,Loan,out,Summer,0,Championship,2005,2005/2006
Leeds United,Eirik Bakke,27,Central Midfield,Aston Villa,Loan,out,Summer,0,Championship,2005,2005/2006
Leeds United,Simon Johnson,22,Centre-Forward,Darlington,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leeds United,Paul Keegan,20,Central Midfield,Drogheda United,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leeds United,Barry Corr,20,Centre-Forward,Sheff Wed,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leeds United,Jamie McMaster,22,Central Midfield,Aarhus GF,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leeds United,Brian Deane,37,Centre-Forward,Perth Glory,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leeds United,Seth Johnson,26,Central Midfield,Derby,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leeds United,Julian Joachim,30,Centre-Forward,Boston United,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leeds United,Martin Woods,19,Central Midfield,Sunderland,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leeds United,Lucas Radebe,36,Centre-Back,Retired,-,out,Summer,0,Championship,2005,2005/2006
Leeds United,Jonathan Douglas,24,Central Midfield,Blackburn,"End of loanMay 31, 2006",out,Summer,0,Championship,2005,2005/2006
Leeds United,Danny Graham,20,Centre-Forward,Middlesbrough,"End of loanMay 1, 2006",out,Summer,0,Championship,2005,2005/2006
Leeds United,Liam Miller,25,Central Midfield,Man Utd,"End of loanMay 1, 2006",out,Summer,0,Championship,2005,2005/2006
Leeds United,Nathan Blake,33,Centre-Forward,Leicester,"End of loanJun 30, 2005",out,Summer,0,Championship,2005,2005/2006
Leeds United,Marlon King,25,Centre-Forward,Nottm Forest,"End of loanJun 30, 2005",out,Summer,0,Championship,2005,2005/2006
Leicester City,Iain Hume,21,Centre-Forward,Tranmere Rovers,£675Th.,in,Summer,0.675,Championship,2005,2005/2006
Leicester City,Elvis Hammond,24,Centre-Forward,Fulham,£360Th.,in,Summer,0.36,Championship,2005,2005/2006
Leicester City,Peter Gilbert,21,Left-Back,Plymouth,£270Th.,in,Summer,0.27,Championship,2005,2005/2006
Leicester City,Patrick Kisnorbo,24,Centre-Back,Heart of Midl.,Free transfer,in,Summer,0,Championship,2005,2005/2006
Leicester City,Rab Douglas,33,Goalkeeper,Celtic,Free transfer,in,Summer,0,Championship,2005,2005/2006
Leicester City,Momo Sylla,28,Right Winger,Celtic,Free transfer,in,Summer,0,Championship,2005,2005/2006
Leicester City,Paul Henderson,29,Goalkeeper,Bradford,Free transfer,in,Summer,0,Championship,2005,2005/2006
Leicester City,Nils-Eric Johansson,25,Left-Back,Blackburn,Free transfer,in,Summer,0,Championship,2005,2005/2006
Leicester City,Patrik Gerrbrand,24,Centre-Back,Hammarby,Free transfer,in,Summer,0,Championship,2005,2005/2006
Leicester City,Joe Hamill,21,Left-Back,Heart of Midl.,Free transfer,in,Summer,0,Championship,2005,2005/2006
Leicester City,Ryan Smith,18,Left Winger,Arsenal,Loan,in,Summer,0,Championship,2005,2005/2006
Leicester City,Conrad Logan,20,Goalkeeper,Boston United,"End of loanMay 7, 2006",in,Summer,0,Championship,2005,2005/2006
Leicester City,Levi Porter,18,Left Winger,Leicester U18,-,in,Summer,0,Championship,2005,2005/2006
Leicester City,Nathan Blake,33,Centre-Forward,Leeds,"End of loanJun 30, 2005",in,Summer,0,Championship,2005,2005/2006
Leicester City,David Connolly,28,Centre-Forward,Wigan,£2.70m,out,Summer,2.7,Championship,2005,2005/2006
Leicester City,Jordan Stewart,23,Left-Back,Watford,£135Th.,out,Summer,0.135,Championship,2005,2005/2006
Leicester City,Matt Heath,23,Centre-Back,Coventry,£68Th.,out,Summer,0.068,Championship,2005,2005/2006
Leicester City,Chris Makin,32,Left-Back,Reading,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leicester City,Chris O'Grady,19,Centre-Forward,Rush. & Diamon.,Loan,out,Summer,0,Championship,2005,2005/2006
Leicester City,Tommy Wright,20,Centre-Forward,Blackpool,Loan,out,Summer,0,Championship,2005,2005/2006
Leicester City,James Graham,18,Centre-Forward,AFC Hornchurch,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leicester City,Lee Morris,25,Centre-Forward,Yeovil Town,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leicester City,Tommy Williamson,20,Central Midfield,Grays Athletic FC,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leicester City,Peter Canero,24,Right Midfield,Dundee United,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leicester City,Conrad Logan,20,Goalkeeper,Boston United,Loan,out,Summer,0,Championship,2005,2005/2006
Leicester City,James Scowcroft,29,Forward,Coventry,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leicester City,Lars Hirschfeld,26,Goalkeeper,Tromsø IL,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leicester City,Lilian Nalis,33,Central Midfield,Sheffield Utd.,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leicester City,Nikolaos Dabizas,31,Centre-Back,AE Larisa,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leicester City,Ian Walker,33,Goalkeeper,Bolton,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leicester City,Keith Gillespie,30,Right Midfield,Sheffield Utd.,Free transfer,out,Summer,0,Championship,2005,2005/2006
Leicester City,Nathan Blake,33,Centre-Forward,Retired,-,out,Summer,0,Championship,2005,2005/2006
Leicester City,Andy Welsh,22,Left Midfield,Sunderland,"End of loanMay 1, 2006",out,Summer,0,Championship,2005,2005/2006
Leicester City,Rufus Brevett,36,Left-Back,Plymouth,"End of loanMay 1, 2006",out,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,David Graham,26,Centre-Forward,Wigan,£338Th.,in,Summer,0.338,Championship,2005,2005/2006
Sheffield Wednesday,Leon Best,18,Centre-Forward,Southampton,Loan,in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Chris Eagles,19,Right Winger,Man Utd,Loan,in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Barry Corr,20,Centre-Forward,Leeds,Free transfer,in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Danny Reet,18,Centre-Forward,Sheffield Utd.,Free transfer,in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Richie Partridge,24,Right Midfield,Liverpool,Free transfer,in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Mo Ross,24,Right-Back,Rangers,Free transfer,in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Burton O'Brien,24,Central Midfield,Livingston FC,Free transfer,in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Paul Heckingbottom,27,Left-Back,Bradford,Free transfer,in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Graham Coughlan,30,Centre-Back,Plymouth,Free transfer,in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,John Hills,27,Left-Back,Gillingham FC,Free transfer,in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Frank Simek,20,Right-Back,Arsenal,Free transfer,in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Drissa Diallo,32,Centre-Back,Ipswich,Free transfer,in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Matty Thorpe,18,Midfielder,Sheff Wed U18,-,in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Ben Kirby,18,Goalkeeper,Sheff Wed U18,-,in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,David Graham,27,Centre-Forward,Huddersfield,"End of loanMay 1, 2006",in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Craig Rocastle,24,Right Midfield,Yeovil Town,"End of loanMay 7, 2006",in,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Ben Kirby,18,Goalkeeper,Leek Town FC,Loan,out,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Mo Ross,24,Right-Back,Wolves,Free transfer,out,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Adam Proudlock,24,Centre-Forward,Ipswich,Free transfer,out,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Ross Greenwood,19,Centre-Back,Stockport,Free transfer,out,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Rory McArdle,18,Centre-Back,Rochdale,Loan,out,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Patrick Collins,20,Right-Back,Swindon Town,Loan,out,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Lewis McMahon,20,Midfielder,Notts County,Free transfer,out,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Luke Foster,19,Centre-Back,Lincoln City,Free transfer,out,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Matt Hamshaw,23,Right Midfield,Stockport,Free transfer,out,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,James Quinn,30,Centre-Forward,Peterborough,Free transfer,out,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Zigor Aranalde,32,Left-Back,Carlisle United,Free transfer,out,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Adam Ogden,19,Goalkeeper,Worksop,?,out,Summer,NA,Championship,2005,2005/2006
Sheffield Wednesday,Paul Smith,29,Right Winger,Career break,-,out,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Scott Carson,20,Goalkeeper,Liverpool,"End of loanMay 1, 2006",out,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Leon Best,19,Centre-Forward,Southampton,"End of loanMay 1, 2006",out,Summer,0,Championship,2005,2005/2006
Sheffield Wednesday,Mikkel Bischoff,24,Centre-Back,Man City,"End of loanMay 1, 2006",out,Summer,0,Championship,2005,2005/2006
Southampton FC,Kamil Kosowski,27,Left Midfield,Wisla Kraków,Loan fee:£450Th.,in,Summer,0.45,Championship,2005,2005/2006
Southampton FC,Ricardo Fuller,25,Centre-Forward,Portsmouth,£135Th.,in,Summer,0.135,Championship,2005,2005/2006
Southampton FC,Kyle Critchell,18,Centre-Back,Weymouth FC,Free transfer,in,Summer,0,Championship,2005,2005/2006
Southampton FC,Dennis Wise,38,Defensive Midfield,Millwall,Free transfer,in,Summer,0,Championship,2005,2005/2006
Southampton FC,Darren Powell,29,Centre-Back,Crystal Palace,Free transfer,in,Summer,0,Championship,2005,2005/2006
Southampton FC,Tomasz Hajto,32,Centre-Back,1.FC Nuremberg,Free transfer,in,Summer,0,Championship,2005,2005/2006
Southampton FC,Djamel Belmadi,29,Right Midfield,Al-Wahda FC,Free transfer,in,Summer,0,Championship,2005,2005/2006
Southampton FC,David McGoldrick,17,Centre-Forward,Notts County,Free transfer,in,Summer,0,Championship,2005,2005/2006
Southampton FC,Leon Best,19,Centre-Forward,Sheff Wed,"End of loanMay 1, 2006",in,Summer,0,Championship,2005,2005/2006
Southampton FC,Craig Richards,18,Centre-Back,Southampton U18,-,in,Summer,0,Championship,2005,2005/2006
Southampton FC,Theo Walcott,16,Right Winger,Southampton U18,-,in,Summer,0,Championship,2005,2005/2006
Southampton FC,Simon Gillett,19,Central Midfield,Southampton U18,-,in,Summer,0,Championship,2005,2005/2006
Southampton FC,Nathan Dyer,17,Right Winger,Southampton U18,-,in,Summer,0,Championship,2005,2005/2006
Southampton FC,Michael Poke,19,Goalkeeper,Oldham Athletic,"End of loanSep 1, 2005",in,Summer,0,Championship,2005,2005/2006
Southampton FC,Simon Gillett,19,Central Midfield,Walsall,"End of loanOct 1, 2005",in,Summer,0,Championship,2005,2005/2006
Southampton FC,David McGoldrick,17,Centre-Forward,Notts County,"End of loanOct 1, 2005",in,Summer,0,Championship,2005,2005/2006
Southampton FC,Jo Tessem,33,Central Midfield,Millwall,"End of loanJun 30, 2005",in,Summer,0,Championship,2005,2005/2006
Southampton FC,Alaeddine Yahia,23,Centre-Back,Saint-Étienne,"End of loanJun 30, 2005",in,Summer,0,Championship,2005,2005/2006
Southampton FC,Kenwyne Jones,20,Centre-Forward,Stoke City,"End of loanJun 30, 2005",in,Summer,0,Championship,2005,2005/2006
Southampton FC,Dexter Blackstock,19,Centre-Forward,Plymouth,"End of loanJun 30, 2005",in,Summer,0,Championship,2005,2005/2006
Southampton FC,Dani Rodrigues,25,Left Winger,Bournemouth,"End of loanJun 30, 2005",in,Summer,0,Championship,2005,2005/2006
Southampton FC,Peter Crouch,24,Centre-Forward,Liverpool,£9.45m,out,Summer,9.45,Championship,2005,2005/2006
Southampton FC,Anders Svensson,28,Defensive Midfield,Elfsborg,£1.49m,out,Summer,1.49,Championship,2005,2005/2006
Southampton FC,Kevin Phillips,31,Centre-Forward,Aston Villa,£1.35m,out,Summer,1.35,Championship,2005,2005/2006
Southampton FC,Mikael Nilsson,27,Right-Back,Panathinaikos,£540Th.,out,Summer,0.54,Championship,2005,2005/2006
Southampton FC,Jelle Van Damme,21,Centre-Back,Werder Bremen,Loan fee:£293Th.,out,Summer,0.293,Championship,2005,2005/2006
Southampton FC,Paul Telfer,33,Right-Back,Celtic,£270Th.,out,Summer,0.27,Championship,2005,2005/2006
Southampton FC,Dexter Blackstock,19,Centre-Forward,Derby,Loan,out,Summer,0,Championship,2005,2005/2006
Southampton FC,Nathan Dyer,17,Right Winger,Burnley,Loan,out,Summer,0,Championship,2005,2005/2006
Southampton FC,Michael Poke,19,Goalkeeper,Northampton,Loan,out,Summer,0,Championship,2005,2005/2006
Southampton FC,Alan Blayney,23,Goalkeeper,Brighton,Loan,out,Summer,0,Championship,2005,2005/2006
Southampton FC,David McGoldrick,17,Centre-Forward,Notts County,Loan,out,Summer,0,Championship,2005,2005/2006
Southampton FC,Simon Gillett,19,Central Midfield,Walsall,Loan,out,Summer,0,Championship,2005,2005/2006
Southampton FC,Leon Best,18,Centre-Forward,Sheff Wed,Loan,out,Summer,0,Championship,2005,2005/2006
Southampton FC,Michael Poke,19,Goalkeeper,Oldham Athletic,Loan,out,Summer,0,Championship,2005,2005/2006
Southampton FC,Andrew Surman,18,Central Midfield,Bournemouth,Loan,out,Summer,0,Championship,2005,2005/2006
Southampton FC,Fabrice Fernandes,25,Left Winger,Bolton,Free transfer,out,Summer,0,Championship,2005,2005/2006
Southampton FC,Seb Wallis-Taylor,18,Defender,Havant & Water.,Free transfer,out,Summer,0,Championship,2005,2005/2006
Southampton FC,Jason Dodd,34,Right-Back,Brighton,Free transfer,out,Summer,0,Championship,2005,2005/2006
Southampton FC,Olivier Bernard,25,Left-Back,Rangers,Free transfer,out,Summer,0,Championship,2005,2005/2006
Southampton FC,Alaeddine Yahia,23,Centre-Back,Saint-Étienne,Free transfer,out,Summer,0,Championship,2005,2005/2006
Southampton FC,Jo Tessem,33,Central Midfield,FK Lyn,?,out,Summer,NA,Championship,2005,2005/2006
