formationNo,formationId,formationName,period,startMinuteExpanded,endMinuteExpanded,jerseyNumbers,formationSlots,playerIds,formationPositions,matchId,awayTeamId,awayTeamName
1,2,442,16,0,53,"[1, 6, 10, 16, 4, 27, 9, 18, 11, 17, 8, 2, 5, 7, 19, 22, 24, 28]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0]","[8280, 6434, 8058, 68659, 8597, 6122, 29299, 41589, 3116, 12726, 2113, 18181, 8243, 1365, 10102, 20846, 15541, 3987]","[{'vertical': 0.0, 'horizontal': 5.0}, {'vertical': 2.5, 'horizontal': 1.0}, {'vertical': 2.5, 'horizontal': 9.0}, {'vertical': 6.0, 'horizontal': 3.5}, {'vertical': 2.5, 'horizontal': 3.5}, {'vertical': 2.5, 'horizontal': 6.5}, {'vertical': 6.0, 'horizontal': 1.0}, {'vertical': 6.0, 'horizontal': 6.5}, {'vertical': 9.0, 'horizontal': 6.5}, {'vertical': 9.0, 'horizontal': 3.5}, {'vertical': 6.0, 'horizontal': 9.0}]",318381,16,Sunderland
2,2,442,2,53,68,"[1, 2, 10, 9, 5, 27, 18, 11, 17, 16, 7, 19, 22, 24, 28]","[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 0, 0, 0, 0, 0]","[8280, 18181, 8058, 29299, 8243, 6122, 41589, 3116, 12726, 68659, 1365, 10102, 20846, 15541, 3987]","[{'vertical': 0.0, 'horizontal': 5.0}, {'vertical': 2.5, 'horizontal': 1.0}, {'vertical': 2.5, 'horizontal': 9.0}, {'vertical': 6.0, 'horizontal': 3.5}, {'vertical': 2.5, 'horizontal': 3.5}, {'vertical': 2.5, 'horizontal': 6.5}, {'vertical': 6.0, 'horizontal': 1.0}, {'vertical': 6.0, 'horizontal': 6.5}, {'vertical': 9.0, 'horizontal': 6.5}, {'vertical': 9.0, 'horizontal': 3.5}, {'vertical': 6.0, 'horizontal': 9.0}]",318381,16,Sunderland
3,5,451,2,68,95,"[1, 2, 10, 19, 5, 27, 18, 11, 9, 16, 7, 22, 24, 28]","[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 0, 0, 0, 0]","[8280, 18181, 8058, 10102, 8243, 6122, 41589, 3116, 29299, 68659, 1365, 20846, 15541, 3987]","[{'vertical': 0.0, 'horizontal': 5.0}, {'vertical': 2.5, 'horizontal': 1.0}, {'vertical': 2.5, 'horizontal': 9.0}, {'vertical': 6.0, 'horizontal': 3.0}, {'vertical': 2.5, 'horizontal': 3.5}, {'vertical': 2.5, 'horizontal': 6.5}, {'vertical': 6.0, 'horizontal': 1.0}, {'vertical': 6.0, 'horizontal': 7.0}, {'vertical': 9.0, 'horizontal': 5.0}, {'vertical': 6.0, 'horizontal': 5.0}, {'vertical': 6.0, 'horizontal': 9.0}]",318381,16,Sunderland
