formationNo,formationId,formationName,period,startMinuteExpanded,endMinuteExpanded,jerseyNumbers,formationSlots,playerIds,formationPositions,matchId,awayTeamId,awayTeamName
1,7,4141,16,0,18,"[12, 6, 3, 20, 24, 5, 14, 21, 9, 22, 11, 1, 7, 8, 10, 17, 19, 29]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0]","[8469, 12714, 8463, 121, 29201, 2812, 9560, 8224, 26298, 5566, 9623, 8462, 7597, 197, 0, 1033, 34221, 4106]","[{'vertical': 0.0, 'horizontal': 5.0}, {'vertical': 2.5, 'horizontal': 1.0}, {'vertical': 2.5, 'horizontal': 9.0}, {'vertical': 4.5, 'horizontal': 5.0}, {'vertical': 2.5, 'horizontal': 3.5}, {'vertical': 2.5, 'horizontal': 6.5}, {'vertical': 7.0, 'horizontal': 1.0}, {'vertical': 7.0, 'horizontal': 3.5}, {'vertical': 9.0, 'horizontal': 5.0}, {'vertical': 7.0, 'horizontal': 6.5}, {'vertical': 7.0, 'horizontal': 9.0}]",318029,214,Hull
2,7,4141,16,18,44,"[12, 6, 3, 20, 24, 5, 14, 7, 9, 22, 11, 1, 21, 8, 10, 17, 19, 29]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0]","[8469, 12714, 8463, 121, 29201, 2812, 9560, 7597, 26298, 5566, 9623, 8462, 8224, 197, 0, 1033, 34221, 4106]","[{'vertical': 0.0, 'horizontal': 5.0}, {'vertical': 2.5, 'horizontal': 1.0}, {'vertical': 2.5, 'horizontal': 9.0}, {'vertical': 4.5, 'horizontal': 5.0}, {'vertical': 2.5, 'horizontal': 3.5}, {'vertical': 2.5, 'horizontal': 6.5}, {'vertical': 7.0, 'horizontal': 1.0}, {'vertical': 7.0, 'horizontal': 3.5}, {'vertical': 9.0, 'horizontal': 5.0}, {'vertical': 7.0, 'horizontal': 6.5}, {'vertical': 7.0, 'horizontal': 9.0}]",318029,214,Hull
3,5,451,1,44,57,"[12, 6, 3, 20, 24, 5, 14, 22, 9, 7, 11, 1, 8, 10, 17, 19, 29]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0]","[8469, 12714, 8463, 121, 29201, 2812, 9560, 5566, 26298, 7597, 9623, 8462, 197, 0, 1033, 34221, 4106]","[{'vertical': 0.0, 'horizontal': 5.0}, {'vertical': 2.5, 'horizontal': 1.0}, {'vertical': 2.5, 'horizontal': 9.0}, {'vertical': 6.0, 'horizontal': 3.0}, {'vertical': 2.5, 'horizontal': 3.5}, {'vertical': 2.5, 'horizontal': 6.5}, {'vertical': 6.0, 'horizontal': 1.0}, {'vertical': 6.0, 'horizontal': 7.0}, {'vertical': 9.0, 'horizontal': 5.0}, {'vertical': 6.0, 'horizontal': 5.0}, {'vertical': 6.0, 'horizontal': 9.0}]",318029,214,Hull
4,5,451,2,57,80,"[12, 6, 3, 20, 24, 5, 14, 8, 7, 22, 11, 1, 10, 17, 19, 29]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0]","[8469, 12714, 8463, 121, 29201, 2812, 9560, 197, 7597, 5566, 9623, 8462, 0, 1033, 34221, 4106]","[{'vertical': 0.0, 'horizontal': 5.0}, {'vertical': 2.5, 'horizontal': 1.0}, {'vertical': 2.5, 'horizontal': 9.0}, {'vertical': 6.0, 'horizontal': 3.0}, {'vertical': 2.5, 'horizontal': 3.5}, {'vertical': 2.5, 'horizontal': 6.5}, {'vertical': 6.0, 'horizontal': 1.0}, {'vertical': 6.0, 'horizontal': 7.0}, {'vertical': 9.0, 'horizontal': 5.0}, {'vertical': 6.0, 'horizontal': 5.0}, {'vertical': 6.0, 'horizontal': 9.0}]",318029,214,Hull
5,6,4411,2,80,95,"[12, 6, 3, 20, 24, 5, 14, 8, 29, 7, 11, 1, 10, 17, 19]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0]","[8469, 12714, 8463, 121, 29201, 2812, 9560, 197, 4106, 7597, 9623, 8462, 0, 1033, 34221]","[{'vertical': 0.0, 'horizontal': 5.0}, {'vertical': 2.5, 'horizontal': 1.0}, {'vertical': 2.5, 'horizontal': 9.0}, {'vertical': 5.0, 'horizontal': 3.5}, {'vertical': 2.5, 'horizontal': 3.5}, {'vertical': 2.5, 'horizontal': 6.5}, {'vertical': 5.0, 'horizontal': 1.0}, {'vertical': 5.0, 'horizontal': 6.5}, {'vertical': 9.0, 'horizontal': 5.0}, {'vertical': 6.5, 'horizontal': 5.0}, {'vertical': 5.0, 'horizontal': 9.0}]",318029,214,Hull
