,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Memphis Depay,"€ 80,500","€ 4,186,000","€ 4,205,946",F,24,Netherlands,Lyon,Ligue 1,2018-2019
1,Mapou Yanga-Mbiwa,"€ 69,000","€ 3,588,000","€ 3,605,097",D,29,France,Lyon,Ligue 1,2018-2019
2,Bertrand Traoré,"€ 69,000","€ 3,588,000","€ 3,605,097",F,22,Burkina Faso,Lyon,Ligue 1,2018-2019
3,Nabil Fekir,"€ 69,000","€ 3,588,000","€ 3,605,097",M,24,France,Lyon,Ligue 1,2018-2019
4,Rafael,"€ 57,500","€ 2,990,000","€ 3,004,247",D,27,Brazil,Lyon,Ligue 1,2018-2019
5,Anthony Lopes,"€ 50,596","€ 2,631,000","€ 2,643,537",K,27,Portugal,Lyon,Ligue 1,2018-2019
6,Moussa Dembélé,"€ 47,904","€ 2,491,000","€ 2,502,870",F,21,France,Lyon,Ligue 1,2018-2019
7,Marcelo,"€ 42,635","€ 2,217,000","€ 2,227,564",D,31,Brazil,Lyon,Ligue 1,2018-2019
8,Maxwel Cornet,"€ 41,404","€ 2,153,000","€ 2,163,259",F,21,Cote d'Ivoire,Lyon,Ligue 1,2018-2019
9,Jason Denayer,"€ 38,327","€ 1,993,000","€ 2,002,497",D,23,Belgium,Lyon,Ligue 1,2018-2019
10,Lucas Tousart,"€ 34,615","€ 1,800,000","€ 1,808,577",M,21,France,Lyon,Ligue 1,2018-2019
11,Tanguy Ndombélé,"€ 34,500","€ 1,794,000","€ 1,802,548",M,21,France,Lyon,Ligue 1,2018-2019
12,Kenny Tete,"€ 32,192","€ 1,674,000","€ 1,681,977",D,22,Netherlands,Lyon,Ligue 1,2018-2019
13,Jordan Ferri,"€ 30,654","€ 1,594,000","€ 1,601,595",M,26,France,Lyon,Ligue 1,2018-2019
14,Houssem Aouar,"€ 26,827","€ 1,395,000","€ 1,401,647",M,20,France,Lyon,Ligue 1,2018-2019
15,Jérémy Morel,"€ 26,827","€ 1,395,000","€ 1,401,647",D,34,Madagascar,Lyon,Ligue 1,2018-2019
16,Ferland Mendy,"€ 24,904","€ 1,295,000","€ 1,301,171",D,23,France,Lyon,Ligue 1,2018-2019
17,Léo Dubois,"€ 23,000","€ 1,196,000","€ 1,201,699",D,23,France,Lyon,Ligue 1,2018-2019
18,Martin Terrier,"€ 22,077","€ 1,148,000","€ 1,153,470",F,21,France,Lyon,Ligue 1,2018-2019
19,Marçal,"€ 21,077","€ 1,096,000","€ 1,101,222",D,29,Brazil,Lyon,Ligue 1,2018-2019
20,Pape Cheikh,"€ 19,173","€ 997,000","€ 1,001,751",M,20,Spain,Lyon,Ligue 1,2018-2019
21,Oumar Solet,"€ 10,673","€ 555,000","€ 557,645",D,18,France,Lyon,Ligue 1,2018-2019
22,Lenny Pintor,"€ 9,577","€ 498,000","€ 500,373",F,17,France,Lyon,Ligue 1,2018-2019
23,Mathieu Gorgelin,"€ 9,577","€ 498,000","€ 500,373",K,27,France,Lyon,Ligue 1,2018-2019
24,Amine Gouiri,"€ 8,115","€ 422,000","€ 424,011",F,18,France,Lyon,Ligue 1,2018-2019
25,Olivier Kemen,"€ 7,115","€ 370,000","€ 371,763",M,21,France,Lyon,Ligue 1,2018-2019
26,Maxence Caqueret,"€ 6,135","€ 319,000","€ 320,520",M,18,France,Lyon,Ligue 1,2018-2019
27,Yassin Fekir,"€ 4,750","€ 247,000","€ 248,177",F,21,France,Lyon,Ligue 1,2018-2019
28,Ousseynou Ndiaye,"€ 4,327","€ 225,000","€ 226,072",M,19,Senegal,Lyon,Ligue 1,2018-2019
29,Anthony Racioppi,"€ 3,385","€ 176,000","€ 176,839",K,19,Switzerland,Lyon,Ligue 1,2018-2019
30,Elisha Owusu,€ 0,€ 0,€ 0,M,20,France,Lyon,Ligue 1,2018-2019
31,Christopher Martins Pereira,€ 0,€ 0,€ 0,M,21,Luxembourg,Lyon,Ligue 1,2018-2019
32,Timothé Cognat,€ 0,€ 0,€ 0,M,20,France,Lyon,Ligue 1,2018-2019
33,Mariano Díaz,€ 0,€ 0,€ 0,F,24,Dominican Republic,Lyon,Ligue 1,2018-2019
