,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Gabriel Boschilia,"€ 35,654","€ 1,854,000","€ 1,862,834",M,22,Brazil,Nantes,Ligue 1,2018-2019
1,Kara,"€ 30,000","€ 1,560,000","€ 1,567,433",D,28,Senegal,Nantes,Ligue 1,2018-2019
2,Diego Carlos,"€ 27,596","€ 1,435,000","€ 1,441,838",D,25,Brazil,Nantes,Ligue 1,2018-2019
3,Valentin Eysseric,"€ 26,673","€ 1,387,000","€ 1,393,609",M,26,France,Nantes,Ligue 1,2018-2019
4,Anthony Limbombe,"€ 25,000","€ 1,300,000","€ 1,306,194",F,23,Belgium,Nantes,Ligue 1,2018-2019
5,Kalifa Coulibaly,"€ 25,000","€ 1,300,000","€ 1,306,194",F,26,Mali,Nantes,Ligue 1,2018-2019
6,Nicolas Pallois,"€ 23,000","€ 1,196,000","€ 1,201,699",D,30,France,Nantes,Ligue 1,2018-2019
7,Lucas Evangelista,"€ 23,000","€ 1,196,000","€ 1,201,699",M,23,Brazil,Nantes,Ligue 1,2018-2019
8,Ciprian Tatarusanu,"€ 23,000","€ 1,196,000","€ 1,201,699",K,32,Romania,Nantes,Ligue 1,2018-2019
9,Matt Miazga,"€ 18,942","€ 985,000","€ 989,694",D,22,United States,Nantes,Ligue 1,2018-2019
10,Edgar Ié,"€ 18,596","€ 967,000","€ 971,608",D,24,Portugal,Nantes,Ligue 1,2018-2019
11,Valentin Rongier,"€ 18,404","€ 957,000","€ 961,560",M,23,France,Nantes,Ligue 1,2018-2019
12,Rene Krhin,"€ 16,058","€ 835,000","€ 838,979",M,28,Slovenia,Nantes,Ligue 1,2018-2019
13,Majeed Waris,"€ 15,904","€ 827,000","€ 830,941",F,26,Ghana,Nantes,Ligue 1,2018-2019
14,Charles Traoré,"€ 11,750","€ 611,000","€ 613,911",D,26,Mali,Nantes,Ligue 1,2018-2019
15,Emiliano Sala,"€ 10,346","€ 538,000","€ 540,564",F,28,Argentina,Nantes,Ligue 1,2018-2019
16,Santy Ngom,"€ 9,673","€ 503,000","€ 505,397",F,25,Senegal,Nantes,Ligue 1,2018-2019
17,Maxime Dupé,"€ 9,615","€ 500,000","€ 502,382",K,25,France,Nantes,Ligue 1,2018-2019
18,Abdoulaye Touré,"€ 9,192","€ 478,000","€ 480,278",M,24,Guinea,Nantes,Ligue 1,2018-2019
19,Fábio,"€ 9,192","€ 478,000","€ 480,278",D,27,Brazil,Nantes,Ligue 1,2018-2019
20,Samuel Moutoussamy,"€ 8,135","€ 423,000","€ 425,016",M,21,France,Nantes,Ligue 1,2018-2019
21,Kayembe,"€ 6,981","€ 363,000","€ 364,730",F,23,Belgium,Nantes,Ligue 1,2018-2019
22,Lucas Lima,"€ 6,827","€ 355,000","€ 356,692",D,26,Brazil,Nantes,Ligue 1,2018-2019
23,Anthony Walongwa,"€ 5,596","€ 291,000","€ 292,387",D,24,Democratic Republic of Congo,Nantes,Ligue 1,2018-2019
24,Enock Kwateng,"€ 3,923","€ 204,000","€ 204,972",D,21,France,Nantes,Ligue 1,2018-2019
25,Thomas Basila,"€ 2,788","€ 145,000","€ 145,691",D,19,France,Nantes,Ligue 1,2018-2019
26,Percy Prado,"€ 2,750","€ 143,000","€ 143,681",D,22,Peru,Nantes,Ligue 1,2018-2019
27,Randal Kolo Muani,"€ 2,481","€ 129,000","€ 129,615",F,19,Democratic Republic of Congo,Nantes,Ligue 1,2018-2019
28,Josué Homawoo,"€ 2,385","€ 124,000","€ 124,591",D,20,France,Nantes,Ligue 1,2018-2019
29,Imran Louza,"€ 2,327","€ 121,000","€ 121,577",M,19,France,Nantes,Ligue 1,2018-2019
30,Abdoulaye Dabo,"€ 2,115","€ 110,000","€ 110,524",F,17,France,Nantes,Ligue 1,2018-2019
31,Alexandre Olliero,"€ 1,731","€ 90,000","€ 90,429",K,22,France,Nantes,Ligue 1,2018-2019
32,Andrei Girotto,"€ 1,462","€ 76,000","€ 76,362",M,26,Brazil,Nantes,Ligue 1,2018-2019
33,Quentin Braat,"€ 1,442","€ 75,000","€ 75,357",K,20,France,Nantes,Ligue 1,2018-2019
34,Antonio Mance,"€ 1,096","€ 57,000","€ 57,272",F,22,Croatia,Nantes,Ligue 1,2018-2019
35,Abdoul Kader Bamba,€ 0,€ 0,€ 0,M,24,France,Nantes,Ligue 1,2018-2019
36,Yassine El Ghanassy,€ 0,€ 0,€ 0,F,27,Belgium,Nantes,Ligue 1,2018-2019
37,Koffi Djidji,€ 0,€ 0,€ 0,D,25,Cote d'Ivoire,Nantes,Ligue 1,2018-2019
38,Thody Élie Youan,€ 0,€ 0,€ 0,F,19,France,Nantes,Ligue 1,2018-2019
39,Alexis Alégué,€ 0,€ 0,€ 0,M,21,Cameroon,Nantes,Ligue 1,2018-2019
