,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Mario Balotelli,"€ 250,000","€ 13,000,000","€ 13,061,945",F,27,Italy,Marseille,Ligue 1,2018-2019
1,Dimitri Payet,"€ 137,981","€ 7,175,000","€ 7,209,189",F,31,France,Marseille,Ligue 1,2018-2019
2,Luiz Gustavo,"€ 115,000","€ 5,980,000","€ 6,008,495",M,30,Brazil,Marseille,Ligue 1,2018-2019
3,Florian Thauvin,"€ 94,288","€ 4,903,000","€ 4,926,363",F,25,France,Marseille,Ligue 1,2018-2019
4,Kevin Strootman,"€ 87,212","€ 4,535,000","€ 4,556,609",M,28,Netherlands,Marseille,Ligue 1,2018-2019
5,Steve Mandanda,"€ 80,500","€ 4,186,000","€ 4,205,946",K,33,France,Marseille,Ligue 1,2018-2019
6,Konstantinos Mitroglou,"€ 75,885","€ 3,946,000","€ 3,964,803",F,30,Greece,Marseille,Ligue 1,2018-2019
7,Adil Rami,"€ 69,000","€ 3,588,000","€ 3,605,097",D,32,France,Marseille,Ligue 1,2018-2019
8,Aymen Abdennour,"€ 57,692","€ 3,000,000","€ 3,014,295",D,28,Tunisia,Marseille,Ligue 1,2018-2019
9,Morgan Sanson,"€ 46,000","€ 2,392,000","€ 2,403,398",M,23,France,Marseille,Ligue 1,2018-2019
10,Clinton N'Jie,"€ 43,692","€ 2,272,000","€ 2,282,826",F,24,Cameroon,Marseille,Ligue 1,2018-2019
11,Duje Caleta-Car,"€ 43,692","€ 2,272,000","€ 2,282,826",D,21,Croatia,Marseille,Ligue 1,2018-2019
12,Valère Germain,"€ 41,404","€ 2,153,000","€ 2,163,259",F,28,France,Marseille,Ligue 1,2018-2019
13,Grégory Sertic,"€ 41,404","€ 2,153,000","€ 2,163,259",M,28,France,Marseille,Ligue 1,2018-2019
14,Rolando,"€ 38,019","€ 1,977,000","€ 1,986,420",D,32,Portugal,Marseille,Ligue 1,2018-2019
15,Bouna Sarr,"€ 36,788","€ 1,913,000","€ 1,922,115",D,26,France,Marseille,Ligue 1,2018-2019
16,Lucas Ocampos,"€ 29,904","€ 1,555,000","€ 1,562,410",F,23,Argentina,Marseille,Ligue 1,2018-2019
17,Jordan Amavi,"€ 28,750","€ 1,495,000","€ 1,502,124",D,24,France,Marseille,Ligue 1,2018-2019
18,Maxime López,"€ 27,654","€ 1,438,000","€ 1,444,852",M,20,France,Marseille,Ligue 1,2018-2019
19,Hiroki Sakai,"€ 23,019","€ 1,197,000","€ 1,202,704",D,28,Japan,Marseille,Ligue 1,2018-2019
20,Nemanja Radonjic,"€ 19,308","€ 1,004,000","€ 1,008,784",F,22,Serbia,Marseille,Ligue 1,2018-2019
21,Yohann Pelé,"€ 18,404","€ 957,000","€ 961,560",K,35,France,Marseille,Ligue 1,2018-2019
22,Tomas Hubocan,"€ 13,904","€ 723,000","€ 726,445",D,32,Slovakia,Marseille,Ligue 1,2018-2019
23,Christopher Rocchia,"€ 5,769","€ 300,000","€ 301,429",D,20,France,Marseille,Ligue 1,2018-2019
24,Boubacar Kamara,"€ 5,750","€ 299,000","€ 300,425",D,18,France,Marseille,Ligue 1,2018-2019
25,Yusuf Sari,"€ 5,096","€ 265,000","€ 266,263",F,19,Turkey,Marseille,Ligue 1,2018-2019
26,Florian Escales,"€ 3,462","€ 180,000","€ 180,858",K,22,France,Marseille,Ligue 1,2018-2019
27,Florian Chabrolle,"€ 2,769","€ 144,000","€ 144,686",M,20,France,Marseille,Ligue 1,2018-2019
28,Lucas Perrin,"€ 2,673","€ 139,000","€ 139,662",D,19,France,Marseille,Ligue 1,2018-2019
29,Abdallah Ali Mohamed,"€ 1,923","€ 100,000","€ 100,476",D,19,Comoros,Marseille,Ligue 1,2018-2019
30,Romain Cagnon,"€ 1,250","€ 65,000","€ 65,310",K,21,France,Marseille,Ligue 1,2018-2019
31,Saîf-Eddine Khaoui,€ 0,€ 0,€ 0,M,23,Tunisia,Marseille,Ligue 1,2018-2019
32,Alexandre Phliponeau,€ 0,€ 0,€ 0,M,18,France,Marseille,Ligue 1,2018-2019
