,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Neymar,"€ 705,365","€ 36,679,000","€ 36,853,775",F,26,Brazil,Psg,Ligue 1,2018-2019
1,Kylian Mbappé,"€ 358,519","€ 18,643,000","€ 18,731,834",F,19,France,Psg,Ligue 1,2018-2019
2,Edinson Cavani,"€ 354,173","€ 18,417,000","€ 18,504,757",F,31,Uruguay,Psg,Ligue 1,2018-2019
3,Thiago Silva,"€ 305,885","€ 15,906,000","€ 15,981,792",D,33,Brazil,Psg,Ligue 1,2018-2019
4,Marquinhos,"€ 255,750","€ 13,299,000","€ 13,362,370",D,24,Brazil,Psg,Ligue 1,2018-2019
5,Ángel Di María,"€ 255,750","€ 13,299,000","€ 13,362,370",F,30,Argentina,Psg,Ligue 1,2018-2019
6,Dani Alves,"€ 160,981","€ 8,371,000","€ 8,410,888",D,35,Brazil,Psg,Ligue 1,2018-2019
7,Gianluigi Buffon,"€ 160,981","€ 8,371,000","€ 8,410,888",K,40,Italy,Psg,Ligue 1,2018-2019
8,Presnel Kimpembe,"€ 139,538","€ 7,256,000","€ 7,290,575",D,22,France,Psg,Ligue 1,2018-2019
9,Julian Draxler,"€ 137,981","€ 7,175,000","€ 7,209,189",F,24,Germany,Psg,Ligue 1,2018-2019
10,Marco Verratti,"€ 137,981","€ 7,175,000","€ 7,209,189",M,25,Italy,Psg,Ligue 1,2018-2019
11,Layvin Kurzawa,"€ 115,385","€ 6,000,000","€ 6,028,590",D,25,France,Psg,Ligue 1,2018-2019
12,Juan Bernat,"€ 96,154","€ 5,000,000","€ 5,023,825",D,25,Spain,Psg,Ligue 1,2018-2019
13,Thilo Kehrer,"€ 96,154","€ 5,000,000","€ 5,023,825",D,21,Germany,Psg,Ligue 1,2018-2019
14,Lassana Diarra,"€ 76,654","€ 3,986,000","€ 4,004,993",M,33,France,Psg,Ligue 1,2018-2019
15,Leandro Paredes,"€ 65,865","€ 3,425,000","€ 3,441,320",M,24,Argentina,Psg,Ligue 1,2018-2019
16,Thomas Meunier,"€ 59,788","€ 3,109,000","€ 3,123,814",D,26,Belgium,Psg,Ligue 1,2018-2019
17,Adrien Rabiot,"€ 57,500","€ 2,990,000","€ 3,004,247",M,23,France,Psg,Ligue 1,2018-2019
18,Jesé,"€ 51,135","€ 2,659,000","€ 2,671,670",F,25,Spain,Psg,Ligue 1,2018-2019
19,Eric Maxim Choupo-Moting,"€ 45,000","€ 2,340,000","€ 2,351,150",F,29,Cameroon,Psg,Ligue 1,2018-2019
20,Alphonse Areola,"€ 34,885","€ 1,814,000","€ 1,822,644",K,25,France,Psg,Ligue 1,2018-2019
21,Christopher Nkunku,"€ 22,385","€ 1,164,000","€ 1,169,546",M,20,France,Psg,Ligue 1,2018-2019
22,Stanley Nsoki,"€ 10,500","€ 546,000","€ 548,602",D,19,France,Psg,Ligue 1,2018-2019
23,Moussa Diaby,"€ 9,538","€ 496,000","€ 498,363",F,18,France,Psg,Ligue 1,2018-2019
24,Timothy Weah,"€ 6,885","€ 358,000","€ 359,706",F,18,United States,Psg,Ligue 1,2018-2019
25,Loïc Mbe Soh,"€ 3,673","€ 191,000","€ 191,910",D,17,France,Psg,Ligue 1,2018-2019
26,Antoine Bernede,"€ 2,942","€ 153,000","€ 153,729",M,19,France,Psg,Ligue 1,2018-2019
27,Colin Dagba,"€ 2,885","€ 150,000","€ 150,715",D,19,France,Psg,Ligue 1,2018-2019
28,Azzeddine Toufiqui,"€ 2,423","€ 126,000","€ 126,600",M,19,France,Psg,Ligue 1,2018-2019
29,Sébastien Cibois,"€ 2,346","€ 122,000","€ 122,581",K,20,France,Psg,Ligue 1,2018-2019
30,Isaac Hemans,"€ 1,019","€ 53,000","€ 53,253",D,21,Ghana,Psg,Ligue 1,2018-2019
31,Rémy Descamps,€ 0,€ 0,€ 0,K,22,France,Psg,Ligue 1,2018-2019
32,Éric Ebimbe,€ 0,€ 0,€ 0,M,17,France,Psg,Ligue 1,2018-2019
33,Arthur Zagre,€ 0,€ 0,€ 0,D,16,France,Psg,Ligue 1,2018-2019
34,Kévin Rimane,€ 0,€ 0,€ 0,D,27,French Guiana,Psg,Ligue 1,2018-2019
35,Kevin Trapp,€ 0,€ 0,€ 0,K,27,Germany,Psg,Ligue 1,2018-2019
36,Metehan Güclü,€ 0,€ 0,€ 0,F,19,Turkey,Psg,Ligue 1,2018-2019
37,Grzegorz Krychowiak,€ 0,€ 0,€ 0,M,28,Poland,Psg,Ligue 1,2018-2019
38,Giovani Lo Celso,€ 0,€ 0,€ 0,M,22,Argentina,Psg,Ligue 1,2018-2019
