,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Max Gradel,"€ 31,038","€ 1,614,000","€ 1,621,691",F,30,Cote d'Ivoire,Toulouse,Ligue 1,2018-2019
1,Stéphane Mbia,"€ 25,000","€ 1,300,000","€ 1,306,194",M,32,Cameroon,Toulouse,Ligue 1,2018-2019
2,Yaya Sanogo,"€ 24,500","€ 1,274,000","€ 1,280,071",F,25,France,Toulouse,Ligue 1,2018-2019
3,Baptiste Reynet,"€ 20,692","€ 1,076,000","€ 1,081,127",K,27,France,Toulouse,Ligue 1,2018-2019
4,François Moubandje,"€ 18,596","€ 967,000","€ 971,608",D,28,Switzerland,Toulouse,Ligue 1,2018-2019
5,Jimmy Durmaz,"€ 18,404","€ 957,000","€ 961,560",F,29,Sweden,Toulouse,Ligue 1,2018-2019
6,Andy Delort,"€ 15,519","€ 807,000","€ 810,845",F,26,Algeria,Toulouse,Ligue 1,2018-2019
7,Corentin Jean,"€ 14,135","€ 735,000","€ 738,502",F,22,France,Toulouse,Ligue 1,2018-2019
8,Firmin Mubele,"€ 14,000","€ 728,000","€ 731,469",F,24,Democratic Republic of Congo,Toulouse,Ligue 1,2018-2019
9,Mathieu Dossevi,"€ 13,808","€ 718,000","€ 721,421",F,30,Togo,Toulouse,Ligue 1,2018-2019
10,John Bostock,"€ 13,808","€ 718,000","€ 721,421",M,26,Trinidad and Tobago,Toulouse,Ligue 1,2018-2019
11,Christopher Jullien,"€ 13,635","€ 709,000","€ 712,378",D,25,France,Toulouse,Ligue 1,2018-2019
12,Aaron Leya Iseka,"€ 11,500","€ 598,000","€ 600,849",F,20,Belgium,Toulouse,Ligue 1,2018-2019
13,Gen Shoji,"€ 11,000","€ 572,000","€ 574,726",D,25,Japan,Toulouse,Ligue 1,2018-2019
14,Issiaga Sylla,"€ 10,423","€ 542,000","€ 544,583",D,24,Guinea,Toulouse,Ligue 1,2018-2019
15,Steeve Yago,"€ 10,346","€ 538,000","€ 540,564",D,25,Burkina Faso,Toulouse,Ligue 1,2018-2019
16,Steven Moreira,"€ 10,327","€ 537,000","€ 539,559",D,23,France,Toulouse,Ligue 1,2018-2019
17,Steven Fortes,"€ 9,308","€ 484,000","€ 486,306",D,26,Cape Verde,Toulouse,Ligue 1,2018-2019
18,Yann Bodiger,"€ 9,192","€ 478,000","€ 480,278",M,23,France,Toulouse,Ligue 1,2018-2019
19,Alexis Blin,"€ 9,096","€ 473,000","€ 475,254",M,21,France,Toulouse,Ligue 1,2018-2019
20,Ibrahim Sangaré,"€ 8,962","€ 466,000","€ 468,220",M,20,Cote d'Ivoire,Toulouse,Ligue 1,2018-2019
21,Yannick Cahuzac,"€ 8,500","€ 442,000","€ 444,106",M,33,France,Toulouse,Ligue 1,2018-2019
22,Jean-Clair Todibo,"€ 6,115","€ 318,000","€ 319,515",D,18,France,Toulouse,Ligue 1,2018-2019
23,Marc Vidal,"€ 5,942","€ 309,000","€ 310,472",K,27,France,Toulouse,Ligue 1,2018-2019
24,Kelvin Amian,"€ 5,231","€ 272,000","€ 273,296",D,20,France,Toulouse,Ligue 1,2018-2019
25,Mauro Goicoechea,"€ 3,000","€ 156,000","€ 156,743",K,30,Uruguay,Toulouse,Ligue 1,2018-2019
26,Hakim El Mokeddem,"€ 2,462","€ 128,000","€ 128,610",M,19,France,Toulouse,Ligue 1,2018-2019
27,Driss Khalid,"€ 2,096","€ 109,000","€ 109,519",F,19,Morocco,Toulouse,Ligue 1,2018-2019
28,Mathieu Gonçalves,"€ 1,731","€ 90,000","€ 90,429",D,17,France,Toulouse,Ligue 1,2018-2019
29,Nathan N'Goumou,"€ 1,558","€ 81,000","€ 81,386",F,18,France,Toulouse,Ligue 1,2018-2019
30,Kalidou Sidibé,"€ 1,538","€ 80,000","€ 80,381",M,19,France,Toulouse,Ligue 1,2018-2019
31,Adil Taoui,"€ 1,250","€ 65,000","€ 65,310",F,16,France,Toulouse,Ligue 1,2018-2019
32,Bafodé Diakité,€ 962,"€ 50,000","€ 50,238",D,17,France,Toulouse,Ligue 1,2018-2019
33,Manu García,€ 673,"€ 35,000","€ 35,167",M,20,Spain,Toulouse,Ligue 1,2018-2019
34,Clément Michelin,€ 0,€ 0,€ 0,D,21,France,Toulouse,Ligue 1,2018-2019
35,Loïc Bessile,€ 0,€ 0,€ 0,D,19,France,Toulouse,Ligue 1,2018-2019
36,Kouadio Koné,€ 0,€ 0,€ 0,M,17,France,Toulouse,Ligue 1,2018-2019
37,Quentin Boisgard,€ 0,€ 0,€ 0,M,21,France,Toulouse,Ligue 1,2018-2019
38,Jessy Pi,€ 0,€ 0,€ 0,M,24,France,Toulouse,Ligue 1,2018-2019
39,Mathis Carvalho,€ 0,€ 0,€ 0,K,19,France,Toulouse,Ligue 1,2018-2019
