,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Thiago Maia,"€ 57,500","€ 2,990,000","€ 3,004,247",M,21,Brazil,Lille,Ligue 1,2018-2019
1,José Fonte,"€ 57,500","€ 2,990,000","€ 3,004,247",D,34,Portugal,Lille,Ligue 1,2018-2019
2,Loïc Rémy,"€ 41,404","€ 2,153,000","€ 2,163,259",F,31,France,Lille,Ligue 1,2018-2019
3,Thiago Mendes,"€ 41,404","€ 2,153,000","€ 2,163,259",M,26,Brazil,Lille,Ligue 1,2018-2019
4,Xeka,"€ 34,500","€ 1,794,000","€ 1,802,548",M,23,Portugal,Lille,Ligue 1,2018-2019
5,Jérémy Pied,"€ 34,500","€ 1,794,000","€ 1,802,548",D,29,France,Lille,Ligue 1,2018-2019
6,Mike Maignan,"€ 34,500","€ 1,794,000","€ 1,802,548",K,22,France,Lille,Ligue 1,2018-2019
7,Adama Soumaoro,"€ 34,500","€ 1,794,000","€ 1,802,548",D,26,France,Lille,Ligue 1,2018-2019
8,Nicolas Pépé,"€ 34,308","€ 1,784,000","€ 1,792,501",F,23,Cote d'Ivoire,Lille,Ligue 1,2018-2019
9,Edgar Ié,"€ 18,596","€ 967,000","€ 971,608",D,24,Portugal,Lille,Ligue 1,2018-2019
10,Luiz Araújo,"€ 18,596","€ 967,000","€ 971,608",F,22,Brazil,Lille,Ligue 1,2018-2019
11,Jonathan Bamba,"€ 18,115","€ 942,000","€ 946,489",F,22,France,Lille,Ligue 1,2018-2019
12,Zeki Celik,"€ 17,923","€ 932,000","€ 936,441",D,21,Turkey,Lille,Ligue 1,2018-2019
13,Rui Fonte,"€ 15,596","€ 811,000","€ 814,864",F,28,Portugal,Lille,Ligue 1,2018-2019
14,Jonathan Ikoné,"€ 14,135","€ 735,000","€ 738,502",M,20,France,Lille,Ligue 1,2018-2019
15,Youssouf Koné,"€ 11,250","€ 585,000","€ 587,788",D,22,Mali,Lille,Ligue 1,2018-2019
16,Lebo Mothiba,"€ 11,192","€ 582,000","€ 584,773",F,22,South Africa,Lille,Ligue 1,2018-2019
17,Rafael Leão,"€ 7,058","€ 367,000","€ 368,749",F,19,Portugal,Lille,Ligue 1,2018-2019
18,Gabriel Magalhães,"€ 6,462","€ 336,000","€ 337,601",D,20,Brazil,Lille,Ligue 1,2018-2019
19,Adam Jakubech,"€ 5,808","€ 302,000","€ 303,439",K,21,Slovakia,Lille,Ligue 1,2018-2019
20,Hervé Koffi,"€ 5,808","€ 302,000","€ 303,439",K,21,Burkina Faso,Lille,Ligue 1,2018-2019
21,Fodé Ballo-Touré,"€ 4,808","€ 250,000","€ 251,191",D,21,France,Lille,Ligue 1,2018-2019
22,Kouadio-Yves Dabila,"€ 4,154","€ 216,000","€ 217,029",D,21,Cote d'Ivoire,Lille,Ligue 1,2018-2019
23,Boubakary Soumaré,"€ 2,365","€ 123,000","€ 123,586",M,19,France,Lille,Ligue 1,2018-2019
24,Arton Zekaj,"€ 2,135","€ 111,000","€ 111,529",M,18,Kosovo,Lille,Ligue 1,2018-2019
25,Hakim Ouro-Sama,"€ 2,115","€ 110,000","€ 110,524",D,20,Togo,Lille,Ligue 1,2018-2019
26,Reinildo Mandava,"€ 1,442","€ 75,000","€ 75,357",D,24,Mozambique,Lille,Ligue 1,2018-2019
27,Rominigue Kouamé,€ 0,€ 0,€ 0,M,21,Mali,Lille,Ligue 1,2018-2019
28,Yassine Benzia,€ 0,€ 0,€ 0,M,23,Algeria,Lille,Ligue 1,2018-2019
29,Anwar El Ghazi,€ 0,€ 0,€ 0,F,23,Netherlands,Lille,Ligue 1,2018-2019
30,Teddy Okou,€ 0,€ 0,€ 0,F,20,France,Lille,Ligue 1,2018-2019
31,Cheikh Niasse,€ 0,€ 0,€ 0,M,18,Senegal,Lille,Ligue 1,2018-2019
