,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Falcao,"€ 172,481","€ 8,969,000","€ 9,011,737",F,32,Colombia,Monaco,Ligue 1,2018-2019
1,Gelson Martins,"€ 124,577","€ 6,478,000","€ 6,508,868",F,23,Portugal,Monaco,Ligue 1,2018-2019
2,Cesc Fàbregas,"€ 121,481","€ 6,317,000","€ 6,347,100",M,31,Spain,Monaco,Ligue 1,2018-2019
3,Adrien Silva,"€ 94,692","€ 4,924,000","€ 4,947,463",M,29,Portugal,Monaco,Ligue 1,2018-2019
4,Nacer Chadli,"€ 78,192","€ 4,066,000","€ 4,085,374",F,28,Belgium,Monaco,Ligue 1,2018-2019
5,Kamil Glik,"€ 66,692","€ 3,468,000","€ 3,484,525",D,30,Poland,Monaco,Ligue 1,2018-2019
6,Stevan Jovetic,"€ 64,404","€ 3,349,000","€ 3,364,958",F,28,Montenegro,Monaco,Ligue 1,2018-2019
7,Jemerson,"€ 61,981","€ 3,223,000","€ 3,238,358",D,25,Brazil,Monaco,Ligue 1,2018-2019
8,Djibril Sidibé,"€ 61,481","€ 3,197,000","€ 3,212,234",D,25,France,Monaco,Ligue 1,2018-2019
9,Naldo,"€ 59,038","€ 3,070,000","€ 3,084,629",D,35,Brazil,Monaco,Ligue 1,2018-2019
10,Aleksandr Golovin,"€ 53,750","€ 2,795,000","€ 2,808,318",M,22,Russia,Monaco,Ligue 1,2018-2019
11,Antonio Barreca,"€ 46,000","€ 2,392,000","€ 2,403,398",D,23,Italy,Monaco,Ligue 1,2018-2019
12,Benjamin Henrichs,"€ 43,462","€ 2,260,000","€ 2,270,769",D,21,Germany,Monaco,Ligue 1,2018-2019
13,Danijel Subasic,"€ 39,096","€ 2,033,000","€ 2,042,687",K,33,Croatia,Monaco,Ligue 1,2018-2019
14,Georges-Kevin N'Koudou,"€ 38,981","€ 2,027,000","€ 2,036,659",F,23,France,Monaco,Ligue 1,2018-2019
15,Youri Tielemans,"€ 36,788","€ 1,913,000","€ 1,922,115",M,21,Belgium,Monaco,Ligue 1,2018-2019
16,Pelé,"€ 36,788","€ 1,913,000","€ 1,922,115",M,26,Guinea-Bissau,Monaco,Ligue 1,2018-2019
17,Gabriel Boschilia,"€ 35,654","€ 1,854,000","€ 1,862,834",M,22,Brazil,Monaco,Ligue 1,2018-2019
18,William Vainqueur,"€ 33,942","€ 1,765,000","€ 1,773,410",M,29,France,Monaco,Ligue 1,2018-2019
19,Jean-Eudes Aholou,"€ 30,750","€ 1,599,000","€ 1,606,619",M,24,Cote d'Ivoire,Monaco,Ligue 1,2018-2019
20,Andrea Raggi,"€ 26,923","€ 1,400,000","€ 1,406,671",D,34,Italy,Monaco,Ligue 1,2018-2019
21,Almamy Touré,"€ 26,481","€ 1,377,000","€ 1,383,561",D,22,France,Monaco,Ligue 1,2018-2019
22,Adama Traoré,"€ 25,288","€ 1,315,000","€ 1,321,266",M,23,Mali,Monaco,Ligue 1,2018-2019
23,Rony Lopes,"€ 23,000","€ 1,196,000","€ 1,201,699",F,22,Portugal,Monaco,Ligue 1,2018-2019
24,Diego Benaglio,"€ 22,096","€ 1,149,000","€ 1,154,475",K,34,Switzerland,Monaco,Ligue 1,2018-2019
25,Pietro Pellegri,"€ 19,500","€ 1,014,000","€ 1,018,832",F,17,Italy,Monaco,Ligue 1,2018-2019
26,Carlos Vinícius,"€ 14,750","€ 767,000","€ 770,655",F,23,Brazil,Monaco,Ligue 1,2018-2019
27,Kévin N'Doram,"€ 14,038","€ 730,000","€ 733,478",M,22,France,Monaco,Ligue 1,2018-2019
28,Samuel Grandsir,"€ 11,731","€ 610,000","€ 612,907",M,21,France,Monaco,Ligue 1,2018-2019
29,Jordi Mboula,"€ 11,635","€ 605,000","€ 607,883",F,19,Spain,Monaco,Ligue 1,2018-2019
30,Ronaël Pierre-Gabriel,"€ 10,692","€ 556,000","€ 558,649",D,20,France,Monaco,Ligue 1,2018-2019
31,Willem Geubbels,"€ 8,923","€ 464,000","€ 466,211",F,16,France,Monaco,Ligue 1,2018-2019
32,Moussa Sylla,"€ 8,346","€ 434,000","€ 436,068",F,18,France,Monaco,Ligue 1,2018-2019
33,Youssef Aït Bennasser,"€ 6,904","€ 359,000","€ 360,711",M,21,Morocco,Monaco,Ligue 1,2018-2019
34,Sofiane Diop,"€ 6,654","€ 346,000","€ 347,649",M,18,France,Monaco,Ligue 1,2018-2019
35,Seydou Sy,"€ 5,635","€ 293,000","€ 294,396",K,22,Senegal,Monaco,Ligue 1,2018-2019
36,Loïc Badiashile,"€ 5,558","€ 289,000","€ 290,377",K,20,France,Monaco,Ligue 1,2018-2019
37,Julien Serrano,"€ 5,077","€ 264,000","€ 265,258",D,20,France,Monaco,Ligue 1,2018-2019
38,Fodé Ballo-Touré,"€ 4,808","€ 250,000","€ 251,191",D,21,France,Monaco,Ligue 1,2018-2019
39,Wilson Isidor,"€ 4,731","€ 246,000","€ 247,172",F,17,France,Monaco,Ligue 1,2018-2019
40,Romain Faivre,"€ 4,404","€ 229,000","€ 230,091",M,19,France,Monaco,Ligue 1,2018-2019
41,Jonathan Panzo,"€ 4,212","€ 219,000","€ 220,044",D,17,England,Monaco,Ligue 1,2018-2019
42,Lyle Foster,"€ 3,154","€ 164,000","€ 164,781",F,17,South Africa,Monaco,Ligue 1,2018-2019
43,Han-Noah Massengo,"€ 2,635","€ 137,000","€ 137,653",M,16,France,Monaco,Ligue 1,2018-2019
44,Benoît Badiashile,"€ 1,538","€ 80,000","€ 80,381",D,17,France,Monaco,Ligue 1,2018-2019
45,Giulian Biancone,€ 692,"€ 36,000","€ 36,172",D,18,France,Monaco,Ligue 1,2018-2019
46,Adrien Bongiovanni,€ 0,€ 0,€ 0,F,18,Belgium,Monaco,Ligue 1,2018-2019
47,Keita Baldé,€ 0,€ 0,€ 0,F,23,Senegal,Monaco,Ligue 1,2018-2019
48,Paul Nardi,€ 0,€ 0,€ 0,K,24,France,Monaco,Ligue 1,2018-2019
49,Jonathan Mexique,€ 0,€ 0,€ 0,M,23,France,Monaco,Ligue 1,2018-2019
50,Irvin Cardona,€ 0,€ 0,€ 0,F,20,France,Monaco,Ligue 1,2018-2019
51,Roberto Navarro,€ 0,€ 0,€ 0,M,16,Spain,Monaco,Ligue 1,2018-2019
52,Ibrahima Diallo,€ 0,€ 0,€ 0,M,19,France,Monaco,Ligue 1,2018-2019
53,Hugo Hagege,€ 0,€ 0,€ 0,K,18,France,Monaco,Ligue 1,2018-2019
54,Gobe Gouano,€ 0,€ 0,€ 0,F,17,France,Monaco,Ligue 1,2018-2019
55,Yanis Henin,€ 0,€ 0,€ 0,K,19,Morocco,Monaco,Ligue 1,2018-2019
