,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Sanjin Prcic,"€ 21,077","€ 1,096,000","€ 1,101,222",M,24,Bosnia-Herzegovina,Strasbourg,Ligue 1,2018-2019
1,Lamine Koné,"€ 15,596","€ 811,000","€ 814,864",D,29,Cote d'Ivoire,Strasbourg,Ligue 1,2018-2019
2,Jonas Martin,"€ 14,250","€ 741,000","€ 744,531",M,28,France,Strasbourg,Ligue 1,2018-2019
3,Matz Sels,"€ 13,808","€ 718,000","€ 721,421",K,26,Belgium,Strasbourg,Ligue 1,2018-2019
4,Lionel Carole,"€ 13,808","€ 718,000","€ 721,421",D,27,France,Strasbourg,Ligue 1,2018-2019
5,Idriss Saadi,"€ 13,808","€ 718,000","€ 721,421",F,26,Algeria,Strasbourg,Ligue 1,2018-2019
6,Stefan Mitrovic,"€ 13,500","€ 702,000","€ 705,345",D,28,Serbia,Strasbourg,Ligue 1,2018-2019
7,Dimitri Liénard,"€ 12,173","€ 633,000","€ 636,016",M,30,France,Strasbourg,Ligue 1,2018-2019
8,Ludovic Ajorque,"€ 11,750","€ 611,000","€ 613,911",F,24,France,Strasbourg,Ligue 1,2018-2019
9,Samuel Grandsir,"€ 11,731","€ 610,000","€ 612,907",M,21,France,Strasbourg,Ligue 1,2018-2019
10,Jérémy Grimm,"€ 11,538","€ 600,000","€ 602,859",M,31,France,Strasbourg,Ligue 1,2018-2019
11,Benjamin Corgnet,"€ 11,500","€ 598,000","€ 600,849",M,31,France,Strasbourg,Ligue 1,2018-2019
12,Lebo Mothiba,"€ 11,192","€ 582,000","€ 584,773",F,22,South Africa,Strasbourg,Ligue 1,2018-2019
13,Adrien Thomasson,"€ 9,096","€ 473,000","€ 475,254",M,24,France,Strasbourg,Ligue 1,2018-2019
14,Anthony Gonçalves,"€ 8,577","€ 446,000","€ 448,125",M,32,France,Strasbourg,Ligue 1,2018-2019
15,Pablo Martinez,"€ 8,058","€ 419,000","€ 420,997",D,29,France,Strasbourg,Ligue 1,2018-2019
16,Kenny Lala,"€ 8,058","€ 419,000","€ 420,997",D,26,France,Strasbourg,Ligue 1,2018-2019
17,Eiji Kawashima,"€ 7,865","€ 409,000","€ 410,949",K,35,Japan,Strasbourg,Ligue 1,2018-2019
18,Abdallah Ndour,"€ 7,346","€ 382,000","€ 383,820",D,24,Senegal,Strasbourg,Ligue 1,2018-2019
19,Nuno Da Costa,"€ 5,750","€ 299,000","€ 300,425",F,27,Cape Verde,Strasbourg,Ligue 1,2018-2019
20,Kévin Zohi,"€ 5,000","€ 260,000","€ 261,239",F,21,Mali,Strasbourg,Ligue 1,2018-2019
21,Anthony Caci,"€ 4,962","€ 258,000","€ 259,229",D,21,France,Strasbourg,Ligue 1,2018-2019
22,Bingourou Kamara,"€ 4,596","€ 239,000","€ 240,139",K,21,France,Strasbourg,Ligue 1,2018-2019
23,Ibrahima Sissoko,"€ 4,596","€ 239,000","€ 240,139",M,20,France,Strasbourg,Ligue 1,2018-2019
24,Moataz Zemzemi,"€ 1,942","€ 101,000","€ 101,481",M,18,Tunisia,Strasbourg,Ligue 1,2018-2019
25,Duplexe Tchamba,"€ 1,942","€ 101,000","€ 101,481",D,19,Cameroon,Strasbourg,Ligue 1,2018-2019
26,Youssouf Fofana,"€ 1,904","€ 99,000","€ 99,472",M,19,France,Strasbourg,Ligue 1,2018-2019
27,Ismaël Aaneba,"€ 1,885","€ 98,000","€ 98,467",D,19,France,Strasbourg,Ligue 1,2018-2019
28,Mohamed Simakan,"€ 1,846","€ 96,000","€ 96,457",D,18,France,Strasbourg,Ligue 1,2018-2019
29,Léon Valentin,"€ 1,750","€ 91,000","€ 91,434",D,19,France,Strasbourg,Ligue 1,2018-2019
30,Mamoudou Karamoko,"€ 1,442","€ 75,000","€ 75,357",F,18,France,Strasbourg,Ligue 1,2018-2019
31,Louis Pelletier,€ 788,"€ 41,000","€ 41,195",K,18,France,Strasbourg,Ligue 1,2018-2019
32,Yoann Salmier,€ 0,€ 0,€ 0,D,25,French Guiana,Strasbourg,Ligue 1,2018-2019
