,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Hatem Ben Arfa,"€ 69,769","€ 3,628,000","€ 3,645,287",M,31,France,Rennes,Ligue 1,2018-2019
1,M'Baye Niang,"€ 53,365","€ 2,775,000","€ 2,788,223",F,23,Senegal,Rennes,Ligue 1,2018-2019
2,Clément Grenier,"€ 46,519","€ 2,419,000","€ 2,430,527",M,27,France,Rennes,Ligue 1,2018-2019
3,Ismaïla Sarr,"€ 25,288","€ 1,315,000","€ 1,321,266",F,20,Senegal,Rennes,Ligue 1,2018-2019
4,Benjamin André,"€ 18,404","€ 957,000","€ 961,560",M,27,France,Rennes,Ligue 1,2018-2019
5,Jakob Johansson,"€ 18,404","€ 957,000","€ 961,560",M,28,Sweden,Rennes,Ligue 1,2018-2019
6,Benjamin Bourigeaud,"€ 17,019","€ 885,000","€ 889,217",M,24,France,Rennes,Ligue 1,2018-2019
7,Faitout Maouassa,"€ 16,096","€ 837,000","€ 840,988",D,19,France,Rennes,Ligue 1,2018-2019
8,Jordan Siebatcheu,"€ 16,096","€ 837,000","€ 840,988",F,22,France,Rennes,Ligue 1,2018-2019
9,Adrien Hunou,"€ 15,538","€ 808,000","€ 811,850",M,24,France,Rennes,Ligue 1,2018-2019
10,Mexer,"€ 14,942","€ 777,000","€ 780,702",D,29,Mozambique,Rennes,Ligue 1,2018-2019
11,Damien Da Silva,"€ 14,942","€ 777,000","€ 780,702",D,30,France,Rennes,Ligue 1,2018-2019
12,Ludovic Baal,"€ 14,769","€ 768,000","€ 771,660",D,32,French Guiana,Rennes,Ligue 1,2018-2019
13,Hamari Traoré,"€ 14,615","€ 760,000","€ 763,621",D,26,Mali,Rennes,Ligue 1,2018-2019
14,Ramy Bensebaini,"€ 14,250","€ 741,000","€ 744,531",D,23,Algeria,Rennes,Ligue 1,2018-2019
15,Romain Danzé,"€ 13,808","€ 718,000","€ 721,421",D,31,France,Rennes,Ligue 1,2018-2019
16,Tomas Koubek,"€ 13,308","€ 692,000","€ 695,297",K,25,Czech Republic,Rennes,Ligue 1,2018-2019
17,Jérémy Gelin,"€ 12,942","€ 673,000","€ 676,207",D,21,France,Rennes,Ligue 1,2018-2019
18,Romain Del Castillo,"€ 12,404","€ 645,000","€ 648,073",F,22,France,Rennes,Ligue 1,2018-2019
19,James Léa Siliki,"€ 10,769","€ 560,000","€ 562,668",M,22,France,Rennes,Ligue 1,2018-2019
20,Rafik Guitane,"€ 10,692","€ 556,000","€ 558,649",M,19,France,Rennes,Ligue 1,2018-2019
21,Mehdi Zeffane,"€ 10,327","€ 537,000","€ 539,559",D,26,Algeria,Rennes,Ligue 1,2018-2019
22,Denis Will Poha,"€ 8,577","€ 446,000","€ 448,125",M,21,France,Rennes,Ligue 1,2018-2019
23,Souleyman Doumbia,"€ 7,269","€ 378,000","€ 379,801",D,21,Cote d'Ivoire,Rennes,Ligue 1,2018-2019
24,Gerzino Nyamsi,"€ 6,981","€ 363,000","€ 364,730",D,21,France,Rennes,Ligue 1,2018-2019
25,Namakoro Diallo,"€ 6,962","€ 362,000","€ 363,725",D,22,France,Rennes,Ligue 1,2018-2019
26,Abdoulaye Diallo,"€ 6,250","€ 325,000","€ 326,549",K,26,Senegal,Rennes,Ligue 1,2018-2019
27,Loïc Badiashile,"€ 5,558","€ 289,000","€ 290,377",K,20,France,Rennes,Ligue 1,2018-2019
28,Nicolas Janvier,"€ 5,346","€ 278,000","€ 279,325",M,19,France,Rennes,Ligue 1,2018-2019
29,Yann Gboho,"€ 2,365","€ 123,000","€ 123,586",M,17,France,Rennes,Ligue 1,2018-2019
30,Armand Laurienté,"€ 2,327","€ 121,000","€ 121,577",M,19,France,Rennes,Ligue 1,2018-2019
31,Sacha Boey,"€ 1,750","€ 91,000","€ 91,434",D,17,France,Rennes,Ligue 1,2018-2019
32,Isaac Matondo,"€ 1,731","€ 90,000","€ 90,429",F,19,France,Rennes,Ligue 1,2018-2019
33,Georginio Rutter,"€ 1,308","€ 68,000","€ 68,324",F,16,France,Rennes,Ligue 1,2018-2019
34,Edvinas Gertmonas,"€ 1,231","€ 64,000","€ 64,305",K,22,Lithuania,Rennes,Ligue 1,2018-2019
35,Lilian Brassier,"€ 1,019","€ 53,000","€ 53,253",D,18,France,Rennes,Ligue 1,2018-2019
36,Timothé Nkada,€ 115,"€ 6,000","€ 6,029",F,18,France,Rennes,Ligue 1,2018-2019
37,Diafra Sakho,€ 0,€ 0,€ 0,F,28,Senegal,Rennes,Ligue 1,2018-2019
38,Brandon,€ 0,€ 0,€ 0,F,23,Spain,Rennes,Ligue 1,2018-2019
39,Eduardo Camavinga,€ 0,€ 0,€ 0,M,15,France,Rennes,Ligue 1,2018-2019
40,Jordan Tell,€ 0,€ 0,€ 0,F,21,France,Rennes,Ligue 1,2018-2019
