,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Björn Engels,"€ 20,000","€ 1,040,000","€ 1,044,956",D,23,Belgium,Reims,Ligue 1,2018-2019
1,Abdul Rahman Baba,"€ 19,231","€ 1,000,000","€ 1,004,765",D,23,Ghana,Reims,Ligue 1,2018-2019
2,Hyun-jun Suk,"€ 17,481","€ 909,000","€ 913,331",F,27,South Korea,Reims,Ligue 1,2018-2019
3,Arbër Zeneli,"€ 16,865","€ 877,000","€ 881,179",F,23,Kosovo,Reims,Ligue 1,2018-2019
4,Pablo Chavarría,"€ 14,385","€ 748,000","€ 751,564",F,30,Argentina,Reims,Ligue 1,2018-2019
5,Sheyi Ojo,"€ 13,923","€ 724,000","€ 727,450",F,21,England,Reims,Ligue 1,2018-2019
6,Thomas Foket,"€ 11,000","€ 572,000","€ 574,726",D,23,Belgium,Reims,Ligue 1,2018-2019
7,Alaixys Romao,"€ 10,519","€ 547,000","€ 549,606",M,34,Togo,Reims,Ligue 1,2018-2019
8,Marvin Martin,"€ 10,442","€ 543,000","€ 545,587",M,30,France,Reims,Ligue 1,2018-2019
9,Xavier Chavalerin,"€ 10,019","€ 521,000","€ 523,483",M,27,France,Reims,Ligue 1,2018-2019
10,Yunis Abdelhamid,"€ 9,731","€ 506,000","€ 508,411",D,30,Morocco,Reims,Ligue 1,2018-2019
11,Thomas Fontaine,"€ 9,288","€ 483,000","€ 485,301",D,27,Madagascar,Reims,Ligue 1,2018-2019
12,Ghislain Konan,"€ 9,192","€ 478,000","€ 480,278",D,22,Cote d'Ivoire,Reims,Ligue 1,2018-2019
13,Edouard Mendy,"€ 7,942","€ 413,000","€ 414,968",K,26,Senegal,Reims,Ligue 1,2018-2019
14,Johann Carrasso,"€ 7,808","€ 406,000","€ 407,935",K,30,France,Reims,Ligue 1,2018-2019
15,Nolan Mbemba,"€ 7,615","€ 396,000","€ 397,887",M,23,France,Reims,Ligue 1,2018-2019
16,Hassane Kamara,"€ 7,462","€ 388,000","€ 389,849",D,24,France,Reims,Ligue 1,2018-2019
17,Rémi Oudin,"€ 6,481","€ 337,000","€ 338,606",F,21,France,Reims,Ligue 1,2018-2019
18,Aly Ndom,"€ 6,346","€ 330,000","€ 331,572",M,22,France,Reims,Ligue 1,2018-2019
19,Moussa Doumbia,"€ 5,173","€ 269,000","€ 270,282",F,23,Mali,Reims,Ligue 1,2018-2019
20,Tristan Dingomé,"€ 5,173","€ 269,000","€ 270,282",M,27,France,Reims,Ligue 1,2018-2019
21,Axel Disasi,"€ 4,404","€ 229,000","€ 230,091",D,20,France,Reims,Ligue 1,2018-2019
22,Mathieu Cafaro,"€ 3,827","€ 199,000","€ 199,948",M,21,France,Reims,Ligue 1,2018-2019
23,Moreto Cassamá,"€ 3,692","€ 192,000","€ 192,915",M,20,Guinea-Bissau,Reims,Ligue 1,2018-2019
24,Romain Métanire,"€ 3,500","€ 182,000","€ 182,867",D,28,Madagascar,Reims,Ligue 1,2018-2019
25,Boulaye Dia,"€ 2,596","€ 135,000","€ 135,643",F,21,France,Reims,Ligue 1,2018-2019
26,Virgile Piechocki,"€ 2,442","€ 127,000","€ 127,605",M,21,France,Reims,Ligue 1,2018-2019
27,Sambou Sissoko,"€ 2,404","€ 125,000","€ 125,596",D,19,France,Reims,Ligue 1,2018-2019
28,Patrick Bahanack,"€ 2,115","€ 110,000","€ 110,524",D,20,Cameroon,Reims,Ligue 1,2018-2019
29,Virgile Pinson,€ 885,"€ 46,000","€ 46,219",F,22,France,Reims,Ligue 1,2018-2019
30,Ryan Bouallak,€ 865,"€ 45,000","€ 45,214",K,18,France,Reims,Ligue 1,2018-2019
31,Nicolas Lemaître,€ 769,"€ 40,000","€ 40,191",K,21,France,Reims,Ligue 1,2018-2019
32,Yohan Roche,€ 0,€ 0,€ 0,D,20,France,Reims,Ligue 1,2018-2019
33,Grégory Berthier,€ 0,€ 0,€ 0,M,22,France,Reims,Ligue 1,2018-2019
34,Moussa Bana,€ 0,€ 0,€ 0,D,20,Cameroon,Reims,Ligue 1,2018-2019
35,Grejohn Kyei,€ 0,€ 0,€ 0,F,22,France,Reims,Ligue 1,2018-2019
36,Lenny Vallier,€ 0,€ 0,€ 0,D,19,France,Reims,Ligue 1,2018-2019
