,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Wissam Ben Yedder,"€ 150,000","€ 7,800,000","€ 7,800,000",F,30,France,Monaco,Ligue 1,2020-2021
1,Cesc Fàbregas,"€ 138,462","€ 7,200,000","€ 7,200,000",M,33,Spain,Monaco,Ligue 1,2020-2021
2,Gelson Martins,"€ 101,346","€ 5,270,000","€ 5,270,000",F,25,Portugal,Monaco,Ligue 1,2020-2021
3,Kevin Volland,"€ 87,692","€ 4,560,000","€ 4,560,000",F,28,Germany,Monaco,Ligue 1,2020-2021
4,Jemerson,"€ 64,615","€ 3,360,000","€ 3,360,000",D,28,Brazil,Monaco,Ligue 1,2020-2021
5,Djibril Sidibé,"€ 61,731","€ 3,210,000","€ 3,210,000",D,28,France,Monaco,Ligue 1,2020-2021
6,Benjamin Lecomte,"€ 59,423","€ 3,090,000","€ 3,090,000",K,29,France,Monaco,Ligue 1,2020-2021
7,Krépin Diatta,"€ 57,692","€ 3,000,000","€ 3,000,000",F,21,Senegal,Monaco,Ligue 1,2020-2021
8,Stevan Jovetic,"€ 47,692","€ 2,480,000","€ 2,480,000",F,30,Montenegro,Monaco,Ligue 1,2020-2021
9,Aleksandr Golovin,"€ 43,654","€ 2,270,000","€ 2,270,000",F,24,Russia,Monaco,Ligue 1,2020-2021
10,Caio Henrique,"€ 42,115","€ 2,190,000","€ 2,190,000",D,23,Brazil,Monaco,Ligue 1,2020-2021
11,Guillermo Maripán,"€ 26,923","€ 1,400,000","€ 1,400,000",D,26,Chile,Monaco,Ligue 1,2020-2021
12,Florentino,"€ 25,385","€ 1,320,000","€ 1,320,000",M,21,Portugal,Monaco,Ligue 1,2020-2021
13,Radoslaw Majecki,"€ 23,654","€ 1,230,000","€ 1,230,000",K,20,Poland,Monaco,Ligue 1,2020-2021
14,Ruben Aguilar,"€ 23,462","€ 1,220,000","€ 1,220,000",D,27,France,Monaco,Ligue 1,2020-2021
15,Pietro Pellegri,"€ 22,115","€ 1,150,000","€ 1,150,000",F,19,Italy,Monaco,Ligue 1,2020-2021
16,Fodé Ballo-Touré,"€ 21,731","€ 1,130,000","€ 1,130,000",D,23,France,Monaco,Ligue 1,2020-2021
17,Henry Onyekuru,"€ 19,808","€ 1,030,000","€ 1,030,000",F,23,Nigeria,Monaco,Ligue 1,2020-2021
18,Aurélien Tchouaméni,"€ 19,231","€ 1,000,000","€ 1,000,000",M,20,France,Monaco,Ligue 1,2020-2021
19,Vito Mannone,"€ 16,538","€ 860,000","€ 860,000",K,32,Italy,Monaco,Ligue 1,2020-2021
20,Axel Disasi,"€ 13,846","€ 720,000","€ 720,000",D,22,Democratic Republic of the Congo,Monaco,Ligue 1,2020-2021
21,Strahinja Pavlovic,"€ 13,462","€ 700,000","€ 700,000",D,19,Serbia,Monaco,Ligue 1,2020-2021
22,Youssef Aït Bennasser,"€ 12,885","€ 670,000","€ 670,000",M,24,Morocco,Monaco,Ligue 1,2020-2021
23,Willem Geubbels,"€ 11,538","€ 600,000","€ 600,000",F,19,France,Monaco,Ligue 1,2020-2021
24,Samuel Grandsir,"€ 11,154","€ 580,000","€ 580,000",F,24,France,Monaco,Ligue 1,2020-2021
25,Benoît Badiashile,"€ 11,154","€ 580,000","€ 580,000",D,19,France,Monaco,Ligue 1,2020-2021
26,Sofiane Diop,"€ 10,577","€ 550,000","€ 550,000",F,20,France,Monaco,Ligue 1,2020-2021
27,Chrislain Matsima,"€ 7,308","€ 380,000","€ 380,000",D,18,France,Monaco,Ligue 1,2020-2021
28,Youssouf Fofana,"€ 5,385","€ 280,000","€ 280,000",M,21,France,Monaco,Ligue 1,2020-2021
29,Eliot Matazo,€ 769,"€ 40,000","€ 40,000",M,18,Belgium,Monaco,Ligue 1,2020-2021
30,Enzo Millot,€ 769,"€ 40,000","€ 40,000",M,18,France,Monaco,Ligue 1,2020-2021
