,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Jordan Ferri,"€ 30,000","€ 1,560,000","€ 1,560,000",M,28,France,Montpellier,Ligue 1,2020-2021
1,Florent Mollet,"€ 29,423","€ 1,530,000","€ 1,530,000",F,28,France,Montpellier,Ligue 1,2020-2021
2,Andy Delort,"€ 27,692","€ 1,440,000","€ 1,440,000",F,29,Algeria,Montpellier,Ligue 1,2020-2021
3,Damien Le Tallec,"€ 26,923","€ 1,400,000","€ 1,400,000",M,30,France,Montpellier,Ligue 1,2020-2021
4,Gaëtan Laborde,"€ 25,385","€ 1,320,000","€ 1,320,000",F,26,France,Montpellier,Ligue 1,2020-2021
5,Téji Savanier,"€ 25,385","€ 1,320,000","€ 1,320,000",M,28,France,Montpellier,Ligue 1,2020-2021
6,Jonas Omlin,"€ 16,154","€ 840,000","€ 840,000",K,26,Switzerland,Montpellier,Ligue 1,2020-2021
7,Junior Sambia,"€ 12,500","€ 650,000","€ 650,000",M,24,France,Montpellier,Ligue 1,2020-2021
8,Keagan Dolly,"€ 12,308","€ 640,000","€ 640,000",F,27,South Africa,Montpellier,Ligue 1,2020-2021
9,Petar Skuletic,"€ 10,577","€ 550,000","€ 550,000",F,30,Serbia,Montpellier,Ligue 1,2020-2021
10,Pedro Mendes,"€ 10,577","€ 550,000","€ 550,000",D,30,Portugal,Montpellier,Ligue 1,2020-2021
11,Stephy Mavididi,"€ 9,615","€ 500,000","€ 500,000",F,22,England,Montpellier,Ligue 1,2020-2021
12,Daniel Congré,"€ 8,846","€ 460,000","€ 460,000",D,35,France,Montpellier,Ligue 1,2020-2021
13,Mihailo Ristic,"€ 8,654","€ 450,000","€ 450,000",M,24,Serbia,Montpellier,Ligue 1,2020-2021
14,Ambroise Oyongo,"€ 8,654","€ 450,000","€ 450,000",D,29,Cameroon,Montpellier,Ligue 1,2020-2021
15,Hilton,"€ 8,269","€ 430,000","€ 430,000",D,43,Brazil,Montpellier,Ligue 1,2020-2021
16,Arnaud Souquet,"€ 8,269","€ 430,000","€ 430,000",D,28,France,Montpellier,Ligue 1,2020-2021
17,Mathías Suárez,"€ 8,077","€ 420,000","€ 420,000",D,24,Uruguay,Montpellier,Ligue 1,2020-2021
18,Nicolas Cozza,"€ 5,962","€ 310,000","€ 310,000",D,21,France,Montpellier,Ligue 1,2020-2021
19,Il-lok Yun,"€ 3,846","€ 200,000","€ 200,000",F,28,South Korea,Montpellier,Ligue 1,2020-2021
20,Elye Wahi,"€ 1,923","€ 100,000","€ 100,000",F,18,France,Montpellier,Ligue 1,2020-2021
21,Dimitry Bertaud,"€ 1,923","€ 100,000","€ 100,000",K,22,France,Montpellier,Ligue 1,2020-2021
22,Yanis Ammour,"€ 1,154","€ 60,000","€ 60,000",F,21,France,Montpellier,Ligue 1,2020-2021
23,Joris Chotard,"€ 1,154","€ 60,000","€ 60,000",M,19,France,Montpellier,Ligue 1,2020-2021
24,Samy Benchamma,€ 769,"€ 40,000","€ 40,000",M,20,France,Montpellier,Ligue 1,2020-2021
25,Thibaut Vargas,€ 577,"€ 30,000","€ 30,000",M,20,France,Montpellier,Ligue 1,2020-2021
26,Béni Makouana,€ 577,"€ 30,000","€ 30,000",F,18,Congo,Montpellier,Ligue 1,2020-2021
27,Matis Carvalho,€ 385,"€ 20,000","€ 20,000",K,21,Portugal,Montpellier,Ligue 1,2020-2021
28,Clément Vidal,€ 385,"€ 20,000","€ 20,000",D,20,France,Montpellier,Ligue 1,2020-2021
29,Thibault Tamas,€ 385,"€ 20,000","€ 20,000",D,19,France,Montpellier,Ligue 1,2020-2021
