,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Dylan Bronn,"€ 16,154","€ 840,000","€ 840,000",D,25,Tunisia,Metz,Ligue 1,2020-2021
1,Opa Nguette,"€ 16,154","€ 840,000","€ 840,000",F,26,Senegal,Metz,Ligue 1,2020-2021
2,Vincent Pajot,"€ 16,154","€ 840,000","€ 840,000",M,30,France,Metz,Ligue 1,2020-2021
3,Farid Boulaya,"€ 13,462","€ 700,000","€ 700,000",F,27,Algeria,Metz,Ligue 1,2020-2021
4,Aaron Leya Iseka,"€ 11,538","€ 600,000","€ 600,000",F,23,Belgium,Metz,Ligue 1,2020-2021
5,Victorien Angban,"€ 10,000","€ 520,000","€ 520,000",M,24,Cote d'Ivoire,Metz,Ligue 1,2020-2021
6,Vagner,"€ 9,615","€ 500,000","€ 500,000",F,24,Cape Verde,Metz,Ligue 1,2020-2021
7,John Boye,"€ 8,654","€ 450,000","€ 450,000",D,33,Ghana,Metz,Ligue 1,2020-2021
8,Habib Maïga,"€ 8,654","€ 450,000","€ 450,000",M,24,Cote d'Ivoire,Metz,Ligue 1,2020-2021
9,Kévin N'Doram,"€ 7,500","€ 390,000","€ 390,000",M,24,France,Metz,Ligue 1,2020-2021
10,Thierry Ambrose,"€ 7,500","€ 390,000","€ 390,000",F,23,France,Metz,Ligue 1,2020-2021
11,Alexandre Oukidja,"€ 5,577","€ 290,000","€ 290,000",K,32,Algeria,Metz,Ligue 1,2020-2021
12,Thomas Delaine,"€ 5,385","€ 280,000","€ 280,000",D,28,France,Metz,Ligue 1,2020-2021
13,Kiki Kouyaté,"€ 4,615","€ 240,000","€ 240,000",D,23,Mali,Metz,Ligue 1,2020-2021
14,Fabien Centonze,"€ 4,038","€ 210,000","€ 210,000",D,24,France,Metz,Ligue 1,2020-2021
15,Mamadou Fofana,"€ 3,846","€ 200,000","€ 200,000",D,22,Mali,Metz,Ligue 1,2020-2021
16,Lamine Gueye,"€ 3,846","€ 200,000","€ 200,000",F,22,Senegal,Metz,Ligue 1,2020-2021
17,Manuel Cabit,"€ 3,654","€ 190,000","€ 190,000",D,27,Martinique,Metz,Ligue 1,2020-2021
18,Adama Traoré,"€ 3,654","€ 190,000","€ 190,000",F,25,Mali,Metz,Ligue 1,2020-2021
19,Pape Sarr,"€ 3,462","€ 180,000","€ 180,000",M,18,Senegal,Metz,Ligue 1,2020-2021
20,Marc-Aurèle Caillard,"€ 3,462","€ 180,000","€ 180,000",K,26,France,Metz,Ligue 1,2020-2021
21,Ibrahima Niane,"€ 3,077","€ 160,000","€ 160,000",F,21,Senegal,Metz,Ligue 1,2020-2021
22,Warren Tchimbembé,"€ 2,885","€ 150,000","€ 150,000",M,22,France,Metz,Ligue 1,2020-2021
23,Ernest Boahene,"€ 2,885","€ 150,000","€ 150,000",D,20,Ghana,Metz,Ligue 1,2020-2021
24,Paul Delecroix,"€ 2,500","€ 130,000","€ 130,000",K,32,France,Metz,Ligue 1,2020-2021
25,Youssef Maziz,"€ 2,308","€ 120,000","€ 120,000",M,22,France,Metz,Ligue 1,2020-2021
26,Matthieu Udol,"€ 1,346","€ 70,000","€ 70,000",D,24,France,Metz,Ligue 1,2020-2021
27,Papa Ndiaga Yade,€ 962,"€ 50,000","€ 50,000",F,20,Senegal,Metz,Ligue 1,2020-2021
28,Boubacar Traoré,€ 577,"€ 30,000","€ 30,000",M,19,Mali,Metz,Ligue 1,2020-2021
29,Lenny Lacroix,€ 385,"€ 20,000","€ 20,000",D,17,France,Metz,Ligue 1,2020-2021
