,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Memphis Depay,"€ 96,923","€ 5,040,000","€ 5,040,000",F,26,Netherlands,Lyon,Ligue 1,2020-2021
1,Thiago Mendes,"€ 92,308","€ 4,800,000","€ 4,800,000",M,28,Brazil,Lyon,Ligue 1,2020-2021
2,Anthony Lopes,"€ 92,308","€ 4,800,000","€ 4,800,000",K,30,Portugal,Lyon,Ligue 1,2020-2021
3,Islam Slimani,"€ 87,692","€ 4,560,000","€ 4,560,000",F,32,Algeria,Lyon,Ligue 1,2020-2021
4,Moussa Dembélé,"€ 78,846","€ 4,100,000","€ 4,100,000",F,24,France,Lyon,Ligue 1,2020-2021
5,Houssem Aouar,"€ 69,231","€ 3,600,000","€ 3,600,000",M,22,France,Lyon,Ligue 1,2020-2021
6,Maxwel Cornet,"€ 68,654","€ 3,570,000","€ 3,570,000",F,24,Cote d'Ivoire,Lyon,Ligue 1,2020-2021
7,Lucas Paquetá,"€ 62,500","€ 3,250,000","€ 3,250,000",F,23,Brazil,Lyon,Ligue 1,2020-2021
8,Jason Denayer,"€ 50,577","€ 2,630,000","€ 2,630,000",D,25,Belgium,Lyon,Ligue 1,2020-2021
9,Marcelo,"€ 46,346","€ 2,410,000","€ 2,410,000",D,33,Brazil,Lyon,Ligue 1,2020-2021
10,Bruno Guimarães,"€ 46,154","€ 2,400,000","€ 2,400,000",M,22,Brazil,Lyon,Ligue 1,2020-2021
11,Léo Dubois,"€ 38,077","€ 1,980,000","€ 1,980,000",D,26,France,Lyon,Ligue 1,2020-2021
12,Mattia De Sciglio,"€ 37,885","€ 1,970,000","€ 1,970,000",D,28,Italy,Lyon,Ligue 1,2020-2021
13,Tino Kadewere,"€ 30,577","€ 1,590,000","€ 1,590,000",F,24,Zimbabwe,Lyon,Ligue 1,2020-2021
14,Karl Toko Ekambi,"€ 29,423","€ 1,530,000","€ 1,530,000",F,28,Cameroon,Lyon,Ligue 1,2020-2021
15,Jean Lucas,"€ 27,692","€ 1,440,000","€ 1,440,000",M,22,Brazil,Lyon,Ligue 1,2020-2021
16,Julian Pollersbeck,"€ 19,423","€ 1,010,000","€ 1,010,000",K,26,Germany,Lyon,Ligue 1,2020-2021
17,Djamel Eddine Benlamri,"€ 16,538","€ 860,000","€ 860,000",D,30,Algeria,Lyon,Ligue 1,2020-2021
18,Melvin Bard,"€ 13,654","€ 710,000","€ 710,000",D,19,France,Lyon,Ligue 1,2020-2021
19,Maxence Caqueret,"€ 12,115","€ 630,000","€ 630,000",M,20,France,Lyon,Ligue 1,2020-2021
20,Sinaly Diomandé,"€ 11,731","€ 610,000","€ 610,000",D,19,Cote d'Ivoire,Lyon,Ligue 1,2020-2021
21,Cenk Özkacar,"€ 11,346","€ 590,000","€ 590,000",D,20,Turkey,Lyon,Ligue 1,2020-2021
22,Camilo,"€ 8,846","€ 460,000","€ 460,000",M,21,Brazil,Lyon,Ligue 1,2020-2021
23,Rayan Cherki,"€ 5,769","€ 300,000","€ 300,000",F,17,France,Lyon,Ligue 1,2020-2021
24,Yaya Soumaré,"€ 5,577","€ 290,000","€ 290,000",F,20,France,Lyon,Ligue 1,2020-2021
25,Yahya Soumaré,"€ 5,385","€ 280,000","€ 280,000",F,20,France,Lyon,Ligue 1,2020-2021
26,Malcolm Barcola,€ 385,"€ 20,000","€ 20,000",K,21,Togo,Lyon,Ligue 1,2020-2021
