,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Jérémy Morel,"€ 12,115","€ 630,000","€ 630,000",D,36,Madagascar,Lorient,Ligue 1,2020-2021
1,Fabien Lemoine,"€ 11,154","€ 580,000","€ 580,000",M,33,France,Lorient,Ligue 1,2020-2021
2,Paul Nardi,"€ 11,154","€ 580,000","€ 580,000",K,26,France,Lorient,Ligue 1,2020-2021
3,Sylvain Marveaux,"€ 10,769","€ 560,000","€ 560,000",F,34,France,Lorient,Ligue 1,2020-2021
4,Quentin Boisgard,"€ 10,577","€ 550,000","€ 550,000",F,23,France,Lorient,Ligue 1,2020-2021
5,Adrian Grbic,"€ 9,808","€ 510,000","€ 510,000",F,24,Austria,Lorient,Ligue 1,2020-2021
6,Terem Moffi,"€ 9,615","€ 500,000","€ 500,000",F,21,Nigeria,Lorient,Ligue 1,2020-2021
7,Trevoh Chalobah,"€ 9,615","€ 500,000","€ 500,000",M,21,England,Lorient,Ligue 1,2020-2021
8,Jonathan Delaplace,"€ 9,615","€ 500,000","€ 500,000",M,34,France,Lorient,Ligue 1,2020-2021
9,Julien Laporte,"€ 8,462","€ 440,000","€ 440,000",D,26,France,Lorient,Ligue 1,2020-2021
10,Thomas Monconduit,"€ 8,077","€ 420,000","€ 420,000",M,29,France,Lorient,Ligue 1,2020-2021
11,Yoane Wissa,"€ 7,308","€ 380,000","€ 380,000",F,24,Democratic Republic of the Congo,Lorient,Ligue 1,2020-2021
12,Matthieu Saunier,"€ 5,577","€ 290,000","€ 290,000",D,30,France,Lorient,Ligue 1,2020-2021
13,Houboulang Mendes,"€ 5,000","€ 260,000","€ 260,000",D,22,France,Lorient,Ligue 1,2020-2021
14,Thomas Fontaine,"€ 5,000","€ 260,000","€ 260,000",D,29,Madagascar,Lorient,Ligue 1,2020-2021
15,Vincent Le Goff,"€ 4,808","€ 250,000","€ 250,000",D,31,France,Lorient,Ligue 1,2020-2021
16,Armand Laurienté,"€ 4,808","€ 250,000","€ 250,000",F,21,France,Lorient,Ligue 1,2020-2021
17,Laurent Abergel,"€ 4,615","€ 240,000","€ 240,000",M,27,France,Lorient,Ligue 1,2020-2021
18,Matthieu Dreyer,"€ 4,231","€ 220,000","€ 220,000",K,31,France,Lorient,Ligue 1,2020-2021
19,Pierre-Yves Hamel,"€ 4,231","€ 220,000","€ 220,000",F,26,France,Lorient,Ligue 1,2020-2021
20,Stéphane Diarra,"€ 4,231","€ 220,000","€ 220,000",F,21,Cote d'Ivoire,Lorient,Ligue 1,2020-2021
21,Jérôme Hergault,"€ 3,654","€ 190,000","€ 190,000",D,34,France,Lorient,Ligue 1,2020-2021
22,Enzo Le Fée,"€ 1,923","€ 100,000","€ 100,000",M,20,France,Lorient,Ligue 1,2020-2021
23,Andreaw Gravillon,"€ 1,731","€ 90,000","€ 90,000",D,22,Guadeloupe,Lorient,Ligue 1,2020-2021
24,Tiago Ilori,"€ 1,538","€ 80,000","€ 80,000",D,27,Portugal,Lorient,Ligue 1,2020-2021
25,Teddy Bartouche,€ 577,"€ 30,000","€ 30,000",K,23,France,Lorient,Ligue 1,2020-2021
26,Franklin Wadja,€ 577,"€ 30,000","€ 30,000",M,25,Cameroon,Lorient,Ligue 1,2020-2021
27,Thomas Callens,€ 577,"€ 30,000","€ 30,000",K,22,France,Lorient,Ligue 1,2020-2021
28,Malamine Doumbouya,€ 385,"€ 20,000","€ 20,000",M,20,France,Lorient,Ligue 1,2020-2021
