,Player,,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),Pos.,Age,Status,Expiration,Length,EstimatedGross Total(IN EUR),Team,League,Season
0,Memphis Depay,,"€ 110,769","€ 5,760,000",LW,26,Starter,"Jun 30, 2021",1-yr,"€ 5,760,000",Lyon,Ligue 1,2020-2021
1,Anthony Lopes,,"€ 92,308","€ 4,800,000",GK,30,Starter,"Jun 30, 2023",3-yrs,"€ 14,400,000",Lyon,Ligue 1,2020-2021
2,Islam Slimani,,"€ 87,692","€ 4,560,000",CF,32,Starter,"Jun 30, 2022",2-yrs,"€ 9,120,000",Lyon,Ligue 1,2020-2021
3,Houssem Aouar,,"€ 71,538","€ 3,720,000",CM,22,Reserve,"Jun 30, 2023",3-yrs,"€ 11,160,000",Lyon,Ligue 1,2020-2021
4,Thiago Mendes,,"€ 69,231","€ 3,600,000",DM,28,Reserve,"Jun 30, 2023",3-yrs,"€ 10,800,000",Lyon,Ligue 1,2020-2021
5,Maxwel Cornet,,"€ 68,654","€ 3,570,000",LB,24,Starter,"Jun 30, 2023",3-yrs,"€ 10,710,000",Lyon,Ligue 1,2020-2021
6,Lucas Paquetá,,"€ 62,500","€ 3,250,000",AM,23,Reserve,"Jun 30, 2025",5-yrs,"€ 16,250,000",Lyon,Ligue 1,2020-2021
7,Jason Denayer,,"€ 50,577","€ 2,630,000",CB,25,Reserve,"Jun 30, 2022",2-yrs,"€ 5,260,000",Lyon,Ligue 1,2020-2021
8,Marcelo,,"€ 46,346","€ 2,410,000",CB,33,Reserve,"Jun 30, 2023",3-yrs,"€ 7,230,000",Lyon,Ligue 1,2020-2021
9,Bruno Guimarães,,"€ 46,154","€ 2,400,000",CM,23,Starter,"Jun 30, 2024",4-yrs,"€ 9,600,000",Lyon,Ligue 1,2020-2021
10,Léo Dubois,,"€ 38,077","€ 1,980,000",RB,26,Reserve,"Jun 30, 2024",4-yrs,"€ 7,920,000",Lyon,Ligue 1,2020-2021
11,Mattia De Sciglio,,"€ 37,885","€ 1,970,000",RB,28,Starter,"Jun 30, 2021",1-yr,"€ 1,970,000",Lyon,Ligue 1,2020-2021
12,Karl Toko Ekambi,,"€ 29,423","€ 1,530,000",CF,28,Reserve,"Jun 30, 2024",4-yrs,"€ 6,120,000",Lyon,Ligue 1,2020-2021
13,Tino Kadewere,,"€ 20,769","€ 1,080,000",CF,25,Reserve,"Jun 30, 2024",4-yrs,"€ 4,320,000",Lyon,Ligue 1,2020-2021
14,Julian Pollersbeck,,"€ 19,423","€ 1,010,000",GK,26,Reserve,"Jun 30, 2024",4-yrs,"€ 4,040,000",Lyon,Ligue 1,2020-2021
15,Djamel Eddine Benlamri,,"€ 16,538","€ 860,000",CB,31,Starter,"Jun 30, 2021",1-yr,"€ 860,000",Lyon,Ligue 1,2020-2021
16,Melvin Bard,,"€ 13,654","€ 710,000",LB,20,Starter,"Jun 30, 2024",4-yrs,"€ 2,840,000",Lyon,Ligue 1,2020-2021
17,Maxence Caqueret,,"€ 12,115","€ 630,000",CM,20,Starter,"Jun 30, 2023",3-yrs,"€ 1,890,000",Lyon,Ligue 1,2020-2021
18,Sinaly Diomandé,,"€ 11,731","€ 610,000",CB,19,Starter,"Jun 30, 2025",5-yrs,"€ 3,050,000",Lyon,Ligue 1,2020-2021
19,Cenk Özkacar,,"€ 11,346","€ 590,000",CB,20,Reserve,"Jun 30, 2025",5-yrs,"€ 2,950,000",Lyon,Ligue 1,2020-2021
20,Camilo,,"€ 8,846","€ 460,000",CM,21,Reserve,"Jun 30, 2024",4-yrs,"€ 1,840,000",Lyon,Ligue 1,2020-2021
21,Rayan Cherki,,"€ 5,769","€ 300,000",AM,17,Starter,"Jun 30, 2023",3-yrs,"€ 900,000",Lyon,Ligue 1,2020-2021
22,Yahya Soumaré,,"€ 5,385","€ 280,000",RW,20,Reserve,"Jun 30, 2023",3-yrs,"€ 840,000",Lyon,Ligue 1,2020-2021
23,Malcolm Barcola,,"€ 5,385","€ 280,000",GK,21,Reserve,"Jun 30, 2022",2-yrs,"€ 560,000",Lyon,Ligue 1,2020-2021
