,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Jean Michaël Seri,"€ 72,308","€ 3,760,000","€ 3,760,000",M,29,Cote d'Ivoire,Bordeaux,Ligue 1,2020-2021
1,Laurent Koscielny,"€ 55,385","€ 2,880,000","€ 2,880,000",D,35,France,Bordeaux,Ligue 1,2020-2021
2,Benoît Costil,"€ 41,538","€ 2,160,000","€ 2,160,000",K,33,France,Bordeaux,Ligue 1,2020-2021
3,Nicolas de Préville,"€ 34,615","€ 1,800,000","€ 1,800,000",F,29,France,Bordeaux,Ligue 1,2020-2021
4,Otávio,"€ 34,615","€ 1,800,000","€ 1,800,000",M,26,Brazil,Bordeaux,Ligue 1,2020-2021
5,Mexer,"€ 27,692","€ 1,440,000","€ 1,440,000",D,32,Mozambique,Bordeaux,Ligue 1,2020-2021
6,Pablo,"€ 27,692","€ 1,440,000","€ 1,440,000",D,29,Brazil,Bordeaux,Ligue 1,2020-2021
7,Ui-jo Hwang,"€ 27,692","€ 1,440,000","€ 1,440,000",F,28,South Korea,Bordeaux,Ligue 1,2020-2021
8,Rémi Oudin,"€ 25,385","€ 1,320,000","€ 1,320,000",F,23,France,Bordeaux,Ligue 1,2020-2021
9,Loris Benito,"€ 25,385","€ 1,320,000","€ 1,320,000",D,28,Switzerland,Bordeaux,Ligue 1,2020-2021
10,Hatem Ben Arfa,"€ 23,077","€ 1,200,000","€ 1,200,000",F,33,France,Bordeaux,Ligue 1,2020-2021
11,Yacine Adli,"€ 15,962","€ 830,000","€ 830,000",F,20,France,Bordeaux,Ligue 1,2020-2021
12,Samuel Kalu,"€ 11,731","€ 610,000","€ 610,000",F,23,Nigeria,Bordeaux,Ligue 1,2020-2021
13,Youssouf Sabaly,"€ 8,846","€ 460,000","€ 460,000",D,27,Senegal,Bordeaux,Ligue 1,2020-2021
14,Paul Baysse,"€ 7,885","€ 410,000","€ 410,000",D,32,France,Bordeaux,Ligue 1,2020-2021
15,Maxime Poundjé,"€ 4,423","€ 230,000","€ 230,000",D,28,France,Bordeaux,Ligue 1,2020-2021
16,Toma Basic,"€ 4,038","€ 210,000","€ 210,000",M,23,Croatia,Bordeaux,Ligue 1,2020-2021
17,Vukasin Jovanovic,"€ 4,038","€ 210,000","€ 210,000",D,24,Serbia,Bordeaux,Ligue 1,2020-2021
18,Enock Kwateng,"€ 4,038","€ 210,000","€ 210,000",D,23,France,Bordeaux,Ligue 1,2020-2021
19,Tom Lacoux,"€ 2,885","€ 150,000","€ 150,000",M,19,France,Bordeaux,Ligue 1,2020-2021
20,Mehdi Zerkane,"€ 2,692","€ 140,000","€ 140,000",F,21,Algeria,Bordeaux,Ligue 1,2020-2021
21,Logan Delaurier-Chaubet,"€ 2,500","€ 130,000","€ 130,000",F,18,France,Bordeaux,Ligue 1,2020-2021
22,Ismaël Sow,"€ 2,308","€ 120,000","€ 120,000",D,19,France,Bordeaux,Ligue 1,2020-2021
23,Loïc Bessile,"€ 2,115","€ 110,000","€ 110,000",D,22,Togo,Bordeaux,Ligue 1,2020-2021
24,Gaëtan Poussin,"€ 1,731","€ 90,000","€ 90,000",K,21,France,Bordeaux,Ligue 1,2020-2021
25,Amadou Traoré,€ 577,"€ 30,000","€ 30,000",F,19,France,Bordeaux,Ligue 1,2020-2021
26,David Kong,€ 385,"€ 20,000","€ 20,000",M,25,Macao,Bordeaux,Ligue 1,2020-2021
27,Ibrahim Diarra,€ 385,"€ 20,000","€ 20,000",M,22,France,Bordeaux,Ligue 1,2020-2021
28,Over Mandanda,€ 385,"€ 20,000","€ 20,000",K,21,France,Bordeaux,Ligue 1,2020-2021
