,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Edin Dzeko,"€ 158,731","€ 8,254,000","€ 8,293,016",F,31,Bosnia-Herzegovina,Roma,Serie A,2017-2018
1,Radja Nainggolan,"€ 147,500","€ 7,670,000","€ 7,706,256",M,29,Belgium,Roma,Serie A,2017-2018
2,Kevin Strootman,"€ 112,769","€ 5,864,000","€ 5,891,719",M,27,Netherlands,Roma,Serie A,2017-2018
3,Daniele De Rossi,"€ 105,731","€ 5,498,000","€ 5,523,989",M,33,Italy,Roma,Serie A,2017-2018
4,Diego Perotti,"€ 102,519","€ 5,331,000","€ 5,356,200",F,28,Argentina,Roma,Serie A,2017-2018
5,Aleksandar Kolarov,"€ 79,250","€ 4,121,000","€ 4,140,480",D,31,Serbia,Roma,Serie A,2017-2018
6,Juan Jesus,"€ 77,596","€ 4,035,000","€ 4,054,073",D,26,Brazil,Roma,Serie A,2017-2018
7,Stephan El Shaarawy,"€ 70,558","€ 3,669,000","€ 3,686,343",F,24,Italy,Roma,Serie A,2017-2018
8,Maxime Gonalons,"€ 70,481","€ 3,665,000","€ 3,682,324",M,28,France,Roma,Serie A,2017-2018
9,Federico Fazio,"€ 59,981","€ 3,119,000","€ 3,133,743",D,30,Argentina,Roma,Serie A,2017-2018
10,Bruno Peres,"€ 59,904","€ 3,115,000","€ 3,129,725",D,27,Brazil,Roma,Serie A,2017-2018
11,Alessandro Florenzi,"€ 59,769","€ 3,108,000","€ 3,122,691",D,26,Italy,Roma,Serie A,2017-2018
12,Cengiz Ünder,"€ 52,904","€ 2,751,000","€ 2,764,004",F,19,Turkey,Roma,Serie A,2017-2018
13,Rick Karsdorp,"€ 52,769","€ 2,744,000","€ 2,756,971",D,22,Netherlands,Roma,Serie A,2017-2018
14,Leandro Castán,"€ 49,346","€ 2,566,000","€ 2,578,129",D,30,Brazil,Roma,Serie A,2017-2018
15,Lorenzo Pellegrini,"€ 35,250","€ 1,833,000","€ 1,841,665",M,21,Italy,Roma,Serie A,2017-2018
16,Lukasz Skorupski,"€ 28,192","€ 1,466,000","€ 1,472,930",K,26,Poland,Roma,Serie A,2017-2018
17,Grégoire Defrel,"€ 24,692","€ 1,284,000","€ 1,290,069",F,26,Martinique,Roma,Serie A,2017-2018
18,Bogdan Lobont,"€ 17,635","€ 917,000","€ 921,335",K,39,Romania,Roma,Serie A,2017-2018
19,Patrik Schick,"€ 14,115","€ 734,000","€ 737,470",F,21,Czech Republic,Roma,Serie A,2017-2018
20,Jonathan Silva,"€ 11,885","€ 618,000","€ 620,921",D,23,Argentina,Roma,Serie A,2017-2018
21,Elio Capradossi,"€ 8,019","€ 417,000","€ 418,971",D,21,Italy,Roma,Serie A,2017-2018
22,Marco Tumminello,"€ 6,346","€ 330,000","€ 331,560",F,18,Italy,Roma,Serie A,2017-2018
23,Silvio Anocic,"€ 1,231","€ 64,000","€ 64,303",D,19,Croatia,Roma,Serie A,2017-2018
24,Luca Pellegrini,"€ 1,173","€ 61,000","€ 61,288",D,18,Italy,Roma,Serie A,2017-2018
25,Andrea Marcucci,"€ 1,135","€ 59,000","€ 59,279",M,18,Italy,Roma,Serie A,2017-2018
26,Stefano Ciavattini,€ 750,"€ 39,000","€ 39,184",D,19,Italy,Roma,Serie A,2017-2018
27,Keba Coly,€ 750,"€ 39,000","€ 39,184",F,19,Senegal,Roma,Serie A,2017-2018
28,Emanuele Zamarion,€ 250,"€ 13,000","€ 13,061",K,16,Italy,Roma,Serie A,2017-2018
29,Riccardo Cappa,€ 250,"€ 13,000","€ 13,061",F,18,Italy,Roma,Serie A,2017-2018
30,Salvatore Pezzella,€ 250,"€ 13,000","€ 13,061",M,17,Italy,Roma,Serie A,2017-2018
31,Alessio Pagliarini,€ 250,"€ 13,000","€ 13,061",K,17,Italy,Roma,Serie A,2017-2018
32,Alessio Riccardi,€ 250,"€ 13,000","€ 13,061",M,16,Italy,Roma,Serie A,2017-2018
33,Mirko Antonucci,€ 250,"€ 13,000","€ 13,061",F,18,Italy,Roma,Serie A,2017-2018
34,Andrea Romagnoli,€ 250,"€ 13,000","€ 13,061",K,18,Italy,Roma,Serie A,2017-2018
35,Lirim Kastrati,€ 250,"€ 13,000","€ 13,061",D,18,Kosovo,Roma,Serie A,2017-2018
36,Lorenzo Valeau,€ 250,"€ 13,000","€ 13,061",D,18,Italy,Roma,Serie A,2017-2018
37,Konstantinos Manolas,€ 0,€ 0,€ 0,D,26,Greece,Roma,Serie A,2017-2018
38,Alisson,€ 0,€ 0,€ 0,K,24,Brazil,Roma,Serie A,2017-2018
39,Andrea Ciofi,€ 0,€ 0,€ 0,D,18,Italy,Roma,Serie A,2017-2018
40,Dario Vittorio Meadows,€ 0,€ 0,€ 0,M,18,Italy,Roma,Serie A,2017-2018
41,Devid Eugene Bouah,€ 0,€ 0,€ 0,D,15,Italy,Roma,Serie A,2017-2018
42,Emerson,€ 0,€ 0,€ 0,D,22,Italy,Roma,Serie A,2017-2018
43,Gerson,€ 0,€ 0,€ 0,M,20,Brazil,Roma,Serie A,2017-2018
44,Héctor Moreno,€ 0,€ 0,€ 0,D,29,Mexico,Roma,Serie A,2017-2018
45,Abdullahi Nura,€ 0,€ 0,€ 0,D,19,Nigeria,Roma,Serie A,2017-2018
46,Rezan Corlu,€ 0,€ 0,€ 0,F,19,Denmark,Roma,Serie A,2017-2018
