,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Gonzalo Higuaín,"€ 264,308","€ 13,744,000","€ 13,808,968",F,29,Argentina,Juventus,Serie A,2017-2018
1,Paulo Dybala,"€ 246,673","€ 12,827,000","€ 12,887,633",F,23,Argentina,Juventus,Serie A,2017-2018
2,Douglas Costa,"€ 211,442","€ 10,995,000","€ 11,046,973",F,26,Brazil,Juventus,Serie A,2017-2018
3,Miralem Pjanic,"€ 158,577","€ 8,246,000","€ 8,284,979",M,27,Bosnia-Herzegovina,Juventus,Serie A,2017-2018
4,Gianluigi Buffon,"€ 158,577","€ 8,246,000","€ 8,284,979",K,39,Italy,Juventus,Serie A,2017-2018
5,Sami Khedira,"€ 140,962","€ 7,330,000","€ 7,364,649",M,30,Germany,Juventus,Serie A,2017-2018
6,Mario Mandzukic,"€ 123,346","€ 6,414,000","€ 6,444,319",F,31,Croatia,Juventus,Serie A,2017-2018
7,Wojciech Szczesny,"€ 123,346","€ 6,414,000","€ 6,444,319",K,27,Poland,Juventus,Serie A,2017-2018
8,Blaise Matuidi,"€ 123,346","€ 6,414,000","€ 6,444,319",M,30,France,Juventus,Serie A,2017-2018
9,Claudio Marchisio,"€ 123,346","€ 6,414,000","€ 6,444,319",M,31,Italy,Juventus,Serie A,2017-2018
10,Giorgio Chiellini,"€ 123,346","€ 6,414,000","€ 6,444,319",D,32,Italy,Juventus,Serie A,2017-2018
11,Juan Cuadrado,"€ 105,827","€ 5,503,000","€ 5,529,013",F,29,Colombia,Juventus,Serie A,2017-2018
12,Andrea Barzagli,"€ 105,731","€ 5,498,000","€ 5,523,989",D,36,Italy,Juventus,Serie A,2017-2018
13,Stephan Lichtsteiner,"€ 98,769","€ 5,136,000","€ 5,160,278",D,33,Switzerland,Juventus,Serie A,2017-2018
14,Medhi Benatia,"€ 98,769","€ 5,136,000","€ 5,160,278",D,30,Morocco,Juventus,Serie A,2017-2018
15,Alex Sandro,"€ 98,673","€ 5,131,000","€ 5,155,254",D,26,Brazil,Juventus,Serie A,2017-2018
16,Benedikt Höwedes,"€ 88,096","€ 4,581,000","€ 4,602,654",D,29,Germany,Juventus,Serie A,2017-2018
17,Mattia De Sciglio,"€ 70,481","€ 3,665,000","€ 3,682,324",D,24,Italy,Juventus,Serie A,2017-2018
18,Kwadwo Asamoah,"€ 56,442","€ 2,935,000","€ 2,948,874",D,28,Ghana,Juventus,Serie A,2017-2018
19,Stefano Sturaro,"€ 52,846","€ 2,748,000","€ 2,760,990",M,24,Italy,Juventus,Serie A,2017-2018
20,Daniele Rugani,"€ 35,269","€ 1,834,000","€ 1,842,669",D,22,Italy,Juventus,Serie A,2017-2018
21,Federico Bernardeschi,"€ 35,269","€ 1,834,000","€ 1,842,669",F,23,Italy,Juventus,Serie A,2017-2018
22,Rodrigo Bentancur,"€ 34,404","€ 1,789,000","€ 1,797,457",M,20,Uruguay,Juventus,Serie A,2017-2018
23,Moise Kean,"€ 19,385","€ 1,008,000","€ 1,012,765",F,17,Italy,Juventus,Serie A,2017-2018
24,Carlo Pinsoglio,"€ 7,038","€ 366,000","€ 367,730",K,27,Italy,Juventus,Serie A,2017-2018
25,Ferdinando Del Sole,"€ 5,019","€ 261,000","€ 262,234",M,19,Italy,Juventus,Serie A,2017-2018
26,Grigoris Kastanos,"€ 4,442","€ 231,000","€ 232,092",M,19,Cyprus,Juventus,Serie A,2017-2018
27,Mattia Del Favero,"€ 1,769","€ 92,000","€ 92,435",K,19,Italy,Juventus,Serie A,2017-2018
28,Simone Muratore,€ 962,"€ 50,000","€ 50,236",M,19,Italy,Juventus,Serie A,2017-2018
29,Leonardo Loria,€ 250,"€ 13,000","€ 13,061",K,18,Italy,Juventus,Serie A,2017-2018
30,Leonardo Merio,€ 250,"€ 13,000","€ 13,061",M,18,Italy,Juventus,Serie A,2017-2018
31,Fabrizio Caligara,€ 250,"€ 13,000","€ 13,061",M,17,Italy,Juventus,Serie A,2017-2018
32,Marko Pjaca,€ 0,€ 0,€ 0,F,22,Croatia,Juventus,Serie A,2017-2018
