,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Andrea Bertolacci,"€ 70,481","€ 3,665,000","€ 3,682,324",M,26,Italy,Genoa,Serie A,2017-2018
1,Gianluca Lapadula,"€ 52,846","€ 2,748,000","€ 2,760,990",F,27,Italy,Genoa,Serie A,2017-2018
2,Mattia Perin,"€ 38,769","€ 2,016,000","€ 2,025,530",K,24,Italy,Genoa,Serie A,2017-2018
3,Adel Taarabt,"€ 35,250","€ 1,833,000","€ 1,841,665",M,28,Morocco,Genoa,Serie A,2017-2018
4,Armando Izzo,"€ 35,250","€ 1,833,000","€ 1,841,665",D,25,Italy,Genoa,Serie A,2017-2018
5,Santiago Gentiletti,"€ 28,192","€ 1,466,000","€ 1,472,930",D,32,Argentina,Genoa,Serie A,2017-2018
6,Miguel Veloso,"€ 28,192","€ 1,466,000","€ 1,472,930",M,31,Portugal,Genoa,Serie A,2017-2018
7,Ervin Zukanovic,"€ 21,154","€ 1,100,000","€ 1,105,200",D,30,Bosnia-Herzegovina,Genoa,Serie A,2017-2018
8,Goran Pandev,"€ 17,615","€ 916,000","€ 920,330",F,33,North Macedonia,Genoa,Serie A,2017-2018
9,Isaac Cofie,"€ 17,615","€ 916,000","€ 920,330",M,25,Ghana,Genoa,Serie A,2017-2018
10,Luca Rossettini,"€ 17,615","€ 916,000","€ 920,330",D,32,Italy,Genoa,Serie A,2017-2018
11,Luca Rigoni,"€ 17,615","€ 916,000","€ 920,330",M,32,Italy,Genoa,Serie A,2017-2018
12,Pedro Pereira,"€ 16,673","€ 867,000","€ 871,098",D,19,Portugal,Genoa,Serie A,2017-2018
13,Giuseppe Rossi,"€ 16,019","€ 833,000","€ 836,938",F,30,Italy,Genoa,Serie A,2017-2018
14,Oscar Hiljemark,"€ 14,808","€ 770,000","€ 773,640",M,25,Sweden,Genoa,Serie A,2017-2018
15,Daniel Bessa,"€ 14,096","€ 733,000","€ 736,465",M,24,Italy,Genoa,Serie A,2017-2018
16,Andrej Galabinov,"€ 14,096","€ 733,000","€ 736,465",F,28,Bulgaria,Genoa,Serie A,2017-2018
17,Eugenio Lamanna,"€ 14,096","€ 733,000","€ 736,465",K,27,Italy,Genoa,Serie A,2017-2018
18,Diego Laxalt,"€ 14,096","€ 733,000","€ 736,465",M,24,Uruguay,Genoa,Serie A,2017-2018
19,Darko Lazovic,"€ 14,096","€ 733,000","€ 736,465",M,26,Serbia,Genoa,Serie A,2017-2018
20,Aleandro Rosi,"€ 12,346","€ 642,000","€ 645,035",D,30,Italy,Genoa,Serie A,2017-2018
21,Nicolás Spolli,"€ 12,327","€ 641,000","€ 644,030",D,34,Argentina,Genoa,Serie A,2017-2018
22,Francesco Migliore,"€ 12,327","€ 641,000","€ 644,030",D,29,Italy,Genoa,Serie A,2017-2018
23,Giovanni Simeone,"€ 10,577","€ 550,000","€ 552,600",F,21,Argentina,Genoa,Serie A,2017-2018
24,Davide Biraschi,"€ 10,558","€ 549,000","€ 551,595",D,22,Italy,Genoa,Serie A,2017-2018
25,Federico Ricci,"€ 10,558","€ 549,000","€ 551,595",F,23,Italy,Genoa,Serie A,2017-2018
26,Petar Brlek,"€ 10,558","€ 549,000","€ 551,595",M,23,Croatia,Genoa,Serie A,2017-2018
27,Lukas Zima,"€ 7,038","€ 366,000","€ 367,730",K,23,Czech Republic,Genoa,Serie A,2017-2018
28,Loïck Landre,"€ 6,808","€ 354,000","€ 355,673",D,25,France,Genoa,Serie A,2017-2018
29,Iuri Medeiros,"€ 2,981","€ 155,000","€ 155,733",F,22,Portugal,Genoa,Serie A,2017-2018
30,Luca Zanimacchia,"€ 2,462","€ 128,000","€ 128,605",F,18,Italy,Genoa,Serie A,2017-2018
31,Raul Oprut,"€ 1,538","€ 80,000","€ 80,378",D,19,Romania,Genoa,Serie A,2017-2018
32,Antonio Candela,€ 250,"€ 13,000","€ 13,061",D,17,Italy,Genoa,Serie A,2017-2018
33,Alessio Rollandi,€ 250,"€ 13,000","€ 13,061",K,17,Italy,Genoa,Serie A,2017-2018
34,Nikola Ninkovic,€ 0,€ 0,€ 0,F,22,Serbia,Genoa,Serie A,2017-2018
35,Jawad El Yamiq,€ 0,€ 0,€ 0,D,25,Morocco,Genoa,Serie A,2017-2018
36,Eddie Salcedo,€ 0,€ 0,€ 0,F,15,Italy,Genoa,Serie A,2017-2018
37,Pietro Pellegri,€ 0,€ 0,€ 0,F,16,Italy,Genoa,Serie A,2017-2018
38,Raffaele Palladino,€ 0,€ 0,€ 0,F,33,Italy,Genoa,Serie A,2017-2018
39,David Milinkovic,€ 0,€ 0,€ 0,F,23,France,Genoa,Serie A,2017-2018
40,Ricardo Centurión,€ 0,€ 0,€ 0,F,24,Argentina,Genoa,Serie A,2017-2018
41,Davide Brivio,€ 0,€ 0,€ 0,D,29,Italy,Genoa,Serie A,2017-2018
42,Stephane Omeonga,€ 0,€ 0,€ 0,M,21,Belgium,Genoa,Serie A,2017-2018
43,Thomas Rodríguez,€ 0,€ 0,€ 0,F,21,Argentina,Genoa,Serie A,2017-2018
