,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Leandro Castán,"€ 49,346","€ 2,566,000","€ 2,578,129",D,30,Brazil,Cagliari,Serie A,2017-2018
1,Leonardo Pavoletti,"€ 49,327","€ 2,565,000","€ 2,577,125",F,28,Italy,Cagliari,Serie A,2017-2018
2,Marco Borriello,"€ 45,769","€ 2,380,000","€ 2,391,250",F,35,Italy,Cagliari,Serie A,2017-2018
3,Simone Padoin,"€ 24,673","€ 1,283,000","€ 1,289,065",M,33,Italy,Cagliari,Serie A,2017-2018
4,Marco Andreolli,"€ 24,673","€ 1,283,000","€ 1,289,065",D,31,Italy,Cagliari,Serie A,2017-2018
5,Diego Farias,"€ 22,904","€ 1,191,000","€ 1,196,630",F,27,Brazil,Cagliari,Serie A,2017-2018
6,João Pedro,"€ 21,154","€ 1,100,000","€ 1,105,200",M,25,Brazil,Cagliari,Serie A,2017-2018
7,Marco Sau,"€ 21,154","€ 1,100,000","€ 1,105,200",F,29,Italy,Cagliari,Serie A,2017-2018
8,Luca Cigarini,"€ 21,154","€ 1,100,000","€ 1,105,200",M,31,Italy,Cagliari,Serie A,2017-2018
9,Artur Ionita,"€ 19,385","€ 1,008,000","€ 1,012,765",M,26,Moldova,Cagliari,Serie A,2017-2018
10,Daniele Dessena,"€ 17,615","€ 916,000","€ 920,330",M,30,Italy,Cagliari,Serie A,2017-2018
11,Rafael,"€ 14,096","€ 733,000","€ 736,465",K,35,Brazil,Cagliari,Serie A,2017-2018
12,Fabio Pisacane,"€ 14,096","€ 733,000","€ 736,465",D,31,Italy,Cagliari,Serie A,2017-2018
13,Luca Ceppitelli,"€ 12,327","€ 641,000","€ 644,030",D,27,Italy,Cagliari,Serie A,2017-2018
14,Andrea Cossu,"€ 10,558","€ 549,000","€ 551,595",M,37,Italy,Cagliari,Serie A,2017-2018
15,Paolo Faragò,"€ 10,558","€ 549,000","€ 551,595",M,24,Italy,Cagliari,Serie A,2017-2018
16,Alessio Cragno,"€ 10,558","€ 549,000","€ 551,595",K,23,Italy,Cagliari,Serie A,2017-2018
17,Nicolò Barella,"€ 10,558","€ 549,000","€ 551,595",M,20,Italy,Cagliari,Serie A,2017-2018
18,Marco Capuano,"€ 8,808","€ 458,000","€ 460,165",D,25,Italy,Cagliari,Serie A,2017-2018
19,Alessandro Deiola,"€ 7,038","€ 366,000","€ 367,730",M,21,Italy,Cagliari,Serie A,2017-2018
20,Filippo Romagna,"€ 7,038","€ 366,000","€ 367,730",D,20,Italy,Cagliari,Serie A,2017-2018
21,Niccolò Giannetti,"€ 7,038","€ 366,000","€ 367,730",F,26,Italy,Cagliari,Serie A,2017-2018
22,Senna Miangue,"€ 7,038","€ 366,000","€ 367,730",D,20,Belgium,Cagliari,Serie A,2017-2018
23,Damir Ceter,"€ 4,250","€ 221,000","€ 222,045",F,19,Colombia,Cagliari,Serie A,2017-2018
24,Kwang-Song Han,"€ 3,981","€ 207,000","€ 207,978",F,18,North Korea,Cagliari,Serie A,2017-2018
25,Luca Crosta,€ 769,"€ 40,000","€ 40,189",K,19,Italy,Cagliari,Serie A,2017-2018
26,Alexander Molberg,€ 385,"€ 20,000","€ 20,095",D,18,Denmark,Cagliari,Serie A,2017-2018
27,Riccardo Daga,€ 250,"€ 13,000","€ 13,061",K,17,Italy,Cagliari,Serie A,2017-2018
28,Joseph Tetteh,€ 250,"€ 13,000","€ 13,061",M,18,Ghana,Cagliari,Serie A,2017-2018
29,Andrea Cadili,€ 250,"€ 13,000","€ 13,061",D,18,Italy,Cagliari,Serie A,2017-2018
30,Christ Kouadio,€ 250,"€ 13,000","€ 13,061",D,16,Cote d'Ivoire,Cagliari,Serie A,2017-2018
31,Mattia Pitzalis,€ 250,"€ 13,000","€ 13,061",D,17,Italy,Cagliari,Serie A,2017-2018
32,Luca Gagliano,€ 250,"€ 13,000","€ 13,061",F,16,Italy,Cagliari,Serie A,2017-2018
33,Riccardo Ladinetti,€ 250,"€ 13,000","€ 13,061",M,16,Italy,Cagliari,Serie A,2017-2018
34,Fabrizio Caligara,€ 250,"€ 13,000","€ 13,061",M,17,Italy,Cagliari,Serie A,2017-2018
35,Niccolò Cabras,€ 0,€ 0,€ 0,K,16,Italy,Cagliari,Serie A,2017-2018
36,Federico Melchiorri,€ 0,€ 0,€ 0,F,30,Italy,Cagliari,Serie A,2017-2018
37,Duje Cop,€ 0,€ 0,€ 0,F,27,Croatia,Cagliari,Serie A,2017-2018
38,Gregory van der Wiel,€ 0,€ 0,€ 0,D,29,Netherlands,Cagliari,Serie A,2017-2018
39,Charalampos Lykogiannis,€ 0,€ 0,€ 0,D,23,Greece,Cagliari,Serie A,2017-2018
40,Antonio Balzano,€ 0,€ 0,€ 0,D,31,Italy,Cagliari,Serie A,2017-2018
