,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Nani,"€ 113,096","€ 5,881,000","€ 5,908,799",F,30,Portugal,Lazio,Serie A,2017-2018
1,Ciro Immobile,"€ 88,154","€ 4,584,000","€ 4,605,668",F,27,Italy,Lazio,Serie A,2017-2018
2,Lucas Leiva,"€ 74,288","€ 3,863,000","€ 3,881,260",M,30,Brazil,Lazio,Serie A,2017-2018
3,Luis Alberto,"€ 63,481","€ 3,301,000","€ 3,316,604",M,24,Spain,Lazio,Serie A,2017-2018
4,Sergej Milinkovic-Savic,"€ 52,885","€ 2,750,000","€ 2,762,999",M,22,Serbia,Lazio,Serie A,2017-2018
5,Federico Marchetti,"€ 49,385","€ 2,568,000","€ 2,580,139",K,34,Italy,Lazio,Serie A,2017-2018
6,Stefan Radu,"€ 49,385","€ 2,568,000","€ 2,580,139",D,30,Romania,Lazio,Serie A,2017-2018
7,Stefan de Vrij,"€ 45,846","€ 2,384,000","€ 2,395,269",D,25,Netherlands,Lazio,Serie A,2017-2018
8,Felipe Caicedo,"€ 45,462","€ 2,364,000","€ 2,375,175",F,28,Ecuador,Lazio,Serie A,2017-2018
9,Senad Lulic,"€ 42,327","€ 2,201,000","€ 2,211,404",M,31,Bosnia-Herzegovina,Lazio,Serie A,2017-2018
10,Marco Parolo,"€ 42,327","€ 2,201,000","€ 2,211,404",M,32,Italy,Lazio,Serie A,2017-2018
11,Felipe Anderson,"€ 42,327","€ 2,201,000","€ 2,211,404",F,24,Brazil,Lazio,Serie A,2017-2018
12,Filip Djordjevic,"€ 42,327","€ 2,201,000","€ 2,211,404",F,29,Serbia,Lazio,Serie A,2017-2018
13,Bastos,"€ 35,269","€ 1,834,000","€ 1,842,669",D,26,Angola,Lazio,Serie A,2017-2018
14,Jordan Lukaku,"€ 35,269","€ 1,834,000","€ 1,842,669",D,22,Belgium,Lazio,Serie A,2017-2018
15,Wallace,"€ 35,269","€ 1,834,000","€ 1,842,669",D,22,Brazil,Lazio,Serie A,2017-2018
16,Adam Marusic,"€ 34,673","€ 1,803,000","€ 1,811,523",M,24,Montenegro,Lazio,Serie A,2017-2018
17,Dusan Basta,"€ 28,231","€ 1,468,000","€ 1,474,939",D,32,Serbia,Lazio,Serie A,2017-2018
18,Thomas Strakosha,"€ 28,231","€ 1,468,000","€ 1,474,939",K,22,Albania,Lazio,Serie A,2017-2018
19,Davide Di Gennaro,"€ 28,135","€ 1,463,000","€ 1,469,916",M,29,Italy,Lazio,Serie A,2017-2018
20,Patric,"€ 24,692","€ 1,284,000","€ 1,290,069",D,24,Spain,Lazio,Serie A,2017-2018
21,Martín Cáceres,"€ 24,673","€ 1,283,000","€ 1,289,065",D,30,Uruguay,Lazio,Serie A,2017-2018
22,Maurício,"€ 23,385","€ 1,216,000","€ 1,221,748",D,28,Brazil,Lazio,Serie A,2017-2018
23,Ivan Vargic,"€ 17,635","€ 917,000","€ 921,335",K,30,Croatia,Lazio,Serie A,2017-2018
24,Alessandro Murgia,"€ 17,635","€ 917,000","€ 921,335",M,20,Italy,Lazio,Serie A,2017-2018
25,Cristiano Lombardi,"€ 8,808","€ 458,000","€ 460,165",F,21,Italy,Lazio,Serie A,2017-2018
26,Brayan Perea,"€ 6,692","€ 348,000","€ 349,645",F,24,Colombia,Lazio,Serie A,2017-2018
27,Pedro Neto,"€ 4,481","€ 233,000","€ 234,101",F,17,Portugal,Lazio,Serie A,2017-2018
28,Luiz Felipe,"€ 4,154","€ 216,000","€ 217,021",D,20,Brazil,Lazio,Serie A,2017-2018
29,Luca Crecco,"€ 3,462","€ 180,000","€ 180,851",M,21,Italy,Lazio,Serie A,2017-2018
30,Guido Guerrieri,"€ 3,346","€ 174,000","€ 174,822",K,21,Italy,Lazio,Serie A,2017-2018
31,Bruno Jordão,"€ 2,981","€ 155,000","€ 155,733",M,18,Portugal,Lazio,Serie A,2017-2018
32,Abukar Mohamed,"€ 2,827","€ 147,000","€ 147,695",M,18,Finland,Lazio,Serie A,2017-2018
33,Mattia Petricca,€ 250,"€ 13,000","€ 13,061",D,16,Italy,Lazio,Serie A,2017-2018
34,Federico Cirillo,€ 250,"€ 13,000","€ 13,061",K,16,Italy,Lazio,Serie A,2017-2018
35,Edoardo Rezzi,€ 250,"€ 13,000","€ 13,061",F,17,Italy,Lazio,Serie A,2017-2018
36,Alessio Miceli,€ 250,"€ 13,000","€ 13,061",M,17,Italy,Lazio,Serie A,2017-2018
37,Lorenzo Spurio,€ 250,"€ 13,000","€ 13,061",F,18,Italy,Lazio,Serie A,2017-2018
38,Nicolò Armini,€ 250,"€ 13,000","€ 13,061",D,16,Italy,Lazio,Serie A,2017-2018
39,Wesley Hoedt,€ 0,€ 0,€ 0,D,23,Netherlands,Lazio,Serie A,2017-2018
40,Keita Baldé,€ 0,€ 0,€ 0,F,22,Senegal,Lazio,Serie A,2017-2018
41,Ricardo Kishna,€ 0,€ 0,€ 0,F,22,Netherlands,Lazio,Serie A,2017-2018
42,Simone Palombi,€ 0,€ 0,€ 0,F,21,Italy,Lazio,Serie A,2017-2018
43,Christopher Oikonomidis,€ 0,€ 0,€ 0,F,22,Australia,Lazio,Serie A,2017-2018
