,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Lorenzo Insigne,"€ 126,865","€ 6,597,000","€ 6,628,184",F,26,Italy,Napoli,Serie A,2017-2018
1,Marek Hamsik,"€ 123,462","€ 6,420,000","€ 6,450,347",M,29,Slovakia,Napoli,Serie A,2017-2018
2,Dries Mertens,"€ 123,442","€ 6,419,000","€ 6,449,342",F,30,Belgium,Napoli,Serie A,2017-2018
3,José Callejón,"€ 105,731","€ 5,498,000","€ 5,523,989",F,30,Spain,Napoli,Serie A,2017-2018
4,Arkadiusz Milik,"€ 88,096","€ 4,581,000","€ 4,602,654",F,23,Poland,Napoli,Serie A,2017-2018
5,Raúl Albiol,"€ 74,000","€ 3,848,000","€ 3,866,189",D,31,Spain,Napoli,Serie A,2017-2018
6,Pepe Reina,"€ 70,481","€ 3,665,000","€ 3,682,324",K,34,Spain,Napoli,Serie A,2017-2018
7,Kalidou Koulibaly,"€ 70,481","€ 3,665,000","€ 3,682,324",D,26,Senegal,Napoli,Serie A,2017-2018
8,Mário Rui,"€ 63,442","€ 3,299,000","€ 3,314,594",D,26,Portugal,Napoli,Serie A,2017-2018
9,Vlad Chiriches,"€ 59,904","€ 3,115,000","€ 3,129,725",D,27,Romania,Napoli,Serie A,2017-2018
10,Jorginho,"€ 56,385","€ 2,932,000","€ 2,945,859",M,25,Italy,Napoli,Serie A,2017-2018
11,Allan,"€ 49,327","€ 2,565,000","€ 2,577,125",M,26,Brazil,Napoli,Serie A,2017-2018
12,Leonardo Pavoletti,"€ 49,327","€ 2,565,000","€ 2,577,125",F,28,Italy,Napoli,Serie A,2017-2018
13,Duván Zapata,"€ 45,808","€ 2,382,000","€ 2,393,260",F,26,Colombia,Napoli,Serie A,2017-2018
14,Marko Rog,"€ 45,808","€ 2,382,000","€ 2,393,260",M,21,Croatia,Napoli,Serie A,2017-2018
15,Christian Maggio,"€ 38,769","€ 2,016,000","€ 2,025,530",D,35,Italy,Napoli,Serie A,2017-2018
16,Piotr Zielinski,"€ 38,769","€ 2,016,000","€ 2,025,530",M,23,Poland,Napoli,Serie A,2017-2018
17,Ivan Strinic,"€ 35,250","€ 1,833,000","€ 1,841,665",D,29,Croatia,Napoli,Serie A,2017-2018
18,Adam Ounas,"€ 31,712","€ 1,649,000","€ 1,656,795",F,20,Algeria,Napoli,Serie A,2017-2018
19,Lorenzo Tonelli,"€ 31,712","€ 1,649,000","€ 1,656,795",D,27,Italy,Napoli,Serie A,2017-2018
20,Faouzi Ghoulam,"€ 28,192","€ 1,466,000","€ 1,472,930",D,26,Algeria,Napoli,Serie A,2017-2018
21,Amadou Diawara,"€ 26,442","€ 1,375,000","€ 1,381,500",M,19,Guinea,Napoli,Serie A,2017-2018
22,Emanuele Giaccherini,"€ 26,442","€ 1,375,000","€ 1,381,500",M,32,Italy,Napoli,Serie A,2017-2018
23,Elseid Hysaj,"€ 24,673","€ 1,283,000","€ 1,289,065",D,23,Albania,Napoli,Serie A,2017-2018
24,Luigi Sepe,"€ 21,154","€ 1,100,000","€ 1,105,200",K,26,Italy,Napoli,Serie A,2017-2018
25,Rafael,"€ 14,096","€ 733,000","€ 736,465",K,27,Brazil,Napoli,Serie A,2017-2018
26,Hrvoje Milic,"€ 10,808","€ 562,000","€ 564,657",D,28,Croatia,Napoli,Serie A,2017-2018
27,Zinédine Machach,"€ 6,654","€ 346,000","€ 347,636",M,21,France,Napoli,Serie A,2017-2018
28,Leandrinho,"€ 4,615","€ 240,000","€ 241,134",F,18,Brazil,Napoli,Serie A,2017-2018
29,Umberto Otranto,€ 942,"€ 49,000","€ 49,232",M,19,Italy,Napoli,Serie A,2017-2018
30,Maurizio Schaeper,€ 250,"€ 13,000","€ 13,061",K,18,Italy,Napoli,Serie A,2017-2018
31,Pio Schiavi,€ 250,"€ 13,000","€ 13,061",D,18,Italy,Napoli,Serie A,2017-2018
32,Ciro Palmieri,€ 250,"€ 13,000","€ 13,061",F,17,Italy,Napoli,Serie A,2017-2018
33,Gianluca Gaetano,€ 250,"€ 13,000","€ 13,061",M,17,Italy,Napoli,Serie A,2017-2018
34,Raffaele Russo,€ 250,"€ 13,000","€ 13,061",F,18,Italy,Napoli,Serie A,2017-2018
35,Luigi D'Ignazio,€ 250,"€ 13,000","€ 13,061",D,19,Italy,Napoli,Serie A,2017-2018
36,Giuseppe Esposito,€ 250,"€ 13,000","€ 13,061",D,18,Italy,Napoli,Serie A,2017-2018
37,Alberto Senese,€ 250,"€ 13,000","€ 13,061",D,17,Italy,Napoli,Serie A,2017-2018
38,Michael Scarf,€ 231,"€ 12,000","€ 12,057",D,18,Ghana,Napoli,Serie A,2017-2018
39,Nikola Maksimovic,€ 0,€ 0,€ 0,D,25,Serbia,Napoli,Serie A,2017-2018
