,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Mattia Destro,"€ 63,442","€ 3,299,000","€ 3,314,594",F,26,Italy,Bologna,Serie A,2017-2018
1,Blerim Dzemaili,"€ 44,577","€ 2,318,000","€ 2,328,957",M,31,Switzerland,Bologna,Serie A,2017-2018
2,Antonio Mirante,"€ 31,712","€ 1,649,000","€ 1,656,795",K,33,Italy,Bologna,Serie A,2017-2018
3,Andrea Poli,"€ 24,673","€ 1,283,000","€ 1,289,065",M,27,Italy,Bologna,Serie A,2017-2018
4,Rodrigo Palacio,"€ 24,673","€ 1,283,000","€ 1,289,065",F,35,Argentina,Bologna,Serie A,2017-2018
5,Giancarlo González,"€ 21,173","€ 1,101,000","€ 1,106,204",D,29,Costa Rica,Bologna,Serie A,2017-2018
6,Simone Verdi,"€ 21,154","€ 1,100,000","€ 1,105,200",F,24,Italy,Bologna,Serie A,2017-2018
7,Godfred Donsah,"€ 21,154","€ 1,100,000","€ 1,105,200",M,21,Ghana,Bologna,Serie A,2017-2018
8,Federico Di Francesco,"€ 17,615","€ 916,000","€ 920,330",F,23,Italy,Bologna,Serie A,2017-2018
9,Ádám Nagy,"€ 17,615","€ 916,000","€ 920,330",M,22,Hungary,Bologna,Serie A,2017-2018
10,Lorenzo Crisetig,"€ 17,615","€ 916,000","€ 920,330",M,24,Italy,Bologna,Serie A,2017-2018
11,Ladislav Krejci,"€ 17,615","€ 916,000","€ 920,330",F,24,Czech Republic,Bologna,Serie A,2017-2018
12,Ibrahima Mbaye,"€ 17,615","€ 916,000","€ 920,330",D,22,Senegal,Bologna,Serie A,2017-2018
13,César Falletti,"€ 14,096","€ 733,000","€ 736,465",M,24,Uruguay,Bologna,Serie A,2017-2018
14,Riccardo Orsolini,"€ 14,096","€ 733,000","€ 736,465",F,20,Italy,Bologna,Serie A,2017-2018
15,Adam Masina,"€ 14,096","€ 733,000","€ 736,465",D,23,Italy,Bologna,Serie A,2017-2018
16,Erick Pulgar,"€ 12,346","€ 642,000","€ 645,035",M,23,Chile,Bologna,Serie A,2017-2018
17,Bruno Petkovic,"€ 10,558","€ 549,000","€ 551,595",F,22,Croatia,Bologna,Serie A,2017-2018
18,Cheick Keita,"€ 10,558","€ 549,000","€ 551,595",D,21,Mali,Bologna,Serie A,2017-2018
19,Emil Krafth,"€ 10,558","€ 549,000","€ 551,595",D,22,Sweden,Bologna,Serie A,2017-2018
20,Filip Helander,"€ 8,827","€ 459,000","€ 461,170",D,24,Sweden,Bologna,Serie A,2017-2018
21,Simone Romagnoli,"€ 5,596","€ 291,000","€ 292,376",D,27,Italy,Bologna,Serie A,2017-2018
22,Antonio Santurro,"€ 3,519","€ 183,000","€ 183,865",K,25,Italy,Bologna,Serie A,2017-2018
23,Kingsley Michael,"€ 2,731","€ 142,000","€ 142,671",M,17,Nigeria,Bologna,Serie A,2017-2018
24,Juan Manuel Valencia,"€ 2,462","€ 128,000","€ 128,605",M,19,Colombia,Bologna,Serie A,2017-2018
25,Fabrizio Brignani,"€ 1,385","€ 72,000","€ 72,340",D,19,Italy,Bologna,Serie A,2017-2018
26,Felipe Avenatti,"€ 1,192","€ 62,000","€ 62,293",F,24,Uruguay,Bologna,Serie A,2017-2018
27,Lorenzo Bruzzi,€ 250,"€ 13,000","€ 13,061",K,17,Italy,Bologna,Serie A,2017-2018
28,Federico Ravaglia,€ 250,"€ 13,000","€ 13,061",K,17,Italy,Bologna,Serie A,2017-2018
29,Gianluca Frabotta,€ 250,"€ 13,000","€ 13,061",D,18,Italy,Bologna,Serie A,2017-2018
30,Cristian Mutton,€ 250,"€ 13,000","€ 13,061",F,18,Italy,Bologna,Serie A,2017-2018
31,Thomas Fantoni,€ 250,"€ 13,000","€ 13,061",K,16,Italy,Bologna,Serie A,2017-2018
32,Orji Okwonkwo,€ 0,€ 0,€ 0,F,19,Nigeria,Bologna,Serie A,2017-2018
33,Domenico Maietta,€ 0,€ 0,€ 0,D,34,Italy,Bologna,Serie A,2017-2018
34,Anthony Mounier,€ 0,€ 0,€ 0,F,29,France,Bologna,Serie A,2017-2018
35,Saphir Taider,€ 0,€ 0,€ 0,M,25,Algeria,Bologna,Serie A,2017-2018
36,Sebastien De Maio,€ 0,€ 0,€ 0,D,30,France,Bologna,Serie A,2017-2018
37,Filippo Falco,€ 0,€ 0,€ 0,F,25,Italy,Bologna,Serie A,2017-2018
38,Angelo da Costa,€ 0,€ 0,€ 0,K,33,Brazil,Bologna,Serie A,2017-2018
39,Vasilios Torosidis,€ 0,€ 0,€ 0,D,32,Greece,Bologna,Serie A,2017-2018
40,Daniele Gastaldello,€ 0,€ 0,€ 0,D,34,Italy,Bologna,Serie A,2017-2018
