,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Leonardo Bonucci,"€ 264,308","€ 13,744,000","€ 13,808,968",D,30,Italy,AC Milan,Serie A,2017-2018
1,Gianluigi Donnarumma,"€ 199,827","€ 10,391,000","€ 10,440,118",K,18,Italy,AC Milan,Serie A,2017-2018
2,Nikola Kalinic,"€ 123,346","€ 6,414,000","€ 6,444,319",F,29,Croatia,AC Milan,Serie A,2017-2018
3,Lucas Biglia,"€ 123,346","€ 6,414,000","€ 6,444,319",M,31,Argentina,AC Milan,Serie A,2017-2018
4,Suso,"€ 105,462","€ 5,484,000","€ 5,509,923",F,23,Spain,AC Milan,Serie A,2017-2018
5,Ricardo Rodríguez,"€ 99,904","€ 5,195,000","€ 5,219,557",D,24,Switzerland,AC Milan,Serie A,2017-2018
6,Hakan Calhanoglu,"€ 89,038","€ 4,630,000","€ 4,651,886",F,23,Turkey,AC Milan,Serie A,2017-2018
7,Riccardo Montolivo,"€ 88,096","€ 4,581,000","€ 4,602,654",M,32,Italy,AC Milan,Serie A,2017-2018
8,Fabio Borini,"€ 88,096","€ 4,581,000","€ 4,602,654",F,26,Italy,AC Milan,Serie A,2017-2018
9,Ignazio Abate,"€ 81,058","€ 4,215,000","€ 4,234,924",D,30,Italy,AC Milan,Serie A,2017-2018
10,Franck Kessié,"€ 77,538","€ 4,032,000","€ 4,051,059",M,20,Cote d'Ivoire,AC Milan,Serie A,2017-2018
11,Mateo Musacchio,"€ 70,481","€ 3,665,000","€ 3,682,324",D,26,Argentina,AC Milan,Serie A,2017-2018
12,André Silva,"€ 70,481","€ 3,665,000","€ 3,682,324",F,21,Portugal,AC Milan,Serie A,2017-2018
13,Giacomo Bonaventura,"€ 70,481","€ 3,665,000","€ 3,682,324",M,27,Italy,AC Milan,Serie A,2017-2018
14,Andrea Conti,"€ 70,481","€ 3,665,000","€ 3,682,324",D,23,Italy,AC Milan,Serie A,2017-2018
15,Alessio Romagnoli,"€ 70,481","€ 3,665,000","€ 3,682,324",D,22,Italy,AC Milan,Serie A,2017-2018
16,Cristián Zapata,"€ 59,904","€ 3,115,000","€ 3,129,725",D,30,Colombia,AC Milan,Serie A,2017-2018
17,Luca Antonelli,"€ 52,846","€ 2,748,000","€ 2,760,990",D,30,Italy,AC Milan,Serie A,2017-2018
18,José Mauri,"€ 49,327","€ 2,565,000","€ 2,577,125",M,21,Italy,AC Milan,Serie A,2017-2018
19,Antonio Donnarumma,"€ 35,250","€ 1,833,000","€ 1,841,665",K,26,Italy,AC Milan,Serie A,2017-2018
20,Marco Storari,"€ 35,250","€ 1,833,000","€ 1,841,665",K,40,Italy,AC Milan,Serie A,2017-2018
21,Manuel Locatelli,"€ 28,192","€ 1,466,000","€ 1,472,930",M,19,Italy,AC Milan,Serie A,2017-2018
22,Gustavo Gómez,"€ 28,192","€ 1,466,000","€ 1,472,930",D,24,Paraguay,AC Milan,Serie A,2017-2018
23,Davide Calabria,"€ 21,154","€ 1,100,000","€ 1,105,200",D,20,Italy,AC Milan,Serie A,2017-2018
24,Patrick Cutrone,"€ 8,808","€ 458,000","€ 460,165",F,19,Italy,AC Milan,Serie A,2017-2018
25,Jherson Vergara,"€ 7,038","€ 366,000","€ 367,730",D,23,Colombia,AC Milan,Serie A,2017-2018
26,Nnamdi Oduamadi,"€ 7,019","€ 365,000","€ 366,725",F,26,Nigeria,AC Milan,Serie A,2017-2018
27,Hachim Mastour,"€ 5,846","€ 304,000","€ 305,437",M,19,Morocco,AC Milan,Serie A,2017-2018
28,Tiago Dias,"€ 1,096","€ 57,000","€ 57,269",M,19,Portugal,AC Milan,Serie A,2017-2018
29,Alessandro Guarnone,€ 769,"€ 40,000","€ 40,189",K,18,Italy,AC Milan,Serie A,2017-2018
30,Emanuele Torrasi,€ 558,"€ 29,000","€ 29,137",M,18,Italy,AC Milan,Serie A,2017-2018
31,Tommaso Pobega,€ 558,"€ 29,000","€ 29,137",M,17,Italy,AC Milan,Serie A,2017-2018
32,Niccolò Zanellato,€ 250,"€ 13,000","€ 13,061",M,19,Italy,AC Milan,Serie A,2017-2018
33,Raoul Bellanova,€ 250,"€ 13,000","€ 13,061",D,17,Italy,AC Milan,Serie A,2017-2018
34,Matteo Soncin,€ 250,"€ 13,000","€ 13,061",K,16,Italy,AC Milan,Serie A,2017-2018
35,Matteo Gabbia,€ 250,"€ 13,000","€ 13,061",D,17,Italy,AC Milan,Serie A,2017-2018
36,Riccardo Forte,€ 250,"€ 13,000","€ 13,061",F,18,Italy,AC Milan,Serie A,2017-2018
37,Frank Tsadjout,€ 250,"€ 13,000","€ 13,061",F,17,Italy,AC Milan,Serie A,2017-2018
38,Gabriel Paletta,€ 0,€ 0,€ 0,D,31,Italy,AC Milan,Serie A,2017-2018
39,José Sosa,€ 0,€ 0,€ 0,M,32,Argentina,AC Milan,Serie A,2017-2018
40,M'Baye Niang,€ 0,€ 0,€ 0,F,22,Senegal,AC Milan,Serie A,2017-2018
41,Gabriel,€ 0,€ 0,€ 0,K,24,Brazil,AC Milan,Serie A,2017-2018
