,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Emanuele Giaccherini,"€ 26,442","€ 1,375,000","€ 1,381,500",M,32,Italy,Chievo Verona,Serie A,2017-2018
1,Valter Birsa,"€ 22,769","€ 1,184,000","€ 1,189,597",M,30,Slovenia,Chievo Verona,Serie A,2017-2018
2,Riccardo Meggiorini,"€ 19,404","€ 1,009,000","€ 1,013,770",F,31,Italy,Chievo Verona,Serie A,2017-2018
3,Stefano Sorrentino,"€ 19,385","€ 1,008,000","€ 1,012,765",K,38,Italy,Chievo Verona,Serie A,2017-2018
4,Bostjan Cesar,"€ 14,423","€ 750,000","€ 753,545",D,34,Slovenia,Chievo Verona,Serie A,2017-2018
5,Massimo Gobbi,"€ 14,096","€ 733,000","€ 736,465",D,36,Italy,Chievo Verona,Serie A,2017-2018
6,Sergio Pellissier,"€ 12,346","€ 642,000","€ 645,035",F,38,Italy,Chievo Verona,Serie A,2017-2018
7,Alessandro Gamberini,"€ 12,327","€ 641,000","€ 644,030",D,35,Italy,Chievo Verona,Serie A,2017-2018
8,Ivan Radovanovic,"€ 11,654","€ 606,000","€ 608,865",M,28,Serbia,Chievo Verona,Serie A,2017-2018
9,Lucas Castro,"€ 11,385","€ 592,000","€ 594,798",M,28,Argentina,Chievo Verona,Serie A,2017-2018
10,Mariusz Stepinski,"€ 11,250","€ 585,000","€ 587,765",F,22,Poland,Chievo Verona,Serie A,2017-2018
11,Fabrizio Cacciatore,"€ 10,577","€ 550,000","€ 552,600",D,30,Italy,Chievo Verona,Serie A,2017-2018
12,Dario Dainelli,"€ 10,577","€ 550,000","€ 552,600",D,38,Italy,Chievo Verona,Serie A,2017-2018
13,Manuel Pucciarelli,"€ 10,558","€ 549,000","€ 551,595",F,26,Italy,Chievo Verona,Serie A,2017-2018
14,Nicola Rigoni,"€ 8,808","€ 458,000","€ 460,165",M,26,Italy,Chievo Verona,Serie A,2017-2018
15,Andrea Seculin,"€ 7,058","€ 367,000","€ 368,735",K,26,Italy,Chievo Verona,Serie A,2017-2018
16,Roberto Inglese,"€ 7,058","€ 367,000","€ 368,735",F,25,Italy,Chievo Verona,Serie A,2017-2018
17,Gianluca Gaudino,"€ 7,038","€ 366,000","€ 367,730",M,20,Germany,Chievo Verona,Serie A,2017-2018
18,Samuel Bastien,"€ 3,808","€ 198,000","€ 198,936",M,20,Belgium,Chievo Verona,Serie A,2017-2018
19,Pawel Jaroszynski,"€ 3,519","€ 183,000","€ 183,865",D,22,Poland,Chievo Verona,Serie A,2017-2018
20,Mattia Bani,"€ 3,462","€ 180,000","€ 180,851",D,23,Italy,Chievo Verona,Serie A,2017-2018
21,Fabio Depaoli,"€ 3,462","€ 180,000","€ 180,851",D,20,Italy,Chievo Verona,Serie A,2017-2018
22,Alessandro Confente,"€ 1,904","€ 99,000","€ 99,468",K,19,Italy,Chievo Verona,Serie A,2017-2018
23,Mehdi Léris,"€ 1,885","€ 98,000","€ 98,463",M,19,France,Chievo Verona,Serie A,2017-2018
24,Filippo Pavoni,€ 250,"€ 13,000","€ 13,061",K,17,Italy,Chievo Verona,Serie A,2017-2018
25,Emanuel Vignato,€ 250,"€ 13,000","€ 13,061",F,16,Italy,Chievo Verona,Serie A,2017-2018
26,Strahinja Tanasijevic,€ 96,"€ 5,000","€ 5,024",D,20,Serbia,Chievo Verona,Serie A,2017-2018
27,Perparim Hetemaj,€ 0,€ 0,€ 0,M,30,Finland,Chievo Verona,Serie A,2017-2018
28,Nenad Tomović,€ 0,€ 0,€ 0,D,29,Serbia,Chievo Verona,Serie A,2017-2018
29,Michele Rigione,€ 0,€ 0,€ 0,D,26,Italy,Chievo Verona,Serie A,2017-2018
30,Alejandro Rodríguez,€ 0,€ 0,€ 0,F,25,Spain,Chievo Verona,Serie A,2017-2018
31,Antonio Cinelli,€ 0,€ 0,€ 0,M,27,Italy,Chievo Verona,Serie A,2017-2018
32,Sofian Kiyine,€ 0,€ 0,€ 0,M,19,Morocco,Chievo Verona,Serie A,2017-2018
33,Luca Garritano,€ 0,€ 0,€ 0,F,23,Italy,Chievo Verona,Serie A,2017-2018
34,Nicolas Frey,€ 0,€ 0,€ 0,D,33,France,Chievo Verona,Serie A,2017-2018
35,Kevin Yamga,€ 0,€ 0,€ 0,F,20,France,Chievo Verona,Serie A,2017-2018
