,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Andrea Belotti,"€ 52,846","€ 2,748,000","€ 2,760,990",F,23,Italy,Torino,Serie A,2017-2018
1,Salvatore Sirigu,"€ 52,846","€ 2,748,000","€ 2,760,990",K,30,Italy,Torino,Serie A,2017-2018
2,Cristian Ansaldi,"€ 49,327","€ 2,565,000","€ 2,577,125",D,30,Argentina,Torino,Serie A,2017-2018
3,Adem Ljajic,"€ 49,327","€ 2,565,000","€ 2,577,125",M,25,Serbia,Torino,Serie A,2017-2018
4,Tomás Rincón,"€ 42,288","€ 2,199,000","€ 2,209,395",M,29,Venezuela,Torino,Serie A,2017-2018
5,Mirko Valdifiori,"€ 28,192","€ 1,466,000","€ 1,472,930",M,31,Italy,Torino,Serie A,2017-2018
6,Álex Berenguer,"€ 24,673","€ 1,283,000","€ 1,289,065",F,21,Spain,Torino,Serie A,2017-2018
7,Lorenzo De Silvestri,"€ 24,673","€ 1,283,000","€ 1,289,065",D,29,Italy,Torino,Serie A,2017-2018
8,Emiliano Moretti,"€ 21,154","€ 1,100,000","€ 1,105,200",D,36,Italy,Torino,Serie A,2017-2018
9,Nicolás Burdisso,"€ 21,154","€ 1,100,000","€ 1,105,200",D,36,Argentina,Torino,Serie A,2017-2018
10,Joel Obi,"€ 17,615","€ 916,000","€ 920,330",M,26,Nigeria,Torino,Serie A,2017-2018
11,Afriyie Acquah,"€ 17,615","€ 916,000","€ 920,330",M,25,Ghana,Torino,Serie A,2017-2018
12,Cristian Molinaro,"€ 17,615","€ 916,000","€ 920,330",D,33,Italy,Torino,Serie A,2017-2018
13,Daniele Baselli,"€ 17,615","€ 916,000","€ 920,330",M,25,Italy,Torino,Serie A,2017-2018
14,Maxi López,"€ 17,615","€ 916,000","€ 920,330",F,33,Argentina,Torino,Serie A,2017-2018
15,Luca Rossettini,"€ 17,615","€ 916,000","€ 920,330",D,32,Italy,Torino,Serie A,2017-2018
16,Antonio Barreca,"€ 14,096","€ 733,000","€ 736,465",D,22,Italy,Torino,Serie A,2017-2018
17,Salvador Ichazo,"€ 12,327","€ 641,000","€ 644,030",K,25,Uruguay,Torino,Serie A,2017-2018
18,Lyanco,"€ 10,558","€ 549,000","€ 551,595",D,20,Brazil,Torino,Serie A,2017-2018
19,Kevin Bonifazi,"€ 8,808","€ 458,000","€ 460,165",D,21,Italy,Torino,Serie A,2017-2018
20,Vittorio Parigini,"€ 7,038","€ 366,000","€ 367,730",F,21,Italy,Torino,Serie A,2017-2018
21,Simone Edera,"€ 1,962","€ 102,000","€ 102,482",F,20,Italy,Torino,Serie A,2017-2018
22,Antonio D'Alena,"€ 1,212","€ 63,000","€ 63,298",M,19,Italy,Torino,Serie A,2017-2018
23,Leonardo Rivoira,"€ 1,173","€ 61,000","€ 61,288",D,19,Italy,Torino,Serie A,2017-2018
24,Domenico Coppola,€ 558,"€ 29,000","€ 29,137",K,18,Italy,Torino,Serie A,2017-2018
25,Filippo Gilli,€ 250,"€ 13,000","€ 13,061",D,16,Italy,Torino,Serie A,2017-2018
26,Alessandro Fiordaliso,€ 250,"€ 13,000","€ 13,061",D,18,Italy,Torino,Serie A,2017-2018
27,Karlo Butic,€ 250,"€ 13,000","€ 13,061",F,18,Croatia,Torino,Serie A,2017-2018
28,Nicola Rauti,€ 250,"€ 13,000","€ 13,061",F,17,Italy,Torino,Serie A,2017-2018
29,Vincenzo Millico,€ 250,"€ 13,000","€ 13,061",F,16,Italy,Torino,Serie A,2017-2018
30,Alessandro Buongiorno,€ 250,"€ 13,000","€ 13,061",D,18,Italy,Torino,Serie A,2017-2018
31,Erick Ferigra,€ 250,"€ 13,000","€ 13,061",D,18,Ecuador,Torino,Serie A,2017-2018
32,Paolo Matera,€ 250,"€ 13,000","€ 13,061",M,17,Italy,Torino,Serie A,2017-2018
33,Enrico Celeghin,€ 250,"€ 13,000","€ 13,061",M,18,Italy,Torino,Serie A,2017-2018
34,Samuel Gustafson,€ 0,€ 0,€ 0,M,22,Sweden,Torino,Serie A,2017-2018
35,Sasa Lukic,€ 0,€ 0,€ 0,M,20,Serbia,Torino,Serie A,2017-2018
36,Umar Sadiq,€ 0,€ 0,€ 0,F,20,Nigeria,Torino,Serie A,2017-2018
37,Vanja Milinković-Savić,€ 0,€ 0,€ 0,K,20,Serbia,Torino,Serie A,2017-2018
38,Ben Lhassine Kone,€ 0,€ 0,€ 0,F,17,Cote d'Ivoire,Torino,Serie A,2017-2018
39,Iago Falque,€ 0,€ 0,€ 0,F,27,Spain,Torino,Serie A,2017-2018
40,Lucas Boyé,€ 0,€ 0,€ 0,F,21,Argentina,Torino,Serie A,2017-2018
41,Davide Zappacosta,€ 0,€ 0,€ 0,D,25,Italy,Torino,Serie A,2017-2018
42,Manuel De Luca,€ 0,€ 0,€ 0,F,18,Italy,Torino,Serie A,2017-2018
43,Mattia Aramu,€ 0,€ 0,€ 0,F,22,Italy,Torino,Serie A,2017-2018
44,Danilo Avelar,€ 0,€ 0,€ 0,D,28,Brazil,Torino,Serie A,2017-2018
45,M'Baye Niang,€ 0,€ 0,€ 0,F,22,Senegal,Torino,Serie A,2017-2018
46,Michel Ndary Adopo,€ 0,€ 0,€ 0,M,16,France,Torino,Serie A,2017-2018
47,Flavio Bianchi,€ 0,€ 0,€ 0,F,17,Italy,Torino,Serie A,2017-2018
48,Nicolas N'Koulou,€ 0,€ 0,€ 0,D,27,Cameroon,Torino,Serie A,2017-2018
49,Ali Samake,€ 0,€ 0,€ 0,D,17,Mali,Torino,Serie A,2017-2018
50,Alessandro Iacuaniello,€ 0,€ 0,€ 0,F,18,Italy,Torino,Serie A,2017-2018
