,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Nikola Kalinic,"€ 123,346","€ 6,414,000","€ 6,444,319",F,29,Croatia,Fiorentina,Serie A,2017-2018
1,Khouma Babacar,"€ 49,385","€ 2,568,000","€ 2,580,139",F,24,Senegal,Fiorentina,Serie A,2017-2018
2,Milan Badelj,"€ 38,808","€ 2,018,000","€ 2,027,539",M,28,Croatia,Fiorentina,Serie A,2017-2018
3,Davide Astori,"€ 38,808","€ 2,018,000","€ 2,027,539",D,31,Italy,Fiorentina,Serie A,2017-2018
4,Jordan Veretout,"€ 33,327","€ 1,733,000","€ 1,741,192",M,24,France,Fiorentina,Serie A,2017-2018
5,Riccardo Saponara,"€ 31,750","€ 1,651,000","€ 1,658,804",M,25,Italy,Fiorentina,Serie A,2017-2018
6,Diego Falcinelli,"€ 31,712","€ 1,649,000","€ 1,656,795",F,26,Italy,Fiorentina,Serie A,2017-2018
7,Cyril Théréau,"€ 24,692","€ 1,284,000","€ 1,290,069",F,34,France,Fiorentina,Serie A,2017-2018
8,Marco Benassi,"€ 24,692","€ 1,284,000","€ 1,290,069",M,22,Italy,Fiorentina,Serie A,2017-2018
9,Sebastián Cristóforo,"€ 24,692","€ 1,284,000","€ 1,290,069",M,23,Uruguay,Fiorentina,Serie A,2017-2018
10,Valentin Eysseric,"€ 19,096","€ 993,000","€ 997,694",M,25,France,Fiorentina,Serie A,2017-2018
11,Germán Pezzella,"€ 17,962","€ 934,000","€ 938,415",D,26,Argentina,Fiorentina,Serie A,2017-2018
12,Marco Sportiello,"€ 17,635","€ 917,000","€ 921,335",K,25,Italy,Fiorentina,Serie A,2017-2018
13,Bryan Dabo,"€ 15,750","€ 819,000","€ 822,871",M,25,Burkina Faso,Fiorentina,Serie A,2017-2018
14,Maximiliano Olivera,"€ 14,942","€ 777,000","€ 780,673",D,25,Uruguay,Fiorentina,Serie A,2017-2018
15,Federico Chiesa,"€ 13,865","€ 721,000","€ 724,408",F,19,Italy,Fiorentina,Serie A,2017-2018
16,Bruno Gaspar,"€ 13,019","€ 677,000","€ 680,200",D,24,Angola,Fiorentina,Serie A,2017-2018
17,Vincent Laurini,"€ 12,346","€ 642,000","€ 645,035",D,28,France,Fiorentina,Serie A,2017-2018
18,Giovanni Simeone,"€ 10,577","€ 550,000","€ 552,600",F,21,Argentina,Fiorentina,Serie A,2017-2018
19,Rafik Zekhnini,"€ 10,173","€ 529,000","€ 531,501",F,19,Norway,Fiorentina,Serie A,2017-2018
20,Gil Dias,"€ 9,904","€ 515,000","€ 517,434",F,20,Portugal,Fiorentina,Serie A,2017-2018
21,Nikola Milenkovic,"€ 9,058","€ 471,000","€ 473,226",D,19,Serbia,Fiorentina,Serie A,2017-2018
22,Cristiano Biraghi,"€ 7,596","€ 395,000","€ 396,867",D,24,Italy,Fiorentina,Serie A,2017-2018
23,Bartlomiej Dragowski,"€ 7,058","€ 367,000","€ 368,735",K,19,Poland,Fiorentina,Serie A,2017-2018
24,Simone Lo Faso,"€ 4,231","€ 220,000","€ 221,040",F,19,Italy,Fiorentina,Serie A,2017-2018
25,Petko Hristov,"€ 1,500","€ 78,000","€ 78,369",D,18,Bulgaria,Fiorentina,Serie A,2017-2018
26,Simone Ghidotti,€ 250,"€ 13,000","€ 13,061",K,17,Italy,Fiorentina,Serie A,2017-2018
27,Federico Brancolini,€ 250,"€ 13,000","€ 13,061",K,15,Italy,Fiorentina,Serie A,2017-2018
28,Gabriele Gori,€ 250,"€ 13,000","€ 13,061",F,18,Italy,Fiorentina,Serie A,2017-2018
29,Luca Ranieri,€ 250,"€ 13,000","€ 13,061",D,18,Italy,Fiorentina,Serie A,2017-2018
30,Marco Meli,€ 250,"€ 13,000","€ 13,061",M,17,Italy,Fiorentina,Serie A,2017-2018
31,Michele Cerofolini,€ 250,"€ 13,000","€ 13,061",K,18,Italy,Fiorentina,Serie A,2017-2018
32,Riccardo Sottil,€ 250,"€ 13,000","€ 13,061",F,18,Italy,Fiorentina,Serie A,2017-2018
33,Vitja Valencic,€ 250,"€ 13,000","€ 13,061",M,18,Slovenia,Fiorentina,Serie A,2017-2018
34,Matías Fernández,€ 0,€ 0,€ 0,M,31,Chile,Fiorentina,Serie A,2017-2018
35,Andrés Schetino,€ 0,€ 0,€ 0,M,23,Uruguay,Fiorentina,Serie A,2017-2018
36,Ianis Hagi,€ 0,€ 0,€ 0,M,18,Romania,Fiorentina,Serie A,2017-2018
37,Carlos Sánchez,€ 0,€ 0,€ 0,M,31,Colombia,Fiorentina,Serie A,2017-2018
38,Ante Rebic,€ 0,€ 0,€ 0,F,23,Croatia,Fiorentina,Serie A,2017-2018
39,Nenad Tomović,€ 0,€ 0,€ 0,D,29,Serbia,Fiorentina,Serie A,2017-2018
40,Vitor Hugo,€ 0,€ 0,€ 0,D,26,Brazil,Fiorentina,Serie A,2017-2018
