id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
161994.0,4.0,BlockedShot,0.915,0.7190000152587891,0.0397496148943901,Kylian Mbappe-Lottin,h,3423.0,OpenPlay,2017.0,RightFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Thomas Lemar,Pass
161996.0,9.0,MissedShots,0.9409999847412108,0.4870000076293945,0.1292804777622223,Falcao,h,696.0,SetPiece,2017.0,Head,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Thomas Lemar,Cross
161997.0,12.0,BlockedShot,0.8180000305175781,0.500999984741211,0.033369343727827,Thomas Lemar,h,3425.0,OpenPlay,2017.0,RightFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Djibril Sidibe,Cross
161998.0,13.0,SavedShot,0.919000015258789,0.295,0.0445589572191238,Kylian Mbappe-Lottin,h,3423.0,OpenPlay,2017.0,RightFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Rony Lopes,Pass
161999.0,17.0,MissedShots,0.7609999847412109,0.3179999923706054,0.0189280286431312,Rony Lopes,h,3362.0,OpenPlay,2017.0,LeftFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Djibril Sidibe,Pass
162001.0,24.0,BlockedShot,0.88,0.2520000076293945,0.0300298817455768,Djibril Sidibe,h,3357.0,OpenPlay,2017.0,RightFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,João Moutinho,Pass
162002.0,27.0,Goal,0.94,0.534000015258789,0.1257400214672088,Jemerson,h,3581.0,FromCorner,2017.0,Head,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,João Moutinho,Cross
162003.0,39.0,BlockedShot,0.855999984741211,0.425,0.0905998423695564,Falcao,h,696.0,OpenPlay,2017.0,LeftFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Rony Lopes,Pass
162004.0,40.0,BlockedShot,0.9440000152587892,0.365,0.0309229344129562,Djibril Sidibe,h,3357.0,SetPiece,2017.0,Head,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Thomas Lemar,Cross
162005.0,42.0,MissedShots,0.8059999847412109,0.6170000076293946,0.1099102571606636,Falcao,h,696.0,DirectFreekick,2017.0,RightFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,,Standard
162007.0,48.0,SavedShot,0.705999984741211,0.4720000076293945,0.0417741872370243,Thomas Lemar,h,3425.0,DirectFreekick,2017.0,LeftFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,,Standard
162009.0,57.0,Goal,0.960999984741211,0.469000015258789,0.5629928112030029,Falcao,h,696.0,OpenPlay,2017.0,Head,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Jorge,Cross
162010.0,61.0,SavedShot,0.9290000152587892,0.6969999694824218,0.047430757433176,Kylian Mbappe-Lottin,h,3423.0,OpenPlay,2017.0,LeftFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Fabinho,Pass
162011.0,69.0,Goal,0.915,0.49,0.3962409496307373,Kamil Glik,h,1800.0,SetPiece,2017.0,Head,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,João Moutinho,Aerial
162013.0,81.0,MissedShots,0.7269999694824218,0.5,0.0523814409971237,Thomas Lemar,h,3425.0,DirectFreekick,2017.0,LeftFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,,Standard
162015.0,87.0,MissedShots,0.8969999694824219,0.6969999694824218,0.065232329070568,Thomas Lemar,h,3425.0,OpenPlay,2017.0,LeftFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Youri Tielemans,Pass
162016.0,92.0,SavedShot,0.9,0.45,0.3272208571434021,Guido Carrillo,h,3424.0,OpenPlay,2017.0,RightFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Allan Saint-Maximin,Cross
161995.0,5.0,Goal,0.9130000305175782,0.3459999847412109,0.0537352263927459,Zinedine Machach,a,3212.0,FromCorner,2017.0,RightFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Andy Delort,Pass
162000.0,20.0,BlockedShot,0.799000015258789,0.8030000305175782,0.0220363456755876,Corentin Jean,a,3445.0,OpenPlay,2017.0,RightFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Andy Delort,Pass
162006.0,45.0,SavedShot,0.9459999847412108,0.7319999694824219,0.0361260920763015,Corentin Jean,a,3445.0,OpenPlay,2017.0,LeftFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Jimmy Durmaz,Pass
162008.0,52.0,Goal,0.784000015258789,0.5870000076293945,0.0313864462077617,Andy Delort,a,3530.0,OpenPlay,2017.0,RightFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Jimmy Durmaz,Pass
162012.0,76.0,MissedShots,0.755,0.374000015258789,0.0599325858056545,Andy Delort,a,3530.0,DirectFreekick,2017.0,RightFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,,Standard
162014.0,85.0,BlockedShot,0.8480000305175781,0.6509999847412109,0.045581679791212,Yaya Sanogo,a,4402.0,OpenPlay,2017.0,RightFoot,8565.0,Monaco,Toulouse,3.0,2.0,2017-08-04 19:45:00,Yann Bodiger,BallRecovery
161857.0,3.0,MissedShots,0.7980000305175782,0.2970000076293945,0.019882496446371,Marco Verratti,h,3552.0,OpenPlay,2017.0,RightFoot,8566.0,Paris Saint Germain,Amiens,2.0,0.0,2017-08-05 16:15:00,Javier Pastore,Pass
161858.0,4.0,MissedShots,0.794000015258789,0.2620000076293945,0.0162466336041688,Edinson Cavani,h,3294.0,OpenPlay,2017.0,RightFoot,8566.0,Paris Saint Germain,Amiens,2.0,0.0,2017-08-05 16:15:00,Ángel Di María,Pass
161859.0,5.0,MissedShots,0.865,0.4179999923706055,0.1211857199668884,Edinson Cavani,h,3294.0,OpenPlay,2017.0,RightFoot,8566.0,Paris Saint Germain,Amiens,2.0,0.0,2017-08-05 16:15:00,Ángel Di María,Throughball
