player_id,player_name,day_of_birth,month_of_birth,year_of_birth,pob,cob,dob,position,height,foot,citizenship,second_citizenship,league_code,season
303657,ionut radu,28,5,1997,Bucarest,Romania,1997-05-28,Goalkeeper,188,right,Romania,,IT1,2016
33357,miranda,7,9,1984,Paranavaí,Brazil,1984-09-07,Defender - Centre-Back,186,right,Brazil,,IT1,2016
44327,andrea ranocchia,16,2,1988,Assisi,Italy,1988-02-16,Defender - Centre-Back,195,right,Italy,,IT1,2016
395083,andreaw gravillon,8,2,1998,Pointe-à-Pitre,Guadeloupe,1998-02-08,Defender - Centre-Back,188,right,,France,IT1,2016
39118,juan pablo carrizo,6,5,1984,Empalme Villa Constitución,Argentina,1984-05-06,Goalkeeper,189,right,Argentina,,IT1,2016
55769,danilo d'ambrosio,9,9,1988,Napoli,Italy,1988-09-09,Defender - Right-Back,180,right,Italy,,IT1,2016
25488,antonio candreva,28,2,1987,Roma,Italy,1987-02-28,midfield - Right Midfield,180,right,Italy,,IT1,2016
131102,jeison murillo,27,5,1992,Barranquilla,Colombia,1992-05-27,Defender - Centre-Back,182,right,,Spain,IT1,2016
55854,cristian ansaldi,20,9,1986,Rosario,Argentina,1986-09-20,Defender - Left-Back,181,both,,Italy,IT1,2016
45567,jonathan biabiany,28,4,1988,Paris,France,1988-04-28,attack - Right Winger,177,right,,Guadeloupe,IT1,2016
60889,gary medel,3,8,1987,Conchalí,Chile,1987-08-03,midfield - Defensive Midfield,171,right,,Spain,IT1,2016
365449,xian emmers,20,7,1999,Lugano,Switzerland,1999-07-20,midfield - Central Midfield,178,both,Belgium,,IT1,2016
28021,samir handanovic,14,7,1984,Ljubljana,Jugoslawien (SFR),1984-07-14,Goalkeeper,193,right,Slovenia,,IT1,2016
21752,tommaso berni,6,3,1983,Firenze,Italy,1983-03-06,Goalkeeper,185,right,Italy,,IT1,2016
35537,felipe melo,26,6,1983,Volta Redonda,Brazil,1983-06-26,midfield - Defensive Midfield,183,right,,Spain,IT1,2016
12249,éver banega,29,6,1988,Rosario,Argentina,1988-06-29,midfield - Central Midfield,174,right,,Spain,IT1,2016
301238,michele di gregorio,27,7,1997,Milano,Italy,1997-07-27,Goalkeeper,187,right,Italy,,IT1,2016
68863,mauro icardi,19,2,1993,Rosario,Argentina,1993-02-19,attack - Centre-Forward,181,right,,Italy,IT1,2016
315865,andrea pinamonti,19,5,1999,Cles,Italy,1999-05-19,attack - Centre-Forward,185,right,Italy,,IT1,2016
377043,loris zonta,22,5,1997,Bassano del Grappa,Italy,1997-05-22,midfield - Central Midfield,,right,Italy,,IT1,2016
84344,davide santon,2,1,1991,Portomaggiore,Italy,1991-01-02,Defender - Right-Back,187,right,Italy,,IT1,2016
79522,yuto nagatomo,12,9,1986,"Saijo, Ehime",Japan,1986-09-12,Defender - Left-Back,170,both,Japan,,IT1,2016
39333,caner erkin,4,10,1988,Balikesir,Turkey,1988-10-04,Defender - Left-Back,181,left,Turkey,,IT1,2016
42460,ivan perisic,2,2,1989,Split,Jugoslawien (SFR),1989-02-02,midfield - Left Midfield,186,both,Croatia,,IT1,2016
244275,gabriel barbosa,30,8,1996,São Bernardo do Campo,Brazil,1996-08-30,attack - Centre-Forward,178,left,Brazil,,IT1,2016
268590,eloge yao,20,1,1996,Akrroukro,Cote d'Ivoire,1996-01-20,Defender - Centre-Back,184,right,,Italy,IT1,2016
156617,marcelo brozovic,16,11,1992,Zagreb,Croatia,1992-11-16,midfield - Defensive Midfield,181,both,Croatia,,IT1,2016
297630,marco carraro,9,1,1998,Dolo,Italy,1998-01-09,midfield - Defensive Midfield,187,both,Italy,,IT1,2016
37418,éder,15,11,1986,Lauro Müller,Brazil,1986-11-15,attack - Second Striker,177,right,,Brazil,IT1,2016
46104,stevan jovetic,2,11,1989,Titograd,Jugoslawien (SFR),1989-11-02,attack - Centre-Forward,183,right,,Serbia,IT1,2016
36356,marco andreolli,10,6,1986,Ponte dell`Olio,Italy,1986-06-10,Defender - Centre-Back,187,right,Italy,,IT1,2016
149729,joão mário,19,1,1993,Porto,Portugal,1993-01-19,midfield - Central Midfield,179,right,,Angola,IT1,2016
197471,roberto gagliardini,7,4,1994,Bergamo,Italy,1994-04-07,midfield - Central Midfield,188,right,Italy,,IT1,2016
39099,rodrigo palacio,5,2,1982,Bahía Blanca,Argentina,1982-02-05,attack - Centre-Forward,176,right,,Spain,IT1,2016
249552,senna miangue,5,2,1997,Antwerpen,Belgium,1997-02-05,Defender - Left-Back,192,left,,Belgium,IT1,2016
451353,rigoberto rivas,31,7,1998,Balfate,Honduras,1998-07-31,midfield - Attacking Midfield,178,right,,Italy,IT1,2016
338672,zinho vanheusden,29,7,1999,Hasselt,Belgium,1999-07-29,Defender - Centre-Back,187,right,Belgium,,IT1,2016
354898,axel bakayoko,6,1,1998,Paris,France,1998-01-06,Defender - Right-Back,179,right,,Cote d'Ivoire,IT1,2016
145840,trent sainsbury,5,1,1992,Perth,Australia,1992-01-05,Defender - Centre-Back,184,right,,England,IT1,2016
127189,geoffrey kondogbia,15,2,1993,Nemours,France,1993-02-15,midfield - Defensive Midfield,188,left,,France,IT1,2016
336704,alassane traoré,28,9,1996,Abidjan,Cote d'Ivoire,1996-09-28,midfield - Central Midfield,180,right,Cote d'Ivoire,,IT1,2016
27807,daniele padelli,25,10,1985,Lecco,Italy,1985-10-25,Goalkeeper,191,right,Italy,,IT1,2016
355611,filippo berardi,18,5,1997,San Marino,San Marino,1997-05-18,attack - Right Winger,176,left,,Italy,IT1,2016
334222,lucas boyé,28,2,1996,San Gregorio,Argentina,1996-02-28,attack - Centre-Forward,183,right,,Italy,IT1,2016
265072,simone auriletto,30,12,1998,Torino,Italy,1998-12-30,Defender - Centre-Back,188,right,Italy,,IT1,2016
200188,mattia aramu,14,5,1995,Ciriè,Italy,1995-05-14,midfield - Attacking Midfield,180,left,Italy,,IT1,2016
60128,luca rossettini,9,5,1985,Padova,Italy,1985-05-09,Defender - Centre-Back,187,right,Italy,,IT1,2016
124715,nikola maksimovic,25,11,1991,Bajina Bašta,Jugoslawien (SFR),1991-11-25,Defender - Centre-Back,193,right,Serbia,,IT1,2016
405197,kader kouakou,24,12,1998,,Cote d'Ivoire,1998-12-24,midfield - Left Midfield,,,Cote d'Ivoire,,IT1,2016
40204,joe hart,19,4,1987,Shrewsbury,England,1987-04-19,Goalkeeper,196,right,England,,IT1,2016
397824,andrea sana,31,1,1999,Milano,Italy,1999-01-31,Defender - Left-Back,,,Italy,,IT1,2016
5946,cesare bovo,14,1,1983,Roma,Italy,1983-01-14,Defender - Centre-Back,181,right,Italy,,IT1,2016
440869,alberto reinaudo,22,3,1998,Savigliano,Italy,1998-03-22,Goalkeeper,,,Italy,,IT1,2016
173859,davide zappacosta,11,6,1992,Sora,Italy,1992-06-11,Defender - Right-Back,182,right,Italy,,IT1,2016
84903,mirko valdifiori,21,4,1986,Lugo,Italy,1986-04-21,midfield - Defensive Midfield,185,right,Italy,,IT1,2016
131098,salvador ichazo,26,1,1992,San José de Mayo,Uruguay,1992-01-26,Goalkeeper,187,left,,Italy,IT1,2016
69374,adem ljajic,29,9,1991,Novi Pazar,Jugoslawien (SFR),1991-09-29,midfield - Attacking Midfield,182,right,Serbia,,IT1,2016
59340,iago falque,4,1,1990,Vigo,Spain,1990-01-04,attack - Right Winger,174,left,Spain,,IT1,2016
54929,leandro castán,5,11,1986,Jaú,Brazil,1986-11-05,Defender - Centre-Back,186,left,,Italy,IT1,2016
163568,alfred gomis,5,9,1993,Ziguinchor,Senegal,1993-09-05,Goalkeeper,196,right,,Italy,IT1,2016
393489,domenico coppola,29,1,1999,Torino,Italy,1999-01-29,Goalkeeper,193,right,,Cuba,IT1,2016
337316,edoardo stanghellini,12,9,1997,Desenzano del Garda,Italy,1997-09-12,Defender - Centre-Back,185,right,Italy,,IT1,2016
386446,alessandro buongiorno,6,6,1999,Torino,Italy,1999-06-06,Defender - Centre-Back,190,left,Italy,,IT1,2016
33571,lorenzo de silvestri,23,5,1988,Roma,Italy,1988-05-23,Defender - Right-Back,186,right,Italy,,IT1,2016
42345,giuseppe vives,14,7,1980,Napoli,Italy,1980-07-14,midfield - Defensive Midfield,178,right,Italy,,IT1,2016
167727,andrea belotti,20,12,1993,Calcinate,Italy,1993-12-20,attack - Centre-Forward,181,right,Italy,,IT1,2016
26263,maxi lópez,3,4,1984,Buenos Aires,Argentina,1984-04-03,attack - Centre-Forward,192,right,,Italy,IT1,2016
159288,arlind ajeti,25,9,1993,Basel,Switzerland,1993-09-25,Defender - Centre-Back,184,right,,Switzerland,IT1,2016
134883,daniele baselli,12,3,1992,Manerbio,Italy,1992-03-12,midfield - Central Midfield,182,right,Italy,,IT1,2016
201040,marco benassi,8,9,1994,Modena,Italy,1994-09-08,midfield - Central Midfield,184,right,Italy,,IT1,2016
148751,bruno peres,1,3,1990,São Paulo,Brazil,1990-03-01,Defender - Right-Back,178,right,Brazil,,IT1,2016
21972,cristian molinaro,30,7,1983,Vallo della Lucania,Italy,1983-07-30,Defender - Left-Back,182,left,Italy,,IT1,2016
145581,afriyie acquah,5,1,1992,Sunyani,Ghana,1992-01-05,midfield - Central Midfield,179,right,Ghana,,IT1,2016
397544,matteo tobaldo,2,4,1998,Torino,Italy,1998-04-02,attack - Centre-Forward,176,right,Italy,,IT1,2016
255473,samuel gustafson,11,1,1995,Mölndal,Sweden,1995-01-11,midfield - Central Midfield,187,right,Sweden,,IT1,2016
241889,antonio barreca,18,3,1995,Torino,Italy,1995-03-18,Defender - Left-Back,183,left,Italy,,IT1,2016
62415,panagiotis tachtsidis,15,2,1991,Nafplio,Greece,1991-02-15,midfield - Defensive Midfield,191,left,Greece,,IT1,2016
52893,carlão,19,1,1986,São Paulo,Brazil,1986-01-19,Defender - Centre-Back,183,left,Brazil,,IT1,2016
140748,danilo avelar,9,6,1989,Paranavaí,Brazil,1989-06-09,Defender - Centre-Back,185,left,,Italy,IT1,2016
5755,emiliano moretti,11,6,1981,Roma,Italy,1981-06-11,Defender - Centre-Back,182,left,Italy,,IT1,2016
312752,alessio benedetti,7,4,1997,Motta di Livenza,Italy,1997-04-07,Defender - Centre-Back,188,right,Italy,,IT1,2016
315788,tommaso cucchietti,24,1,1998,Torino,Italy,1998-01-24,Goalkeeper,190,right,Italy,,IT1,2016
189452,gastón silva,5,3,1994,Salto,Uruguay,1994-03-05,Defender - Centre-Back,185,left,,Italy,IT1,2016
440878,matteo rossetti,23,7,1998,Saluzzo,Italy,1998-07-23,midfield - Central Midfield,191,left,Italy,,IT1,2016
245056,sasa lukic,13,8,1996,Šabac,Yugoslavia (Republic),1996-08-13,midfield - Central Midfield,183,right,Serbia,,IT1,2016
391408,antonio d'alena,24,2,1998,Mottola,Italy,1998-02-24,midfield - Defensive Midfield,175,left,Italy,,IT1,2016
309847,martin remacle,16,5,1997,Verviers,Belgium,1997-05-16,midfield - Central Midfield,176,right,Belgium,,IT1,2016
349715,federico giraudo,11,8,1998,Cuneo,Italy,1998-08-11,Defender - Left-Back,182,left,Italy,,IT1,2016
375816,manuel de luca,17,7,1998,Bolzano/Bozen,Italy,1998-07-17,attack - Centre-Forward,192,both,Italy,,IT1,2016
81455,juan iturbe,4,6,1993,Buenos Aires,Argentina,1993-06-04,attack - Left Winger,171,left,,Argentina,IT1,2016
45581,joel obi,22,5,1991,Lagos,Nigeria,1991-05-22,midfield - Central Midfield,178,left,,Italy,IT1,2016
162569,josef martínez,19,5,1993,Valencia,Venezuela,1993-05-19,attack - Centre-Forward,172,right,Venezuela,,IT1,2016
84545,marco parolo,25,1,1985,Gallarate,Italy,1985-01-25,midfield - Central Midfield,184,right,Italy,,IT1,2016
391421,cassio cardoselli,26,7,1998,Roma,Italy,1998-07-26,midfield - Defensive Midfield,187,right,Italy,,IT1,2016
126729,patric,17,4,1993,Mula,Spain,1993-04-17,Defender - Centre-Back,184,right,Spain,,IT1,2016
128907,ravel morrison,2,2,1993,Manchester,England,1993-02-02,midfield - Attacking Midfield,175,right,,England,IT1,2016
339782,alessandro rossi,3,1,1997,Roma,Italy,1997-01-03,attack - Centre-Forward,184,right,Italy,,IT1,2016
140804,jordan lukaku,25,7,1994,Antwerpen,Belgium,1994-07-25,Defender - Left-Back,177,left,,DR Congo,IT1,2016
67864,maurício,20,9,1988,São Paulo,Brazil,1988-09-20,Defender - Centre-Back,185,right,Brazil,,IT1,2016
