Frame,Period,Time [s],Away_25_x,Away_25_y,Away_15_x,Away_15_y,Away_16_x,Away_16_y,Away_17_x,Away_17_y,Away_18_x,Away_18_y,Away_19_x,Away_19_y,Away_20_x,Away_20_y,Away_21_x,Away_21_y,Away_22_x,Away_22_y,Away_23_x,Away_23_y,Away_24_x,Away_24_y,Away_26_x,Away_26_y,ball_x,ball_y,Away_15_vx,Away_15_vy,Away_15_speed,Away_16_vx,Away_16_vy,Away_16_speed,Away_17_vx,Away_17_vy,Away_17_speed,Away_18_vx,Away_18_vy,Away_18_speed,Away_19_vx,Away_19_vy,Away_19_speed,Away_20_vx,Away_20_vy,Away_20_speed,Away_21_vx,Away_21_vy,Away_21_speed,Away_22_vx,Away_22_vy,Away_22_speed,Away_23_vx,Away_23_vy,Away_23_speed,Away_24_vx,Away_24_vy,Away_24_speed,Away_25_vx,Away_25_vy,Away_25_speed,Away_26_vx,Away_26_vy,Away_26_speed
11,1,0.44,,,3.179888997577475,-25.275508077663883,7.485499766457494,-32.55287910173329,-1.498238283943429,-26.332351624278317,-3.25585405157845,-16.12243400722162,-10.453854914758935,10.464909540878192,-2.945260640875848,-30.019527581073284,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142865,,,,,,,-2.1908602447777556,-19.57031255893017,4.753778045491999,5.850648207759959,7.538467361258955,0.6020257417665323,1.3688319850501791,1.4953715247542858,5.367324622446282,-0.08490396587506059,5.367996114579391,3.9534228463790972,1.211342806537275,4.134840214230993,6.217145599602872,1.608042692985868,6.42173658048402,3.12300101656441,1.5633927497884956,3.492467929638521,0.0,0.0,0.0,0.0,-3.9968028886505656e-13,3.9968028886505656e-13,,,,,,,,,,,,
12,1,0.48,,,3.3777288038297995,-25.046249231276942,7.5115869652785685,-32.487901415607666,-1.286510444494995,-26.33793354453397,-3.095196128218704,-16.073383531016468,-10.209568701069893,10.532261309517098,-2.8188320884374147,-29.95840108678767,-14.493877551020383,-24.714285714285726,-20.551020408163257,-10.857142857142849,,,,,,,-2.0690785931217897,-19.058199149914177,4.945995156308117,5.731471159673521,7.57051053366896,0.6521799705268675,1.6244421531405715,1.7504716572559529,5.29319598621085,-0.13954800639135465,5.2950351646166105,4.016448083993653,1.2262619051288233,4.199472999244841,6.107155342226059,1.6837942159726458,6.335022441619542,3.1607138109608375,1.5281623571403287,3.5107537630228736,7.105427357601006e-13,0.0,7.105427357601006e-13,0.0,3.9968028886505656e-13,3.9968028886505656e-13,,,,,,,,,,,,
13,1,0.52,,,3.583050416802642,-24.82159469826903,7.539995326487913,-32.413116807738845,-1.0774861200151455,-26.34550836509085,-2.9322396373694906,-16.023788946509782,-9.96929389676751,10.60237578075909,-2.690994260198558,-29.898647527441106,-14.493877551020411,-24.714285714285726,-20.551020408163254,-10.857142857142849,,,,,,,-1.954807704123052,-18.577669827797877,5.133040324321054,5.616363325197765,7.6086555955525075,0.710209030233621,1.8696151967205294,1.999964462292699,5.225608111996234,-0.1893705139219824,5.229038279808623,4.073912271230336,1.2398646126671398,4.258406445071366,6.006870107559553,1.7528617810497844,6.257396656162812,3.195945705971412,1.4938389836641073,3.527835577890744,-7.105427357600996e-13,0.0,7.105427357600996e-13,8.881784197001245e-14,0.0,8.881784197001245e-14,,,,,,,,,,,,
14,1,0.56,,,3.7956469587837693,-24.60138171009584,7.571039843323326,-32.32894276310718,-0.8709036800230828,-26.354883224629482,-2.7672070210459427,-15.973702909343626,-9.73264230094341,10.674985596287714,-2.5618463921348527,-29.840230622266805,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142865,,,,,,,-1.848047577781484,-18.128724592581236,5.314913549528184,5.505324704329778,7.652248436836198,0.7761129208853073,2.1043511157916566,2.242909914485803,5.164560999801563,-0.23437148846578973,5.16987623790715,4.125815408088692,1.2521509291539157,4.311639448168536,5.916289895602484,1.8152453882156012,6.188505631268833,3.2286967015926344,1.460422629357526,3.5436304332160127,0.0,0.0,0.0,-8.881784197001245e-14,-3.99680288865056e-13,4.094300213216719e-13,,,,,,,,,,,,
15,1,0.6,,,4.0153115520609965,-24.38544749821298,7.605035509022625,-32.23579676669307,-0.6665014940379388,-26.365865261830333,-2.600320721263127,-15.92317807516007,-9.49922571268919,10.749823397786555,-2.4314877202216976,-29.78311409049786,-14.493877551020383,-24.714285714285726,-20.551020408163254,-10.857142857142865,,,,,,,-1.7487982140971208,-17.711363444264233,5.491614831930691,5.398355297071521,7.700654087524079,0.8498916424824825,2.3286499103527136,2.478896167439708,5.11005464962861,-0.27455093002126724,5.11742481482303,4.172157494570402,1.2631208545888863,4.359171074045768,5.8354147063555235,1.8709450374710315,6.128009475220138,3.2589667978288834,1.4279132942236066,3.5580614054807373,7.105427357601015e-13,0.0,7.105427357601015e-13,8.881784197001269e-14,0.0,8.881784197001269e-14,,,,,,,,,,,,
16,1,0.64,,,4.241837318922138,-24.173629294076083,7.642297316823691,-32.13409630347688,-0.4640179315788865,-26.37826161537398,-2.431803180036188,-15.87226709960123,-9.26865593109646,10.826621826939185,-2.3000174804346316,-29.727261651367463,-14.493877551020411,-24.714285714285726,-20.551020408163254,-10.857142857142849,,,,,,,-1.6570596130699506,-17.325586382846907,5.663144171528528,5.295455103422415,7.75326038901571,0.9315451950266499,2.542511580404747,2.7077927518311817,5.062089061476303,-0.3099088385911661,5.071566735689768,4.212938530673467,1.2727743889710197,4.4010005349299455,5.76424453981827,1.9199607288157488,6.075587569529341,3.286755994676646,1.396310978259939,3.571057170720191,-7.105427357600996e-13,0.0,7.105427357600996e-13,0.0,3.99680288865056e-13,3.99680288865056e-13,,,,,,,,,,,,
17,1,0.68,,,4.475017381655042,-23.9657643291408,7.683140259964309,-32.02425885843905,-0.263191362165099,-26.391879423940992,-2.2618768393802933,-15.821022638309179,-9.04054475525688,10.905113525429169,-2.167534908749136,-29.672637024108727,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142865,,,,,,,-1.5728317746999676,-16.97139340832926,5.829501568322598,5.196624123382061,7.80948082876141,1.0210735785154403,2.7459361259458226,2.92963418544307,5.020664235344683,-0.3404452141753109,5.032193588081055,4.248158516397368,1.281111532301259,4.437127171789734,5.702779395989483,1.9622924622495912,6.030943918386551,3.3120642921373924,1.3656156814684006,3.582551613685973,0.0,0.0,0.0,-8.881784197001245e-14,-3.99680288865056e-13,4.094300213216719e-13,,,,,,,,,,,,
18,1,0.72,,,4.7146448625475115,-23.761689834862732,7.727879331682298,-31.906701916559864,-0.06376015531573165,-26.4065258262118,-2.090764141310422,-15.769497346926006,-8.81450398426202,10.985031134940105,-2.034139241140661,-29.619203927954807,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142865,,,,,,,-1.4961146989872014,-16.64878452071126,5.990687022311747,5.101862356951702,7.868756604990089,1.118476792949743,2.9389235469795825,3.144560692904208,4.985780171234192,-0.3661600567702379,4.999207647522359,4.277817451746787,1.2881322845793377,4.46755043989936,5.651019274871516,1.9979402377734028,5.993812145761947,3.334891690211878,1.3358274038480136,3.592483463888952,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
19,1,0.76,,,4.960512883887338,-23.561243042697534,7.77682952521548,-31.781842962819766,0.13453731945001302,-26.422007960867006,-1.9186875278417368,-15.717743881093782,-8.590145417203447,11.066107297155558,-1.8999297135847355,-29.566926082138878,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142865,,,,,,,-1.426908385931634,-16.35775971999295,6.146700533495658,5.011169804129962,7.930558003967926,1.2237548383295482,3.121473843502451,3.3527861339496354,4.957436869143613,-0.38705336638011867,4.972523566557589,4.301915336717129,1.2938366458056005,4.492269897313777,5.608964176464321,2.026904055386323,5.963960025235045,3.355238188898132,1.3069461453982345,3.6007959580086903,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
20,1,0.8,,,5.212414567962359,-23.364261184100837,7.8303058338017335,-31.65009948219911,0.3319626926129855,-26.438132966587098,-1.745869440989381,-15.665814896454624,-8.36708085317288,11.148074653759076,-1.7650055620567864,-29.515767205894086,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142865,,,,,,,-1.3652128355332303,-16.09831900617427,6.297542101875514,4.924546464917419,7.994385180239023,1.3369077146563313,3.293587015516405,3.554579815714633,4.935634329074308,-0.40312514300229163,4.9520698814997965,4.320452171308894,1.298224615978948,4.511285195828504,5.576614100764171,2.049183915087969,5.941193444645363,3.373103788198725,1.2789719061197846,3.6074365278690994,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
21,1,0.84,,,5.4701430370604225,-23.170581490528274,7.888623250678797,-31.511888959678323,0.5287775946540716,-26.45470798205265,-1.5725323227684571,-15.613763048650561,-8.14492209126188,11.23066584643427,-1.629466022532342,-29.465691018453544,-14.493877551020383,-24.714285714285726,-20.551020408163254,-10.857142857142865,,,,,,,-1.3110280477920433,-15.870462379255256,6.4432117274516045,4.84199233931407,8.059768432079549,1.4579354219265843,3.4552630630196712,3.7502557951660216,4.920372551027161,-0.4143753866387997,4.937790295461482,4.333427955523103,1.3012961951015558,4.5245960740263795,5.55396904777502,2.064779816879851,5.925359725437549,3.388488488111114,1.251904686013552,3.6123565129876414,7.105427357601015e-13,0.0,7.105427357601015e-13,8.881784197001269e-14,0.0,8.881784197001269e-14,,,,,,,,,,,,
22,1,0.88,,,5.73349141346931,-22.98004119343545,7.952096769084596,-31.367628880237742,0.7252436560539806,-26.471540145944125,-1.398898615194022,-15.561640993323756,-7.923280930562062,11.31361351686469,-1.4934103309869182,-29.416661239050477,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142865,,,,,,,-1.2643540227080317,-15.674189839235922,6.583709410222188,4.763507427320586,8.126268061563474,1.586837960144981,3.606501986014529,3.9401664034509793,4.91165153499772,-0.4208040972868861,4.929644702160481,4.340842689360876,1.3030513831701274,4.5322023521638295,5.541029017495419,2.073691760760486,5.916350234001718,3.401392288635593,1.225744485076684,3.6155108966625424,-7.105427357600996e-13,0.0,7.105427357600996e-13,-8.881784197001245e-14,0.0,8.881784197001245e-14,,,,,,,,,,,,
23,1,0.92,,,6.00225281947681,-22.792477524278052,8.021041382256868,-31.217736728857787,0.9216225072936335,-26.488436596942122,-1.2251907602812073,-15.509501386116249,-7.701769170165062,11.396650306733923,-1.3569377233959423,-29.368641586917967,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142865,,,,,,,-1.2251907602812073,-15.509501386116249,6.719035150187496,4.689091728934964,8.193473902553263,1.723615329306803,3.7473037844988757,4.124698226142247,4.909471280991319,-0.4224112749499294,4.927609922070066,4.342696372820361,1.303490180187693,4.534103928711038,5.537794009924996,2.0759197467308237,5.914102238821048,3.4118151897743947,1.200491303312744,3.61685806446767,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
24,1,0.96,,,6.27622037737081,-22.607727714511668,8.095772083433493,-31.062629990518786,1.1181757788538456,-26.505204473727126,-1.0516312000451749,-15.457396882670128,-7.4799986091624096,11.47950885772553,-1.2201474357349014,-29.321595781289165,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142849,,,,,,,-1.0516312000451749,-15.457396882670128,6.849188947349996,4.618745244159603,8.26100459187309,1.8682675294156272,3.8776684584750214,4.30426953562632,4.913831789005311,-0.4191969196250874,4.931680130347293,4.33898900590082,1.3026125861530093,4.530300778417744,5.544264025066325,2.0714637747901983,5.918599982251943,3.4197571915260303,1.176145140720044,3.616359584033835,0.0,0.0,0.0,0.0,3.996802888650571e-13,3.996802888650571e-13,,,,,,,,,,,,
25,1,1.0,,,6.555187209439062,-22.425628995591957,8.17660386585227,-30.90272615020116,1.3151651012154555,-26.52165091497968,-0.8784423765009512,-15.405380138627482,-7.257581046645834,11.56192181152312,-1.0831387039792757,-29.275487541397258,-14.493877551020411,-24.714285714285726,-20.551020408163254,-10.857142857142865,,,,,,,-0.8784423765009512,-15.405380138627482,6.974170801706297,4.552467972992775,8.328506649844112,2.020794560469417,3.9975960079406256,4.479328576731741,4.924733059040244,-0.41116103131386655,4.941866964667803,4.3297205886055865,1.3004186010661545,4.520792951838644,5.560439062914385,2.060323844939747,5.929874949643669,3.4252182938906386,1.152705997297686,3.6139800050649358,0.0,0.0,0.0,8.881784197001245e-14,-3.99680288865056e-13,4.094300213216719e-13,,,,,,,,,,,,
26,1,1.04,,,6.8389464379694065,-22.246018598974537,8.263851722751015,-30.7384426928853,1.512852104859302,-26.537583059380328,-0.705846731663704,-15.353503809630405,-7.034128281706853,11.64362180981021,-0.9460107641046166,-29.230280586475416,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142865,,,,,,,-0.705846731663704,-15.353503809630405,7.093980713258612,4.490259915435498,8.395653427116438,2.1811964224686324,4.107086432896519,4.650352330810281,4.942175091096158,-0.39830361001618153,4.958199309911134,4.314891120931176,1.296908224926917,4.505580576282461,5.586319123474509,2.042499957177222,5.948005331568388,3.4281984968664743,1.1301738730460353,3.6096866785405943,0.0,0.0,0.0,-8.881784197001245e-14,0.0,8.881784197001245e-14,,,,,,,,,,,,
27,1,1.08,,,7.127291185249691,-22.068733756115076,8.35783064736761,-30.570197103551546,1.7114984202661179,-26.55280804560954,-0.5340667075485361,-15.301820551320976,-6.809252113437152,11.724341494270412,-0.8088628520863461,-29.1859386357567,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142865,,,,,,,-0.5340667075485361,-15.301820551320976,7.2086186820071,4.432121071486513,8.462143965621037,2.3494731154148663,4.206139733343846,4.817845511893369,4.966157885170393,-0.38062465573034354,4.980722765722853,4.294500602879194,1.2920814577357376,4.484663858256744,5.621904206742529,2.0179921115050607,5.973114687655511,3.4286978004567588,1.108548767967931,3.6034495941833615,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
28,1,1.12,,,7.420014573567684,-21.893611698469144,8.458855632939827,-30.39840686718033,1.9113656779168595,-26.567133012347924,-0.3633247461705269,-15.250383019341262,-6.582564340928311,11.803813506587307,-0.6717942038999566,-29.142425408474324,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142865,,,,,,,-0.3633247461705269,-15.250383019341262,7.318084707949828,4.378051441148308,8.527701813153993,2.5256246393054105,4.294755909280386,4.9823396250120675,4.996681441268537,-0.3581241684595501,5.009498811812642,4.268549034450227,1.285938299492838,4.458043087455358,5.667194312721019,1.9868003079223744,6.005369833881832,3.4267162046597353,1.0878306820593755,3.59524123531473,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
29,1,1.16,,,7.716909725211224,-21.720489657492415,8.567241672705524,-30.223489468751985,2.112715508292342,-26.580365098275944,-0.19384328954478514,-15.199243869333372,-6.353676763271914,11.881770488444447,-0.5349040555209522,-29.099704623861427,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142849,,,,,,,-0.19384328954478514,-15.199243869333372,7.4223787910885255,4.328051024418243,8.59207382349387,2.7096509941424554,4.37293496070865,5.144391964133872,5.033745759387088,-0.3308021482005168,5.044603694186647,4.237036415643564,1.2784787501972488,4.425718642457469,5.722189441409946,1.9489245464285079,6.044977989294505,3.4222537094751253,1.068019615322418,3.585036450404612,0.0,0.0,0.0,0.0,3.996802888650582e-13,3.996802888650582e-13,,,,,,,,,,,,
30,1,1.2,,,8.017769762468147,-21.54920486464052,8.683303759902518,-30.045862393246928,2.315809541873322,-26.592311442074173,-0.025844779686443164,-15.148455756939414,-6.122201179559638,11.957945081525416,-0.3982916429248078,-29.057740001151156,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142865,,,,,,,-0.025844779686443164,-15.148455756939414,7.521500931423068,4.2821198212974,8.65502896733143,2.9015521799248463,4.440676887626434,5.304584458100957,5.077350839524493,-0.29865859495572494,5.0861270632929525,4.199962746458546,1.2697028098489482,4.3876909983473,5.786889592806904,1.904364827024228,6.0921832337630715,3.4153103149036075,1.0491155677567745,3.572812340663388,0.0,0.0,0.0,0.0,-3.99680288865056e-13,3.99680288865056e-13,,,,,,,,,,,,
31,1,1.24,,,8.322387807626257,-21.37959455136908,8.807356887768574,-29.865943125645522,2.5209094091407085,-26.602779182423117,0.14044834138939022,-15.09807133780141,-5.887749388883048,12.032069927513788,-0.2620562020869981,-29.016495259576686,-14.493877551020383,-24.714285714285726,-20.551020408163254,-10.857142857142849,,,,,,,0.14044834138939022,-15.09807133780141,7.615451128952737,4.240257831785939,8.716357173584015,3.1013281966513846,4.497981690035143,5.4635222949335835,5.127496681684658,-0.26169350872358144,5.1341704016515886,4.157328026895831,1.2596104784500894,4.34396073654388,5.861294766914743,1.853121149709301,6.1472623451551245,3.4058860209452395,1.031118539361752,3.5585481632100624,7.105427357600996e-13,0.0,7.105427357600996e-13,8.881784197001245e-14,3.99680288865056e-13,4.094300213216719e-13,,,,,,,,,,,,
32,1,1.28,,,8.630556982973344,-21.21149594913375,8.939716049541591,-29.684149150928175,2.7282767405752697,-26.611575458003344,0.3048136316676062,-15.048143267561517,-5.649933190333774,12.103877668093137,-0.12629696898302734,-28.97593411837112,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142849,,,,,,,0.3048136316676062,-15.048143267561517,7.704229383677179,4.202465055883305,8.775868215865318,3.30897904432543,4.544849367933685,5.6218322718658245,5.184183285864026,-0.21990688950568307,5.188845284018786,4.109132256955396,1.2482017559973346,4.294528557225598,5.945404963731832,1.7951935144837157,6.2105201019891645,3.393980827599266,1.0140285301391208,3.5422252494791326,-7.105427357600996e-13,0.0,7.105427357600996e-13,-8.881784197001245e-14,0.0,8.881784197001245e-14,,,,,,,,,,,,
33,1,1.32,,,8.942070410797257,-21.04474628939014,9.080696238459403,-29.50089795407522,2.9381731666578443,-26.618507407495315,0.4670286491330784,-14.998724201861798,-5.408364383003446,12.17310094494703,0.008886820411606156,-28.93602029676767,-14.493877551020411,-24.714285714285726,-20.551020408163257,-10.857142857142865,,,,,,,0.4670286491330784,-14.998724201861798,7.787835695597815,4.168741493590208,8.83339065489624,3.5245047229452955,4.58127992132384,5.780160833366893,5.247410652064361,-0.17329873729927653,5.2502715171453795,4.055375436636801,1.235476642492993,4.239395294876721,6.039220183258215,1.730581921347339,6.282284155334557,3.3795947348658344,0.9978455400863053,3.523826938685128,0.0,0.0,0.0,0.0,-3.99680288865056e-13,3.99680288865056e-13,,,,,,,,,,,,
34,1,1.36,,,9.256721213385786,-20.879182803593892,9.230612447759786,-29.316607020067103,3.1508603178693417,-26.623382169579575,0.626870951770798,-14.949866796344292,-5.1626547659836515,12.239472399759066,0.14339593012148644,-28.89671751399942,-14.493877551020411,-24.714285714285726,-20.551020408163254,-10.857142857142865,,,,,,,0.626870951770798,-14.949866796344292,7.866270064713225,4.1390871449062026,8.888770844393008,3.74790523250956,4.607273350202941,5.939171773518827,5.31717878028743,-0.12186905210649346,5.3185752083993565,3.9960575659429862,1.221435137937642,4.178561937619081,6.142740425494847,1.6592863703008816,6.36289959009844,3.362727742747004,0.9825695692062366,3.5033385263446193,0.0,0.0,0.0,8.881784197001245e-14,0.0,8.881784197001245e-14,,,,,,,,,,,,
