player_id,player_name,day_of_birth,month_of_birth,year_of_birth,pob,cob,dob,position,height,foot,citizenship,second_citizenship,league_code,season
395676,zachary brault-guillard,30,12,1998,Delmas,Haiti,1998-12-30,Defender - Right-Back,171,right,,France,MLS1,2020
459842,sebastian breza,15,3,1998,Ottawa,Canada,1998-03-15,Goalkeeper,196,right,,Norway,MLS1,2020
429217,james pantemis,21,2,1997,"Montreal, Quebec",Canada,1997-02-21,Goalkeeper,191,,,Greece,MLS1,2020
322993,lassi lappalainen,24,8,1998,Espoo,Finland,1998-08-24,attack - Left Winger,183,right,Finland,,MLS1,2020
562388,mason toye,16,10,1998,"South Orange, New Jersey",United States,1998-10-16,attack - Centre-Forward,191,left,United States,,MLS1,2020
484756,djordje mihailovic,10,11,1998,"Jacksonville, Florida",United States,1998-11-10,midfield - Attacking Midfield,178,,,Serbia,MLS1,2020
568750,mustafa kizza,3,9,1999,Kibuli,Uganda,1999-09-03,Defender - Left-Back,185,left,Uganda,,MLS1,2020
441738,joel waterman,24,1,1996,"Langley, British Columbia",Canada,1996-01-24,Defender - Centre-Back,188,,Canada,,MLS1,2020
77760,victor wanyama,25,6,1991,Nairobi,Kenya,1991-06-25,midfield - Defensive Midfield,184,right,Kenya,,MLS1,2020
189019,samuel piette,12,11,1994,"Le Gardeur, Quebec",Canada,1994-11-12,midfield - Defensive Midfield,171,right,,France,MLS1,2020
408886,ballou tabla,31,3,1999,Abidjan,Cote d'Ivoire,1999-03-31,attack - Left Winger,174,right,,Cote d'Ivoire,MLS1,2020
531835,zorhan bassong,7,5,1999,"Toronto, Ontario",Canada,1999-05-07,Defender - Left-Back,179,left,,Belgium,MLS1,2020
170904,rudy camacho,5,3,1991,L'Arbresle,France,1991-03-05,Defender - Centre-Back,186,,France,,MLS1,2020
666330,emanuel maciel,28,3,1997,"Josè C. Paz, Buenos Aires",Argentina,1997-03-28,midfield - Central Midfield,180,left,Argentina,,MLS1,2020
487504,kamal miller,16,5,1997,"Scarborough, Ontario",Canada,1997-05-16,Defender - Left-Back,183,left,,Jamaica,MLS1,2020
632797,matko miljevic,9,5,2001,"Miami, Florida",United States,2001-05-09,attack - Left Winger,180,,,Argentina,MLS1,2020
842421,rida zouhir,23,11,2003,"Montreal, Quebec",Canada,2003-11-23,midfield - Central Midfield,178,,Canada,,MLS1,2020
589006,mathieu choinière,7,2,1999,"Saint-Alexandre, Québec",Canada,1999-02-07,attack - Left Winger,175,,Canada,,MLS1,2020
749407,jonathan sirois,27,6,2001,"LaSalle, Quebec",Canada,2001-06-27,Goalkeeper,198,,,France,MLS1,2020
921655,ismaël koné,6,6,2002,Abidjan,Cote d'Ivoire,2002-06-06,midfield - Central Midfield,188,,,Cote d'Ivoire,MLS1,2020
