club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Bayer 04 Leverkusen,Carlinhos,19,Attacking Midfield,Desp. Brasil,"End of loanJun 30, 2013",out,Summer,0,1 Bundesliga,2013,2013/2014
FC Schalke 04,Kevin-Prince Boateng,26,Attacking Midfield,AC Milan,£9.00m,in,Summer,9,1 Bundesliga,2013,2013/2014
FC Schalke 04,Ádám Szalai,25,Centre-Forward,1.FSV Mainz 05,£7.20m,in,Summer,7.2,1 Bundesliga,2013,2013/2014
FC Schalke 04,Leon Goretzka,18,Central Midfield,VfL Bochum,£2.93m,in,Summer,2.93,1 Bundesliga,2013,2013/2014
FC Schalke 04,Christian Clemens,21,Right Midfield,1. FC Köln,£2.52m,in,Summer,2.52,1 Bundesliga,2013,2013/2014
FC Schalke 04,Felipe Santana,27,Centre-Back,Bor. Dortmund,£900Th.,in,Summer,0.9,1 Bundesliga,2013,2013/2014
FC Schalke 04,Dennis Aogo,26,Defensive Midfield,Hamburger SV,Loan fee:£450Th.,in,Summer,0.45,1 Bundesliga,2013,2013/2014
FC Schalke 04,Kaan Ayhan,18,Centre-Back,Schalke 04 U19,-,in,Summer,0,1 Bundesliga,2013,2013/2014
FC Schalke 04,Tim Hoogland,28,Centre-Back,VfB Stuttgart,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
FC Schalke 04,Philipp Hofmann,20,Centre-Forward,SC Paderborn,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
FC Schalke 04,Anthony Annan,26,Defensive Midfield,CA Osasuna,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
FC Schalke 04,José Manuel Jurado,27,Attacking Midfield,Spartak Moscow,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
FC Schalke 04,Sergio Escudero,23,Left-Back,Getafe,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
FC Schalke 04,José Manuel Jurado,27,Attacking Midfield,Spartak Moscow,£2.70m,out,Summer,2.7,1 Bundesliga,2013,2013/2014
FC Schalke 04,Teemu Pukki,23,Centre-Forward,Celtic,£2.25m,out,Summer,2.25,1 Bundesliga,2013,2013/2014
FC Schalke 04,Sergio Escudero,23,Left-Back,Getafe,£1.35m,out,Summer,1.35,1 Bundesliga,2013,2013/2014
FC Schalke 04,Tranquillo Barnetta,28,Attacking Midfield,E. Frankfurt,Loan fee:£450Th.,out,Summer,0.45,1 Bundesliga,2013,2013/2014
FC Schalke 04,Philipp Hofmann,20,Centre-Forward,FC Ingolstadt,Loan fee:£180Th.,out,Summer,0.18,1 Bundesliga,2013,2013/2014
FC Schalke 04,Christoph Moritz,23,Central Midfield,1.FSV Mainz 05,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
FC Schalke 04,Christoph Metzelder,32,Centre-Back,TuS Haltern,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
FC Schalke 04,Michel Bastos,29,Left Midfield,Olympique Lyon,"End of loanJul 31, 2013",out,Summer,0,1 Bundesliga,2013,2013/2014
FC Schalke 04,Ciprian Marica,27,Centre-Forward,Without Club,-,out,Summer,0,1 Bundesliga,2013,2013/2014
FC Schalke 04,René Klingenburg,19,Central Midfield,Schalke 04 II,-,out,Summer,0,1 Bundesliga,2013,2013/2014
FC Schalke 04,Ibrahim Afellay,27,Left Midfield,FC Barcelona,"End of loanJun 30, 2013",out,Summer,0,1 Bundesliga,2013,2013/2014
FC Schalke 04,Raffael,28,Second Striker,Dynamo Kyiv,"End of loanJun 30, 2013",out,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Vladimir Darida,23,Central Midfield,Viktoria Plzen,£3.60m,in,Summer,3.6,1 Bundesliga,2013,2013/2014
SC Freiburg,Felix Klaus,20,Right Winger,Greuther Fürth,£990Th.,in,Summer,0.99,1 Bundesliga,2013,2013/2014
SC Freiburg,Gelson Fernandes,26,Defensive Midfield,Sporting CP,£360Th.,in,Summer,0.36,1 Bundesliga,2013,2013/2014
SC Freiburg,Admir Mehmedi,22,Second Striker,Dynamo Kyiv,Loan fee:£270Th.,in,Summer,0.27,1 Bundesliga,2013,2013/2014
SC Freiburg,Vaclav Pilar,24,Left Midfield,VfL Wolfsburg,Loan fee:£180Th.,in,Summer,0.18,1 Bundesliga,2013,2013/2014
SC Freiburg,Francis Coquelin,22,Defensive Midfield,Arsenal,Loan fee:£180Th.,in,Summer,0.18,1 Bundesliga,2013,2013/2014
SC Freiburg,Mike Hanke,29,Centre-Forward,Bor. M'gladbach,Free transfer,in,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Christopher Jullien,20,Centre-Back,AJ Auxerre,Free transfer,in,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Denis Perger,20,Left-Back,FC Koper,£27Th.,in,Summer,0.027,1 Bundesliga,2013,2013/2014
SC Freiburg,Sebastian Kerk,19,Left Winger,SC Freiburg U19,-,in,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Nicolas Höfler,23,Defensive Midfield,Erzgebirge Aue,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Simon Brandstetter,23,Centre-Forward,Karlsruher SC,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Erich Sautner,21,Attacking Midfield,Hallescher FC,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Beg Ferati,26,Centre-Back,FC Winterthur,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Daniel Caligiuri,25,Right Midfield,VfL Wolfsburg,£4.05m,out,Summer,4.05,1 Bundesliga,2013,2013/2014
SC Freiburg,Cédric Makiadi,29,Central Midfield,Werder Bremen,£2.70m,out,Summer,2.7,1 Bundesliga,2013,2013/2014
SC Freiburg,Max Kruse,25,Second Striker,Bor. M'gladbach,£2.25m,out,Summer,2.25,1 Bundesliga,2013,2013/2014
SC Freiburg,Johannes Flum,25,Central Midfield,E. Frankfurt,£1.80m,out,Summer,1.8,1 Bundesliga,2013,2013/2014
SC Freiburg,Beg Ferati,26,Centre-Back,FC Sion,£180Th.,out,Summer,0.18,1 Bundesliga,2013,2013/2014
SC Freiburg,Erich Sautner,21,Attacking Midfield,Waldh. Mannheim,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Erik Jendrisek,26,Centre-Forward,Energie Cottbus,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Simon Brandstetter,23,Centre-Forward,Rot-Weiß Erfurt,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Mounir Bouziane,22,Centre-Forward,FSV Mainz 05 II,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Jan Rosenthal,27,Second Striker,E. Frankfurt,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Denis Perger,20,Left-Back,Wehen Wiesbaden,Loan,out,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Garra Dembélé,28,Centre-Forward,Without Club,-,out,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Ivan Santini,24,Centre-Forward,NK Zadar,"End of loanJun 30, 2013",out,Summer,0,1 Bundesliga,2013,2013/2014
SC Freiburg,Ezequiel Calvente,22,Right Winger,Real Betis,"End of loanJun 30, 2013",out,Summer,0,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Vaclav Kadlec,21,Centre-Forward,Sparta Praha,£2.88m,in,Summer,2.88,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Johannes Flum,25,Central Midfield,SC Freiburg,£1.80m,in,Summer,1.8,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Joselu,23,Centre-Forward,TSG Hoffenheim,Loan fee:£720Th.,in,Summer,0.72,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Stephan Schröck,26,Attacking Midfield,TSG Hoffenheim,£450Th.,in,Summer,0.45,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Tranquillo Barnetta,28,Attacking Midfield,FC Schalke 04,Loan fee:£450Th.,in,Summer,0.45,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Marco Russ,27,Centre-Back,VfL Wolfsburg,£360Th.,in,Summer,0.36,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Marvin Bakalorz,23,Central Midfield,Bor. Dortmund,£68Th.,in,Summer,0.068,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Jan Rosenthal,27,Second Striker,SC Freiburg,Free transfer,in,Summer,0,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Felix Wiedwald,23,Goalkeeper,MSV Duisburg,Free transfer,in,Summer,0,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Marco Aulbach,19,Goalkeeper,W. Burghausen,Free transfer,in,Summer,0,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Luca Waldschmidt,17,Centre-Forward,Frankfurt U17,-,in,Summer,0,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Vadim Demidov,26,Centre-Back,Celta de Vigo,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Olivier Occéan,31,Centre-Forward,1.FC K'lautern,Loan fee:£450Th.,out,Summer,0.45,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Heiko Butscher,32,Centre-Back,VfL Bochum,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Martin Amedick,30,Centre-Back,SC Paderborn,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Julian Dudda,20,Centre-Back,W. Bremen II,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Oka Nikolov,39,Goalkeeper,Philadelphia,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Karim Matmour,28,Right Winger,1.FC K'lautern,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Vadim Demidov,26,Centre-Back,Anzhi,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
Eintracht Frankfurt,Marco Russ,27,Centre-Back,VfL Wolfsburg,"End of loanJun 30, 2013",out,Summer,0,1 Bundesliga,2013,2013/2014
Hamburger SV,Lasse Sobiech,22,Centre-Back,Bor. Dortmund,£1.26m,in,Summer,1.26,1 Bundesliga,2013,2013/2014
Hamburger SV,Jacques Zoua,21,Centre-Forward,FC Basel,£540Th.,in,Summer,0.54,1 Bundesliga,2013,2013/2014
Hamburger SV,Pierre-Michel Lasogga,21,Centre-Forward,Hertha BSC,Loan fee:£315Th.,in,Summer,0.315,1 Bundesliga,2013,2013/2014
Hamburger SV,Kerem Demirbay,19,Central Midfield,B. Dortmund II,Free transfer,in,Summer,0,1 Bundesliga,2013,2013/2014
Hamburger SV,Johan Djourou,26,Centre-Back,Arsenal,Loan,in,Summer,0,1 Bundesliga,2013,2013/2014
Hamburger SV,Jonathan Tah,17,Centre-Back,Hamburg U19,-,in,Summer,0,1 Bundesliga,2013,2013/2014
Hamburger SV,Valmir Nafiu,19,Right Winger,Hamburger SV II,-,in,Summer,0,1 Bundesliga,2013,2013/2014
Hamburger SV,Hakan Calhanoglu,19,Attacking Midfield,Karlsruher SC,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
Hamburger SV,Robert Tesche,26,Central Midfield,F. Düsseldorf,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
Hamburger SV,Paul Scharner,33,Centre-Back,Wigan,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
Hamburger SV,Heung-min Son,20,Left Winger,Bay. Leverkusen,£9.00m,out,Summer,9,1 Bundesliga,2013,2013/2014
Hamburger SV,Dennis Aogo,26,Defensive Midfield,FC Schalke 04,Loan fee:£450Th.,out,Summer,0.45,1 Bundesliga,2013,2013/2014
Hamburger SV,Christian Nörgaard,19,Defensive Midfield,Bröndby IF,£315Th.,out,Summer,0.315,1 Bundesliga,2013,2013/2014
Hamburger SV,Jacopo Sala,21,Right-Back,Hellas Verona,£90Th.,out,Summer,0.09,1 Bundesliga,2013,2013/2014
Hamburger SV,Marcus Berg,26,Centre-Forward,Panathinaikos,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
Hamburger SV,Per Ciljan Skjelbred,26,Central Midfield,Hertha BSC,Loan,out,Summer,0,1 Bundesliga,2013,2013/2014
Hamburger SV,Paul Scharner,33,Centre-Back,Career break,-,out,Summer,0,1 Bundesliga,2013,2013/2014
Hamburger SV,Jeffrey Bruma,21,Centre-Back,Chelsea,"End of loanJun 30, 2013",out,Summer,0,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Raffael,28,Second Striker,Dynamo Kyiv,£4.50m,in,Summer,4.5,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Max Kruse,25,Second Striker,SC Freiburg,£2.25m,in,Summer,2.25,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Joel Mero,18,Centre-Back,FC Lahti,£180Th.,in,Summer,0.18,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Christoph Kramer,22,Defensive Midfield,Bay. Leverkusen,Loan fee:£180Th.,in,Summer,0.18,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Nico Brandenburger,18,Defensive Midfield,M'gladbach U19,-,in,Summer,0,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Mahmoud Dahoud,17,Central Midfield,M'gladbach U17,-,in,Summer,0,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Mathew Leckie,22,Right Winger,FSV Frankfurt,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Matthias Zimmermann,21,Right-Back,Greuther Fürth,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Igor de Camargo,30,Centre-Forward,TSG Hoffenheim,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Igor de Camargo,30,Centre-Forward,TSG Hoffenheim,£1.26m,out,Summer,1.26,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Mathew Leckie,22,Right Winger,FSV Frankfurt,£270Th.,out,Summer,0.27,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Matthias Zimmermann,21,Right-Back,SV Sandhausen,Loan fee:£45Th.,out,Summer,0.045,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Niklas Dams,23,Centre-Back,Servette FC,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Mike Hanke,29,Centre-Forward,SC Freiburg,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Alexander Mühling,20,Central Midfield,M'gladbach II,-,out,Summer,0,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Tolga Cigerci,21,Central Midfield,VfL Wolfsburg,"End of loanJun 30, 2013",out,Summer,0,1 Bundesliga,2013,2013/2014
Borussia Mönchengladbach,Alexander Ring,22,Central Midfield,HJK Helsinki,"End of loanJun 30, 2013",out,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Leonardo Bittencourt,19,Attacking Midfield,Bor. Dortmund,£2.52m,in,Summer,2.52,1 Bundesliga,2013,2013/2014
Hannover 96,Marcelo,26,Centre-Back,PSV Eindhoven,£2.48m,in,Summer,2.48,1 Bundesliga,2013,2013/2014
Hannover 96,Edgar Prib,23,Central Midfield,Greuther Fürth,£2.25m,in,Summer,2.25,1 Bundesliga,2013,2013/2014
Hannover 96,Salif Sané,22,Centre-Back,AS Nancy,£1.80m,in,Summer,1.8,1 Bundesliga,2013,2013/2014
Hannover 96,Konstantin Fuhry,18,Goalkeeper,Stuttgart U19,Free transfer,in,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Florian Ballas,20,Centre-Back,Nuremberg II,Free transfer,in,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Yannik Schulze,18,Defensive Midfield,Hannover 96 U19,-,in,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Almir Kasumovic,19,Centre-Forward,Hannover 96 U19,-,in,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Deniz Kadah,27,Centre-Forward,Hannover 96 II,-,in,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Ali Gökdemir,21,Left-Back,Hannover 96 II,-,in,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Tim Dierßen,18,Attacking Midfield,Hannover 96 II,-,in,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Daniel Royer,23,Left Winger,1. FC Köln,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Christopher Avevor,21,Centre-Back,FC St. Pauli,"End of loanJun 30, 2013",in,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Mohammed Abdellaoue,27,Centre-Forward,VfB Stuttgart,£3.15m,out,Summer,3.15,1 Bundesliga,2013,2013/2014
Hannover 96,Karim Haggui,29,Centre-Back,VfB Stuttgart,£900Th.,out,Summer,0.9,1 Bundesliga,2013,2013/2014
Hannover 96,Daniel Royer,23,Left Winger,Austria Vienna,£180Th.,out,Summer,0.18,1 Bundesliga,2013,2013/2014
Hannover 96,Niko Gießelmann,21,Left-Back,Greuther Fürth,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Konstantin Rausch,23,Left-Back,VfB Stuttgart,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Sérgio da Silva Pinto,32,Central Midfield,Levante,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Mario Eggimann,32,Centre-Back,Union Berlin,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Sascha Schünemann,21,Central Midfield,Hansa Rostock,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Deniz Aycicek,23,Attacking Midfield,MSV Duisburg,Free transfer,out,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Samuel Sahin-Radlinger,20,Goalkeeper,Rapid Vienna,Loan,out,Summer,0,1 Bundesliga,2013,2013/2014
Hannover 96,Sofian Chahed,30,Right-Back,Without Club,-,out,Summer,0,1 Bundesliga,2013,2013/2014
