player_id,current_club,current_club_country,market_value,joined,contract_expires,contract_option,on_loan_from,on_loan_from_country,loan_contract_expiry,player_agent,league_code,season
569033,fc bayern munich ii,germany,1500000,2021-07-01,2023-06-30,,,,,ROGON,L1,2020
538996,bayern munich,germany,11000000,2020-07-01,2024-06-30,,,,,,L1,2020
243714,bayern munich,germany,65000000,2017-07-01,2023-06-30,,,,,Relatives,L1,2020
353366,bayern munich,germany,35000000,2019-07-01,2024-06-30,,,,,Carmenta,L1,2020
17259,bayern munich,germany,18000000,2011-07-01,2023-06-30,,,,,PRO Profil GmbH,L1,2020
343337,holstein kiel,germany,800000,2021-07-01,2024-06-30,,fc bayern munich ii,germany,2022-06-30,T21plus,L1,2020
45660,bayern munich,germany,3500000,2020-10-05,2023-06-30,,,,,ROGON,L1,2020
281963,bayern munich,germany,45000000,2019-07-01,2024-06-30,,,,,Manuel García Quilón,L1,2020
166601,bayern munich,germany,35000000,2017-07-01,2022-06-30,,,,,Sports360 GmbH,L1,2020
75615,grêmio foot-ball porto alegrense,brazil,6000000,2021-05-21,2022-06-30,,juventus fc,italy,2022-06-30,Branchini Associati S.p.A.,L1,2020
483974,1.fc union berlin,germany,1800000,2021-01-16,2023-06-30,Buy-option with buy-back option,fc bayern munich ii,germany,2022-06-30,Relatives,L1,2020
422211,würzburger kickers,germany,250000,2021-07-01,2023-06-30,Option for a further year,,,,CN Sports,L1,2020
578539,bayern munich,germany,7500000,2020-07-01,2023-06-30,,,,,,L1,2020
424204,bayern munich,germany,70000000,2019-01-01,2025-06-30,,,,,ATG Sports,L1,2020
580195,bayern munich,germany,38000000,2020-07-01,2026-06-30,,,,,11WINS,L1,2020
159471,bayern munich,germany,70000000,2017-07-01,2023-06-30,,,,,ROOF,L1,2020
44017,qatar sc,qatar,4500000,2021-07-07,2022-06-30,,,,,Bahía Internacional,L1,2020
192565,bayern munich,germany,60000000,2020-07-15,2025-06-30,,,,,LIAN Sports Group,L1,2020
