player_id,player_name,day_of_birth,month_of_birth,year_of_birth,pob,cob,dob,position,height,foot,citizenship,second_citizenship,league_code,season
198087,matteo ricci,27,5,1994,Roma,Italy,1994-05-27,midfield - Defensive Midfield,176,both,Italy,,IT1,2020
238947,elio capradossi,11,3,1996,Kampala,Uganda,1996-03-11,Defender - Centre-Back,185,both,Italy,,IT1,2020
357003,martin erlic,24,1,1998,Zadar,Croatia,1998-01-24,Defender - Centre-Back,193,right,Croatia,,IT1,2020
241076,emmanuel gyasi,11,1,1994,Palermo,Italy,1994-01-11,attack - Left Winger,181,right,,Italy,IT1,2020
230826,gennaro acampora,29,3,1994,Napoli,Italy,1994-03-29,midfield - Central Midfield,174,left,Italy,,IT1,2020
96806,jacopo sala,5,12,1991,Alzano Lombardo,Italy,1991-12-05,Defender - Right-Back,181,right,Italy,,IT1,2020
200194,federico mattiello,14,7,1995,Barga,Italy,1995-07-14,Defender - Right-Back,184,right,Italy,,IT1,2020
303219,julian chabot,12,2,1998,Hanau,Germany,1998-02-12,Defender - Centre-Back,195,left,,France,IT1,2020
288480,juan ramos,1,9,1996,Montevideo,Uruguay,1996-09-01,Defender - Left-Back,179,left,,Italy,IT1,2020
353609,titas krapikas,3,1,1999,Kaunas,Lithuania,1999-01-03,Goalkeeper,194,right,Lithuania,,IT1,2020
110338,luca mora,10,5,1988,Parma,Italy,1988-05-10,midfield - Central Midfield,183,left,Italy,,IT1,2020
79045,jeroen zoet,6,1,1991,Veendam,Netherlands,1991-01-06,Goalkeeper,189,right,Netherlands,,IT1,2020
435228,ardian ismajli,30,9,1996,"Majac, Besianë",Yugoslavia (Republic),1996-09-30,Defender - Centre-Back,185,right,,Kosovo,IT1,2020
392538,tommaso pobega,15,7,1999,Trieste,Italy,1999-07-15,midfield - Central Midfield,188,both,Italy,,IT1,2020
353796,giulio maggiore,12,3,1998,Genova,Italy,1998-03-12,midfield - Central Midfield,184,right,Italy,,IT1,2020
435213,léo sena,31,12,1995,São Paulo,Brazil,1995-12-31,midfield - Defensive Midfield,175,right,Brazil,,IT1,2020
569384,lucien agoume,9,2,2002,Yaoundé,Cameroon,2002-02-09,midfield - Defensive Midfield,185,right,,Cameroon,IT1,2020
281900,paolo bartolomei,22,8,1989,Lucca,Italy,1989-08-22,midfield - Central Midfield,183,right,Italy,,IT1,2020
256361,daniele verde,20,6,1996,Napoli,Italy,1996-06-20,attack - Right Winger,168,left,Italy,,IT1,2020
287367,luca vignali,11,1,1996,La Spezia,Italy,1996-01-11,Defender - Right-Back,186,right,Italy,,IT1,2020
67639,andrey galabinov,13,11,1988,Sofia,Bulgaria,1988-11-13,attack - Centre-Forward,192,right,Bulgaria,,IT1,2020
397950,giuseppe mastinu,9,10,1991,Sassari,Italy,1991-10-09,attack - Right Winger,174,left,Italy,,IT1,2020
632831,nicolò bertola,23,3,2003,Carrara,Italy,2003-03-23,Defender - Centre-Back,,,Italy,,IT1,2020
88909,riccardo saponara,21,12,1991,Forlì,Italy,1991-12-21,midfield - Attacking Midfield,184,right,Italy,,IT1,2020
354814,m'bala nzola,18,8,1996,Buco-Zau,Angola,1996-08-18,attack - Centre-Forward,185,left,,France,IT1,2020
257751,simone bastoni,5,11,1996,La Spezia,Italy,1996-11-05,Defender - Left-Back,181,left,Italy,,IT1,2020
552472,nahuel estévez,14,11,1995,Buenos Aires,Argentina,1995-11-14,midfield - Central Midfield,181,right,,Spain,IT1,2020
16873,claudio terzi,19,6,1984,Milano,Italy,1984-06-19,Defender - Centre-Back,180,right,Italy,,IT1,2020
197929,ivan provedel,17,3,1994,Pordenone,Italy,1994-03-17,Goalkeeper,192,right,Italy,,IT1,2020
240244,cristian dell'orco,10,2,1994,Sant'Angelo Lodigiano,Italy,1994-02-10,Defender - Left-Back,183,left,Italy,,IT1,2020
432092,roberto piccoli,27,1,2001,Bergamo,Italy,2001-01-27,attack - Centre-Forward,190,right,Italy,,IT1,2020
235931,alessandro deiola,1,8,1995,San Gavino Monreale,Italy,1995-08-01,midfield - Central Midfield,190,right,Italy,,IT1,2020
459300,axel desjardins,13,1,2000,Montréal,Canada,2000-01-13,Goalkeeper,188,right,,France,IT1,2020
632829,niccolò pietra,28,9,2003,Massa,Italy,2003-09-28,midfield - Central Midfield,189,,Italy,,IT1,2020
297645,riccardo marchizza,26,3,1998,Roma,Italy,1998-03-26,Defender - Left-Back,186,left,Italy,,IT1,2020
83877,diego farias,10,5,1990,Sorocaba,Brazil,1990-05-10,attack - Left Winger,172,right,,Italy,IT1,2020
624548,salva ferrer,21,1,1998,Martorell,Spain,1998-01-21,Defender - Right-Back,184,right,Spain,,IT1,2020
587458,kevin agudelo,14,11,1998,Puerto Caicedo,Colombia,1998-11-14,attack - Right Winger,178,left,Colombia,,IT1,2020
84467,rafael,3,3,1982,São Paulo,Brazil,1982-03-03,Goalkeeper,187,right,,Italy,IT1,2020
5023,gianluigi buffon,28,1,1978,Carrara,Italy,1978-01-28,Goalkeeper,192,right,Italy,,IT1,2020
490384,koni de winter,12,6,2002,,Belgium,2002-06-12,Defender - Centre-Back,191,right,Belgium,,IT1,2020
326031,matthijs de ligt,12,8,1999,Leiderdorp,Netherlands,1999-08-12,Defender - Centre-Back,189,right,Netherlands,,IT1,2020
206050,paulo dybala,15,11,1993,Laguna Larga,Argentina,1993-11-15,attack - Second Striker,177,left,,Italy,IT1,2020
354362,rodrigo bentancur,25,6,1997,Nueva Helvecia,Uruguay,1997-06-25,midfield - Central Midfield,187,right,Uruguay,,IT1,2020
365451,daouda peeters,26,1,1999,Kamsar,Guinea,1999-01-26,midfield - Defensive Midfield,185,right,,Guinea,IT1,2020
8198,cristiano ronaldo,5,2,1985,Funchal,Portugal,1985-02-05,attack - Centre-Forward,187,right,Portugal,,IT1,2020
489611,filippo ranocchia,14,5,2001,Perugia,Italy,2001-05-14,midfield - Central Midfield,186,both,Italy,,IT1,2020
492319,franco israel,22,4,2000,Nueva Helvecia,Uruguay,2000-04-22,Goalkeeper,190,right,,Italy,IT1,2020
88682,mattia de sciglio,20,10,1992,Milano,Italy,1992-10-20,Defender - Right-Back,183,right,Italy,,IT1,2020
75615,douglas costa,14,9,1990,Sapucaia do Sul,Brazil,1990-09-14,attack - Left Winger,172,left,Brazil,,IT1,2020
479648,félix correia,22,1,2001,Lisboa,Portugal,2001-01-22,attack - Left Winger,178,right,Portugal,,IT1,2020
418571,hamza rafia,2,4,1999,Kalaat Senan,Tunisia,1999-04-02,midfield - Attacking Midfield,178,right,,France,IT1,2020
197300,federico bernardeschi,16,2,1994,Carrara,Italy,1994-02-16,attack - Right Winger,183,left,Italy,,IT1,2020
341092,federico chiesa,25,10,1997,Genova,Italy,1997-10-25,attack - Right Winger,175,right,Italy,,IT1,2020
29260,giorgio chiellini,14,8,1984,Pisa,Italy,1984-08-14,Defender - Centre-Back,187,left,Italy,,IT1,2020
682032,marley aké,5,1,2001,Béziers,France,2001-01-05,attack - Left Winger,177,right,,Cote d'Ivoire,IT1,2020
340879,merih demiral,5,3,1998,Kocaeli,Turkey,1998-03-05,Defender - Centre-Back,190,right,Turkey,,IT1,2020
564795,cosimo marco da graca,1,5,2002,Palermo,Italy,2002-05-01,attack - Centre-Forward,185,right,,Portugal,IT1,2020
432090,nicolò fagioli,12,2,2001,Piacenza,Italy,2001-02-12,midfield - Attacking Midfield,178,right,Italy,,IT1,2020
162959,daniele rugani,29,7,1994,Sesto di Moriano,Italy,1994-07-29,Defender - Centre-Back,190,right,Italy,,IT1,2020
362842,arthur,12,8,1996,Goiânia,Brazil,1996-08-12,midfield - Central Midfield,172,right,Brazil,,IT1,2020
457674,alessandro di pardo,18,7,1999,Rimini,Italy,1999-07-18,midfield - Right Midfield,182,right,Italy,,IT1,2020
431755,dejan kulusevski,25,4,2000,Stockholm,Sweden,2000-04-25,attack - Right Winger,186,left,,North Macedonia,IT1,2020
525602,alejandro marqués,4,8,2000,Caracas,Venezuela,2000-08-04,attack - Centre-Forward,189,right,,Venezuela,IT1,2020
430280,hans nicolussi caviglia,18,6,2000,Aosta,Italy,2000-06-18,midfield - Central Midfield,184,right,Italy,,IT1,2020
91970,juan cuadrado,26,5,1988,Necoclí,Colombia,1988-05-26,Defender - Right-Back,176,right,Colombia,,IT1,2020
487835,alessandro pio riccio,6,2,2002,Napoli,Italy,2002-02-06,Defender - Centre-Back,187,right,Italy,,IT1,2020
50057,aaron ramsey,26,12,1990,Caerphilly,Wales,1990-12-26,midfield - Central Midfield,182,both,Wales,,IT1,2020
371967,wesley,13,3,2000,Retirolândia,Brazil,2000-03-13,midfield - Right Midfield,170,right,Brazil,,IT1,2020
394304,manolo portanova,2,6,2000,Napoli,Italy,2000-06-02,midfield - Attacking Midfield,183,right,Italy,,IT1,2020
44058,wojciech szczesny,18,4,1990,Warszawa,Poland,1990-04-18,Goalkeeper,196,right,Poland,,IT1,2020
363178,giacomo vrioni,15,10,1998,San Severino Marche,Italy,1998-10-15,attack - Centre-Forward,188,left,,Italy,IT1,2020
128223,álvaro morata,23,10,1992,Madrid,Spain,1992-10-23,attack - Centre-Forward,187,right,Spain,,IT1,2020
182913,adrien rabiot,3,4,1995,Saint-Maurice,France,1995-04-03,midfield - Central Midfield,188,left,France,,IT1,2020
406842,riccardo capellini,1,3,2000,Cremona,Italy,2000-03-01,Defender - Centre-Back,185,right,Italy,,IT1,2020
459535,davide de marino,17,3,2000,Savigliano,Italy,2000-03-17,Defender - Centre-Back,186,right,Italy,,IT1,2020
75411,carlo pinsoglio,16,3,1990,Moncalieri,Italy,1990-03-16,Goalkeeper,194,left,Italy,,IT1,2020
