player_id,player_name,day_of_birth,month_of_birth,year_of_birth,pob,cob,dob,position,height,foot,citizenship,second_citizenship,league_code,season
243714,kingsley coman,13,6,1996,Paris,France,1996-06-13,attack - Left Winger,180,right,,Guadeloupe,L1,2019
406614,oliver batista meier,16,2,2001,Kaiserslautern,Germany,2001-02-16,attack - Right Winger,178,right,,Brazil,L1,2019
353366,benjamin pavard,28,3,1996,Maubeuge,France,1996-03-28,Defender - Right-Back,186,right,France,,L1,2019
17259,manuel neuer,27,3,1986,Gelsenkirchen,Germany,1986-03-27,Goalkeeper,193,right,Germany,,L1,2019
343337,fiete arp,6,1,2000,Bad Segeberg,Germany,2000-01-06,attack - Centre-Forward,184,right,Germany,,L1,2019
281963,lucas hernández,14,2,1996,Marseille,France,1996-02-14,Defender - Centre-Back,184,left,,Spain,L1,2019
166601,niklas süle,3,9,1995,Frankfurt am Main,Germany,1995-09-03,Defender - Centre-Back,195,right,Germany,,L1,2019
80444,philippe coutinho,12,6,1992,Rio de Janeiro,Brazil,1992-06-12,midfield - Attacking Midfield,172,right,,Portugal,L1,2019
483974,leon dajaku,12,4,2001,Waiblingen,Germany,2001-04-12,attack - Second Striker,180,right,,Kosovo,L1,2019
345780,lars lukas mai,31,3,2000,Dresden,Germany,2000-03-31,Defender - Centre-Back,190,right,Germany,,L1,2019
578539,chris richards,28,3,2000,"Birmingham, Alabama",United States,2000-03-28,Defender - Centre-Back,188,both,United States,,L1,2019
424204,alphonso davies,2,11,2000,Buduburam,Ghana,2000-11-02,Defender - Left-Back,183,left,,Liberia,L1,2019
580195,jamal musiala,26,2,2003,Stuttgart,Germany,2003-02-26,midfield - Attacking Midfield,180,right,,England,L1,2019
159471,serge gnabry,14,7,1995,Stuttgart,Germany,1995-07-14,attack - Right Winger,176,right,,Cote d'Ivoire,L1,2019
44017,javi martínez,2,9,1988,Estella-Lizarra,Spain,1988-09-02,midfield - Defensive Midfield,189,right,Spain,,L1,2019
435648,joshua zirkzee,22,5,2001,Schiedam,Netherlands,2001-05-22,attack - Centre-Forward,193,right,,Nigeria,L1,2019
580193,bright arrey-mbi,26,3,2003,Kaarst,Germany,2003-03-26,Defender - Centre-Back,187,left,,England,L1,2019
26485,jérôme boateng,3,9,1988,Berlin,Germany,1988-09-03,Defender - Centre-Back,190,right,Germany,,L1,2019
280730,álvaro odriozola,14,12,1995,San Sebastián,Spain,1995-12-14,Defender - Right-Back,176,right,Spain,,L1,2019
258027,renato sanches,18,8,1997,Lisboa,Portugal,1997-08-18,midfield - Central Midfield,176,right,,Sao Tome and Principe,L1,2019
42460,ivan perisic,2,2,1989,Split,Jugoslawien (SFR),1989-02-02,midfield - Left Midfield,186,both,Croatia,,L1,2019
317444,ron-thorben hoffmann,4,4,1999,Rostock,Germany,1999-04-04,Goalkeeper,192,right,Germany,,L1,2019
467437,malik tillman,28,5,2002,Nürnberg,Germany,2002-05-28,attack - Centre-Forward,187,right,,United States,L1,2019
336307,christian früchtl,28,1,2000,Bischofsmais,Germany,2000-01-28,Goalkeeper,193,left,Germany,,L1,2019
59016,david alaba,24,6,1992,Wien,Austria,1992-06-24,Defender - Centre-Back,180,left,Austria,,L1,2019
190393,corentin tolisso,3,8,1994,Tarare,France,1994-08-03,midfield - Central Midfield,181,right,,Togo,L1,2019
350357,sarpreet singh,20,2,1999,Auckland,New Zealand,1999-02-20,midfield - Attacking Midfield,175,left,,India,L1,2019
356640,paul will,1,3,1999,Biedenkopf,Germany,1999-03-01,midfield - Defensive Midfield,185,left,Germany,,L1,2019
351071,ryan johansson,15,2,2001,Luxemburg,Luxembourg,2001-02-15,midfield - Central Midfield,186,both,,Luxembourg,L1,2019
38253,robert lewandowski,21,8,1988,Warszawa,Poland,1988-08-21,attack - Centre-Forward,185,right,Poland,,L1,2019
58358,thomas müller,13,9,1989,Weilheim in Oberbayern,Germany,1989-09-13,attack - Second Striker,185,right,Germany,,L1,2019
297583,woo-yeong jeong,20,9,1999,Ulsan,"Korea, South",1999-09-20,attack - Right Winger,179,right,"Korea, South",,L1,2019
40680,sven ulreich,3,8,1988,Schorndorf,Germany,1988-08-03,Goalkeeper,192,right,Germany,,L1,2019
161056,joshua kimmich,8,2,1995,Rottweil,Germany,1995-02-08,midfield - Defensive Midfield,177,right,Germany,,L1,2019
60444,thiago,11,4,1991,San Pietro Vernotico,Italy,1991-04-11,midfield - Central Midfield,174,right,,Brazil,L1,2019
153084,leon goretzka,6,2,1995,Bochum,Germany,1995-02-06,midfield - Central Midfield,189,right,Germany,,L1,2019
