,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Juanfran,"€ 95,173","€ 4,949,000","€ 5,050,749",D,27,Spain,Deportivo,La Liga,2016-2017
1,Gaël Kakuta,"€ 66,154","€ 3,440,000","€ 3,510,725",F,25,Democratic Republic of Congo,Deportivo,La Liga,2016-2017
2,Marlos Moreno,"€ 50,000","€ 2,600,000","€ 2,653,455",F,19,Colombia,Deportivo,La Liga,2016-2017
3,Florin Andone,"€ 46,654","€ 2,426,000","€ 2,475,877",F,23,Romania,Deportivo,La Liga,2016-2017
4,Joselu,"€ 36,115","€ 1,878,000","€ 1,916,611",F,26,Spain,Deportivo,La Liga,2016-2017
5,Pedro Mosquera,"€ 31,404","€ 1,633,000","€ 1,666,574",M,28,Spain,Deportivo,La Liga,2016-2017
6,Carles Gil,"€ 31,115","€ 1,618,000","€ 1,651,265",M,23,Spain,Deportivo,La Liga,2016-2017
7,Ola John,"€ 25,308","€ 1,316,000","€ 1,343,056",F,24,Netherlands,Deportivo,La Liga,2016-2017
8,Fayçal Fajr,"€ 22,673","€ 1,179,000","€ 1,203,240",M,27,Morocco,Deportivo,La Liga,2016-2017
9,Guilherme,"€ 22,596","€ 1,175,000","€ 1,199,157",M,25,Brazil,Deportivo,La Liga,2016-2017
10,Alejandro Arribas,"€ 18,692","€ 972,000","€ 991,984",D,27,Spain,Deportivo,La Liga,2016-2017
11,Raúl Albentosa,"€ 18,596","€ 967,000","€ 986,881",D,27,Spain,Deportivo,La Liga,2016-2017
12,Celso Borges,"€ 14,827","€ 771,000","€ 786,851",M,28,Costa Rica,Deportivo,La Liga,2016-2017
13,Oriol Riera,"€ 14,346","€ 746,000","€ 761,337",F,29,Spain,Deportivo,La Liga,2016-2017
14,Przemyslaw Tyton,"€ 14,288","€ 743,000","€ 758,276",K,29,Poland,Deportivo,La Liga,2016-2017
15,Bruno Gama,"€ 13,904","€ 723,000","€ 737,865",F,28,Portugal,Deportivo,La Liga,2016-2017
16,Fernando Navarro,"€ 11,673","€ 607,000","€ 619,480",D,34,Spain,Deportivo,La Liga,2016-2017
17,Álex Bergantiños,"€ 10,942","€ 569,000","€ 580,698",M,31,Spain,Deportivo,La Liga,2016-2017
18,Germán Lux,"€ 7,654","€ 398,000","€ 406,183",K,33,Argentina,Deportivo,La Liga,2016-2017
19,Davy Roef,"€ 7,173","€ 373,000","€ 380,669",K,22,Belgium,Deportivo,La Liga,2016-2017
20,Laure,"€ 5,135","€ 267,000","€ 272,489",D,31,Spain,Deportivo,La Liga,2016-2017
21,Pinchi,"€ 4,712","€ 245,000","€ 250,037",F,20,Spain,Deportivo,La Liga,2016-2017
22,Pablo Insua,"€ 3,212","€ 167,000","€ 170,433",D,22,Spain,Deportivo,La Liga,2016-2017
23,Luisinho,"€ 2,385","€ 124,000","€ 126,549",D,31,Portugal,Deportivo,La Liga,2016-2017
24,Nacho Monsalve,"€ 1,462","€ 76,000","€ 77,563",D,22,Spain,Deportivo,La Liga,2016-2017
25,Edu Expósito,€ 442,"€ 23,000","€ 23,473",M,19,Spain,Deportivo,La Liga,2016-2017
26,Sidnei,€ 0,€ 0,€ 0,D,26,Brazil,Deportivo,La Liga,2016-2017
27,Bicho,€ 0,€ 0,€ 0,M,20,Spain,Deportivo,La Liga,2016-2017
28,Borja Valle,€ 0,€ 0,€ 0,F,23,Spain,Deportivo,La Liga,2016-2017
29,Emre Colak,€ 0,€ 0,€ 0,M,25,Turkey,Deportivo,La Liga,2016-2017
30,Federico Cartabia,€ 0,€ 0,€ 0,F,23,Argentina,Deportivo,La Liga,2016-2017
31,Juan Domínguez,€ 0,€ 0,€ 0,M,26,Spain,Deportivo,La Liga,2016-2017
32,Lucas Pérez,€ 0,€ 0,€ 0,F,27,Spain,Deportivo,La Liga,2016-2017
33,Rober Pier,€ 0,€ 0,€ 0,D,21,Spain,Deportivo,La Liga,2016-2017
34,Rubén Martínez,€ 0,€ 0,€ 0,K,32,Spain,Deportivo,La Liga,2016-2017
35,Ryan Babel,€ 0,€ 0,€ 0,F,29,Netherlands,Deportivo,La Liga,2016-2017
36,Saúl García,€ 0,€ 0,€ 0,D,21,Spain,Deportivo,La Liga,2016-2017
