,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
26,Víctor Díaz,"€ 9,615","€ 500,000","€ 510,280",D,28,Spain,Celta Vigo,La Liga,2016-2017
27,Álvaro Lemos,"€ 9,558","€ 497,000","€ 507,218",D,23,Spain,Celta Vigo,La Liga,2016-2017
28,Miguel Ángel Guerrero,"€ 9,385","€ 488,000","€ 498,033",F,25,Spain,Celta Vigo,La Liga,2016-2017
29,Fabián Orellana,"€ 9,173","€ 477,000","€ 486,807",F,30,Chile,Celta Vigo,La Liga,2016-2017
30,Darwin Machís,"€ 8,846","€ 460,000","€ 469,457",F,23,Venezuela,Celta Vigo,La Liga,2016-2017
31,Diego Rico,"€ 8,827","€ 459,000","€ 468,437",D,23,Spain,Celta Vigo,La Liga,2016-2017
32,Erik Morán,"€ 8,173","€ 425,000","€ 433,738",M,25,Spain,Celta Vigo,La Liga,2016-2017
33,Unai Bustinza,"€ 7,808","€ 406,000","€ 414,347",D,24,Spain,Celta Vigo,La Liga,2016-2017
34,Mamadou Koné,"€ 7,385","€ 384,000","€ 391,895",F,24,Cote d'Ivoire,Celta Vigo,La Liga,2016-2017
35,Unai López,"€ 6,615","€ 344,000","€ 351,072",M,20,Spain,Celta Vigo,La Liga,2016-2017
36,Pape Cheikh,"€ 6,519","€ 339,000","€ 345,970",M,18,Spain,Celta Vigo,La Liga,2016-2017
37,Theo Bongonda,"€ 6,231","€ 324,000","€ 330,661",F,20,Belgium,Celta Vigo,La Liga,2016-2017
38,Hugo Mallo,"€ 5,500","€ 286,000","€ 291,880",D,25,Spain,Celta Vigo,La Liga,2016-2017
39,Pablo Insua,"€ 3,212","€ 167,000","€ 170,433",D,22,Spain,Celta Vigo,La Liga,2016-2017
40,Nereo Champagne,"€ 2,846","€ 148,000","€ 151,043",K,31,Argentina,Celta Vigo,La Liga,2016-2017
41,Sergio Álvarez,"€ 2,558","€ 133,000","€ 135,734",K,29,Spain,Celta Vigo,La Liga,2016-2017
42,Martín Mantovani,"€ 2,462","€ 128,000","€ 130,632",D,31,Argentina,Celta Vigo,La Liga,2016-2017
43,Alberto Martín,"€ 2,404","€ 125,000","€ 127,570",M,27,Spain,Celta Vigo,La Liga,2016-2017
44,Iván Villar,€ 58,"€ 3,000","€ 3,062",K,18,Spain,Celta Vigo,La Liga,2016-2017
45,Adrián Marín,€ 58,"€ 3,000","€ 3,062",D,19,Spain,Celta Vigo,La Liga,2016-2017
46,Diego Barrios,€ 0,€ 0,€ 0,K,22,Spain,Celta Vigo,La Liga,2016-2017
47,Pedro Martín,€ 0,€ 0,€ 0,F,24,Spain,Celta Vigo,La Liga,2016-2017
48,Dejan Drazic,€ 0,€ 0,€ 0,F,20,Serbia,Celta Vigo,La Liga,2016-2017
49,Robert Ibáñez,€ 0,€ 0,€ 0,F,23,Spain,Celta Vigo,La Liga,2016-2017
50,David Costas,€ 0,€ 0,€ 0,D,21,Spain,Celta Vigo,La Liga,2016-2017
51,Carl Medjani,€ 0,€ 0,€ 0,M,31,Algeria,Celta Vigo,La Liga,2016-2017
52,Samu García,€ 0,€ 0,€ 0,F,25,Spain,Celta Vigo,La Liga,2016-2017
53,Álvaro Molina,€ 0,€ 0,€ 0,D,22,Spain,Celta Vigo,La Liga,2016-2017
54,Sergio Arribas,€ 0,€ 0,€ 0,F,20,Spain,Celta Vigo,La Liga,2016-2017
55,Sergio Segura,€ 0,€ 0,€ 0,D,20,Spain,Celta Vigo,La Liga,2016-2017
56,Álex Mozo,€ 0,€ 0,€ 0,M,21,Spain,Celta Vigo,La Liga,2016-2017
57,Toni Dovale,€ 0,€ 0,€ 0,F,26,Spain,Celta Vigo,La Liga,2016-2017
58,Álex López,€ 0,€ 0,€ 0,M,28,Spain,Celta Vigo,La Liga,2016-2017
59,José Naranjo,€ 0,€ 0,€ 0,F,21,Spain,Celta Vigo,La Liga,2016-2017
60,Alberto Brignoli,€ 0,€ 0,€ 0,K,24,Italy,Celta Vigo,La Liga,2016-2017
61,Jozabed Sánchez,€ 0,€ 0,€ 0,M,25,Spain,Celta Vigo,La Liga,2016-2017
62,Levy Madinda,€ 0,€ 0,€ 0,M,24,Gabon,Celta Vigo,La Liga,2016-2017
63,Lluis Sastre,€ 0,€ 0,€ 0,M,30,Spain,Celta Vigo,La Liga,2016-2017
64,Luciano Neves,€ 0,€ 0,€ 0,F,23,Brazil,Celta Vigo,La Liga,2016-2017
65,Jonny Otto,€ 0,€ 0,€ 0,D,22,Spain,Celta Vigo,La Liga,2016-2017
66,Iu Ranera,€ 0,€ 0,€ 0,M,21,Spain,Celta Vigo,La Liga,2016-2017
67,Dimitrios Siovas,€ 0,€ 0,€ 0,D,27,Greece,Celta Vigo,La Liga,2016-2017
68,Omar Ramos,€ 0,€ 0,€ 0,F,28,Spain,Celta Vigo,La Liga,2016-2017
