,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Salvatore Sirigu,"€ 90,558","€ 4,709,000","€ 4,805,815",K,29,Italy,Osasuna,La Liga,2016-2017
1,Emmanuel Rivière,"€ 38,885","€ 2,022,000","€ 2,063,571",F,26,France,Osasuna,La Liga,2016-2017
2,Sergio León,"€ 20,596","€ 1,071,000","€ 1,093,019",F,27,Spain,Osasuna,La Liga,2016-2017
3,Oriol Riera,"€ 14,346","€ 746,000","€ 761,337",F,29,Spain,Osasuna,La Liga,2016-2017
4,Fran Mérida,"€ 12,481","€ 649,000","€ 662,343",M,26,Spain,Osasuna,La Liga,2016-2017
5,Álex Berenguer,"€ 12,192","€ 634,000","€ 647,035",F,20,Spain,Osasuna,La Liga,2016-2017
6,Miguel de las Cuevas,"€ 10,231","€ 532,000","€ 542,938",F,30,Spain,Osasuna,La Liga,2016-2017
7,Didier Digard,"€ 9,885","€ 514,000","€ 524,568",M,29,France,Osasuna,La Liga,2016-2017
8,Carlos Clerc,"€ 9,538","€ 496,000","€ 506,198",D,24,Spain,Osasuna,La Liga,2016-2017
9,David García,"€ 8,942","€ 465,000","€ 474,560",D,22,Spain,Osasuna,La Liga,2016-2017
10,Kenan Kodro,"€ 8,750","€ 455,000","€ 464,355",F,22,Bosnia-Herzegovina,Osasuna,La Liga,2016-2017
11,Roberto Torres,"€ 8,519","€ 443,000","€ 452,108",M,27,Spain,Osasuna,La Liga,2016-2017
12,Goran Causic,"€ 7,750","€ 403,000","€ 411,285",M,24,Serbia,Osasuna,La Liga,2016-2017
13,Nikola Vujadinovic,"€ 6,635","€ 345,000","€ 352,093",D,29,Montenegro,Osasuna,La Liga,2016-2017
14,Miguel Olavide,"€ 5,135","€ 267,000","€ 272,489",F,20,Spain,Osasuna,La Liga,2016-2017
15,Antonio Otegui,"€ 3,942","€ 205,000","€ 209,215",M,18,Spain,Osasuna,La Liga,2016-2017
16,Unai García,"€ 3,692","€ 192,000","€ 195,947",D,23,Spain,Osasuna,La Liga,2016-2017
17,Miguel Flaño,"€ 3,115","€ 162,000","€ 165,331",D,31,Spain,Osasuna,La Liga,2016-2017
18,Iván Márquez,€ 827,"€ 43,000","€ 43,884",D,22,Spain,Osasuna,La Liga,2016-2017
19,Kike Barja,€ 692,"€ 36,000","€ 36,740",F,19,Spain,Osasuna,La Liga,2016-2017
20,Álvaro Fernández,€ 365,"€ 19,000","€ 19,391",K,18,Spain,Osasuna,La Liga,2016-2017
21,Aitor Lorea,€ 365,"€ 19,000","€ 19,391",F,18,Spain,Osasuna,La Liga,2016-2017
22,Aitor Buñuel,€ 58,"€ 3,000","€ 3,062",D,18,Spain,Osasuna,La Liga,2016-2017
23,Luis Perea,€ 58,"€ 3,000","€ 3,062",M,18,Spain,Osasuna,La Liga,2016-2017
24,Mario Fernández,€ 0,€ 0,€ 0,K,28,Spain,Osasuna,La Liga,2016-2017
25,Juan Rafael Fuentes,€ 0,€ 0,€ 0,D,26,Spain,Osasuna,La Liga,2016-2017
26,Juan Pérez,€ 0,€ 0,€ 0,K,19,Spain,Osasuna,La Liga,2016-2017
27,Nauzet Pérez,€ 0,€ 0,€ 0,K,31,Spain,Osasuna,La Liga,2016-2017
28,Jhon Mondragón,€ 0,€ 0,€ 0,D,21,Colombia,Osasuna,La Liga,2016-2017
29,Oier,€ 0,€ 0,€ 0,M,30,Spain,Osasuna,La Liga,2016-2017
30,Javier Flaño,€ 0,€ 0,€ 0,D,31,Spain,Osasuna,La Liga,2016-2017
31,Raoul Loé,€ 0,€ 0,€ 0,M,27,Cameroon,Osasuna,La Liga,2016-2017
32,Javi Álamo,€ 0,€ 0,€ 0,F,27,Spain,Osasuna,La Liga,2016-2017
33,Jaime Romero,€ 0,€ 0,€ 0,F,25,Spain,Osasuna,La Liga,2016-2017
34,Imanol García,€ 0,€ 0,€ 0,M,20,Spain,Osasuna,La Liga,2016-2017
35,Tano Bonnín,€ 0,€ 0,€ 0,D,26,Dominican Republic,Osasuna,La Liga,2016-2017
36,Fausto,€ 0,€ 0,€ 0,M,26,Spain,Osasuna,La Liga,2016-2017
