,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Cristiano Ronaldo,"€ 647,500","€ 33,670,000","€ 34,362,239",F,31,Portugal,Real Madrid,La Liga,2016-2017
1,Gareth Bale,"€ 514,288","€ 26,743,000","€ 27,292,823",F,26,Wales,Real Madrid,La Liga,2016-2017
2,Toni Kroos,"€ 368,115","€ 19,142,000","€ 19,535,550",M,26,Germany,Real Madrid,La Liga,2016-2017
3,Sergio Ramos,"€ 343,019","€ 17,837,000","€ 18,203,720",D,30,Spain,Real Madrid,La Liga,2016-2017
4,Karim Benzema,"€ 304,481","€ 15,833,000","€ 16,158,519",F,28,France,Real Madrid,La Liga,2016-2017
5,Luka Modric,"€ 272,673","€ 14,179,000","€ 14,470,513",M,30,Croatia,Real Madrid,La Liga,2016-2017
6,James Rodríguez,"€ 204,500","€ 10,634,000","€ 10,852,630",M,24,Colombia,Real Madrid,La Liga,2016-2017
7,Marcelo,"€ 152,250","€ 7,917,000","€ 8,079,770",D,28,Brazil,Real Madrid,La Liga,2016-2017
8,Pepe,"€ 144,904","€ 7,535,000","€ 7,689,916",D,33,Portugal,Real Madrid,La Liga,2016-2017
9,Mateo Kovacic,"€ 113,731","€ 5,914,000","€ 6,035,589",M,22,Croatia,Real Madrid,La Liga,2016-2017
10,Raphaël Varane,"€ 91,712","€ 4,769,000","€ 4,867,048",D,23,France,Real Madrid,La Liga,2016-2017
11,Kiko Casilla,"€ 81,269","€ 4,226,000","€ 4,312,884",K,29,Spain,Real Madrid,La Liga,2016-2017
12,Álvaro Morata,"€ 80,731","€ 4,198,000","€ 4,284,309",F,23,Spain,Real Madrid,La Liga,2016-2017
13,Danilo,"€ 75,192","€ 3,910,000","€ 3,990,388",D,24,Brazil,Real Madrid,La Liga,2016-2017
14,Isco,"€ 75,192","€ 3,910,000","€ 3,990,388",M,24,Spain,Real Madrid,La Liga,2016-2017
15,Keylor Navas,"€ 75,192","€ 3,910,000","€ 3,990,388",K,29,Costa Rica,Real Madrid,La Liga,2016-2017
16,Lucas Vázquez,"€ 74,058","€ 3,851,000","€ 3,930,175",F,25,Spain,Real Madrid,La Liga,2016-2017
17,Fábio Coentrão,"€ 64,192","€ 3,338,000","€ 3,406,628",D,28,Portugal,Real Madrid,La Liga,2016-2017
18,Nacho,"€ 45,846","€ 2,384,000","€ 2,433,014",D,26,Spain,Real Madrid,La Liga,2016-2017
19,Casemiro,"€ 45,846","€ 2,384,000","€ 2,433,014",M,24,Brazil,Real Madrid,La Liga,2016-2017
20,Diego Llorente,"€ 38,538","€ 2,004,000","€ 2,045,201",D,22,Spain,Real Madrid,La Liga,2016-2017
21,Marco Asensio,"€ 16,519","€ 859,000","€ 876,661",F,20,Spain,Real Madrid,La Liga,2016-2017
22,Rubén Yáñez,"€ 6,808","€ 354,000","€ 361,278",K,22,Spain,Real Madrid,La Liga,2016-2017
23,Marcos Llorente,"€ 6,442","€ 335,000","€ 341,887",M,21,Spain,Real Madrid,La Liga,2016-2017
24,Burgui,"€ 5,923","€ 308,000","€ 314,332",F,22,Spain,Real Madrid,La Liga,2016-2017
25,Enzo Zidane,"€ 2,846","€ 148,000","€ 151,043",M,21,France,Real Madrid,La Liga,2016-2017
26,Álvaro Tejero,"€ 2,308","€ 120,000","€ 122,467",D,19,Spain,Real Madrid,La Liga,2016-2017
27,Martin Ödegaard,€ 0,€ 0,€ 0,F,17,Norway,Real Madrid,La Liga,2016-2017
28,Jesús Vallejo,€ 0,€ 0,€ 0,D,19,Spain,Real Madrid,La Liga,2016-2017
29,Borja Mayoral,€ 0,€ 0,€ 0,F,19,Spain,Real Madrid,La Liga,2016-2017
30,Mariano Díaz,€ 0,€ 0,€ 0,F,22,Dominican Republic,Real Madrid,La Liga,2016-2017
31,Achraf Hakimi,€ 0,€ 0,€ 0,D,17,Morocco,Real Madrid,La Liga,2016-2017
32,Daniel Carvajal,€ 0,€ 0,€ 0,D,24,Spain,Real Madrid,La Liga,2016-2017
