,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Daniel Torres,"€ 28,750","€ 1,495,000","€ 1,525,736",M,26,Colombia,Alaves,La Liga,2016-2017
1,Rodrigo Ely,"€ 25,750","€ 1,339,000","€ 1,366,529",D,22,Brazil,Alaves,La Liga,2016-2017
2,Rubén Sobrino,"€ 16,673","€ 867,000","€ 884,825",F,24,Spain,Alaves,La Liga,2016-2017
3,Nenad Krsticic,"€ 16,154","€ 840,000","€ 857,270",M,25,Serbia,Alaves,La Liga,2016-2017
4,Alexis,"€ 15,712","€ 817,000","€ 833,797",D,30,Spain,Alaves,La Liga,2016-2017
5,Ibai Gómez,"€ 15,558","€ 809,000","€ 825,633",F,26,Spain,Alaves,La Liga,2016-2017
6,Óscar Romero,"€ 14,308","€ 744,000","€ 759,296",M,23,Paraguay,Alaves,La Liga,2016-2017
7,Deyverson,"€ 13,750","€ 715,000","€ 729,700",F,25,Brazil,Alaves,La Liga,2016-2017
8,Zouhair Feddal,"€ 13,115","€ 682,000","€ 696,022",D,26,Morocco,Alaves,La Liga,2016-2017
9,Kiko Femenía,"€ 12,538","€ 652,000","€ 665,405",D,25,Spain,Alaves,La Liga,2016-2017
10,Fernando Pacheco,"€ 9,885","€ 514,000","€ 524,568",K,24,Spain,Alaves,La Liga,2016-2017
11,Víctor Laguardia,"€ 9,865","€ 513,000","€ 523,547",D,26,Spain,Alaves,La Liga,2016-2017
12,Christian Santos,"€ 9,788","€ 509,000","€ 519,465",F,28,Venezuela,Alaves,La Liga,2016-2017
13,Gaizka Toquero,"€ 9,250","€ 481,000","€ 490,889",F,31,Spain,Alaves,La Liga,2016-2017
14,Carlos Vigaray,"€ 8,000","€ 416,000","€ 424,553",D,21,Spain,Alaves,La Liga,2016-2017
15,Theo Hernández,"€ 7,731","€ 402,000","€ 410,265",D,18,France,Alaves,La Liga,2016-2017
16,Marcos Llorente,"€ 6,442","€ 335,000","€ 341,887",M,21,Spain,Alaves,La Liga,2016-2017
17,Manu García,"€ 3,596","€ 187,000","€ 190,845",M,30,Spain,Alaves,La Liga,2016-2017
18,Manu García,"€ 3,596","€ 187,000","€ 190,845",M,18,Spain,Alaves,La Liga,2016-2017
19,Aleksandar Katai,"€ 2,865","€ 149,000","€ 152,063",F,25,Serbia,Alaves,La Liga,2016-2017
20,Einar Galilea,"€ 2,519","€ 131,000","€ 133,693",M,22,Spain,Alaves,La Liga,2016-2017
21,Sergio Llamas,"€ 1,577","€ 82,000","€ 83,686",M,23,Spain,Alaves,La Liga,2016-2017
22,Víctor Camarasa,"€ 1,288","€ 67,000","€ 68,377",M,22,Spain,Alaves,La Liga,2016-2017
23,Manu Barreiro,€ 0,€ 0,€ 0,F,29,Spain,Alaves,La Liga,2016-2017
24,Aleksandar Pantic,€ 0,€ 0,€ 0,D,24,Serbia,Alaves,La Liga,2016-2017
25,Cristian Espinoza,€ 0,€ 0,€ 0,F,21,Argentina,Alaves,La Liga,2016-2017
26,Edgar Méndez,€ 0,€ 0,€ 0,F,26,Spain,Alaves,La Liga,2016-2017
27,Adrián Ortolá,€ 0,€ 0,€ 0,K,22,Spain,Alaves,La Liga,2016-2017
28,Martin Aguirregabiria,€ 0,€ 0,€ 0,D,20,Spain,Alaves,La Liga,2016-2017
29,Raúl Garcia,€ 0,€ 0,€ 0,D,27,Spain,Alaves,La Liga,2016-2017
