,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Aymeric Laporte,"€ 156,269","€ 8,126,000","€ 8,293,067",D,22,France,Athletic Club,La Liga,2016-2017
1,Raúl García,"€ 106,231","€ 5,524,000","€ 5,637,571",M,29,Spain,Athletic Club,La Liga,2016-2017
2,Iñaki Williams,"€ 67,904","€ 3,531,000","€ 3,603,596",F,22,Spain,Athletic Club,La Liga,2016-2017
3,Óscar de Marcos,"€ 47,346","€ 2,462,000","€ 2,512,618",D,27,Spain,Athletic Club,La Liga,2016-2017
4,Markel Susaeta,"€ 44,827","€ 2,331,000","€ 2,378,924",F,28,Spain,Athletic Club,La Liga,2016-2017
5,Iker Muniain,"€ 40,346","€ 2,098,000","€ 2,141,134",F,23,Spain,Athletic Club,La Liga,2016-2017
6,Ander Iturraspe,"€ 39,788","€ 2,069,000","€ 2,111,538",M,27,Spain,Athletic Club,La Liga,2016-2017
7,Aritz Aduriz,"€ 29,346","€ 1,526,000","€ 1,557,374",F,35,Spain,Athletic Club,La Liga,2016-2017
8,Gorka Iraizoz,"€ 27,904","€ 1,451,000","€ 1,480,832",K,35,Spain,Athletic Club,La Liga,2016-2017
9,Mikel Balenziaga,"€ 23,885","€ 1,242,000","€ 1,267,535",D,28,Spain,Athletic Club,La Liga,2016-2017
10,Kepa,"€ 19,558","€ 1,017,000","€ 1,037,909",K,21,Spain,Athletic Club,La Liga,2016-2017
11,Mikel San José,"€ 18,346","€ 954,000","€ 973,614",M,27,Spain,Athletic Club,La Liga,2016-2017
12,Iñigo Lekue,"€ 17,346","€ 902,000","€ 920,545",D,23,Spain,Athletic Club,La Liga,2016-2017
13,Mikel Rico,"€ 17,058","€ 887,000","€ 905,236",M,31,Spain,Athletic Club,La Liga,2016-2017
14,Eneko Bóveda,"€ 15,750","€ 819,000","€ 835,838",D,27,Spain,Athletic Club,La Liga,2016-2017
15,Gorka Elustondo,"€ 15,692","€ 816,000","€ 832,777",M,29,Spain,Athletic Club,La Liga,2016-2017
16,Iago Herrerín,"€ 12,962","€ 674,000","€ 687,857",K,28,Spain,Athletic Club,La Liga,2016-2017
17,Borja Viguera,"€ 11,904","€ 619,000","€ 631,726",F,29,Spain,Athletic Club,La Liga,2016-2017
18,Mikel Vesga,"€ 11,750","€ 611,000","€ 623,562",M,23,Spain,Athletic Club,La Liga,2016-2017
19,Enric Saborit,"€ 9,615","€ 500,000","€ 510,280",D,24,Spain,Athletic Club,La Liga,2016-2017
20,Unai López,"€ 6,615","€ 344,000","€ 351,072",M,20,Spain,Athletic Club,La Liga,2016-2017
21,Asier Villalibre,"€ 3,981","€ 207,000","€ 211,256",F,18,Spain,Athletic Club,La Liga,2016-2017
22,Unai Simón,€ 654,"€ 34,000","€ 34,699",K,19,Spain,Athletic Club,La Liga,2016-2017
23,Yeray Álvarez,€ 0,€ 0,€ 0,D,21,Spain,Athletic Club,La Liga,2016-2017
24,Alex Remiro,€ 0,€ 0,€ 0,K,21,Spain,Athletic Club,La Liga,2016-2017
25,Beñat Etxebarria,€ 0,€ 0,€ 0,M,29,Spain,Athletic Club,La Liga,2016-2017
26,Gorka Santamaría,€ 0,€ 0,€ 0,F,20,Spain,Athletic Club,La Liga,2016-2017
27,Javi Eraso,€ 0,€ 0,€ 0,M,26,Spain,Athletic Club,La Liga,2016-2017
28,Kike Sola,€ 0,€ 0,€ 0,F,30,Spain,Athletic Club,La Liga,2016-2017
29,Markel Etxeberria,€ 0,€ 0,€ 0,D,21,Spain,Athletic Club,La Liga,2016-2017
30,Óscar Gil,€ 0,€ 0,€ 0,D,21,Spain,Athletic Club,La Liga,2016-2017
31,Sabin Merino,€ 0,€ 0,€ 0,F,24,Spain,Athletic Club,La Liga,2016-2017
32,Urtzi Iriondo,€ 0,€ 0,€ 0,D,21,Spain,Athletic Club,La Liga,2016-2017
33,Xabier Etxeita,€ 0,€ 0,€ 0,D,28,Spain,Athletic Club,La Liga,2016-2017
34,Ager Aketxe,€ 0,€ 0,€ 0,M,22,Spain,Athletic Club,La Liga,2016-2017
