,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Antoine Griezmann,"€ 881,596","€ 45,843,000","€ 45,695,078",F,27,France,Atletico Madrid,La Liga,2018-2019
1,Jan Oblak,"€ 400,654","€ 20,834,000","€ 20,766,775",K,25,Slovenia,Atletico Madrid,La Liga,2018-2019
2,Diego Costa,"€ 307,500","€ 15,990,000","€ 15,938,405",F,29,Spain,Atletico Madrid,La Liga,2018-2019
3,Koke,"€ 306,635","€ 15,945,000","€ 15,893,550",M,26,Spain,Atletico Madrid,La Liga,2018-2019
4,Saúl Ñíguez,"€ 230,577","€ 11,990,000","€ 11,951,312",M,23,Spain,Atletico Madrid,La Liga,2018-2019
5,Vitolo,"€ 206,981","€ 10,763,000","€ 10,728,271",F,28,Spain,Atletico Madrid,La Liga,2018-2019
6,Álvaro Morata,"€ 189,365","€ 9,847,000","€ 9,815,227",F,25,Spain,Atletico Madrid,La Liga,2018-2019
7,Diego Godín,"€ 188,288","€ 9,791,000","€ 9,759,407",D,32,Uruguay,Atletico Madrid,La Liga,2018-2019
8,Filipe Luís,"€ 149,481","€ 7,773,000","€ 7,747,919",D,32,Brazil,Atletico Madrid,La Liga,2018-2019
9,Rodri,"€ 131,096","€ 6,817,000","€ 6,795,004",M,22,Spain,Atletico Madrid,La Liga,2018-2019
10,Gelson Martins,"€ 124,577","€ 6,478,000","€ 6,457,097",F,23,Portugal,Atletico Madrid,La Liga,2018-2019
11,Nikola Kalinic,"€ 124,519","€ 6,475,000","€ 6,454,107",F,30,Croatia,Atletico Madrid,La Liga,2018-2019
12,Juanfran,"€ 124,519","€ 6,475,000","€ 6,454,107",D,33,Spain,Atletico Madrid,La Liga,2018-2019
13,Thomas Lemar,"€ 124,519","€ 6,475,000","€ 6,454,107",F,22,France,Atletico Madrid,La Liga,2018-2019
14,Stefan Savic,"€ 86,308","€ 4,488,000","€ 4,473,519",D,27,Montenegro,Atletico Madrid,La Liga,2018-2019
15,Ángel Correa,"€ 67,077","€ 3,488,000","€ 3,476,745",F,23,Argentina,Atletico Madrid,La Liga,2018-2019
16,José Giménez,"€ 59,327","€ 3,085,000","€ 3,075,046",D,23,Uruguay,Atletico Madrid,La Liga,2018-2019
17,Lucas Hernández,"€ 54,500","€ 2,834,000","€ 2,824,856",D,22,France,Atletico Madrid,La Liga,2018-2019
18,Thomas,"€ 47,654","€ 2,478,000","€ 2,470,004",M,25,Ghana,Atletico Madrid,La Liga,2018-2019
19,Santiago Arias,"€ 41,558","€ 2,161,000","€ 2,154,027",D,26,Colombia,Atletico Madrid,La Liga,2018-2019
20,Antonio Adán,"€ 38,250","€ 1,989,000","€ 1,982,582",K,31,Spain,Atletico Madrid,La Liga,2018-2019
21,Axel Werner,"€ 10,462","€ 544,000","€ 542,245",K,22,Argentina,Atletico Madrid,La Liga,2018-2019
22,Borja Garcés,€ 519,"€ 27,000","€ 26,913",F,18,Spain,Atletico Madrid,La Liga,2018-2019
23,Francisco Montero,€ 500,"€ 26,000","€ 25,916",D,19,Spain,Atletico Madrid,La Liga,2018-2019
24,Manu Sánchez,€ 0,€ 0,€ 0,D,17,Spain,Atletico Madrid,La Liga,2018-2019
25,Mikel Carro,€ 0,€ 0,€ 0,M,19,Spain,Atletico Madrid,La Liga,2018-2019
26,Nehuén Pérez,€ 0,€ 0,€ 0,D,18,Argentina,Atletico Madrid,La Liga,2018-2019
27,Carlos Isaac,€ 0,€ 0,€ 0,D,20,Spain,Atletico Madrid,La Liga,2018-2019
28,Roberto Olabe,€ 0,€ 0,€ 0,M,22,Spain,Atletico Madrid,La Liga,2018-2019
29,Álex Dos Santos,€ 0,€ 0,€ 0,K,19,Spain,Atletico Madrid,La Liga,2018-2019
30,Bernard Mensah,€ 0,€ 0,€ 0,M,23,Ghana,Atletico Madrid,La Liga,2018-2019
31,Sergio Camello,€ 0,€ 0,€ 0,F,17,Spain,Atletico Madrid,La Liga,2018-2019
32,Sime Vrsaljko,€ 0,€ 0,€ 0,D,26,Croatia,Atletico Madrid,La Liga,2018-2019
33,Tachi,€ 0,€ 0,€ 0,D,20,Spain,Atletico Madrid,La Liga,2018-2019
34,Andrés Solano,€ 0,€ 0,€ 0,D,20,Colombia,Atletico Madrid,La Liga,2018-2019
35,Toni Moya,€ 0,€ 0,€ 0,M,20,Spain,Atletico Madrid,La Liga,2018-2019
36,Víctor Mollejo,€ 0,€ 0,€ 0,F,17,Spain,Atletico Madrid,La Liga,2018-2019
37,Joaquín Muñoz,€ 0,€ 0,€ 0,F,19,Spain,Atletico Madrid,La Liga,2018-2019
38,André Moreira,€ 0,€ 0,€ 0,K,22,Portugal,Atletico Madrid,La Liga,2018-2019
39,Gustavo Assunção,€ 0,€ 0,€ 0,M,18,Brazil,Atletico Madrid,La Liga,2018-2019
40,Cristian Rodríguez,€ 0,€ 0,€ 0,M,22,Spain,Atletico Madrid,La Liga,2018-2019
41,Luciano Vietto,€ 0,€ 0,€ 0,F,24,Argentina,Atletico Madrid,La Liga,2018-2019
