,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Lionel Messi,"€ 1,360,731","€ 70,758,000","€ 70,529,684",F,31,Argentina,Barcelona,La Liga,2018-2019
1,Luis Suárez,"€ 450,000","€ 23,400,000","€ 23,324,495",F,31,Uruguay,Barcelona,La Liga,2018-2019
2,Philippe Coutinho,"€ 450,000","€ 23,400,000","€ 23,324,495",F,26,Brazil,Barcelona,La Liga,2018-2019
3,Sergio Busquets,"€ 287,481","€ 14,949,000","€ 14,900,764",M,29,Spain,Barcelona,La Liga,2018-2019
4,Ivan Rakitic,"€ 256,808","€ 13,354,000","€ 13,310,911",M,30,Croatia,Barcelona,La Liga,2018-2019
5,Gerard Piqué,"€ 245,000","€ 12,740,000","€ 12,698,892",D,31,Spain,Barcelona,La Liga,2018-2019
6,Samuel Umtiti,"€ 230,769","€ 12,000,000","€ 11,961,279",D,24,France,Barcelona,La Liga,2018-2019
7,Ousmane Dembélé,"€ 230,769","€ 12,000,000","€ 11,961,279",F,21,France,Barcelona,La Liga,2018-2019
8,Sergi Roberto,"€ 191,654","€ 9,966,000","€ 9,933,843",D,26,Spain,Barcelona,La Liga,2018-2019
9,Arturo Vidal,"€ 173,077","€ 9,000,000","€ 8,970,960",M,31,Chile,Barcelona,La Liga,2018-2019
10,Jordi Alba,"€ 165,000","€ 8,580,000","€ 8,552,315",D,29,Spain,Barcelona,La Liga,2018-2019
11,Marc-André ter Stegen,"€ 165,000","€ 8,580,000","€ 8,552,315",K,26,Germany,Barcelona,La Liga,2018-2019
12,Thomas Vermaelen,"€ 145,000","€ 7,540,000","€ 7,515,671",D,32,Belgium,Barcelona,La Liga,2018-2019
13,Denis Suárez,"€ 96,154","€ 5,000,000","€ 4,983,866",M,24,Spain,Barcelona,La Liga,2018-2019
14,Munir El Haddadi,"€ 95,827","€ 4,983,000","€ 4,966,921",F,22,Spain,Barcelona,La Liga,2018-2019
15,Arthur,"€ 93,904","€ 4,883,000","€ 4,867,244",M,21,Brazil,Barcelona,La Liga,2018-2019
16,Jasper Cillessen,"€ 86,000","€ 4,472,000","€ 4,457,570",K,29,Netherlands,Barcelona,La Liga,2018-2019
17,Rafinha,"€ 85,654","€ 4,454,000","€ 4,439,628",M,25,Brazil,Barcelona,La Liga,2018-2019
18,Malcom,"€ 84,365","€ 4,387,000","€ 4,372,844",F,21,Brazil,Barcelona,La Liga,2018-2019
19,Nélson Semedo,"€ 65,942","€ 3,429,000","€ 3,417,936",D,24,Portugal,Barcelona,La Liga,2018-2019
20,Clément Lenglet,"€ 51,904","€ 2,699,000","€ 2,690,291",D,23,France,Barcelona,La Liga,2018-2019
21,Jeison Murillo,"€ 47,346","€ 2,462,000","€ 2,454,056",D,26,Colombia,Barcelona,La Liga,2018-2019
22,Kevin-Prince Boateng,"€ 35,577","€ 1,850,000","€ 1,844,031",F,31,Ghana,Barcelona,La Liga,2018-2019
23,Sergi Samper,"€ 23,154","€ 1,204,000","€ 1,200,115",M,23,Spain,Barcelona,La Liga,2018-2019
24,Carles Aleñà,"€ 16,712","€ 869,000","€ 866,196",M,20,Spain,Barcelona,La Liga,2018-2019
25,Jean-Clair Todibo,"€ 11,481","€ 597,000","€ 595,074",D,18,France,Barcelona,La Liga,2018-2019
26,Marc Cucurella,"€ 3,981","€ 207,000","€ 206,332",D,19,Spain,Barcelona,La Liga,2018-2019
27,Marc Cardona,"€ 3,308","€ 172,000","€ 171,445",F,22,Spain,Barcelona,La Liga,2018-2019
28,Moussa Wagué,€ 0,€ 0,€ 0,D,19,Senegal,Barcelona,La Liga,2018-2019
29,Jokin Ezkieta,€ 0,€ 0,€ 0,K,21,Spain,Barcelona,La Liga,2018-2019
30,Abel Ruiz,€ 0,€ 0,€ 0,F,18,Spain,Barcelona,La Liga,2018-2019
31,Oriol Busquets,€ 0,€ 0,€ 0,M,19,Spain,Barcelona,La Liga,2018-2019
32,Iñaki Peña,€ 0,€ 0,€ 0,K,19,Spain,Barcelona,La Liga,2018-2019
33,Paco Alcácer,€ 0,€ 0,€ 0,F,24,Spain,Barcelona,La Liga,2018-2019
34,Guillem Jaime,€ 0,€ 0,€ 0,D,19,Spain,Barcelona,La Liga,2018-2019
35,Douglas,€ 0,€ 0,€ 0,D,27,Brazil,Barcelona,La Liga,2018-2019
36,Riqui Puig,€ 0,€ 0,€ 0,M,18,Spain,Barcelona,La Liga,2018-2019
37,Chumi,€ 0,€ 0,€ 0,D,19,Spain,Barcelona,La Liga,2018-2019
38,Carles Pérez,€ 0,€ 0,€ 0,F,20,Spain,Barcelona,La Liga,2018-2019
39,André Gomes,€ 0,€ 0,€ 0,M,24,Portugal,Barcelona,La Liga,2018-2019
40,Álex Collado,€ 0,€ 0,€ 0,M,19,Spain,Barcelona,La Liga,2018-2019
41,Juan Miranda,€ 0,€ 0,€ 0,D,18,Spain,Barcelona,La Liga,2018-2019
42,Adrián Ortolá,€ 0,€ 0,€ 0,K,24,Spain,Barcelona,La Liga,2018-2019
43,Jorge Cuenca,€ 0,€ 0,€ 0,D,18,Spain,Barcelona,La Liga,2018-2019
