,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Gareth Bale,"€ 537,346","€ 27,942,000","€ 27,851,839",F,28,Wales,Real Madrid,La Liga,2018-2019
1,Toni Kroos,"€ 384,615","€ 20,000,000","€ 19,935,466",M,28,Germany,Real Madrid,La Liga,2018-2019
2,Marcelo,"€ 384,615","€ 20,000,000","€ 19,935,466",D,30,Brazil,Real Madrid,La Liga,2018-2019
3,Sergio Ramos,"€ 384,615","€ 20,000,000","€ 19,935,466",D,32,Spain,Real Madrid,La Liga,2018-2019
4,Luka Modric,"€ 358,385","€ 18,636,000","€ 18,575,867",M,32,Croatia,Real Madrid,La Liga,2018-2019
5,Karim Benzema,"€ 318,154","€ 16,544,000","€ 16,490,617",F,30,France,Real Madrid,La Liga,2018-2019
6,Thibaut Courtois,"€ 249,154","€ 12,956,000","€ 12,914,195",K,26,Belgium,Real Madrid,La Liga,2018-2019
7,Isco,"€ 244,173","€ 12,697,000","€ 12,656,030",M,26,Spain,Real Madrid,La Liga,2018-2019
8,Raphaël Varane,"€ 199,327","€ 10,365,000","€ 10,331,555",D,25,France,Real Madrid,La Liga,2018-2019
9,Keylor Navas,"€ 165,000","€ 8,580,000","€ 8,552,315",K,31,Costa Rica,Real Madrid,La Liga,2018-2019
10,Mariano Díaz,"€ 165,000","€ 8,580,000","€ 8,552,315",F,24,Dominican Republic,Real Madrid,La Liga,2018-2019
11,Marco Asensio,"€ 160,250","€ 8,333,000","€ 8,306,112",F,22,Spain,Real Madrid,La Liga,2018-2019
12,Daniel Carvajal,"€ 159,077","€ 8,272,000","€ 8,245,309",D,26,Spain,Real Madrid,La Liga,2018-2019
13,Vinícius Júnior,"€ 102,115","€ 5,310,000","€ 5,292,866",F,17,Brazil,Real Madrid,La Liga,2018-2019
14,Nacho,"€ 89,038","€ 4,630,000","€ 4,615,060",D,28,Spain,Real Madrid,La Liga,2018-2019
15,Lucas Vázquez,"€ 70,981","€ 3,691,000","€ 3,679,090",F,27,Spain,Real Madrid,La Liga,2018-2019
16,Theo Hernández,"€ 69,231","€ 3,600,000","€ 3,588,384",D,20,France,Real Madrid,La Liga,2018-2019
17,Álvaro Odriozola,"€ 68,596","€ 3,567,000","€ 3,555,490",D,22,Spain,Real Madrid,La Liga,2018-2019
18,Kiko Casilla,"€ 67,308","€ 3,500,000","€ 3,488,707",K,31,Spain,Real Madrid,La Liga,2018-2019
19,Dani Ceballos,"€ 57,038","€ 2,966,000","€ 2,956,430",M,21,Spain,Real Madrid,La Liga,2018-2019
20,Casemiro,"€ 47,904","€ 2,491,000","€ 2,482,962",M,26,Brazil,Real Madrid,La Liga,2018-2019
21,Jesús Vallejo,"€ 38,462","€ 2,000,000","€ 1,993,547",D,21,Spain,Real Madrid,La Liga,2018-2019
22,Marcos Llorente,"€ 21,981","€ 1,143,000","€ 1,139,312",M,23,Spain,Real Madrid,La Liga,2018-2019
23,Raúl de Tomás,"€ 20,288","€ 1,055,000","€ 1,051,596",F,23,Spain,Real Madrid,La Liga,2018-2019
24,Borja Mayoral,"€ 19,154","€ 996,000","€ 992,786",F,21,Spain,Real Madrid,La Liga,2018-2019
25,Federico Valverde,"€ 16,654","€ 866,000","€ 863,206",M,19,Uruguay,Real Madrid,La Liga,2018-2019
26,Andrii Lunin,"€ 14,731","€ 766,000","€ 763,528",K,19,Ukraine,Real Madrid,La Liga,2018-2019
27,Brahim Díaz,"€ 13,250","€ 689,000","€ 686,777",F,18,Spain,Real Madrid,La Liga,2018-2019
28,Sergio Reguilón,"€ 12,250","€ 637,000","€ 634,945",D,21,Spain,Real Madrid,La Liga,2018-2019
29,Luca Zidane,"€ 1,962","€ 102,000","€ 101,671",K,20,France,Real Madrid,La Liga,2018-2019
30,Adrián de la Fuente,€ 0,€ 0,€ 0,D,19,Spain,Real Madrid,La Liga,2018-2019
31,Jaime Seoane,€ 0,€ 0,€ 0,M,21,Spain,Real Madrid,La Liga,2018-2019
32,James Rodríguez,€ 0,€ 0,€ 0,M,26,Colombia,Real Madrid,La Liga,2018-2019
33,Jaume Grau,€ 0,€ 0,€ 0,M,21,Spain,Real Madrid,La Liga,2018-2019
34,Javi Sánchez,€ 0,€ 0,€ 0,D,21,Spain,Real Madrid,La Liga,2018-2019
35,Franchu,€ 0,€ 0,€ 0,F,20,Argentina,Real Madrid,La Liga,2018-2019
36,Lucas Silva,€ 0,€ 0,€ 0,M,25,Brazil,Real Madrid,La Liga,2018-2019
37,Cristo,€ 0,€ 0,€ 0,F,20,Spain,Real Madrid,La Liga,2018-2019
38,Martin Ödegaard,€ 0,€ 0,€ 0,F,19,Norway,Real Madrid,La Liga,2018-2019
39,Mateo Kovacic,€ 0,€ 0,€ 0,M,24,Croatia,Real Madrid,La Liga,2018-2019
40,Álvaro Fidalgo,€ 0,€ 0,€ 0,M,21,Spain,Real Madrid,La Liga,2018-2019
41,Fran García,€ 0,€ 0,€ 0,D,18,Spain,Real Madrid,La Liga,2018-2019
