,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Juanfran,"€ 124,519","€ 6,475,000","€ 6,454,107",D,29,Spain,Celta Vigo,La Liga,2018-2019
1,Iago Aspas,"€ 74,423","€ 3,870,000","€ 3,857,513",F,30,Spain,Celta Vigo,La Liga,2018-2019
2,Sofiane Boufal,"€ 72,404","€ 3,765,000","€ 3,752,851",F,24,Morocco,Celta Vigo,La Liga,2018-2019
3,Guido Carrillo,"€ 66,827","€ 3,475,000","€ 3,463,787",F,27,Argentina,Celta Vigo,La Liga,2018-2019
4,Wesley Hoedt,"€ 50,135","€ 2,607,000","€ 2,598,588",D,24,Netherlands,Celta Vigo,La Liga,2018-2019
5,Hugo Mallo,"€ 39,712","€ 2,065,000","€ 2,058,337",D,27,Spain,Celta Vigo,La Liga,2018-2019
6,Stanislav Lobotka,"€ 39,692","€ 2,064,000","€ 2,057,340",M,23,Slovakia,Celta Vigo,La Liga,2018-2019
7,Okay Yokuslu,"€ 34,731","€ 1,806,000","€ 1,800,173",M,24,Turkey,Celta Vigo,La Liga,2018-2019
8,Diego Reyes,"€ 33,942","€ 1,765,000","€ 1,759,305",D,25,Mexico,Celta Vigo,La Liga,2018-2019
9,Martin Braithwaite,"€ 33,423","€ 1,738,000","€ 1,732,392",F,27,Denmark,Celta Vigo,La Liga,2018-2019
10,Pione Sisto,"€ 29,750","€ 1,547,000","€ 1,542,008",F,23,Denmark,Celta Vigo,La Liga,2018-2019
11,Néstor Araujo,"€ 29,154","€ 1,516,000","€ 1,511,108",D,26,Mexico,Celta Vigo,La Liga,2018-2019
12,Nemanja Radoja,"€ 28,404","€ 1,477,000","€ 1,472,234",M,25,Serbia,Celta Vigo,La Liga,2018-2019
13,Mathias Jensen,"€ 28,096","€ 1,461,000","€ 1,456,286",M,22,Denmark,Celta Vigo,La Liga,2018-2019
14,Gustavo Cabral,"€ 27,673","€ 1,439,000","€ 1,434,357",D,32,Argentina,Celta Vigo,La Liga,2018-2019
15,Dimitrios Siovas,"€ 26,904","€ 1,399,000","€ 1,394,486",D,29,Greece,Celta Vigo,La Liga,2018-2019
16,Rubén Blanco,"€ 24,115","€ 1,254,000","€ 1,249,954",K,22,Spain,Celta Vigo,La Liga,2018-2019
17,Emre Mor,"€ 23,654","€ 1,230,000","€ 1,226,031",F,20,Turkey,Celta Vigo,La Liga,2018-2019
18,Recio,"€ 23,385","€ 1,216,000","€ 1,212,076",M,27,Spain,Celta Vigo,La Liga,2018-2019
19,Sabin Merino,"€ 23,250","€ 1,209,000","€ 1,205,099",F,26,Spain,Celta Vigo,La Liga,2018-2019
20,Facundo Roncaglia,"€ 22,577","€ 1,174,000","€ 1,170,212",D,31,Argentina,Celta Vigo,La Liga,2018-2019
21,Ryad Boudebouz,"€ 22,288","€ 1,159,000","€ 1,155,260",M,28,Algeria,Celta Vigo,La Liga,2018-2019
22,Kenneth Omeruo,"€ 22,269","€ 1,158,000","€ 1,154,263",D,24,Nigeria,Celta Vigo,La Liga,2018-2019
23,Michael Santos,"€ 22,000","€ 1,144,000","€ 1,140,309",F,25,Uruguay,Celta Vigo,La Liga,2018-2019
24,Ezequiel Muñoz,"€ 21,365","€ 1,111,000","€ 1,107,415",D,27,Argentina,Celta Vigo,La Liga,2018-2019
25,Rubén Pérez,"€ 21,096","€ 1,097,000","€ 1,093,460",M,29,Spain,Celta Vigo,La Liga,2018-2019
26,Javi Eraso,"€ 20,827","€ 1,083,000","€ 1,079,505",M,28,Spain,Celta Vigo,La Liga,2018-2019
27,Sergio Álvarez,"€ 20,788","€ 1,081,000","€ 1,077,512",K,31,Spain,Celta Vigo,La Liga,2018-2019
28,Juan Hernández,"€ 19,615","€ 1,020,000","€ 1,016,709",F,23,Spain,Celta Vigo,La Liga,2018-2019
29,Alexander Szymanowski,"€ 19,365","€ 1,007,000","€ 1,003,751",F,29,Argentina,Celta Vigo,La Liga,2018-2019
30,Mikel Vesga,"€ 19,019","€ 989,000","€ 985,809",M,25,Spain,Celta Vigo,La Liga,2018-2019
31,José Manuel Arnáiz,"€ 18,596","€ 967,000","€ 963,880",F,23,Spain,Celta Vigo,La Liga,2018-2019
32,Jozabed Sánchez,"€ 17,846","€ 928,000","€ 925,006",M,27,Spain,Celta Vigo,La Liga,2018-2019
33,Youssef En-Nesyri,"€ 16,442","€ 855,000","€ 852,241",F,21,Morocco,Celta Vigo,La Liga,2018-2019
34,Iván Cuéllar,"€ 16,173","€ 841,000","€ 838,286",K,34,Spain,Celta Vigo,La Liga,2018-2019
35,David Juncà,"€ 16,019","€ 833,000","€ 830,312",D,24,Spain,Celta Vigo,La Liga,2018-2019
