,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Marc Bartra,"€ 69,000","€ 3,588,000","€ 3,576,423",D,27,Spain,Real Betis,La Liga,2018-2019
1,William Carvalho,"€ 59,077","€ 3,072,000","€ 3,062,088",M,26,Portugal,Real Betis,La Liga,2018-2019
2,Giovani Lo Celso,"€ 46,000","€ 2,392,000","€ 2,384,282",M,22,Argentina,Real Betis,La Liga,2018-2019
3,Cristian Tello,"€ 43,308","€ 2,252,000","€ 2,244,733",F,26,Spain,Real Betis,La Liga,2018-2019
4,Sergio León,"€ 41,519","€ 2,159,000","€ 2,152,034",F,29,Spain,Real Betis,La Liga,2018-2019
5,Joaquín,"€ 40,481","€ 2,105,000","€ 2,098,208",F,36,Spain,Real Betis,La Liga,2018-2019
6,Jesé,"€ 38,346","€ 1,994,000","€ 1,987,566",F,25,Spain,Real Betis,La Liga,2018-2019
7,Sidnei,"€ 32,904","€ 1,711,000","€ 1,705,479",D,28,Brazil,Real Betis,La Liga,2018-2019
8,Sergio Canales,"€ 31,250","€ 1,625,000","€ 1,619,757",M,27,Spain,Real Betis,La Liga,2018-2019
9,Andrés Guardado,"€ 28,596","€ 1,487,000","€ 1,482,202",M,31,Mexico,Real Betis,La Liga,2018-2019
10,Javi García,"€ 28,500","€ 1,482,000","€ 1,477,218",M,31,Spain,Real Betis,La Liga,2018-2019
11,Pau López,"€ 27,404","€ 1,425,000","€ 1,420,402",K,23,Spain,Real Betis,La Liga,2018-2019
12,Takashi Inui,"€ 24,769","€ 1,288,000","€ 1,283,844",F,30,Japan,Real Betis,La Liga,2018-2019
13,Ryad Boudebouz,"€ 22,288","€ 1,159,000","€ 1,155,260",M,28,Algeria,Real Betis,La Liga,2018-2019
14,Antonio Barragán,"€ 21,519","€ 1,119,000","€ 1,115,389",D,31,Spain,Real Betis,La Liga,2018-2019
15,Aïssa Mandi,"€ 18,635","€ 969,000","€ 965,873",D,26,Algeria,Real Betis,La Liga,2018-2019
16,Antonio Sanabria,"€ 18,269","€ 950,000","€ 946,935",F,22,Paraguay,Real Betis,La Liga,2018-2019
17,Zouhair Feddal,"€ 18,019","€ 937,000","€ 933,977",D,28,Morocco,Real Betis,La Liga,2018-2019
18,Emerson,"€ 17,750","€ 923,000","€ 920,022",D,19,Brazil,Real Betis,La Liga,2018-2019
19,Alex Alegría,"€ 15,519","€ 807,000","€ 804,396",F,25,Spain,Real Betis,La Liga,2018-2019
20,Júnior Firpo,"€ 13,769","€ 716,000","€ 713,690",D,21,Spain,Real Betis,La Liga,2018-2019
21,Loren Morón,"€ 13,423","€ 698,000","€ 695,748",F,24,Spain,Real Betis,La Liga,2018-2019
22,Joel Robles,"€ 12,981","€ 675,000","€ 672,822",K,28,Spain,Real Betis,La Liga,2018-2019
23,Francis Guerrero,"€ 10,596","€ 551,000","€ 549,222",D,22,Spain,Real Betis,La Liga,2018-2019
24,Darko Brasanac,"€ 7,500","€ 390,000","€ 388,742",M,26,Serbia,Real Betis,La Liga,2018-2019
25,Diego Lainez,"€ 5,827","€ 303,000","€ 302,022",F,18,Mexico,Real Betis,La Liga,2018-2019
26,Wilfrid Kaptoum,"€ 4,019","€ 209,000","€ 208,326",M,21,Cameroon,Real Betis,La Liga,2018-2019
27,Adrián Tellado,€ 0,€ 0,€ 0,M,19,Spain,Real Betis,La Liga,2018-2019
28,Roberto González,€ 0,€ 0,€ 0,F,17,Spain,Real Betis,La Liga,2018-2019
29,Jaime Garijo,€ 0,€ 0,€ 0,M,19,Spain,Real Betis,La Liga,2018-2019
30,Edgar González,€ 0,€ 0,€ 0,D,21,Spain,Real Betis,La Liga,2018-2019
31,Diego Altamirano,€ 0,€ 0,€ 0,F,21,Spain,Real Betis,La Liga,2018-2019
32,Víctor Camarasa,€ 0,€ 0,€ 0,M,24,Spain,Real Betis,La Liga,2018-2019
33,Julio Alonso,€ 0,€ 0,€ 0,D,19,Spain,Real Betis,La Liga,2018-2019
34,Alin Tosca,€ 0,€ 0,€ 0,D,26,Romania,Real Betis,La Liga,2018-2019
35,Juanjo Narváez,€ 0,€ 0,€ 0,F,23,Colombia,Real Betis,La Liga,2018-2019
36,José Manuel Irizo,€ 0,€ 0,€ 0,M,20,Spain,Real Betis,La Liga,2018-2019
37,Paul Akouokou,€ 0,€ 0,€ 0,M,20,Cote d'Ivoire,Real Betis,La Liga,2018-2019
