,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Borja Bastón,"€ 50,135","€ 2,607,000","€ 2,598,588",F,25,Spain,Alaves,La Liga,2018-2019
1,John Guidetti,"€ 34,981","€ 1,819,000","€ 1,813,131",F,26,Sweden,Alaves,La Liga,2018-2019
2,Jony,"€ 26,000","€ 1,352,000","€ 1,347,637",F,26,Spain,Alaves,La Liga,2018-2019
3,Takashi Inui,"€ 24,769","€ 1,288,000","€ 1,283,844",F,30,Japan,Alaves,La Liga,2018-2019
4,Ibai Gómez,"€ 23,962","€ 1,246,000","€ 1,241,980",F,28,Spain,Alaves,La Liga,2018-2019
5,Rubén Sobrino,"€ 19,731","€ 1,026,000","€ 1,022,689",F,26,Spain,Alaves,La Liga,2018-2019
6,Fernando Pacheco,"€ 19,096","€ 993,000","€ 989,796",K,26,Spain,Alaves,La Liga,2018-2019
7,Jonathan Calleri,"€ 18,904","€ 983,000","€ 979,828",F,24,Argentina,Alaves,La Liga,2018-2019
8,Daniel Torres,"€ 18,654","€ 970,000","€ 966,870",M,28,Colombia,Alaves,La Liga,2018-2019
9,Burgui,"€ 17,635","€ 917,000","€ 914,041",F,24,Spain,Alaves,La Liga,2018-2019
10,Mubarak Wakaso,"€ 15,615","€ 812,000","€ 809,380",M,27,Ghana,Alaves,La Liga,2018-2019
11,Ximo Navarro,"€ 15,519","€ 807,000","€ 804,396",D,28,Spain,Alaves,La Liga,2018-2019
12,Martin Aguirregabiria,"€ 14,558","€ 757,000","€ 754,557",D,22,Spain,Alaves,La Liga,2018-2019
13,Rubén Duarte,"€ 14,423","€ 750,000","€ 747,580",D,22,Spain,Alaves,La Liga,2018-2019
14,Patrick Twumasi,"€ 14,231","€ 740,000","€ 737,612",F,24,Ghana,Alaves,La Liga,2018-2019
15,Tomás Pina,"€ 14,154","€ 736,000","€ 733,625",M,30,Spain,Alaves,La Liga,2018-2019
16,Adrián Marín,"€ 13,635","€ 709,000","€ 706,712",D,21,Spain,Alaves,La Liga,2018-2019
17,Víctor Laguardia,"€ 13,423","€ 698,000","€ 695,748",D,28,Spain,Alaves,La Liga,2018-2019
18,Rodrigo Ely,"€ 13,019","€ 677,000","€ 674,816",D,24,Brazil,Alaves,La Liga,2018-2019
19,Carlos Vigaray,"€ 12,769","€ 664,000","€ 661,857",D,23,Spain,Alaves,La Liga,2018-2019
20,Guillermo Maripán,"€ 12,519","€ 651,000","€ 648,899",D,24,Chile,Alaves,La Liga,2018-2019
21,Manu García,"€ 10,519","€ 547,000","€ 545,235",M,32,Spain,Alaves,La Liga,2018-2019
22,Darko Brasanac,"€ 7,500","€ 390,000","€ 388,742",M,26,Serbia,Alaves,La Liga,2018-2019
23,Antonio Sivera,"€ 5,615","€ 292,000","€ 291,058",K,21,Spain,Alaves,La Liga,2018-2019
24,Álex Blanco,"€ 2,635","€ 137,000","€ 136,558",F,19,Spain,Alaves,La Liga,2018-2019
25,Adrián Diéguez,€ 904,"€ 47,000","€ 46,848",D,22,Spain,Alaves,La Liga,2018-2019
26,Nando,€ 0,€ 0,€ 0,F,24,Spain,Alaves,La Liga,2018-2019
27,Rafa Navarro,€ 0,€ 0,€ 0,D,24,Spain,Alaves,La Liga,2018-2019
28,Rafa Páez,€ 0,€ 0,€ 0,D,23,Spain,Alaves,La Liga,2018-2019
29,Javi Muñoz,€ 0,€ 0,€ 0,M,23,Spain,Alaves,La Liga,2018-2019
30,Ermedin Demirovic,€ 0,€ 0,€ 0,F,20,Bosnia-Herzegovina,Alaves,La Liga,2018-2019
31,Diego Rolán,€ 0,€ 0,€ 0,F,25,Uruguay,Alaves,La Liga,2018-2019
32,Antonio Perera,€ 0,€ 0,€ 0,M,21,Spain,Alaves,La Liga,2018-2019
33,Antonio Cristian,€ 0,€ 0,€ 0,D,22,Spain,Alaves,La Liga,2018-2019
34,Anderson Emanuel,€ 0,€ 0,€ 0,F,22,Angola,Alaves,La Liga,2018-2019
35,Álex Domínguez,€ 0,€ 0,€ 0,K,19,Spain,Alaves,La Liga,2018-2019
