,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Krzysztof Piatek,"€ 96,154","€ 5,000,000","€ 5,000,000",F,24,Poland,Hertha Berlin,Bundesliga,2019-2020
1,Marius Wolf,"€ 67,115","€ 3,490,000","€ 3,490,000",F,24,Germany,Hertha Berlin,Bundesliga,2019-2020
2,Dodi Lukebakio,"€ 57,692","€ 3,000,000","€ 3,000,000",F,21,Belgium,Hertha Berlin,Bundesliga,2019-2020
3,Matheus Cunha,"€ 57,500","€ 2,990,000","€ 2,990,000",F,20,Brazil,Hertha Berlin,Bundesliga,2019-2020
4,Vedad Ibisevic,"€ 57,500","€ 2,990,000","€ 2,990,000",F,35,Bosnia-Herzegovina,Hertha Berlin,Bundesliga,2019-2020
5,Salomon Kalou,"€ 53,654","€ 2,790,000","€ 2,790,000",F,34,Cote d'Ivoire,Hertha Berlin,Bundesliga,2019-2020
6,Santiago Ascacíbar,"€ 47,885","€ 2,490,000","€ 2,490,000",M,22,Argentina,Hertha Berlin,Bundesliga,2019-2020
7,Vladimir Darida,"€ 47,885","€ 2,490,000","€ 2,490,000",M,29,Czech Republic,Hertha Berlin,Bundesliga,2019-2020
8,Dedryck Boyata,"€ 44,231","€ 2,300,000","€ 2,300,000",D,28,Belgium,Hertha Berlin,Bundesliga,2019-2020
9,Rune Jarstein,"€ 38,269","€ 1,990,000","€ 1,990,000",K,34,Norway,Hertha Berlin,Bundesliga,2019-2020
10,Marko Grujic,"€ 29,038","€ 1,510,000","€ 1,510,000",M,23,Serbia,Hertha Berlin,Bundesliga,2019-2020
11,Marvin Plattenhardt,"€ 28,846","€ 1,500,000","€ 1,500,000",D,27,Germany,Hertha Berlin,Bundesliga,2019-2020
12,Davie Selke,"€ 28,846","€ 1,500,000","€ 1,500,000",F,24,Germany,Hertha Berlin,Bundesliga,2019-2020
13,Eduard Löwen,"€ 28,846","€ 1,500,000","€ 1,500,000",M,22,Germany,Hertha Berlin,Bundesliga,2019-2020
14,Niklas Stark,"€ 23,077","€ 1,200,000","€ 1,200,000",D,24,Germany,Hertha Berlin,Bundesliga,2019-2020
15,Karim Rekik,"€ 23,077","€ 1,200,000","€ 1,200,000",D,24,Netherlands,Hertha Berlin,Bundesliga,2019-2020
16,Per Ciljan Skjelbred,"€ 23,077","€ 1,200,000","€ 1,200,000",M,32,Norway,Hertha Berlin,Bundesliga,2019-2020
17,Arne Maier,"€ 19,231","€ 1,000,000","€ 1,000,000",M,20,Germany,Hertha Berlin,Bundesliga,2019-2020
18,Maximilian Mittelstädt,"€ 19,231","€ 1,000,000","€ 1,000,000",D,22,Germany,Hertha Berlin,Bundesliga,2019-2020
19,Ondrej Duda,"€ 19,231","€ 1,000,000","€ 1,000,000",F,24,Slovakia,Hertha Berlin,Bundesliga,2019-2020
20,Thomas Kraft,"€ 19,231","€ 1,000,000","€ 1,000,000",K,31,Germany,Hertha Berlin,Bundesliga,2019-2020
21,Mathew Leckie,"€ 17,308","€ 900,000","€ 900,000",F,28,Australia,Hertha Berlin,Bundesliga,2019-2020
22,Jordan Torunarigha,"€ 15,385","€ 800,000","€ 800,000",D,22,Germany,Hertha Berlin,Bundesliga,2019-2020
23,Lukas Klünter,"€ 15,385","€ 800,000","€ 800,000",D,23,Germany,Hertha Berlin,Bundesliga,2019-2020
24,Peter Pekarik,"€ 15,000","€ 780,000","€ 780,000",D,32,Slovakia,Hertha Berlin,Bundesliga,2019-2020
25,Pascal Köpke,"€ 15,000","€ 780,000","€ 780,000",F,24,Germany,Hertha Berlin,Bundesliga,2019-2020
26,Alexander Esswein,"€ 15,000","€ 780,000","€ 780,000",F,29,Germany,Hertha Berlin,Bundesliga,2019-2020
27,Daishawn Redan,"€ 9,615","€ 500,000","€ 500,000",F,18,Netherlands,Hertha Berlin,Bundesliga,2019-2020
28,Javairô Dilrosun,"€ 9,615","€ 500,000","€ 500,000",F,21,Netherlands,Hertha Berlin,Bundesliga,2019-2020
29,Palko Dárdai,"€ 2,885","€ 150,000","€ 150,000",F,20,Germany,Hertha Berlin,Bundesliga,2019-2020
30,Florian Baak,"€ 2,885","€ 150,000","€ 150,000",D,20,Germany,Hertha Berlin,Bundesliga,2019-2020
31,Dennis Jastrzembski,"€ 2,885","€ 150,000","€ 150,000",F,19,Germany,Hertha Berlin,Bundesliga,2019-2020
32,Muhammed Kiprit,"€ 2,885","€ 150,000","€ 150,000",F,20,Turkey,Hertha Berlin,Bundesliga,2019-2020
33,Julian Albrecht,"€ 1,923","€ 100,000","€ 100,000",M,18,Germany,Hertha Berlin,Bundesliga,2019-2020
34,Sidney Friede,"€ 1,538","€ 80,000","€ 80,000",M,21,Germany,Hertha Berlin,Bundesliga,2019-2020
35,Dennis Smarsch,€ 577,"€ 30,000","€ 30,000",K,20,Germany,Hertha Berlin,Bundesliga,2019-2020
36,Maurice Covic,€ 385,"€ 20,000","€ 20,000",F,21,Germany,Hertha Berlin,Bundesliga,2019-2020
